235,10/1/2021,274,0.16, ,0, ,463, ,10.1, ,91.8, ,46.7, ,66.2, ,83, ,17, ,46, ,44.7, ,2.2, ,52.8, ,69.9, 
235,10/2/2021,275,0.16, ,0, ,451, ,10.0, ,93.8, ,48.4, ,68.5, ,82, ,18, ,42, ,44.5, ,2.7, ,64.5, ,70.2, 
235,10/3/2021,276,0.15, ,0, ,424, ,10.7, ,91.0, ,49.9, ,67.3, ,86, ,22, ,47, ,46.3, ,2.4, ,56.9, ,70.2, 
235,10/4/2021,277,0.15, ,0, ,424, ,10.2, ,89.5, ,47.7, ,67.9, ,89, ,22, ,44, ,45.0, ,2.7, ,65.7, ,69.9, 
235,10/5/2021,278,0.19, ,0, ,405, ,9.8, ,85.5, ,54.0, ,68.1, ,82, ,22, ,42, ,43.9, ,7.0, ,167.9, ,69.9, 
235,10/6/2021,279,0.14, ,0, ,370, ,12.2, ,78.7, ,50.6, ,63.4, ,89, ,36, ,61, ,49.9, ,6.4, ,154.3, ,69.7, 
235,10/7/2021,280,0.13, ,0, ,332, ,9.9, ,76.0, ,50.0, ,60.4, ,81, ,20, ,55, ,44.2, ,5.8, ,138.3, ,68.7, 
235,10/8/2021,281,0.14, ,0, ,421, ,10.1, ,68.8, ,50.3, ,58.3, ,79, ,38, ,61, ,44.8, ,8.3, ,199.2, ,68.1, 
235,10/9/2021,282,0.14, ,0, ,430, ,9.6, ,77.2, ,40.0, ,57.2, ,94, ,30, ,60, ,43.3, ,4.0, ,97.2, ,66.9, 
235,10/10/2021,283,0.14, ,0, ,425, ,9.2, ,81.4, ,38.9, ,60.1, ,93, ,28, ,52, ,42.3, ,3.3, ,78.7, ,66.4, 
235,10/11/2021,284,0.28, ,0, ,419, ,5.0,Y,69.4, ,53.9, ,60.9, ,42, ,19, ,27,Y,26.9,Y,16.1,R,385.8,R,65.9, 
235,10/12/2021,285,0.19, ,0, ,435,R,4.7,Y,71.9, ,35.8, ,55.3, ,69, ,17, ,31,Y,25.5,Y,9.0,Y,215.8,Y,64.3, 
235,10/13/2021,286,0.12, ,0, ,358, ,6.0, ,74.0, ,37.7, ,55.3, ,69, ,20, ,40, ,31.4, ,3.9, ,93.8, ,63.6, 
235,10/14/2021,287,0.16, ,0, ,419,R,6.6, ,79.0, ,37.1, ,57.3, ,76, ,20, ,41, ,33.8, ,4.7, ,113.7, ,62.9, 
235,10/15/2021,288,0.12,R,0, ,410, ,7.7, ,84.3, ,33.5,Y,56.0, ,89, ,18, ,51, ,37.9, ,2.0, ,47.3, ,62.9, 
235,10/16/2021,289,0.14, ,0, ,404, ,7.9, ,83.8, ,39.9, ,61.1, ,92, ,19, ,43, ,38.4, ,2.9, ,69.6, ,63.3, 
235,10/17/2021,290,0.15, ,0.02, ,296, ,7.9, ,75.0, ,47.8, ,60.0, ,76, ,25, ,45, ,38.5, ,7.5, ,180.8, ,63.5, 
235,10/18/2021,291,0.09, ,0, ,360, ,8.9, ,67.2, ,41.1, ,51.3,Y,94, ,39, ,69,Y,41.5,Y,3.6, ,87.0, ,62.7, 
235,10/19/2021,292,0.10, ,0, ,355, ,8.2, ,67.5, ,33.5, ,52.8, ,96, ,37, ,60, ,39.3, ,3.3, ,78.3, ,61.1, 
235,10/20/2021,293,0.03, ,0.07, ,133, ,13.1, ,66.2, ,51.4, ,57.5, ,94, ,57, ,81, ,51.7, ,3.1, ,75.4, ,62.2, 
235,10/21/2021,294,0.06, ,0.12, ,213, ,16.7,Y,73.6, ,56.3, ,62.8, ,95, ,65, ,85,Y,58.3,Y,4.8, ,115.6, ,63.8, 
235,10/22/2021,295,0.10, ,0.29, ,333, ,14.0, ,70.1, ,55.3, ,61.3, ,92, ,44, ,76, ,53.6, ,5.8, ,139.4, ,64.9, 
235,10/23/2021,296,0.02, ,0.29, ,134, ,13.3, ,61.6,Y,49.1, ,56.2, ,94, ,68, ,86, ,52.2, ,4.2, ,102.0, ,63.2, 
235,10/24/2021,297,0.00, ,4.19, ,20, ,14.5, ,59.8,Y,53.4, ,56.3, ,96, ,89, ,94, ,54.5, ,12.2,R,293.8,R,60.0, 
235,10/25/2021,298,0.09, ,0.10, ,324, ,12.1, ,66.6, ,49.0, ,57.2, ,96, ,48, ,76, ,49.7, ,5.4, ,129.1, ,60.4, 
235,10/26/2021,299,0.06, ,0, ,213, ,12.4, ,64.7, ,49.7, ,57.0, ,92, ,61, ,78, ,50.2, ,5.0, ,119.0, ,60.3, 
235,10/27/2021,300,0.10, ,0, ,335, ,14.3, ,72.2, ,52.8, ,61.1, ,92, ,61, ,78, ,54.2, ,5.0, ,119.7, ,61.8, 
235,10/28/2021,301,0.09, ,0, ,348, ,14.2, ,77.1, ,45.2, ,58.2, ,97, ,59, ,86, ,54.0, ,2.1, ,51.3, ,62.2, 
235,10/29/2021,302,0.08, ,0.01, ,307, ,14.8, ,76.4, ,46.4, ,58.6, ,97, ,57, ,88, ,55.0, ,1.6, ,39.4, ,62.4, 
235,10/30/2021,303,0.07, ,0, ,250, ,14.7, ,70.9, ,53.2, ,60.6, ,95, ,64, ,81, ,54.8, ,5.7, ,135.6, ,63.1, 
235,10/31/2021,304,0.07, ,0, ,277, ,12.5, ,70.1, ,47.4, ,56.6, ,96, ,54, ,80, ,50.4, ,2.5, ,60.8, ,62.2, 
