103,10/1/2021,274,0.17, ,0, ,437, ,9.4, ,91.3, ,42.4, ,64.4, ,91, ,18, ,45, ,42.9, ,2.3, ,54.0, ,65.6, 
103,10/2/2021,275,0.16, ,0, ,428, ,9.4, ,95.4, ,43.6, ,65.9, ,86, ,17, ,43, ,42.8, ,2.0, ,48.8, ,66.2, 
103,10/3/2021,276,0.16, ,0, ,426, ,9.7, ,94.6, ,44.1, ,66.2, ,86, ,18, ,44, ,43.8, ,2.0, ,48.4, ,66.5, 
103,10/4/2021,277,0.16, ,0.02, ,415, ,8.8, ,90.0, ,41.1, ,63.6, ,91, ,13, ,44, ,41.3, ,2.4, ,56.5, ,65.4, 
103,10/5/2021,278,0.09, ,0, ,315, ,11.9, ,71.5, ,45.5, ,55.8, ,96, ,50, ,78, ,49.2, ,2.8, ,67.5, ,64.8, 
103,10/6/2021,279,0.09, ,0, ,288, ,11.9, ,70.9, ,44.4, ,57.0, ,98, ,38, ,75, ,49.1, ,2.5, ,59.1, ,64.7, 
103,10/7/2021,280,0.08, ,0, ,274, ,9.9, ,67.4, ,42.7, ,53.1, ,95, ,43, ,72, ,44.2, ,2.5, ,60.0, ,62.8, 
103,10/8/2021,281,0.12, ,0, ,400, ,9.3, ,71.7, ,40.3, ,53.7, ,97, ,32, ,66, ,42.7, ,2.7, ,64.5, ,62.5, 
103,10/9/2021,282,0.13, ,0, ,405, ,9.6, ,76.8, ,42.5, ,56.7, ,92, ,31, ,61, ,43.4, ,2.3, ,55.6, ,62.9, 
103,10/10/2021,283,0.14, ,0, ,403, ,8.7, ,81.0, ,37.1, ,59.1, ,93, ,26, ,51, ,40.9, ,3.3, ,78.7, ,62.7, 
103,10/11/2021,284,0.17, ,0, ,407, ,6.4, ,70.3, ,49.2, ,58.3, ,57, ,23, ,38, ,33.1, ,7.0,R,167.1,R,60.7, 
103,10/12/2021,285,0.15, ,0, ,406, ,5.3,Y,76.2, ,41.5, ,57.3, ,67, ,12, ,33,Y,28.3,Y,3.9, ,93.0, ,59.9, 
103,10/13/2021,286,0.11, ,0, ,368, ,8.9, ,72.8, ,39.4, ,54.7, ,84, ,35, ,61, ,41.5, ,2.4, ,58.3, ,60.9, 
103,10/14/2021,287,0.13, ,0, ,392, ,8.3, ,82.3, ,39.1, ,58.0, ,89, ,22, ,50, ,39.6, ,2.7, ,64.3, ,61.7, 
103,10/15/2021,288,0.13, ,0, ,388, ,7.3, ,86.9, ,36.5, ,58.2, ,88, ,16, ,44, ,36.3, ,1.8, ,44.2, ,61.8, 
103,10/16/2021,289,0.14, ,0, ,388, ,7.1, ,85.9, ,37.2, ,59.7, ,82, ,15, ,40, ,35.6, ,2.2, ,53.4, ,62.2, 
103,10/17/2021,290,0.07, ,0.08, ,242, ,9.7, ,64.0, ,36.1, ,48.8,Y,93, ,59, ,83,Y,43.7,Y,3.1, ,73.7, ,60.4, 
103,10/18/2021,291,0.10, ,0.00, ,367, ,9.3, ,67.6, ,37.1, ,50.0, ,98, ,43, ,76, ,42.7, ,2.2, ,52.5, ,60.1, 
103,10/19/2021,292,0.09, ,0.56, ,293, ,9.6, ,67.0, ,38.7, ,51.7, ,98, ,40, ,73, ,43.4, ,3.1, ,74.6, ,60.5, 
103,10/20/2021,293,0.00, ,0.59, ,55, ,14.7, ,58.5, ,51.8, ,55.7, ,98, ,95, ,97, ,54.9, ,2.0, ,48.3, ,60.4, 
103,10/21/2021,294,0.01, ,0.81, ,78, ,17.9,Y,63.6, ,58.4,Y,61.2, ,98, ,94, ,97,Y,60.3,Y,3.1, ,74.5, ,62.7, 
103,10/22/2021,295,0.08, ,0.70, ,284, ,13.9, ,67.0, ,52.3, ,58.1, ,99, ,64, ,84, ,53.3, ,3.1, ,73.6, ,63.5, 
103,10/23/2021,296,0.01, ,0.91, ,95, ,14.0, ,60.0, ,50.3, ,54.9, ,99, ,82, ,95, ,53.6, ,2.5, ,60.6, ,62.0, 
103,10/24/2021,297,0, ,5.63, ,19, ,15.6, ,61.8, ,54.9,Y,57.6, ,98, ,94, ,97, ,56.6, ,5.4,Y,128.5,Y,61.1, 
103,10/25/2021,298,0.08, ,0.24, ,297, ,12.3, ,63.3, ,47.0, ,55.2, ,99, ,57, ,83, ,50.1, ,2.9, ,69.6, ,61.1, 
103,10/26/2021,299,0.02, ,0.07, ,117, ,13.4, ,59.0, ,47.9, ,53.8, ,98, ,87, ,95, ,52.4, ,1.9, ,45.7, ,60.4, 
103,10/27/2021,300,0.07, ,0.01, ,277, ,16.0, ,74.5, ,53.7, ,60.9, ,99, ,64, ,88, ,57.2, ,1.9, ,44.7, ,63.4, 
103,10/28/2021,301,0.10, ,0.00, ,343, ,14.6, ,85.8, ,47.9, ,62.0, ,99, ,41, ,77, ,54.6, ,1.8, ,42.8, ,63.7, 
103,10/29/2021,302,0.09, ,0.00, ,316, ,14.8, ,77.9, ,48.2, ,60.4, ,99, ,55, ,83, ,55.1, ,2.3, ,54.3, ,63.9, 
103,10/30/2021,303,0.04, ,0.05, ,167, ,14.6, ,63.1, ,54.5, ,57.3, ,99, ,72, ,91, ,54.6, ,2.7, ,63.8, ,64.3, 
103,10/31/2021,304,0.02, ,0.15, ,102, ,14.4, ,60.0, ,54.3, ,56.3, ,97, ,81, ,93, ,54.2, ,1.6, ,39.6, ,63.3, 
