44,10/1/2021,274,0.20, ,0, ,537,R,4.8,Y,92.4, ,57.5, ,73.2, ,32, ,7, ,17,Y,26.1,Y,3.8, ,91.2, ,68.8, 
44,10/2/2021,275,0.20, ,0, ,533,R,5.8, ,94.2, ,57.2, ,75.3, ,32, ,9, ,20, ,30.9, ,3.2, ,78.0, ,68.7, 
44,10/3/2021,276,0.21, ,0, ,499, ,7.0, ,95.3, ,60.0, ,76.3, ,38, ,13, ,22, ,35.3, ,3.8, ,90.6, ,68.8, 
44,10/4/2021,277,0.15, ,0, ,333, ,9.0, ,89.8, ,62.3, ,74.4, ,57, ,17, ,31, ,41.9, ,3.3, ,79.8, ,68.9, 
44,10/5/2021,278,0.16, ,0.08, ,502, ,15.3, ,81.4, ,59.5, ,68.6, ,91, ,36, ,64, ,56.0, ,4.2, ,100.8, ,69.4, 
44,10/6/2021,279,0.11, ,0, ,369, ,16.1, ,75.7, ,57.5, ,64.9, ,94, ,54, ,76, ,57.3, ,3.1, ,75.3, ,67.9, 
44,10/7/2021,280,0.04, ,0.01, ,176, ,16.5, ,69.5, ,60.2, ,64.1, ,99, ,63, ,81, ,58.0, ,3.2, ,77.0, ,68.5, 
44,10/8/2021,281,0.06, ,0.19, ,243, ,15.6, ,68.6, ,57.6, ,61.6, ,100, ,58, ,83, ,56.5, ,3.5, ,84.2, ,67.6, 
44,10/9/2021,282,0.13, ,0, ,468, ,12.9, ,72.0, ,54.9, ,61.9, ,95, ,42, ,68, ,51.4, ,3.5, ,83.6, ,67.3, 
44,10/10/2021,283,0.16, ,0, ,506,R,10.3, ,80.9, ,50.9, ,65.0, ,86, ,18, ,49, ,45.3, ,3.7, ,88.3, ,66.7, 
44,10/11/2021,284,0.15, ,0, ,456, ,9.7, ,71.0, ,50.0, ,60.3, ,79, ,23, ,54, ,43.8, ,5.4, ,129.4, ,66.2, 
44,10/12/2021,285,0.15, ,0, ,506,R,4.6, ,69.1, ,45.1,Y,57.2, ,57, ,14, ,29, ,24.9, ,4.0, ,96.0, ,64.5, 
44,10/13/2021,286,0.15, ,0, ,492,R,5.4, ,73.8, ,44.2,Y,58.7, ,62, ,14, ,32, ,29.1, ,3.4, ,80.8, ,61.3, 
44,10/14/2021,287,0.14, ,0, ,484,R,6.0, ,81.1, ,45.7,Y,62.4, ,57, ,15, ,31, ,31.7, ,3.0, ,71.8, ,61.8, 
44,10/15/2021,288,0.16, ,0, ,487,R,5.0, ,84.1, ,51.1, ,67.9, ,46, ,9, ,21, ,27.2, ,3.6, ,86.5, ,61.0, 
44,10/16/2021,289,0.18, ,0, ,492,R,4.0, ,87.0, ,55.4, ,69.6, ,30, ,8, ,16, ,22.0, ,4.0, ,96.2, ,61.8, 
44,10/17/2021,290,0.16, ,0, ,477,R,7.4, ,78.3, ,50.5, ,62.7, ,86, ,16, ,38, ,36.8, ,3.9, ,94.1, ,61.0, 
44,10/18/2021,291,0.07, ,0, ,244, ,11.4, ,65.2, ,51.4, ,58.1, ,88, ,52, ,69, ,48.1, ,4.5, ,108.5, ,61.5, 
44,10/19/2021,292,0.12, ,0, ,466,R,9.5, ,71.0, ,45.3,Y,56.6, ,90, ,27, ,61, ,43.2, ,2.9, ,70.4, ,61.3, 
44,10/20/2021,293,0.13, ,0, ,456,R,9.7, ,76.7, ,46.0, ,59.4, ,89, ,26, ,56, ,43.8, ,3.2, ,77.6, ,60.9, 
44,10/21/2021,294,0.14, ,0, ,459,R,9.8, ,81.8, ,47.9, ,63.2, ,80, ,20, ,49, ,43.9, ,3.3, ,78.1, ,61.9, 
44,10/22/2021,295,0.13, ,0, ,434, ,11.1, ,72.7, ,49.0, ,60.1, ,93, ,36, ,63, ,47.3, ,3.5, ,84.8, ,62.4, 
44,10/23/2021,296,0.06, ,0, ,249, ,14.0, ,68.5, ,56.1, ,60.4, ,94, ,56, ,78, ,53.5, ,3.5, ,84.8, ,63.1, 
44,10/24/2021,297,0.10, ,0, ,388, ,13.4, ,71.8, ,55.3, ,61.6, ,87, ,51, ,72, ,52.4, ,3.0, ,72.0, ,64.2, 
44,10/25/2021,298,0.02, ,0.17, ,121, ,13.8, ,65.0, ,53.3, ,56.9, ,98, ,71, ,87, ,53.1, ,4.0, ,96.9, ,63.7, 
44,10/26/2021,299,0.11, ,0, ,433,R,11.5, ,68.9, ,49.8, ,57.8, ,97, ,40, ,71, ,48.3, ,3.2, ,77.0, ,63.2, 
44,10/27/2021,300,0.14, ,0, ,428,R,9.7, ,85.2, ,48.1, ,65.9, ,89, ,22, ,45, ,43.7, ,3.3, ,79.5, ,63.3, 
44,10/28/2021,301,0.17, ,0, ,427,R,9.2, ,88.6, ,57.7, ,72.8, ,58, ,18, ,34, ,42.5, ,4.8, ,115.9, ,64.1, 
44,10/29/2021,302,0.15, ,0, ,423,R,9.4, ,86.9, ,59.4, ,71.2, ,58, ,21, ,36, ,42.9, ,3.6, ,87.3, ,64.4, 
44,10/30/2021,303,0.12, ,0, ,399, ,11.9, ,78.2, ,52.9, ,64.1, ,94, ,35, ,58, ,49.0, ,3.4, ,81.1, ,64.6, 
44,10/31/2021,304,0.07, ,0, ,298, ,14.2, ,68.4, ,55.5, ,59.7, ,99, ,58, ,81, ,53.9, ,2.8, ,66.6, ,64.8, 
