105,10/1/2021,274,0.19, ,0, ,443, ,7.0, ,92.3, ,48.7, ,70.4, ,51, ,13, ,28, ,35.5, ,3.6, ,87.3, ,76.4, 
105,10/2/2021,275,0.20, ,0, ,438, ,6.7, ,92.4, ,51.0, ,71.8, ,39, ,13, ,25, ,34.4, ,3.5, ,84.6, ,77.2, 
105,10/3/2021,276,0.18, ,0, ,386, ,7.4, ,90.3, ,53.5, ,70.7, ,45, ,16, ,29, ,36.7, ,3.9, ,94.1, ,77.4, 
105,10/4/2021,277,0.17, ,0, ,392, ,8.0, ,91.3, ,51.2, ,71.2, ,56, ,16, ,31, ,38.7, ,3.2, ,77.7, ,77.0, 
105,10/5/2021,278,0.20, ,0, ,565,R,7.2, ,90.5, ,64.2,Y,79.3, ,45, ,15, ,21, ,36.1, ,5.8, ,139.6, ,78.0, 
105,10/6/2021,279,0.19, ,0, ,399, ,10.4, ,84.3, ,57.3, ,69.4, ,65, ,25, ,42, ,45.5, ,6.8, ,164.2, ,77.2, 
105,10/7/2021,280,0.18, ,0, ,387, ,8.4, ,80.4, ,56.0, ,66.0, ,60, ,25, ,38, ,39.9, ,6.7, ,159.8, ,76.4, 
105,10/8/2021,281,0.15, ,0.05, ,427, ,8.6, ,72.3, ,49.5, ,60.9, ,82, ,21, ,47, ,40.7, ,4.8, ,114.2, ,75.2, 
105,10/9/2021,282,0.16, ,0, ,423, ,7.6, ,73.9, ,39.7, ,57.9, ,69, ,30, ,46, ,37.5, ,5.5, ,132.2, ,72.3, 
105,10/10/2021,283,0.16, ,0, ,418, ,7.0, ,79.3, ,42.8, ,61.3, ,64, ,23, ,38, ,35.5, ,3.8, ,91.2, ,72.3, 
105,10/11/2021,284,0.34, ,0.01, ,393, ,4.9, ,70.1, ,46.4, ,60.6, ,54, ,17, ,27, ,26.7, ,20.5,R,492.3,R,70.5, 
105,10/12/2021,285,0.26, ,0.02, ,418, ,3.7,Y,69.5, ,44.4, ,57.6, ,31, ,14, ,23,Y,20.1,Y,14.2,R,341.3,R,68.7, 
105,10/13/2021,286,0.16, ,0, ,386, ,3.9, ,75.7, ,32.1,Y,56.6, ,47, ,11, ,25, ,21.3, ,4.5, ,107.3, ,67.9, 
105,10/14/2021,287,0.18, ,0, ,406, ,6.0, ,76.2, ,46.6, ,59.8, ,56, ,19, ,34, ,31.7, ,6.7, ,161.0, ,68.5, 
105,10/15/2021,288,0.16, ,0, ,402, ,5.5, ,83.6, ,40.4, ,61.4, ,55, ,14, ,30, ,29.3, ,3.4, ,82.1, ,68.5, 
105,10/16/2021,289,0.16, ,0, ,394, ,6.0, ,86.8, ,43.9, ,63.5, ,52, ,15, ,30, ,31.6, ,3.6, ,87.4, ,69.6, 
105,10/17/2021,290,0.17, ,0, ,337, ,5.9, ,84.8, ,40.8, ,62.5, ,61, ,12, ,31, ,31.3, ,6.5, ,156.7, ,69.7, 
105,10/18/2021,291,0.13, ,0, ,360, ,7.2, ,67.8, ,41.7, ,54.8, ,73, ,33, ,49, ,36.1, ,6.2, ,148.0, ,69.3, 
105,10/19/2021,292,0.13, ,0, ,373, ,6.6, ,72.2, ,37.0, ,55.3, ,71, ,26, ,44, ,33.9, ,4.7, ,113.9, ,67.6, 
105,10/20/2021,293,0.12, ,0, ,228, ,7.3, ,78.8, ,51.9, ,65.2, ,48, ,22, ,35, ,36.6, ,4.7, ,112.2, ,68.9, 
105,10/21/2021,294,0.12, ,0, ,304, ,9.1, ,82.6, ,56.2, ,68.4, ,61, ,24, ,38, ,42.1, ,3.2, ,77.6, ,71.2, 
105,10/22/2021,295,0.05, ,0.03, ,144, ,13.2, ,67.8, ,50.5, ,59.6, ,85, ,60, ,75, ,51.8, ,6.5, ,155.2, ,69.5, 
105,10/23/2021,296,0.12, ,0, ,318, ,9.6, ,71.9, ,52.6, ,61.6, ,81, ,33, ,51, ,43.5, ,4.7, ,113.1, ,69.0, 
105,10/24/2021,297,0.13, ,0, ,122, ,11.7, ,73.4, ,57.8, ,65.8, ,66, ,47, ,54, ,48.8, ,14.3,R,343.6,R,69.0, 
105,10/25/2021,298,0.09, ,0.47, ,263, ,13.4, ,66.6, ,47.4, ,58.5, ,99, ,51, ,80, ,52.4, ,8.0, ,191.7, ,68.4, 
105,10/26/2021,299,0.10, ,0, ,340, ,10.5, ,68.1, ,42.7, ,54.8, ,96, ,39, ,72, ,45.8, ,4.5, ,107.3, ,64.5, 
105,10/27/2021,300,0.09, ,0, ,328, ,12.7, ,71.1, ,43.8, ,58.2, ,97, ,53, ,76, ,50.8, ,3.6, ,85.4, ,64.7, 
105,10/28/2021,301,0.09, ,0, ,328, ,15.1,Y,77.5, ,49.7, ,62.7, ,99, ,50, ,78,Y,55.6,Y,3.0, ,71.4, ,66.4, 
105,10/29/2021,302,0.08, ,0, ,289, ,14.9,Y,78.4, ,48.9, ,61.9, ,100, ,50, ,79,Y,55.3,Y,2.6, ,63.5, ,66.9, 
105,10/30/2021,303,0.08, ,0, ,266, ,14.7, ,76.5, ,51.7, ,63.2, ,99, ,51, ,74, ,54.9, ,4.5, ,108.9, ,66.6, 
105,10/31/2021,304,0.08, ,0, ,259, ,12.4, ,69.8, ,51.6, ,60.2, ,88, ,53, ,70, ,50.3, ,4.0, ,96.9, ,66.5, 
