170,10/1/2021,274,0.16, ,0, ,474, ,9.1, ,89.8, ,49.9, ,68.0, ,65, ,18, ,39, ,42.2, ,1.9, ,46.6, ,64.3, 
170,10/2/2021,275,0.16, ,0, ,468, ,9.3, ,92.2, ,51.6, ,69.7, ,65, ,16, ,38, ,42.7, ,2.0, ,47.2, ,64.6, 
170,10/3/2021,276,0.15, ,0, ,444, ,9.7, ,90.3, ,52.1, ,68.8, ,63, ,17, ,40, ,43.8, ,2.0, ,47.6, ,64.8, 
170,10/4/2021,277,0.15, ,0, ,428, ,9.7, ,89.5, ,50.8, ,68.4, ,67, ,18, ,41, ,43.8, ,1.9, ,45.7, ,64.6, 
170,10/5/2021,278,0.14, ,0.01, ,430, ,12.5, ,79.8, ,56.0, ,64.1, ,84, ,31, ,61, ,50.5, ,4.5, ,109.1, ,64.4, 
170,10/6/2021,279,0.12, ,0, ,354, ,11.9, ,74.3, ,55.8, ,62.2, ,84, ,31, ,62, ,49.2, ,4.7, ,113.4, ,63.9, 
170,10/7/2021,280,0.12, ,0, ,375, ,11.4, ,69.8, ,55.4, ,59.6, ,79, ,43, ,66, ,48.0, ,5.1, ,122.6, ,63.2, 
170,10/8/2021,281,0.13, ,0, ,418, ,10.5, ,67.7, ,53.3, ,58.4, ,80, ,42, ,63, ,45.9, ,4.8, ,115.6, ,62.7, 
170,10/9/2021,282,0.12, ,0, ,443, ,10.6, ,74.4, ,46.5, ,59.6, ,93, ,30, ,61, ,46.0, ,2.2, ,53.8, ,62.2, 
170,10/10/2021,283,0.14, ,0, ,439, ,9.8, ,80.6, ,45.1, ,62.7, ,86, ,23, ,50, ,44.0, ,2.8, ,67.0, ,61.9, 
170,10/11/2021,284,0.16, ,0, ,437, ,5.6, ,70.3, ,49.0, ,61.1, ,55, ,17, ,31, ,30.0, ,5.0, ,120.2, ,61.4, 
170,10/12/2021,285,0.14, ,0, ,443,R,4.8,Y,72.4, ,47.2, ,58.8, ,51, ,12, ,28,Y,26.0,Y,3.4, ,82.5, ,60.1, 
170,10/13/2021,286,0.12, ,0, ,401, ,10.6, ,70.2, ,46.4, ,58.1, ,89, ,50, ,64, ,46.2, ,3.3, ,78.4, ,59.5, 
170,10/14/2021,287,0.12, ,0, ,428,R,8.0, ,79.4, ,43.2, ,58.5, ,95, ,17, ,48, ,38.8, ,1.9, ,46.5, ,59.4, 
170,10/15/2021,288,0.13, ,0, ,419, ,7.2, ,80.2, ,42.1, ,59.7, ,68, ,20, ,41, ,36.1, ,2.0, ,48.2, ,59.1, 
170,10/16/2021,289,0.13, ,0, ,409, ,7.3, ,83.9, ,44.0, ,61.8, ,67, ,18, ,39, ,36.5, ,1.9, ,46.6, ,59.1, 
170,10/17/2021,290,0.09, ,0.02, ,267, ,9.2, ,73.6, ,44.7, ,56.4, ,84, ,31, ,59, ,42.5, ,4.4, ,105.6, ,58.7, 
170,10/18/2021,291,0.09, ,0, ,353, ,9.5, ,64.8, ,43.4, ,54.4, ,89, ,37, ,66, ,43.2, ,3.1, ,74.1, ,58.0, 
170,10/19/2021,292,0.10, ,0.01, ,323, ,9.1, ,69.6, ,39.2, ,55.1, ,95, ,39, ,62, ,42.2, ,2.7, ,64.4, ,57.3, 
170,10/20/2021,293,0.04, ,0.17, ,134, ,13.1, ,65.9, ,54.9, ,59.8, ,96, ,46, ,75, ,51.7, ,2.7, ,64.3, ,58.0, 
170,10/21/2021,294,0.04, ,0.14, ,171, ,17.5,Y,71.5, ,58.2, ,63.7, ,97, ,75, ,87,Y,59.8,Y,2.7, ,65.2, ,59.3, 
170,10/22/2021,295,0.07, ,0.23, ,258, ,13.7, ,66.0, ,56.2, ,60.9, ,94, ,58, ,75, ,53.0, ,4.1, ,98.1, ,60.3, 
170,10/23/2021,296,0.06, ,0.31, ,198, ,13.0, ,66.7, ,53.8, ,59.9, ,94, ,53, ,74, ,51.4, ,3.3, ,78.4, ,59.7, 
170,10/24/2021,297,0.00, ,3.94, ,37, ,16.4, ,62.4, ,55.9, ,59.1, ,100, ,91, ,95, ,57.9, ,5.6,Y,133.4,Y,58.8, 
170,10/25/2021,298,0.06, ,0.08, ,247, ,12.7, ,65.2, ,49.0, ,56.8, ,96, ,58, ,81, ,50.9, ,3.8, ,91.0, ,57.6, 
170,10/26/2021,299,0.05, ,0, ,192, ,12.5, ,65.8, ,49.6, ,58.3, ,96, ,56, ,75, ,50.6, ,2.3, ,56.3, ,57.0, 
170,10/27/2021,300,0.09, ,0, ,347, ,15.1, ,72.9, ,51.0, ,60.6, ,97, ,62, ,84, ,55.7, ,1.7, ,41.4, ,58.1, 
170,10/28/2021,301,0.09, ,0.00, ,350, ,14.9, ,76.4, ,51.3, ,61.9, ,99, ,51, ,79, ,55.3, ,1.9, ,44.7, ,59.2, 
170,10/29/2021,302,0.09, ,0.00, ,340, ,15.4, ,77.6, ,50.7, ,62.3, ,99, ,51, ,80, ,56.1, ,2.0, ,49.0, ,59.7, 
170,10/30/2021,303,0.05, ,0, ,198, ,14.4, ,66.0, ,52.7, ,59.4, ,91, ,68, ,83, ,54.2, ,3.5, ,84.1, ,60.2, 
170,10/31/2021,304,0.05, ,0, ,192, ,12.9, ,64.4, ,53.0, ,58.0, ,91, ,63, ,78, ,51.2, ,2.2, ,53.8, ,59.4, 
