223,10/1/2021,274,0.19, ,0, ,509, ,9.9, ,100.3, ,53.5, ,74.2, ,79, ,13, ,34, ,44.3, ,1.9,R,45.5,R,69.3, 
223,10/2/2021,275,0.20, ,0, ,499, ,10.0, ,104.2, ,58.9, ,78.9, ,82, ,12, ,30, ,44.4, ,1.9,R,46.2,R,69.1, 
223,10/3/2021,276,0.20, ,0, ,475, ,12.3, ,112.0,Y,61.4, ,82.5,Y,83, ,16, ,32,Y,50.1,Y,1.9,R,45.3,R,69.2, 
223,10/4/2021,277,0.14,R,0.15, ,347, ,18.4, ,96.0, ,66.0, ,79.9,H,100,H,19,H,53, ,61.2, ,2.1,Y,49.2,Y,69.2, 
223,10/5/2021,278,0.16, ,0.01, ,456, ,23.5,Y,86.8, ,69.2,Y,77.7, ,100, ,51, ,72,Y,68.2,Y,2.5, ,59.4, ,70.3, 
223,10/6/2021,279,0.12, ,0.01, ,363, ,24.7,R,87.7, ,64.8, ,73.7, ,100, ,67, ,--,R,--,I,2.3,Y,54.2,Y,70.3, 
223,10/7/2021,280,0.05, ,0, ,199, ,21.0,Y,76.5, ,65.5, ,69.7, ,100, ,70, ,85,Y,64.9,Y,2.5, ,59.3, ,69.9, 
223,10/8/2021,281,0.10, ,0.00, ,341, ,18.7, ,75.1, ,61.6, ,68.6, ,96, ,63, ,78, ,61.6, ,2.6, ,62.6, ,69.4, 
223,10/9/2021,282,0.15,R,0, ,460, ,22.4,Y,96.0, ,58.2, ,74.4, ,100, ,54, ,77,Y,66.7,Y,2.1, ,50.7, ,67.8, 
223,10/10/2021,283,0.16, ,0, ,464, ,16.6, ,--,S,52.7, ,73.2, ,100, ,31, ,59, ,58.2, ,1.8,Y,43.6,Y,67.0, 
223,10/11/2021,284,0.15, ,0, ,342, ,16.6, ,101.9,Y,61.1, ,73.4, ,97, ,16, ,59, ,58.2, ,3.4, ,82.6, ,66.2, 
223,10/12/2021,285,0.18, ,0, ,468, ,7.9, ,--,S,54.3, ,68.6, ,100, ,15, ,33, ,38.5, ,3.6, ,86.7, ,63.6, 
223,10/13/2021,286,0.14, ,0, ,452, ,8.3, ,91.4, ,43.6,Y,63.6, ,80, ,15, ,41, ,39.6, ,1.9,Y,46.3,Y,62.8, 
223,10/14/2021,287,0.15,R,0, ,447, ,13.2, ,100.7,Y,54.4, ,72.0, ,100, ,19, ,49, ,51.9, ,1.8,Y,42.6,Y,62.8, 
223,10/15/2021,288,0.15, ,0, ,452, ,12.8, ,97.9, ,58.7, ,77.8,H,97,H,14,H,39, ,51.2, ,1.6,Y,38.1,Y,63.2, 
223,10/16/2021,289,0.16, ,0, ,455, ,9.8, ,--,S,55.0, ,76.0, ,100, ,13, ,32, ,44.0, ,1.8,Y,42.4,Y,64.0, 
223,10/17/2021,290,0.15,R,0, ,443, ,21.3,Y,116.7,R,56.0, ,75.9, ,93, ,38, ,69,Y,65.2,Y,2.4, ,57.6, ,64.0, 
223,10/18/2021,291,0.09, ,0.01, ,299, ,21.5,Y,80.3, ,61.8, ,70.9, ,100, ,60, ,83,Y,65.6,Y,2.4, ,56.6, ,64.6, 
223,10/19/2021,292,0.13, ,0, ,431, ,20.9,Y,--,S,55.3, ,71.5, ,100, ,47, ,79,Y,64.8,Y,1.8,Y,43.9,Y,63.8, 
223,10/20/2021,293,0.13, ,0, ,424, ,19.1, ,95.5, ,54.3, ,71.3, ,99, ,40, ,73, ,62.1, ,1.7,Y,41.3,Y,63.6, 
223,10/21/2021,294,0.13, ,0, ,429, ,29.0,R,--,S,61.5, ,74.9,H,100,H,31,H,--,R,--,I,1.7,Y,39.6,Y,63.7, 
223,10/22/2021,295,0.11,R,0, ,362, ,21.2,Y,97.0, ,57.0, ,68.7, ,100, ,63, ,88,Y,65.2,Y,2.1, ,51.0, ,63.8, 
223,10/23/2021,296,0.06, ,0.01, ,237, ,19.5,Y,76.3, ,63.9, ,67.6, ,100, ,65, ,85,Y,62.8,Y,2.2, ,52.6, ,64.9, 
223,10/24/2021,297,0.05, ,0, ,207, ,18.6, ,74.6, ,61.1, ,67.3, ,98, ,58, ,81, ,61.4, ,1.7,Y,41.4,Y,65.0, 
223,10/25/2021,298,0.00,R,1.38, ,73, ,23.9,R,102.5,Y,57.3, ,67.1, ,100, ,97, ,--,R,--,I,2.1,Y,49.9,Y,63.6, 
223,10/26/2021,299,0.12, ,0.00, ,403, ,12.0, ,76.4, ,49.0, ,61.3, ,100, ,32, ,65, ,49.3, ,2.0,Y,47.9,Y,62.2, 
223,10/27/2021,300,0.13, ,0, ,400, ,12.2, ,100.7,Y,51.2, ,69.8, ,85, ,24, ,49, ,49.8, ,1.5,R,35.3,R,62.7, 
223,10/28/2021,301,0.13, ,0, ,391, ,12.9, ,93.9, ,55.7, ,72.1, ,83, ,25, ,48, ,51.2, ,1.6,R,37.6,R,64.1, 
223,10/29/2021,302,0.13, ,0, ,379, ,13.4, ,90.7, ,57.6, ,71.9, ,77, ,27, ,50, ,52.4, ,1.9,Y,44.6,Y,65.0, 
223,10/30/2021,303,0.09, ,0, ,335, ,17.3, ,76.2, ,57.2, ,64.6, ,100, ,55, ,83, ,59.3, ,2.4, ,58.0, ,65.2, 
223,10/31/2021,304,0.05, ,0, ,202, ,15.9, ,71.6, ,56.6, ,63.1, ,97, ,61, ,81, ,57.0, ,1.9,Y,45.9,Y,65.3, 
