116,10/1/2021,274,--,N,0, ,470, ,14.0, ,86.8, ,47.4, ,62.8, ,100, ,31, ,72, ,53.5, ,5.4, ,130.5, ,65.9, 
116,10/2/2021,275,--,N,0.00, ,461, ,14.7, ,78.8, ,48.3, ,59.9, ,100, ,41, ,84, ,54.9, ,5.0, ,119.8, ,66.1, 
116,10/3/2021,276,--,N,0.01, ,459, ,14.0, ,87.0, ,47.1, ,62.6, ,100, ,33, ,72, ,53.5, ,4.9, ,117.8, ,66.0, 
116,10/4/2021,277,--,N,0, ,392, ,14.6, ,79.0, ,51.0, ,61.3, ,100, ,41, ,79, ,54.6, ,5.1, ,123.1, ,65.7, 
116,10/5/2021,278,--,N,0, ,403, ,16.0, ,68.4, ,57.8, ,61.0, ,100, ,70, ,87, ,57.2, ,5.4, ,128.8, ,66.1, 
116,10/6/2021,279,--,N,0, ,230, ,14.5, ,63.9, ,51.0, ,58.2, ,97, ,75, ,87, ,54.4, ,4.5, ,108.1, ,65.9, 
116,10/7/2021,280,--,N,0, ,391, ,13.2, ,64.4, ,49.9, ,56.3, ,99, ,71, ,85, ,51.9, ,6.4, ,152.7, ,64.6, 
116,10/8/2021,281,--,N,0, ,450, ,11.9, ,64.2, ,47.3, ,56.2, ,96, ,56, ,77, ,49.1, ,7.6, ,181.5, ,64.2, 
116,10/9/2021,282,--,N,0, ,446, ,12.6, ,76.0, ,46.7, ,58.1, ,98, ,32, ,76, ,50.7, ,5.5, ,131.0, ,63.7, 
116,10/10/2021,283,--,N,0, ,441, ,13.0, ,68.7, ,44.1, ,56.6, ,98, ,53, ,83, ,51.5, ,5.8, ,138.4, ,63.3, 
116,10/11/2021,284,--,N,0, ,439, ,11.3, ,64.9, ,47.0, ,55.6, ,100, ,50, ,75, ,47.8, ,9.1,Y,218.2,Y,63.0, 
116,10/12/2021,285,--,N,0, ,446,R,8.0,Y,67.5, ,44.0, ,55.5, ,92, ,29, ,53,Y,38.7,Y,8.5,Y,203.9,Y,61.7, 
116,10/13/2021,286,--,N,0, ,372, ,11.4, ,64.8, ,39.7, ,52.6, ,98, ,57, ,84, ,48.0, ,5.3, ,127.9, ,61.0, 
116,10/14/2021,287,--,N,0, ,351, ,11.7, ,76.3, ,44.0, ,56.9, ,100, ,37, ,74, ,48.8, ,5.0, ,119.3, ,61.2, 
116,10/15/2021,288,--,N,0, ,390, ,9.9, ,87.1, ,44.9, ,62.3, ,82, ,20, ,52, ,44.4, ,5.3, ,126.0, ,61.2, 
116,10/16/2021,289,--,N,0, ,397, ,9.1, ,88.8,Y,48.5, ,63.6, ,73, ,21, ,45, ,42.0, ,6.8, ,163.9, ,61.6, 
116,10/17/2021,290,--,N,0.05, ,309, ,12.2, ,65.3, ,46.4, ,55.4, ,97, ,57, ,81, ,49.8, ,7.5, ,179.0, ,61.4, 
116,10/18/2021,291,--,N,0.03, ,398, ,11.5, ,61.9, ,43.9, ,52.2, ,100, ,64, ,86, ,48.2, ,5.3, ,127.3, ,60.9, 
116,10/19/2021,292,--,N,0, ,381, ,11.5, ,66.5, ,42.0, ,54.0, ,100, ,56, ,81, ,48.2, ,6.2, ,148.3, ,59.8, 
116,10/20/2021,293,--,N,0.05, ,178, ,13.2, ,65.7, ,53.6, ,59.1, ,100, ,50, ,77, ,51.9, ,6.2, ,149.3, ,60.2, 
116,10/21/2021,294,--,N,0.02, ,265, ,18.4,Y,70.8, ,55.9, ,62.1, ,100, ,77, ,96,Y,61.1,Y,4.9, ,117.6, ,61.2, 
116,10/22/2021,295,--,N,0.08, ,182, ,16.5, ,64.2, ,54.5, ,58.9, ,100, ,85, ,97, ,58.1, ,5.4, ,129.9, ,62.1, 
116,10/23/2021,296,--,N,0, ,278, ,14.3, ,65.7, ,49.2, ,57.6, ,100, ,66, ,88, ,54.1, ,3.0, ,71.9, ,61.6, 
116,10/24/2021,297,--,N,0.76, ,109, ,16.2, ,74.2, ,56.6,Y,63.4,Y,100, ,63, ,81,Y,57.5,Y,10.9,R,260.4,R,61.8, 
116,10/25/2021,298,--,N,1.24, ,336, ,15.0, ,63.7, ,47.4, ,57.4, ,100, ,73, ,93, ,55.5, ,7.2, ,172.8, ,61.6, 
116,10/26/2021,299,--,N,0.00, ,350, ,13.1, ,66.7, ,44.8, ,54.5, ,100, ,68, ,90, ,51.6, ,3.7, ,89.9, ,60.7, 
116,10/27/2021,300,--,N,0, ,356, ,15.6, ,73.0, ,47.2, ,58.6, ,100, ,70, ,93, ,56.5, ,4.4, ,105.7, ,60.4, 
116,10/28/2021,301,--,N,0.00, ,237, ,17.4,Y,86.1, ,52.6, ,63.2, ,100, ,57, ,88,Y,59.5,Y,3.9, ,94.8, ,61.1, 
116,10/29/2021,302,--,N,0.00, ,232, ,17.2,Y,71.0, ,55.6, ,60.9, ,100, ,73, ,94,Y,59.2,Y,5.0, ,119.5, ,61.6, 
116,10/30/2021,303,--,N,0.00, ,173, ,16.6, ,64.8, ,53.2, ,58.2, ,100, ,94, ,100, ,58.2, ,3.7, ,88.4, ,61.8, 
116,10/31/2021,304,--,N,0.00, ,268, ,14.2, ,65.6, ,49.5, ,56.9, ,100, ,67, ,90, ,54.0, ,3.1, ,73.6, ,61.3, 
