41,10/1/2021,274,0.21, ,0, ,566,R,6.6, ,95.1, ,51.5, ,74.2, ,51, ,8, ,23, ,33.8, ,3.6, ,85.2, ,69.5, 
41,10/2/2021,275,0.20, ,0, ,521,R,8.9, ,96.9, ,56.5, ,77.1, ,58, ,12, ,28, ,41.4, ,3.3, ,79.0, ,69.1, 
41,10/3/2021,276,0.21, ,0, ,500, ,9.1, ,98.8, ,59.8, ,78.9, ,54, ,11, ,27, ,42.1, ,3.4, ,81.4, ,69.5, 
41,10/4/2021,277,0.21, ,0, ,457, ,9.3, ,98.9, ,63.0, ,80.0, ,45, ,14, ,26, ,42.6, ,3.3, ,79.5, ,69.5, 
41,10/5/2021,278,0.22, ,0, ,501, ,15.1, ,91.3, ,70.2, ,80.4, ,67, ,29, ,43, ,55.7, ,5.6, ,135.1, ,70.5, 
41,10/6/2021,279,0.17, ,0, ,435, ,16.1, ,91.5, ,65.1, ,78.9, ,67, ,32, ,48, ,57.4, ,3.1, ,75.5, ,70.4, 
41,10/7/2021,280,0.16, ,0, ,382, ,14.5, ,89.8, ,69.5, ,79.0, ,64, ,26, ,43, ,54.5, ,3.2, ,77.5, ,70.6, 
41,10/8/2021,281,0.14, ,0, ,231, ,14.3, ,82.1, ,64.1, ,74.3, ,71, ,37, ,49, ,54.0, ,6.7, ,161.4, ,69.7, 
41,10/9/2021,282,0.18, ,0, ,494,R,10.0, ,85.7, ,55.5, ,70.6, ,63, ,15, ,39, ,44.6, ,4.2, ,100.1, ,69.0, 
41,10/10/2021,283,0.18, ,0, ,515,R,8.0, ,87.9, ,53.4, ,71.3, ,72, ,14, ,31, ,38.8, ,3.9, ,93.2, ,69.0, 
41,10/11/2021,284,0.29, ,0, ,509,R,7.2, ,91.0, ,53.3, ,70.0, ,49, ,9, ,29, ,36.1, ,11.3,R,270.3,R,67.9, 
41,10/12/2021,285,0.18, ,0, ,500,R,4.7, ,74.6,Y,50.1, ,62.9,Y,40, ,13, ,24,Y,25.8,Y,5.5, ,131.2, ,66.2, 
41,10/13/2021,286,0.15, ,0, ,499,R,5.8, ,79.1, ,42.6,Y,62.3,Y,57, ,16, ,30,Y,30.8,Y,3.0, ,71.2, ,63.7,Y
41,10/14/2021,287,0.15, ,0, ,494,R,6.4, ,83.7, ,46.5, ,65.2, ,54, ,12, ,30, ,33.0, ,3.0, ,72.8, ,62.9,Y
41,10/15/2021,288,0.20, ,0, ,496,R,6.4, ,85.5, ,49.9, ,68.6, ,56, ,11, ,27, ,33.0, ,5.8, ,139.6, ,62.5,Y
41,10/16/2021,289,0.17, ,0, ,493,R,6.3, ,90.2, ,46.7, ,69.0, ,45, ,9, ,26, ,32.8, ,3.4, ,80.4, ,61.9,Y
41,10/17/2021,290,0.17, ,0, ,465,R,6.7, ,90.5, ,52.1, ,70.0, ,49, ,11, ,27, ,34.4, ,3.9, ,94.5, ,62.0,Y
41,10/18/2021,291,0.22, ,0, ,451, ,9.3, ,79.5, ,56.4, ,67.5, ,53, ,32, ,40, ,42.5, ,10.3,R,247.2,R,61.9,Y
41,10/19/2021,292,0.14, ,0, ,470,R,8.4, ,79.5, ,48.4, ,63.5, ,62, ,23, ,42, ,39.9, ,3.2, ,76.1, ,60.8,Y
41,10/20/2021,293,0.14, ,0, ,469,R,8.9, ,83.3, ,46.5, ,64.7, ,69, ,21, ,42, ,41.4, ,3.0, ,72.7, ,59.9,Y
41,10/21/2021,294,0.14, ,0, ,462,R,9.6, ,87.2, ,49.3, ,67.4, ,65, ,22, ,42, ,43.4, ,2.8, ,67.2, ,59.9,Y
41,10/22/2021,295,0.15, ,0, ,457,R,9.9, ,88.6, ,50.4, ,68.9, ,67, ,20, ,41, ,44.2, ,3.1, ,75.4, ,60.2,Y
41,10/23/2021,296,0.15, ,0, ,410, ,11.2, ,84.5, ,55.2, ,69.8, ,59, ,29, ,45, ,47.6, ,4.7, ,114.0, ,60.4,Y
41,10/24/2021,297,0.13, ,0, ,431, ,11.8, ,85.3, ,55.2, ,69.2, ,79, ,26, ,49, ,49.0, ,3.3, ,78.5, ,60.6,Y
41,10/25/2021,298,0.17, ,0, ,427, ,15.4, ,85.2, ,59.2, ,70.6, ,93, ,36, ,60, ,56.2, ,8.3, ,198.6, ,61.4, 
41,10/26/2021,299,0.15, ,0, ,449,R,8.7, ,78.1, ,52.6, ,64.9, ,69, ,21, ,41, ,41.0, ,5.6, ,134.9, ,60.2, 
41,10/27/2021,300,0.13, ,0, ,435,R,9.0, ,84.7, ,48.1, ,65.8, ,70, ,20, ,41, ,41.7, ,2.9, ,68.9, ,58.5,Y
41,10/28/2021,301,0.15, ,0, ,433,R,9.4, ,90.9, ,52.4, ,70.1, ,60, ,16, ,37, ,42.9, ,3.3, ,80.2, ,58.7,Y
41,10/29/2021,302,0.13, ,0, ,429,R,10.9, ,92.1, ,53.5, ,70.9, ,67, ,19, ,42, ,46.7, ,2.6, ,63.0, ,59.1, 
41,10/30/2021,303,0.15, ,0, ,422,R,12.3, ,90.6, ,56.8, ,72.4, ,64, ,24, ,45, ,50.1, ,5.0, ,119.1, ,59.5, 
41,10/31/2021,304,0.14, ,0, ,423,R,12.4, ,87.7, ,57.0, ,72.0, ,80, ,26, ,46, ,50.3, ,4.1, ,97.9, ,60.1, 
