258,10/1/2021,274,0.13, ,0, ,318, ,8.3, ,88.6, ,55.9, ,68.8, ,53, ,18, ,35, ,39.8, ,2.6, ,62.5, ,67.5, 
258,10/2/2021,275,0.15, ,0, ,345, ,7.8, ,87.7, ,54.0, ,70.3, ,58, ,19, ,31, ,38.2, ,2.4, ,58.2, ,67.7, 
258,10/3/2021,276,0.11, ,0, ,219, ,7.4, ,85.2, ,57.5, ,69.1, ,51, ,19, ,30, ,36.7, ,2.7, ,65.0, ,67.2, 
258,10/4/2021,277,0.14, ,0, ,294, ,8.4, ,86.5, ,59.5, ,71.3, ,58, ,18, ,32, ,40.1, ,3.0, ,71.9, ,66.8, 
258,10/5/2021,278,0.14, ,0, ,335, ,9.5, ,85.5, ,59.4, ,70.9, ,62, ,24, ,37, ,43.3, ,3.0, ,71.2, ,67.4, 
258,10/6/2021,279,0.15, ,0, ,407, ,10.9, ,83.4, ,52.5, ,66.8, ,75, ,25, ,48, ,46.7, ,2.7, ,64.2, ,67.9, 
258,10/7/2021,280,0.12, ,0, ,346, ,11.8, ,78.0, ,51.6, ,64.4, ,84, ,34, ,57, ,48.8, ,2.6, ,61.7, ,67.8, 
258,10/8/2021,281,0.05, ,0, ,189, ,12.3, ,67.4, ,50.9, ,58.7, ,95, ,50, ,73, ,50.1, ,2.5, ,60.9, ,66.5, 
258,10/9/2021,282,0.11, ,0, ,383, ,11.1, ,70.3, ,47.4, ,56.9, ,96, ,41, ,70, ,47.2, ,2.4, ,58.6, ,65.5, 
258,10/10/2021,283,0.12, ,0, ,373, ,10.4, ,75.4, ,47.9, ,60.2, ,83, ,34, ,58, ,45.5, ,2.8, ,68.2, ,65.0, 
258,10/11/2021,284,0.10, ,0, ,291, ,8.0, ,66.1, ,40.9, ,54.7, ,78, ,27, ,55, ,38.7, ,3.7,Y,89.2,Y,63.5,Y
258,10/12/2021,285,0.12, ,0, ,390, ,5.9,Y,65.6,Y,37.4,Y,52.0,Y,77, ,24, ,45,Y,31.3,Y,3.2, ,76.3, ,60.9,R
258,10/13/2021,286,0.12, ,0, ,369, ,5.7,Y,71.6, ,38.5,Y,55.5, ,67, ,20, ,38,Y,30.3,Y,2.6, ,62.9, ,60.8,Y
258,10/14/2021,287,0.13, ,0, ,311, ,6.9, ,74.5, ,49.9, ,62.3, ,62, ,22, ,36, ,35.0, ,2.8, ,67.2, ,63.1,Y
258,10/15/2021,288,0.14, ,0, ,376, ,7.2, ,79.7, ,47.4, ,62.3, ,58, ,21, ,37, ,36.0, ,3.1, ,75.2, ,61.9,Y
258,10/16/2021,289,0.14, ,0, ,387, ,6.7, ,84.0, ,48.2, ,65.0, ,53, ,15, ,32, ,34.3, ,3.1, ,75.2, ,63.1,Y
258,10/17/2021,290,0.15, ,0, ,386, ,6.4, ,83.0, ,48.0, ,65.2, ,60, ,13, ,30, ,33.0, ,3.4,Y,81.1,Y,63.4, 
258,10/18/2021,291,0.11, ,0.22, ,423, ,9.9, ,64.1,Y,44.0, ,54.2, ,96, ,38, ,69, ,44.3, ,3.0, ,71.6, ,63.2, 
258,10/19/2021,292,0.11, ,0, ,405, ,8.9, ,71.0, ,39.5, ,54.0, ,96, ,31, ,63, ,41.5, ,2.3, ,55.2, ,61.5,Y
258,10/20/2021,293,0.10, ,0, ,325, ,9.4, ,76.5, ,47.2, ,60.7, ,78, ,26, ,52, ,43.0, ,2.7, ,63.9, ,62.0,Y
258,10/21/2021,294,0.11, ,0, ,307, ,9.3, ,79.9, ,51.7, ,64.6, ,67, ,22, ,45, ,42.6, ,2.8, ,68.1, ,63.0, 
258,10/22/2021,295,0.10, ,0, ,309, ,12.5, ,76.4, ,47.1, ,63.6, ,83, ,44, ,62, ,50.4, ,3.2, ,76.9, ,63.8, 
258,10/23/2021,296,0.07, ,0, ,243, ,12.6, ,69.1, ,52.3, ,59.8, ,89, ,50, ,72, ,50.6, ,2.6, ,63.0, ,64.7, 
258,10/24/2021,297,0.02, ,0, ,70, ,13.6, ,70.6, ,52.3, ,62.7, ,84, ,51, ,70, ,52.8, ,2.1, ,51.1, ,63.6, 
258,10/25/2021,298,0.01, ,1.71, ,48, ,13.1, ,67.3, ,43.3, ,55.2, ,98, ,68, ,88, ,51.7, ,2.8, ,66.2, ,62.2, 
258,10/26/2021,299,0.07, ,0, ,302, ,11.1, ,64.5, ,42.3, ,53.4, ,95, ,56, ,80, ,47.3, ,2.7, ,63.8, ,59.5,Y
258,10/27/2021,300,0.08, ,0, ,309, ,12.0, ,69.2, ,46.9, ,57.0, ,95, ,50, ,76, ,49.4, ,2.5, ,59.5, ,60.9, 
258,10/28/2021,301,0.09, ,0, ,312, ,13.8, ,74.9, ,50.3, ,60.5, ,94, ,52, ,76, ,53.1, ,2.8, ,68.1, ,62.2, 
258,10/29/2021,302,0.09, ,0, ,307, ,15.0, ,78.6, ,51.1, ,63.5, ,93, ,49, ,75, ,55.3, ,3.0, ,71.0, ,63.6, 
258,10/30/2021,303,0.08, ,0, ,276, ,15.5, ,77.2, ,54.4, ,64.0, ,97, ,55, ,76, ,56.4, ,2.8, ,67.8, ,64.5, 
258,10/31/2021,304,0.01, ,0, ,85, ,15.8, ,66.9, ,53.2, ,58.2, ,100, ,78, ,96, ,56.9, ,1.7, ,42.0, ,63.8, 
