261,10/1/2021,274,0.13, ,0, ,452, ,9.5, ,78.6, ,39.0, ,58.0, ,84, ,31, ,58, ,43.2, ,3.0, ,71.5, ,61.5, 
261,10/2/2021,275,0.13, ,0, ,438, ,10.0, ,82.7, ,39.3, ,59.5, ,92, ,26, ,57, ,44.4, ,2.7, ,65.2, ,62.0, 
261,10/3/2021,276,0.14, ,0, ,439, ,8.8, ,84.5, ,40.2, ,60.6, ,84, ,23, ,49, ,41.1, ,2.6, ,61.3, ,62.2, 
261,10/4/2021,277,0.21, ,0, ,431, ,8.3, ,81.8, ,42.0, ,62.1, ,80, ,25, ,43, ,39.6, ,8.0,Y,192.3,Y,62.4, 
261,10/5/2021,278,0.15, ,0, ,307, ,7.3, ,76.9, ,47.0,Y,59.1, ,76, ,21, ,43, ,36.6, ,6.4, ,152.8, ,62.0, 
261,10/6/2021,279,0.08, ,0.01, ,336, ,8.1, ,57.5, ,37.3, ,48.4, ,91, ,49, ,70, ,39.0, ,3.7, ,88.3, ,61.7, 
261,10/7/2021,280,0.12, ,0, ,296, ,5.3, ,65.9, ,40.2, ,54.4, ,89, ,20, ,37, ,28.7, ,5.7, ,136.3, ,60.8, 
261,10/8/2021,281,0.10, ,0, ,348, ,7.1, ,63.1, ,29.4, ,48.0, ,88, ,40, ,62, ,35.6, ,3.4, ,81.8, ,59.6, 
261,10/9/2021,282,0.11, ,0, ,419, ,7.2, ,65.6, ,32.2, ,49.0, ,89, ,34, ,61, ,36.1, ,3.1, ,75.6, ,59.7, 
261,10/10/2021,283,0.10, ,0, ,311, ,7.1, ,64.7, ,30.7, ,46.7, ,89, ,46, ,66, ,35.9, ,5.6, ,134.6, ,59.1, 
261,10/11/2021,284,0.11, ,0, ,372, ,5.1, ,50.9,Y,28.2, ,40.3,Y,84, ,37, ,60,Y,27.7,Y,7.9,Y,188.4,Y,58.2, 
261,10/12/2021,285,0.10, ,0, ,409, ,4.0, ,56.4, ,20.7, ,41.0, ,88, ,17, ,45, ,21.5, ,3.1, ,75.1, ,56.6, 
261,10/13/2021,286,0.08, ,0.00, ,298, ,6.6, ,56.0, ,31.1, ,45.3, ,89, ,40, ,64, ,33.7, ,3.9, ,93.7, ,57.5, 
261,10/14/2021,287,0.09, ,0, ,398, ,5.8, ,63.0, ,24.2, ,42.1, ,91, ,36, ,64, ,30.7, ,2.8, ,67.3, ,56.5, 
261,10/15/2021,288,0.10, ,0, ,392, ,6.0, ,69.5, ,25.9, ,45.7, ,86, ,32, ,58, ,31.7, ,2.4, ,58.4, ,56.3, 
261,10/16/2021,289,0.10, ,0, ,388, ,6.1, ,73.7, ,29.4, ,51.2, ,83, ,27, ,47, ,32.0, ,2.9, ,70.1, ,56.4, 
261,10/17/2021,290,0.15, ,0.27, ,260, ,6.5, ,65.0, ,40.5, ,53.5, ,96, ,27, ,47, ,33.7, ,11.4,R,272.4,R,57.0, 
261,10/18/2021,291,0.05, ,0.06, ,236, ,7.8, ,52.3, ,34.2, ,43.1, ,97, ,61, ,83, ,38.2, ,2.8, ,67.0, ,56.3, 
261,10/19/2021,292,0.09, ,0.03, ,197, ,6.7, ,53.5, ,30.6, ,42.7, ,99, ,49, ,72, ,34.4, ,13.2,R,317.1,R,54.2, 
261,10/20/2021,293,0.07, ,0.00, ,211, ,8.8, ,54.4, ,42.9,Y,49.0, ,84, ,67, ,74, ,41.1, ,12.5,R,301.1,R,53.6, 
261,10/21/2021,294,0.12, ,0.16, ,284, ,11.8,Y,62.0, ,45.4,Y,56.6, ,92, ,66, ,75,Y,49.0,Y,16.4,R,394.5,R,54.2, 
261,10/22/2021,295,0.07, ,0.60, ,272, ,9.8, ,58.1, ,45.5,Y,50.1, ,97, ,53, ,79, ,43.9, ,4.6, ,110.8, ,55.5, 
261,10/23/2021,296,0.06, ,0.06, ,173, ,8.7, ,52.6, ,41.8, ,46.9, ,93, ,70, ,80, ,41.0, ,10.3,R,247.9,R,54.9, 
261,10/24/2021,297,0.04, ,0.76, ,95, ,8.9, ,57.2, ,41.9, ,49.4, ,90, ,56, ,74, ,41.5, ,9.5,Y,229.1,Y,53.7, 
261,10/25/2021,298,0.07, ,0, ,296, ,7.5, ,55.8, ,36.3, ,44.7, ,94, ,49, ,75, ,37.2, ,4.0, ,94.8, ,53.1, 
261,10/26/2021,299,0.08, ,0, ,211, ,8.5, ,54.5, ,40.3, ,48.7, ,86, ,65, ,73, ,40.5, ,14.5,R,346.9,R,52.6, 
261,10/27/2021,300,0.05, ,0, ,184, ,10.8,Y,61.3, ,44.9,Y,52.1, ,94, ,68, ,82,Y,46.7,Y,4.8, ,114.7, ,53.4, 
261,10/28/2021,301,0.07, ,0, ,300, ,10.7,Y,67.0, ,36.5, ,49.4, ,100, ,60, ,89,Y,46.4,Y,2.4, ,56.4, ,53.6, 
261,10/29/2021,302,0.06, ,0, ,251, ,10.9,Y,64.4, ,37.8, ,49.8, ,100, ,64, ,89,Y,46.9,Y,2.3, ,55.6, ,53.8, 
261,10/30/2021,303,0.07, ,0.04, ,210, ,10.3, ,62.6, ,40.1, ,51.0, ,100, ,59, ,81, ,45.4, ,7.2, ,172.3, ,53.9, 
261,10/31/2021,304,0.11, ,0, ,321, ,8.3, ,57.3, ,37.4, ,49.9, ,88, ,56, ,68, ,39.8, ,10.4,R,248.7,R,53.4, 
