104,10/1/2021,274,0.17, ,0, ,484, ,10.4, ,89.6, ,51.2, ,65.2, ,96, ,14, ,49, ,45.6, ,3.0, ,71.8, ,74.0, 
104,10/2/2021,275,0.14, ,0, ,471, ,12.4, ,81.1, ,48.4, ,60.0, ,98, ,36, ,70, ,50.2, ,2.5, ,59.5, ,74.4, 
104,10/3/2021,276,0.16, ,0, ,472, ,11.6, ,91.0, ,49.4, ,64.6, ,94, ,18, ,56, ,48.4, ,2.5, ,59.0, ,74.1, 
104,10/4/2021,277,0.15, ,0, ,420, ,11.2, ,81.4, ,53.5, ,63.6, ,98, ,21, ,56, ,47.4, ,2.7, ,65.9, ,74.1, 
104,10/5/2021,278,0.12, ,0, ,407, ,13.5, ,70.3, ,50.3, ,58.5, ,98, ,53, ,81, ,52.6, ,2.4, ,57.6, ,74.0, 
104,10/6/2021,279,0.05, ,0, ,214, ,13.4, ,66.8, ,50.1, ,57.1, ,96, ,67, ,84, ,52.3, ,1.9, ,45.9, ,72.9, 
104,10/7/2021,280,0.11, ,0, ,382, ,10.7, ,67.2, ,45.7, ,54.9, ,91, ,49, ,73, ,46.4, ,2.7, ,64.3, ,70.9, 
104,10/8/2021,281,0.13, ,0, ,446, ,9.3, ,67.5, ,46.4, ,55.4, ,89, ,34, ,62, ,42.7, ,3.0, ,72.5, ,70.3, 
104,10/9/2021,282,0.13, ,0, ,434, ,10.7, ,72.1, ,47.2, ,58.8, ,89, ,34, ,63, ,46.3, ,2.8, ,67.3, ,70.0, 
104,10/10/2021,283,0.12, ,0, ,431, ,10.7, ,70.6, ,46.5, ,57.2, ,95, ,39, ,67, ,46.2, ,2.8, ,67.0, ,69.8, 
104,10/11/2021,284,0.14, ,0, ,431, ,7.1, ,69.3, ,44.5, ,56.0, ,96, ,22, ,46, ,35.6, ,3.9, ,92.4, ,68.6, 
104,10/12/2021,285,0.16, ,0, ,433, ,4.3,Y,73.0, ,44.7, ,58.3, ,57, ,13, ,26,Y,23.7,Y,3.7, ,88.5, ,67.5, 
104,10/13/2021,286,0.08, ,0, ,307, ,9.6, ,65.4, ,38.8,Y,51.7, ,98, ,56, ,73, ,43.5, ,2.9, ,69.2, ,66.8, 
104,10/14/2021,287,0.13, ,0.00, ,416, ,9.3, ,78.4, ,44.1, ,58.7, ,98, ,18, ,55, ,42.7, ,3.1, ,74.6, ,66.9, 
104,10/15/2021,288,0.16, ,0, ,412, ,6.1,Y,84.9, ,46.7, ,64.9, ,57, ,12, ,29,Y,31.8,Y,3.7, ,88.6, ,67.5, 
104,10/16/2021,289,0.16, ,0, ,407, ,6.0,Y,87.1, ,50.9, ,65.3, ,50, ,13, ,28,Y,31.5,Y,3.4, ,82.7, ,68.6, 
104,10/17/2021,290,0.11, ,0.05, ,367, ,9.7, ,65.1, ,46.0, ,53.8, ,98, ,41, ,69, ,43.7, ,3.5, ,83.8, ,67.9, 
104,10/18/2021,291,0.09, ,0.02, ,361, ,9.9, ,66.5, ,43.2, ,52.6, ,98, ,44, ,73, ,44.2, ,2.9, ,69.8, ,65.8, 
104,10/19/2021,292,0.10, ,0, ,367, ,9.4, ,64.7, ,40.7, ,52.6, ,96, ,42, ,69, ,42.9, ,3.4, ,81.1, ,63.9, 
104,10/20/2021,293,0.02, ,0.36, ,98, ,13.1, ,59.1, ,50.7, ,55.0, ,99, ,67, ,89, ,51.8, ,2.4, ,58.0, ,64.3, 
104,10/21/2021,294,0.05, ,0.11, ,205, ,17.1,Y,68.5, ,57.6,Y,60.4, ,100, ,78, ,95,Y,59.1,Y,1.9, ,46.7, ,65.1, 
104,10/22/2021,295,0.07, ,0.66, ,266, ,14.5, ,65.9, ,51.1, ,58.3, ,100, ,68, ,87, ,54.5, ,2.2, ,52.8, ,65.3, 
104,10/23/2021,296,0.07, ,0.17, ,275, ,13.1, ,62.3, ,47.6, ,55.1, ,99, ,75, ,89, ,51.8, ,2.3, ,54.3, ,64.5, 
104,10/24/2021,297,0, ,3.28,H,17, ,15.8, ,59.1, ,53.8, ,57.1, ,100, ,97, ,99, ,56.8, ,5.5,R,131.5,R,61.0, 
104,10/25/2021,298,0.09, ,0.94, ,354, ,12.6, ,63.8, ,45.9, ,55.8, ,100, ,57, ,83, ,50.7, ,3.3, ,78.4, ,60.4, 
104,10/26/2021,299,0.08, ,0, ,310, ,12.2, ,63.7, ,43.4, ,53.6, ,98, ,67, ,87, ,49.9, ,2.8, ,68.3, ,60.7, 
104,10/27/2021,300,0.09, ,0, ,348, ,14.4, ,76.6, ,49.6, ,59.6, ,99, ,53, ,82, ,54.2, ,2.5, ,60.8, ,62.2, 
104,10/28/2021,301,0.10, ,0.00, ,357, ,15.6, ,81.3, ,52.9, ,65.0, ,99, ,46, ,74, ,56.4, ,2.7, ,65.6, ,63.7, 
104,10/29/2021,302,0.10, ,0, ,354, ,14.7, ,73.3, ,53.2, ,61.3, ,99, ,53, ,79, ,54.8, ,2.7, ,65.3, ,64.7, 
104,10/30/2021,303,0.03, ,0.00, ,155, ,14.2, ,63.0, ,48.7, ,55.1, ,100, ,83, ,96, ,54.0, ,2.0, ,48.7, ,65.0, 
104,10/31/2021,304,0.08, ,0, ,329, ,12.1, ,63.2, ,47.8, ,55.0, ,98, ,62, ,82, ,49.5, ,2.6, ,61.5, ,63.3, 
