211,10/1/2021,274,0.18, ,0, ,495,R,9.1, ,94.2, ,44.7, ,66.3, ,79, ,11, ,41, ,42.2, ,2.7, ,65.3, ,72.7,Y
211,10/2/2021,275,0.17, ,0, ,482, ,10.1, ,94.5, ,46.1, ,66.4, ,79, ,16, ,46, ,44.9, ,2.4, ,58.6, ,73.2,Y
211,10/3/2021,276,0.17, ,0, ,478, ,9.8, ,96.0, ,47.3, ,68.3, ,80, ,14, ,42, ,44.1, ,2.3, ,56.3, ,73.5,Y
211,10/4/2021,277,0.17, ,0, ,433, ,10.2, ,92.5, ,48.3, ,65.9, ,91, ,16, ,47, ,45.0, ,3.2, ,76.5, ,73.4,Y
211,10/5/2021,278,0.14, ,0, ,425, ,12.7, ,79.7, ,48.8, ,61.3, ,95, ,32, ,69, ,50.9, ,3.8, ,92.1, ,73.4,Y
211,10/6/2021,279,0.08, ,0, ,249, ,12.9, ,70.2, ,51.8, ,59.4, ,90, ,61, ,75, ,51.3, ,3.3, ,78.1, ,71.5,Y
211,10/7/2021,280,0.13, ,0, ,411, ,10.2, ,72.1, ,45.2, ,56.8, ,85, ,37, ,65, ,45.1, ,3.4, ,82.2, ,69.8, 
211,10/8/2021,281,0.13, ,0, ,395, ,9.9, ,67.7, ,44.1, ,57.1, ,83, ,39, ,62, ,44.3, ,4.3, ,102.0, ,69.7, 
211,10/9/2021,282,0.15, ,0, ,456, ,9.9, ,74.3, ,41.9, ,57.8, ,88, ,34, ,61, ,44.3, ,4.1, ,98.5, ,68.9, 
211,10/10/2021,283,0.14, ,0, ,453,R,10.0, ,79.9, ,40.3, ,58.9, ,87, ,30, ,59, ,44.7, ,3.0, ,71.2, ,69.2, 
211,10/11/2021,284,0.19, ,0, ,449,R,7.6, ,68.1, ,45.4, ,56.6, ,91, ,24, ,49, ,37.6, ,8.6,R,206.1,R,68.3, 
211,10/12/2021,285,0.19, ,0, ,458,R,4.9,Y,69.4, ,37.5, ,55.2, ,56, ,19, ,33,Y,26.5,Y,7.0,Y,167.3,Y,66.4, 
211,10/13/2021,286,0.13, ,0, ,415, ,8.6, ,72.5, ,33.9,Y,53.2, ,88, ,35, ,62, ,40.6, ,3.3, ,78.5, ,65.8, 
211,10/14/2021,287,0.15, ,0, ,439,R,8.5, ,76.8, ,39.5, ,57.5, ,96, ,27, ,53, ,40.3, ,3.8, ,90.8, ,67.4, 
211,10/15/2021,288,0.15, ,0, ,436,R,6.5, ,85.9, ,37.5, ,60.6, ,74, ,13, ,36, ,33.7, ,2.8, ,68.0, ,67.1, 
211,10/16/2021,289,0.16, ,0, ,429,R,6.1, ,88.8, ,40.2, ,62.5, ,68, ,11, ,32, ,32.1, ,3.3, ,79.4, ,67.7, 
211,10/17/2021,290,0.14, ,0, ,408, ,8.1, ,73.6, ,39.7, ,55.0, ,90, ,30, ,55, ,39.1, ,4.2, ,101.1, ,67.2, 
211,10/18/2021,291,0.09, ,0.00, ,319, ,9.3, ,66.0, ,38.6, ,51.5,Y,95, ,42, ,72,Y,42.7,Y,3.0, ,72.1, ,68.1,H
211,10/19/2021,292,0.11, ,0, ,390, ,8.7, ,71.3, ,35.6, ,52.7, ,97, ,34, ,64, ,40.8, ,3.0, ,71.8, ,65.4, 
211,10/20/2021,293,0.05, ,0.00, ,169, ,13.0, ,69.7, ,48.6, ,60.0, ,94, ,40, ,73, ,51.4, ,3.0, ,70.8, ,67.5,H
211,10/21/2021,294,0.11, ,0, ,351, ,16.6, ,77.9, ,55.4, ,64.2, ,96, ,57, ,81, ,58.2, ,3.6, ,87.5, ,75.3,R
211,10/22/2021,295,0.05, ,0.08, ,184, ,15.1, ,66.7, ,53.2, ,59.5, ,97, ,66, ,87, ,55.6, ,3.0, ,73.0, ,71.6,Y
211,10/23/2021,296,0.08, ,0, ,287, ,12.9, ,67.6, ,48.9, ,58.4, ,97, ,56, ,77, ,51.3, ,2.5, ,59.5, ,67.8, 
211,10/24/2021,297,0.01, ,1.89, ,29, ,15.6, ,67.2, ,54.2, ,59.3, ,98, ,73, ,90, ,56.4, ,5.2, ,125.3, ,75.4,R
211,10/25/2021,298,0.10, ,0.98, ,365, ,13.0, ,65.7, ,46.1, ,57.2, ,98, ,55, ,81, ,51.5, ,4.2, ,101.1, ,--,S
211,10/26/2021,299,0.10, ,0, ,368, ,11.7, ,69.2, ,44.1, ,55.4, ,97, ,45, ,78, ,48.8, ,2.1, ,51.1, ,--,S
211,10/27/2021,300,0.11, ,0, ,365, ,14.6, ,74.6, ,46.6, ,60.0, ,99, ,62, ,83, ,54.7, ,4.0, ,95.7, ,--,S
211,10/28/2021,301,0.12, ,0, ,373, ,15.5, ,80.2, ,50.0, ,63.9, ,99, ,50, ,77, ,56.4, ,4.1, ,97.6, ,--,S
211,10/29/2021,302,0.12, ,0, ,372, ,14.6, ,80.3, ,49.4, ,63.6, ,98, ,40, ,73, ,54.7, ,4.0, ,95.5, ,--,S
211,10/30/2021,303,0.06, ,0, ,235, ,15.1, ,70.4, ,51.0, ,59.6, ,96, ,63, ,87, ,55.6, ,3.6, ,87.1, ,--,S
211,10/31/2021,304,0.10, ,0, ,360, ,11.2, ,68.7, ,44.0, ,55.7, ,99, ,41, ,74, ,47.6, ,3.1, ,74.3, ,--,S
