71,10/1/2021,274,0.14, ,0, ,413, ,15.7, ,90.0, ,49.0, ,69.6, ,100, ,29, ,64, ,56.8, ,2.2, ,52.0, ,64.6, 
71,10/2/2021,275,0.14, ,0, ,408, ,15.8, ,91.1, ,50.4, ,70.2, ,99, ,26, ,63, ,56.8, ,2.3, ,56.1, ,64.5, 
71,10/3/2021,276,0.12, ,0, ,348, ,16.9, ,88.3, ,51.4, ,68.8, ,100, ,36, ,70, ,58.7, ,2.2, ,53.3, ,64.4, 
71,10/4/2021,277,0.12, ,0, ,358, ,16.9, ,89.8, ,53.4, ,70.3, ,100, ,28, ,67, ,58.7, ,2.2, ,53.2, ,64.1, 
71,10/5/2021,278,0.14, ,0.00, ,351, ,15.7, ,88.1, ,52.7, ,69.6, ,100, ,32, ,64, ,56.7, ,4.1, ,98.0, ,64.1, 
71,10/6/2021,279,0.08, ,0, ,204, ,15.5, ,82.0, ,55.3, ,67.3, ,97, ,45, ,68, ,56.3, ,4.1, ,99.5, ,63.8, 
71,10/7/2021,280,0.10, ,0, ,294, ,13.3, ,81.3, ,53.2, ,63.6, ,95, ,39, ,66, ,52.2, ,4.2, ,100.3, ,63.0, 
71,10/8/2021,281,0.13, ,0.04, ,400, ,12.9, ,74.1, ,49.7, ,60.8, ,100, ,37, ,71, ,51.3, ,5.0, ,120.9, ,58.0, 
71,10/9/2021,282,0.13, ,0, ,400, ,12.1, ,76.3, ,42.3, ,58.6, ,100, ,46, ,72, ,49.6, ,3.9, ,93.7, ,56.2, 
71,10/10/2021,283,0.12, ,0, ,394, ,12.8, ,82.5, ,44.0, ,61.6, ,97, ,38, ,68, ,51.0, ,2.6, ,62.2, ,55.1, 
71,10/11/2021,284,0.23, ,0, ,340, ,8.5, ,72.2, ,53.1, ,63.3, ,89, ,29, ,43, ,40.2, ,14.1,R,339.5,R,54.6, 
71,10/12/2021,285,0.18, ,0, ,394, ,6.9, ,70.5, ,38.3, ,56.9, ,83, ,25, ,43, ,34.9, ,9.3,Y,224.1,Y,53.0, 
71,10/13/2021,286,0.11, ,0, ,342, ,9.8, ,75.1, ,36.5, ,56.2, ,93, ,28, ,63, ,43.9, ,3.3, ,80.3, ,52.7, 
71,10/14/2021,287,0.14, ,0, ,377, ,11.1, ,76.7, ,45.2, ,60.7, ,99, ,34, ,61, ,47.3, ,5.7, ,136.1, ,53.1, 
71,10/15/2021,288,0.12, ,0, ,374, ,13.0, ,82.8, ,46.8, ,63.5, ,100, ,27, ,65, ,51.5, ,2.1, ,50.7, ,53.9, 
71,10/16/2021,289,0.12, ,0, ,365, ,13.9, ,85.7, ,48.5, ,66.3, ,100, ,26, ,63, ,53.3, ,2.1, ,49.8, ,53.3, 
71,10/17/2021,290,0.11, ,0, ,298, ,12.1, ,82.6, ,43.7, ,62.2, ,100, ,25, ,63, ,49.6, ,5.3, ,127.3, ,53.1, 
71,10/18/2021,291,0.07, ,0, ,280, ,11.3, ,68.0, ,42.2, ,55.6, ,97, ,48, ,75, ,47.8, ,3.3, ,79.4, ,52.8, 
71,10/19/2021,292,0.12, ,0, ,385, ,8.9, ,69.7, ,56.2, ,63.0, ,100, ,36, ,45, ,41.4, ,7.1, ,171.0, ,52.1, 
71,10/20/2021,293,0.06, ,0.00, ,149, ,10.9, ,70.8, ,55.0, ,61.7, ,87, ,33, ,58, ,46.9, ,4.4, ,106.4, ,52.5, 
71,10/21/2021,294,0.06, ,0.11, ,218, ,16.4, ,78.0, ,54.9, ,64.1, ,99, ,49, ,80, ,57.9, ,3.3, ,79.2, ,53.7, 
71,10/22/2021,295,0.04, ,0.17, ,175, ,14.6, ,66.0, ,53.1, ,59.3, ,99, ,67, ,85, ,54.7, ,4.5, ,107.4, ,54.7, 
71,10/23/2021,296,0.08, ,0.04, ,288, ,13.0, ,69.6, ,48.1, ,59.9, ,99, ,50, ,74, ,51.5, ,3.5, ,84.7, ,54.8, 
71,10/24/2021,297,0.05, ,1.78, ,111, ,14.9, ,68.1, ,55.7,Y,60.7, ,99, ,62, ,82, ,55.2, ,11.6,R,277.5,R,55.1, 
71,10/25/2021,298,0.09, ,0.84, ,297, ,13.0, ,65.3, ,45.9, ,56.5, ,99, ,52, ,84, ,51.6, ,5.4, ,129.2, ,55.0, 
71,10/26/2021,299,0.08, ,0.00, ,314, ,12.0, ,67.2, ,42.9, ,55.3, ,99, ,52, ,81, ,49.5, ,2.2, ,53.0, ,54.7, 
71,10/27/2021,300,0.09, ,0.00, ,344, ,15.2, ,70.8, ,48.0, ,59.4, ,100, ,67, ,88, ,55.8, ,4.4, ,104.5, ,55.0, 
71,10/28/2021,301,0.09, ,0.00, ,349, ,15.6, ,74.5, ,50.1, ,61.2, ,99, ,61, ,85, ,56.5, ,2.4, ,57.6, ,55.5, 
71,10/29/2021,302,0.08, ,0.01, ,326, ,16.3,Y,75.8, ,50.1, ,60.5, ,100, ,64, ,91,Y,57.8,Y,1.8, ,44.0, ,55.8, 
71,10/30/2021,303,0.08,R,0.01, ,291, ,15.5, ,73.5, ,49.6, ,60.1, ,100, ,64, ,87, ,56.3, ,3.5, ,85.0, ,56.0, 
71,10/31/2021,304,0.07, ,0, ,299, ,13.5, ,68.2, ,48.3, ,57.5, ,100, ,56, ,83, ,52.6, ,2.4, ,58.5, ,55.9, 
