251,10/1/2021,274,0.20, ,0, ,505, ,4.7,Y,92.6, ,55.0, ,73.2, ,35, ,6, ,17,Y,25.8,Y,3.5, ,84.8, ,68.8, 
251,10/2/2021,275,0.19, ,0, ,491, ,6.3, ,93.9, ,56.4, ,75.0, ,41, ,9, ,21, ,32.9, ,2.8, ,68.3, ,68.4, 
251,10/3/2021,276,0.21, ,0, ,478, ,7.1, ,94.4, ,59.3, ,76.6, ,40, ,12, ,23, ,35.7, ,3.6, ,85.5, ,68.8, 
251,10/4/2021,277,0.15, ,0, ,318, ,8.8, ,90.0, ,62.8, ,75.3, ,48, ,15, ,30, ,41.3, ,3.2, ,77.7, ,69.1, 
251,10/5/2021,278,0.16, ,0.10, ,460, ,14.9, ,82.3, ,60.8, ,69.9, ,83, ,38, ,60, ,55.2, ,4.2, ,101.6, ,69.7, 
251,10/6/2021,279,0.12, ,0.03, ,384, ,15.7, ,76.7, ,57.3, ,66.2, ,86, ,52, ,71, ,56.7, ,3.1, ,74.8, ,69.9, 
251,10/7/2021,280,0.05, ,0.04, ,182, ,16.2, ,71.2, ,60.8, ,65.3, ,97, ,58, ,76, ,57.5, ,3.5, ,83.0, ,69.8, 
251,10/8/2021,281,0.03, ,0.21, ,154, ,15.8, ,68.5, ,58.3, ,62.1, ,100, ,58, ,83, ,56.9, ,3.7, ,89.9, ,69.3, 
251,10/9/2021,282,0.13, ,0, ,404, ,12.1, ,73.0, ,54.1, ,62.4, ,86, ,40, ,63, ,49.6, ,3.9, ,94.3, ,68.7, 
251,10/10/2021,283,0.16, ,0, ,454, ,8.4, ,82.0, ,49.3, ,66.1, ,71, ,18, ,38, ,40.0, ,3.4, ,81.6, ,67.9, 
251,10/11/2021,284,0.16, ,0, ,367, ,8.1, ,71.5, ,50.5, ,60.6, ,64, ,16, ,45, ,39.0, ,7.5,R,179.2,R,66.9, 
251,10/12/2021,285,0.18, ,0, ,457, ,4.2, ,69.9, ,46.1,Y,58.5, ,48, ,13, ,25, ,22.7, ,5.9, ,141.4, ,64.6, 
251,10/13/2021,286,0.15, ,0, ,447, ,5.3, ,75.1, ,43.3,Y,58.8, ,62, ,14, ,31, ,28.7, ,3.2, ,77.6, ,63.5, 
251,10/14/2021,287,0.15, ,0, ,446, ,5.7, ,81.1, ,45.8,Y,63.3, ,57, ,13, ,29, ,30.5, ,2.6, ,61.8, ,63.5, 
251,10/15/2021,288,0.16, ,0, ,446, ,5.3, ,84.4, ,50.3, ,67.0, ,49, ,10, ,23, ,28.3, ,3.1, ,74.9, ,63.9, 
251,10/16/2021,289,0.15, ,0, ,455, ,4.4, ,88.0, ,49.7, ,68.1, ,39, ,7, ,19, ,23.8, ,2.7, ,65.3, ,64.2, 
251,10/17/2021,290,0.16, ,0, ,438, ,6.8, ,80.0, ,51.4, ,64.5, ,80, ,12, ,33, ,34.7, ,3.9, ,94.0, ,64.1, 
251,10/18/2021,291,0.02, ,0, ,82, ,11.2, ,60.7,Y,48.4, ,57.2, ,83, ,53, ,70, ,47.6, ,4.1, ,97.6, ,63.8, 
251,10/19/2021,292,0.12, ,0, ,425, ,8.5, ,71.9, ,42.3,Y,56.7, ,87, ,26, ,54, ,40.5, ,2.7, ,63.7, ,62.7, 
251,10/20/2021,293,0.13, ,0, ,417, ,8.5, ,78.9, ,44.7,Y,60.8, ,80, ,20, ,47, ,40.3, ,2.9, ,68.7, ,62.7, 
251,10/21/2021,294,0.14, ,0, ,410, ,8.3, ,83.8, ,48.3, ,65.2, ,69, ,16, ,39, ,39.6, ,2.8, ,68.2, ,62.7, 
251,10/22/2021,295,0.13, ,0, ,388, ,10.2, ,76.8, ,48.7, ,61.9, ,89, ,26, ,54, ,45.0, ,3.3, ,79.8, ,62.9, 
251,10/23/2021,296,0.04, ,0.00, ,184, ,13.7, ,69.0, ,53.4, ,60.4, ,91, ,55, ,76, ,52.9, ,3.5, ,84.7, ,63.2, 
251,10/24/2021,297,0.09, ,0, ,327, ,13.3, ,72.8, ,57.0, ,62.5, ,88, ,48, ,69, ,52.1, ,3.4, ,81.7, ,64.2, 
251,10/25/2021,298,0.01, ,0.33, ,70, ,13.4, ,63.4, ,52.0, ,56.7, ,96, ,73, ,85, ,52.3, ,4.8, ,114.7, ,63.8, 
251,10/26/2021,299,0.12, ,0, ,386, ,10.1, ,71.6, ,46.6, ,57.7, ,96, ,28, ,62, ,44.7, ,3.6, ,86.9, ,62.6, 
251,10/27/2021,300,0.13, ,0, ,381, ,8.7, ,86.8, ,47.3, ,66.3, ,74, ,19, ,39, ,40.9, ,2.5, ,60.8, ,62.5, 
251,10/28/2021,301,0.15, ,0, ,387, ,9.4, ,90.5, ,56.2, ,71.9, ,63, ,17, ,35, ,43.0, ,3.5, ,83.3, ,63.7, 
251,10/29/2021,302,0.15, ,0, ,385, ,9.3, ,88.9, ,56.3, ,71.2, ,60, ,18, ,36, ,42.8, ,3.0, ,71.1, ,64.3, 
251,10/30/2021,303,0.12,R,0.02, ,367, ,11.5, ,81.0, ,53.6, ,66.1, ,92, ,28, ,53, ,48.3, ,3.1, ,74.6, ,64.1, 
251,10/31/2021,304,0.08, ,0, ,310, ,13.5, ,70.8, ,53.0, ,60.5, ,97, ,53, ,75, ,52.5, ,2.7, ,63.9, ,64.1, 
