109,10/1/2021,274,0.17, ,0, ,446, ,10.0, ,88.5, ,43.4, ,65.4, ,80, ,24, ,47, ,44.4, ,2.8, ,67.3, ,67.8, 
109,10/2/2021,275,0.17, ,0, ,443, ,10.7, ,90.4, ,46.7, ,67.3, ,82, ,17, ,47, ,46.4, ,2.9, ,68.7, ,68.5, 
109,10/3/2021,276,0.16, ,0, ,413, ,11.7, ,90.2, ,48.0, ,66.3, ,86, ,27, ,53, ,48.8, ,2.7, ,64.3, ,68.7, 
109,10/4/2021,277,0.15, ,0, ,415, ,12.4, ,86.1, ,44.7, ,63.8, ,94, ,33, ,61, ,50.3, ,2.8, ,66.5, ,68.4, 
109,10/5/2021,278,0.12, ,0, ,387, ,13.6, ,73.3, ,43.6, ,57.6, ,99, ,58, ,84, ,52.7, ,3.6, ,86.9, ,67.3, 
109,10/6/2021,279,0.10, ,0, ,317, ,13.3, ,70.3, ,43.8, ,57.6, ,100, ,46, ,82, ,52.2, ,3.2, ,76.5, ,66.9, 
109,10/7/2021,280,0.09, ,0, ,311, ,11.6, ,69.8, ,43.8, ,54.9, ,97, ,53, ,79, ,48.5, ,2.6, ,61.5, ,65.4, 
109,10/8/2021,281,0.12, ,0, ,397, ,11.6, ,69.5, ,46.1, ,56.0, ,98, ,48, ,75, ,48.4, ,3.1, ,75.5, ,65.4, 
109,10/9/2021,282,0.13, ,0, ,414, ,11.1, ,74.5, ,42.2, ,56.9, ,99, ,42, ,70, ,47.3, ,2.9, ,69.3, ,64.9, 
109,10/10/2021,283,0.13, ,0, ,414, ,11.3, ,77.6, ,39.6, ,57.9, ,97, ,40, ,69, ,47.8, ,2.9, ,70.5, ,64.6, 
109,10/11/2021,284,0.16, ,0, ,425, ,5.7,Y,73.5, ,50.3, ,60.3, ,61, ,14, ,32,Y,30.3,Y,3.8, ,92.1, ,63.9, 
109,10/12/2021,285,0.14, ,0, ,419, ,5.3,Y,75.9, ,40.4, ,58.3, ,70, ,11, ,32,Y,28.5,Y,2.9, ,68.9, ,62.6, 
109,10/13/2021,286,0.09, ,0, ,314, ,10.2, ,68.2, ,37.8, ,52.0, ,98, ,47, ,77, ,45.1, ,3.2, ,77.5, ,62.1, 
109,10/14/2021,287,0.13, ,0, ,414, ,9.5, ,81.6, ,37.0, ,55.8, ,100, ,25, ,63, ,43.3, ,2.7, ,64.5, ,62.3, 
109,10/15/2021,288,0.14,R,0, ,407, ,8.5, ,80.7, ,36.8, ,57.3, ,93, ,26, ,53, ,40.2, ,2.7, ,64.1, ,62.4, 
109,10/16/2021,289,0.14, ,0, ,406, ,8.7, ,83.6, ,38.8, ,59.5, ,82, ,21, ,50, ,40.9, ,2.9, ,69.2, ,62.8, 
109,10/17/2021,290,0.09, ,0.02, ,298, ,11.1, ,68.2, ,39.6, ,52.4, ,100, ,58, ,83, ,47.3, ,3.8, ,90.7, ,62.3, 
109,10/18/2021,291,0.10, ,0.01, ,397, ,10.8, ,65.4, ,39.7, ,51.0, ,100, ,56, ,85, ,46.6, ,2.8, ,68.1, ,61.4, 
109,10/19/2021,292,0.09, ,0, ,318, ,10.2, ,66.7, ,34.2, ,52.3, ,100, ,54, ,76, ,45.0, ,3.7, ,89.3, ,60.2, 
109,10/20/2021,293,0.02, ,0.14, ,122, ,15.5, ,61.2, ,52.3, ,56.7, ,100, ,82, ,99, ,56.4, ,3.0, ,73.0, ,61.2, 
109,10/21/2021,294,0.00, ,0.47,R,71, ,18.6,Y,64.4, ,57.2,Y,60.4, ,100, ,100, ,100,Y,60.4,Y,3.9, ,92.7, ,62.2, 
109,10/22/2021,295,0.06, ,0.63,R,243, ,16.5, ,64.9, ,55.0,Y,59.0, ,100, ,75, ,97, ,58.0, ,4.4, ,104.5, ,63.1, 
109,10/23/2021,296,0.03, ,0.54,R,152, ,15.5, ,63.8, ,49.7, ,56.7, ,100, ,87, ,98, ,56.3, ,3.3, ,79.7, ,62.2, 
109,10/24/2021,297,0, ,4.63, ,22, ,17.6,Y,61.8, ,56.3,Y,58.7, ,100, ,100, ,100,Y,58.7,Y,7.7,R,184.3,R,60.9, 
109,10/25/2021,298,0.07,H,0.14,H,302, ,14.9,H,64.9, ,49.7, ,56.8, ,100,H,71,H,94, ,55.2, ,3.1,H,75.1,H,60.3, 
109,10/26/2021,299,0.06, ,0, ,230, ,15.2, ,64.4, ,50.9, ,57.1, ,100, ,82, ,95, ,55.8, ,3.4, ,81.1, ,59.8, 
109,10/27/2021,300,0.07, ,0, ,277, ,17.8,Y,72.1, ,53.0, ,61.0, ,100, ,79, ,97,Y,60.1,Y,2.1, ,49.9, ,61.0, 
109,10/28/2021,301,0.10,R,0, ,346, ,17.6,Y,76.4, ,50.4, ,61.5, ,100, ,70, ,94,Y,59.9,Y,2.1, ,51.4, ,62.0, 
109,10/29/2021,302,0.08,H,0,H,336,H,17.3,Y,76.2, ,50.1, ,61.3,H,100,H,67,H,93,Y,59.4,Y,2.0,H,48.3,H,62.3,H
109,10/30/2021,303,0.04, ,0, ,164, ,16.3, ,65.7, ,52.6, ,58.4, ,100, ,76, ,98, ,57.8, ,3.2, ,76.1, ,62.7, 
109,10/31/2021,304,0.04, ,0.06, ,194, ,15.7, ,64.4, ,55.0,Y,57.8, ,100, ,79, ,96, ,56.7, ,3.2, ,76.1, ,62.1, 
