260,10/1/2021,274,0.14, ,0, ,445, ,10.2, ,78.7, ,39.9, ,60.1, ,85, ,33, ,58, ,45.1, ,3.6, ,87.2, ,60.8, 
260,10/2/2021,275,0.14, ,0, ,436, ,9.8, ,82.7, ,41.1, ,61.8, ,97, ,25, ,52, ,44.1, ,3.0, ,70.9, ,61.2, 
260,10/3/2021,276,0.14, ,0, ,434, ,8.7, ,85.6, ,41.0, ,63.1, ,80, ,20, ,44, ,41.0, ,3.0, ,72.6, ,61.2, 
260,10/4/2021,277,0.15, ,0, ,373, ,8.2, ,83.7, ,45.8, ,62.0, ,77, ,22, ,43, ,39.5, ,4.7, ,113.0, ,61.3, 
260,10/5/2021,278,0.14, ,0.02, ,296, ,7.6, ,76.4, ,45.1, ,57.5, ,84, ,22, ,47, ,37.6, ,7.0, ,168.9, ,60.4, 
260,10/6/2021,279,0.09, ,0.02, ,321, ,8.1, ,58.2, ,43.6, ,49.1, ,93, ,42, ,68, ,38.9, ,7.5, ,179.4, ,60.1, 
260,10/7/2021,280,0.10, ,0, ,210, ,7.5, ,67.4, ,40.1, ,55.4, ,93, ,30, ,50, ,37.0, ,4.5, ,108.9, ,59.6, 
260,10/8/2021,281,0.11, ,0, ,356, ,7.4, ,63.3, ,33.1, ,48.7, ,92, ,29, ,63, ,36.7, ,4.7, ,112.6, ,58.2, 
260,10/9/2021,282,0.11, ,0, ,416, ,7.3, ,66.4, ,32.0, ,49.6, ,96, ,30, ,60, ,36.4, ,3.7, ,89.6, ,58.0, 
260,10/10/2021,283,0.11, ,0, ,341, ,7.3, ,63.5, ,31.1, ,46.5, ,89, ,50, ,67, ,36.3, ,8.5,Y,205.1,Y,57.3, 
260,10/11/2021,284,0.13, ,0, ,426,R,5.4, ,51.1,Y,28.3, ,41.7, ,90, ,38, ,60, ,29.0, ,10.2,R,244.4,R,56.0, 
260,10/12/2021,285,0.09, ,0, ,383, ,4.5, ,56.4, ,27.4, ,43.5, ,85, ,19, ,47, ,24.5, ,4.4, ,105.4, ,54.8, 
260,10/13/2021,286,0.10, ,0.02, ,362, ,6.7, ,56.0, ,31.7, ,45.7, ,91, ,38, ,64, ,34.4, ,6.7, ,161.6, ,55.7, 
260,10/14/2021,287,0.09, ,0, ,392, ,5.7, ,62.8, ,24.6, ,42.8, ,94, ,32, ,60, ,30.1, ,2.9, ,69.2, ,54.3, 
260,10/15/2021,288,0.10, ,0, ,386, ,5.5, ,69.5, ,25.6, ,47.4, ,85, ,26, ,49, ,29.5, ,2.8, ,66.4, ,53.9, 
260,10/16/2021,289,0.10, ,0, ,382, ,5.5, ,76.4, ,27.3, ,51.3, ,77, ,21, ,43, ,29.6, ,2.2, ,51.9, ,53.8, 
260,10/17/2021,290,0.15, ,0.26, ,253, ,6.4, ,66.3, ,41.1, ,52.6, ,97, ,25, ,47, ,33.1, ,9.6,Y,230.9,Y,53.5, 
260,10/18/2021,291,0.05, ,0.06, ,234, ,8.0, ,53.1, ,34.8, ,44.1, ,98, ,58, ,82, ,38.8, ,3.1, ,73.5, ,53.6, 
260,10/19/2021,292,0.11, ,0, ,238, ,6.8, ,56.1, ,32.9, ,44.7, ,96, ,43, ,68, ,34.7, ,14.2,R,340.1,R,52.3, 
260,10/20/2021,293,0.07, ,0, ,140, ,8.8, ,56.7, ,44.6,Y,50.7, ,83, ,59, ,70, ,41.1, ,11.7,R,281.2,R,52.4, 
260,10/21/2021,294,0.12, ,0.43, ,224, ,11.2,Y,66.7, ,39.3, ,56.6, ,95, ,53, ,72,Y,47.6,Y,14.2,R,340.5,R,52.8, 
260,10/22/2021,295,0.07, ,0.73, ,263, ,9.7, ,56.8, ,45.7,Y,50.0, ,97, ,57, ,79, ,43.8, ,5.0, ,119.6, ,54.1, 
260,10/23/2021,296,0.04, ,0.10, ,113, ,9.2, ,53.5, ,43.4,Y,47.6, ,98, ,68, ,82, ,42.3, ,8.4,Y,200.6,Y,53.9, 
260,10/24/2021,297,0.03, ,0.43, ,64, ,9.5, ,53.4, ,42.5,Y,48.7, ,91, ,74, ,81, ,43.1, ,13.3,R,318.5,R,53.0, 
260,10/25/2021,298,0.07, ,0, ,292, ,7.9, ,55.2, ,35.9, ,45.0, ,97, ,54, ,78, ,38.5, ,4.6, ,111.0, ,52.3, 
260,10/26/2021,299,0.05, ,0.01, ,144, ,9.0, ,57.1, ,41.2, ,48.9, ,90, ,59, ,76, ,41.7, ,7.8,Y,187.6,Y,52.2, 
260,10/27/2021,300,0.03, ,0, ,147, ,11.2,Y,63.6, ,45.3,Y,53.0, ,94, ,60, ,82,Y,47.5,Y,4.2, ,100.1, ,53.2, 
260,10/28/2021,301,0.07, ,0, ,296, ,11.1,Y,66.1, ,39.6, ,51.1, ,100, ,59, ,87,Y,47.4,Y,3.2, ,75.9, ,53.7, 
260,10/29/2021,302,0.06, ,0, ,250, ,11.5,Y,64.4, ,39.1, ,51.2, ,100, ,69, ,89,Y,48.1,Y,2.9, ,69.3, ,53.9, 
260,10/30/2021,303,0.08, ,0.02, ,268, ,10.3, ,64.7, ,41.8, ,51.8, ,100, ,47, ,79, ,45.4, ,6.3, ,150.7, ,54.0, 
260,10/31/2021,304,0.09, ,0, ,281, ,9.0, ,61.0, ,40.0, ,51.2, ,96, ,48, ,70, ,41.8, ,7.4, ,177.1, ,53.7, 
