131,10/1/2021,274,0.16, ,0, ,429, ,8.3, ,90.2, ,56.7, ,71.4, ,55, ,16, ,32, ,39.8, ,2.1, ,50.7, ,63.4, 
131,10/2/2021,275,0.15, ,0, ,384, ,8.6, ,90.3, ,53.3, ,71.6, ,59, ,17, ,32, ,40.5, ,2.0, ,48.4, ,63.6, 
131,10/3/2021,276,0.14, ,0, ,366, ,8.7, ,90.9, ,55.1, ,70.8, ,57, ,17, ,34, ,40.8, ,1.8, ,43.2, ,63.8, 
131,10/4/2021,277,0.15, ,0, ,390, ,8.2, ,90.8, ,55.3, ,71.3, ,51, ,17, ,31, ,39.3, ,1.9, ,44.4, ,63.5, 
131,10/5/2021,278,0.15, ,0, ,354, ,8.7, ,83.9, ,56.9, ,68.8, ,67, ,14, ,36, ,40.8, ,3.9, ,92.7, ,63.4, 
131,10/6/2021,279,0.14, ,0, ,374, ,11.0, ,76.5, ,55.3, ,64.3, ,79, ,24, ,53, ,47.0, ,4.2, ,99.7, ,64.0, 
131,10/7/2021,280,0.13, ,0, ,342, ,9.4, ,74.3, ,54.0, ,61.8, ,69, ,28, ,50, ,43.0, ,4.1, ,97.3, ,63.4, 
131,10/8/2021,281,0.11, ,0, ,350, ,10.0, ,69.1, ,50.6, ,58.5, ,79, ,36, ,59, ,44.4, ,4.5, ,108.8, ,63.3, 
131,10/9/2021,282,0.13, ,0, ,420, ,9.0, ,74.9, ,43.7, ,59.0, ,92, ,28, ,53, ,41.8, ,3.0, ,73.0, ,61.6, 
131,10/10/2021,283,0.14, ,0, ,414, ,8.7, ,80.0, ,45.5, ,63.1, ,79, ,25, ,44, ,40.8, ,2.5, ,60.4, ,60.7, 
131,10/11/2021,284,0.20, ,0, ,411, ,4.8,Y,70.4, ,52.3, ,60.2, ,61, ,12, ,27,Y,26.0,Y,8.0,R,190.9,R,60.5, 
131,10/12/2021,285,0.17, ,0, ,420, ,4.1,Y,70.9, ,45.4, ,56.3, ,44, ,13, ,26,Y,22.1,Y,6.1,Y,147.1,Y,59.2, 
131,10/13/2021,286,0.12, ,0, ,359, ,5.3,Y,73.2, ,41.1, ,56.8, ,89, ,17, ,34,Y,28.7,Y,2.6, ,61.8, ,58.0, 
131,10/14/2021,287,0.14, ,0, ,405, ,6.8, ,76.8, ,39.0,Y,56.8, ,98, ,17, ,43, ,34.8, ,3.1, ,73.7, ,57.1, 
131,10/15/2021,288,0.13, ,0, ,399, ,6.7, ,81.8, ,44.3, ,62.1, ,68, ,17, ,35, ,34.3, ,1.9, ,45.1, ,57.9, 
131,10/16/2021,289,0.13, ,0, ,394, ,7.0, ,85.1, ,46.5, ,65.0, ,62, ,15, ,33, ,35.3, ,1.9, ,46.5, ,58.9, 
131,10/17/2021,290,0.12, ,0.15, ,311, ,8.8, ,76.8, ,47.6, ,59.1, ,98, ,21, ,51, ,41.2, ,4.1, ,97.4, ,59.1, 
131,10/18/2021,291,0.08, ,0, ,322, ,9.6, ,64.6, ,43.9, ,52.9,Y,96, ,42, ,70,Y,43.3,Y,2.7, ,64.6, ,59.0, 
131,10/19/2021,292,0.11, ,0, ,344, ,8.3, ,68.5, ,39.8, ,55.5, ,96, ,32, ,56, ,39.8, ,2.8, ,67.8, ,57.9, 
131,10/20/2021,293,0.06, ,0, ,166, ,10.5, ,69.9, ,56.2, ,63.0, ,92, ,39, ,53, ,45.8, ,2.9, ,69.8, ,59.3, 
131,10/21/2021,294,0.05, ,0.26, ,164, ,16.1, ,76.7, ,59.4, ,65.7, ,99, ,44, ,75, ,57.4, ,2.7, ,65.6, ,61.1, 
131,10/22/2021,295,0.06, ,0.61, ,244, ,14.3, ,68.0, ,56.3, ,60.6, ,99, ,51, ,79, ,54.1, ,3.6, ,86.4, ,62.0, 
131,10/23/2021,296,0.03, ,0.28, ,140, ,13.0, ,62.3, ,51.2, ,56.8, ,95, ,64, ,83, ,51.5, ,2.6, ,62.2, ,61.2, 
131,10/24/2021,297,0.00, ,5.53, ,26, ,14.2, ,59.1,Y,53.0, ,56.0, ,98, ,86, ,93, ,54.0, ,8.0,R,192.9,R,59.6, 
131,10/25/2021,298,0.08, ,0.70, ,301, ,12.4, ,65.8, ,52.1, ,57.1, ,97, ,47, ,77, ,50.2, ,3.4, ,82.0, ,59.8, 
131,10/26/2021,299,0.05, ,0, ,190, ,11.7, ,64.1, ,51.2, ,57.1, ,91, ,52, ,74, ,48.7, ,2.5, ,59.4, ,59.8, 
131,10/27/2021,300,0.09, ,0, ,330, ,13.9, ,72.1, ,50.8, ,61.0, ,99, ,54, ,76, ,53.4, ,3.4, ,81.2, ,60.4, 
131,10/28/2021,301,0.09, ,0, ,329, ,14.8, ,76.1, ,49.4, ,60.5, ,99, ,50, ,82, ,55.0, ,2.0, ,47.5, ,60.7, 
131,10/29/2021,302,0.09, ,0, ,322, ,15.1, ,79.8, ,51.0, ,63.1, ,99, ,48, ,77, ,55.6, ,1.5, ,35.5, ,60.7, 
131,10/30/2021,303,0.06, ,0, ,212, ,14.4, ,69.6, ,55.5, ,61.0, ,95, ,60, ,79, ,54.4, ,3.7, ,88.1, ,61.4, 
131,10/31/2021,304,0.07, ,0, ,274, ,12.4, ,67.6, ,48.2, ,57.7, ,98, ,56, ,76, ,50.3, ,1.9, ,45.8, ,60.9, 
