148,10/1/2021,274,0.16,R,0, ,468, ,10.5, ,92.4, ,44.7, ,65.5, ,97, ,15, ,49, ,45.9, ,1.6, ,38.3, ,65.3, 
148,10/2/2021,275,0.13,R,0, ,396, ,10.5, ,92.4, ,46.2, ,64.6, ,97, ,16, ,51, ,45.9, ,1.5, ,35.8, ,65.2, 
148,10/3/2021,276,0.09,R,0, ,295, ,11.1, ,85.7, ,44.6, ,62.0, ,96, ,24, ,59, ,47.3, ,1.4, ,33.1, ,64.9, 
148,10/4/2021,277,0.11,R,0.00, ,331, ,11.5, ,88.3, ,44.3, ,63.4, ,98, ,22, ,58, ,48.2, ,1.2, ,29.7, ,64.5, 
148,10/5/2021,278,0.15,R,0, ,398, ,10.2, ,90.0, ,48.1, ,67.1, ,92, ,16, ,45, ,44.9, ,2.3, ,55.7, ,64.7, 
148,10/6/2021,279,0.09, ,0, ,224, ,11.8, ,81.6, ,56.8, ,67.6, ,77, ,33, ,51, ,48.8, ,3.1, ,74.4, ,65.1, 
148,10/7/2021,280,0.14, ,0, ,360, ,8.3, ,80.6, ,51.1, ,64.3, ,65, ,23, ,40, ,39.6, ,3.2, ,76.8, ,65.0, 
148,10/8/2021,281,0.13, ,0.04, ,436, ,9.9, ,72.5, ,50.9, ,59.7, ,93, ,25, ,56, ,44.2, ,2.9, ,70.3, ,64.8, 
148,10/9/2021,282,0.13, ,0, ,444, ,9.4, ,75.5, ,40.3, ,56.4, ,98, ,29, ,61, ,43.0, ,2.4, ,56.9, ,63.6, 
148,10/10/2021,283,0.13, ,0, ,442, ,9.3, ,80.1, ,38.5, ,57.3, ,99, ,25, ,58, ,42.5, ,1.9, ,46.2, ,62.6, 
148,10/11/2021,284,0.19, ,0, ,394, ,5.8,Y,70.0, ,43.9, ,58.9, ,93, ,17, ,34,Y,30.6,Y,7.2,Y,173.5,Y,61.8, 
148,10/12/2021,285,0.16, ,0, ,446,R,4.6,Y,70.0, ,39.1, ,55.7, ,76, ,15, ,30,Y,24.8,Y,5.6, ,133.5, ,61.1, 
148,10/13/2021,286,0.13, ,0, ,418, ,5.5,Y,74.2, ,33.7,Y,54.1, ,85, ,12, ,39,Y,29.6,Y,2.8, ,66.8, ,60.2, 
148,10/14/2021,287,0.13, ,0, ,424, ,8.0, ,74.0, ,36.0, ,54.3, ,98, ,24, ,55, ,38.6, ,3.0, ,73.1, ,60.0, 
148,10/15/2021,288,0.13, ,0, ,423, ,8.1, ,82.4, ,38.5, ,58.5, ,89, ,18, ,48, ,39.0, ,2.0, ,49.0, ,60.2, 
148,10/16/2021,289,0.13, ,0, ,409, ,8.4, ,84.6, ,40.0, ,59.7, ,92, ,16, ,48, ,40.2, ,1.9, ,46.5, ,60.7, 
148,10/17/2021,290,0.15, ,0.00, ,361, ,7.6, ,82.1, ,41.5, ,60.8, ,90, ,15, ,42, ,37.5, ,4.9, ,118.8, ,60.8, 
148,10/18/2021,291,0.10, ,0, ,353, ,9.2, ,64.7, ,40.8, ,52.8, ,97, ,38, ,67, ,42.3, ,3.2, ,77.7, ,60.9, 
148,10/19/2021,292,0.11, ,0.00, ,375, ,8.3, ,70.6, ,35.7, ,53.5, ,98, ,30, ,59, ,39.6, ,3.1, ,74.3, ,59.7, 
148,10/20/2021,293,0.08, ,0, ,193, ,9.4, ,74.9, ,54.4, ,64.0, ,69, ,23, ,46, ,43.0, ,3.3, ,79.2, ,60.4, 
148,10/21/2021,294,0.10, ,0, ,305, ,11.8, ,83.6, ,53.6, ,67.2, ,93, ,22, ,52, ,49.0, ,2.2, ,52.0, ,62.0, 
148,10/22/2021,295,0.01, ,0.19, ,72, ,14.5, ,61.7,Y,49.3, ,56.9, ,97, ,83, ,92, ,54.6, ,3.7, ,88.4, ,62.2, 
148,10/23/2021,296,0.09, ,0, ,316, ,12.9, ,69.0, ,55.0, ,60.0, ,89, ,46, ,73, ,51.3, ,3.8, ,91.4, ,62.1, 
148,10/24/2021,297,0.08, ,0.00, ,57, ,12.3, ,69.5, ,56.4,Y,64.3, ,83, ,50, ,60, ,50.1, ,11.9,R,286.0,R,62.0, 
148,10/25/2021,298,0.04, ,1.46, ,148, ,13.5, ,67.1, ,48.4, ,56.6, ,99, ,61, ,86, ,52.6, ,4.7, ,112.0, ,62.5, 
148,10/26/2021,299,0.10, ,0.01, ,362, ,10.8, ,67.1, ,43.3, ,54.0, ,100, ,44, ,76, ,46.6, ,2.8, ,67.6, ,60.9, 
148,10/27/2021,300,0.08, ,0.00, ,301, ,13.1, ,70.0, ,44.2, ,56.9, ,100, ,56, ,83, ,51.7, ,2.4, ,58.0, ,60.7, 
148,10/28/2021,301,0.09, ,0.01, ,350, ,14.6, ,75.3, ,46.8, ,59.6, ,100, ,56, ,84, ,54.7, ,1.8, ,44.2, ,61.3, 
148,10/29/2021,302,0.09,R,0.01, ,339, ,15.4,Y,78.2, ,48.5, ,61.4, ,100, ,54, ,83,Y,56.2,Y,2.0, ,48.6, ,61.7, 
148,10/30/2021,303,0.08, ,0.00, ,283, ,15.0, ,76.6, ,50.6, ,61.6, ,100, ,50, ,81, ,55.5, ,3.0, ,70.8, ,62.0, 
148,10/31/2021,304,0.08, ,0, ,293, ,13.3, ,70.2, ,52.6, ,59.6, ,99, ,54, ,76, ,52.1, ,3.5, ,84.3, ,62.3, 
