187,10/1/2021,274,0.18, ,0, ,468, ,9.5, ,88.8, ,40.8, ,65.5, ,88, ,18, ,44, ,43.1, ,3.3, ,78.5, ,66.2, 
187,10/2/2021,275,0.18, ,0, ,462, ,9.6, ,91.6, ,43.4, ,66.7, ,83, ,15, ,43, ,43.6, ,3.1, ,73.8, ,66.3, 
187,10/3/2021,276,0.17, ,0, ,447, ,10.5, ,89.3, ,43.6, ,66.0, ,84, ,23, ,48, ,45.7, ,3.1, ,73.9, ,66.4, 
187,10/4/2021,277,0.16, ,0, ,436, ,11.2, ,85.9, ,42.8, ,63.3, ,86, ,27, ,56, ,47.5, ,3.4, ,82.6, ,66.3, 
187,10/5/2021,278,0.13, ,0, ,402, ,12.5, ,74.4, ,44.5, ,58.7, ,94, ,51, ,74, ,50.5, ,5.8, ,139.6, ,66.3, 
187,10/6/2021,279,0.12, ,0, ,340, ,11.5, ,71.7, ,47.2, ,57.7, ,93, ,40, ,71, ,48.2, ,4.9, ,117.8, ,66.1, 
187,10/7/2021,280,0.12, ,0, ,336, ,10.7, ,69.1, ,43.7, ,55.1, ,93, ,47, ,72, ,46.3, ,5.9, ,141.3, ,65.4, 
187,10/8/2021,281,0.15, ,0, ,407, ,10.4, ,66.9, ,49.6, ,57.0, ,85, ,44, ,65, ,45.5, ,8.8, ,211.7, ,64.8, 
187,10/9/2021,282,0.15, ,0, ,434, ,9.9, ,74.3, ,41.3, ,57.4, ,94, ,35, ,61, ,44.3, ,4.4, ,105.7, ,64.1, 
187,10/10/2021,283,0.16, ,0, ,432, ,10.0, ,80.3, ,37.7, ,58.5, ,92, ,30, ,60, ,44.4, ,6.2, ,147.7, ,63.6, 
187,10/11/2021,284,0.20, ,0, ,433, ,6.5, ,71.7, ,52.4, ,60.2, ,49, ,21, ,36, ,33.4, ,9.5, ,228.7, ,63.6, 
187,10/12/2021,285,0.18, ,0, ,433, ,5.5,Y,74.6, ,40.4, ,58.0, ,63, ,12, ,34,Y,29.6,Y,7.1, ,171.3, ,63.0, 
187,10/13/2021,286,0.11, ,0, ,348, ,9.2, ,69.7, ,37.4, ,53.2, ,89, ,47, ,67, ,42.4, ,3.6, ,87.5, ,62.4, 
187,10/14/2021,287,0.15, ,0, ,418, ,8.1, ,81.0, ,35.5, ,56.0, ,94, ,21, ,53, ,39.1, ,3.4, ,81.3, ,62.0, 
187,10/15/2021,288,0.14, ,0, ,414, ,7.4, ,80.2, ,35.0, ,56.8, ,86, ,21, ,47, ,36.8, ,2.6, ,63.5, ,61.6, 
187,10/16/2021,289,0.15, ,0, ,408, ,7.5, ,82.3, ,39.0, ,59.2, ,75, ,19, ,44, ,37.2, ,3.0, ,70.8, ,61.3, 
187,10/17/2021,290,0.11, ,0.04, ,345, ,9.6, ,70.8, ,38.9, ,52.2, ,89, ,43, ,72, ,43.6, ,4.4, ,105.7, ,61.3, 
187,10/18/2021,291,0.09, ,0, ,319, ,9.8, ,68.0, ,37.5, ,52.2, ,92, ,46, ,73, ,44.0, ,3.8, ,92.3, ,61.1, 
187,10/19/2021,292,0.12, ,0.07, ,312, ,9.2, ,67.0, ,33.1, ,52.9, ,95, ,40, ,67, ,42.3, ,6.2, ,149.0, ,60.3, 
187,10/20/2021,293,0.01, ,0.51, ,92, ,14.7, ,60.3, ,52.6, ,56.3, ,96, ,91, ,95, ,54.8, ,5.2, ,125.8, ,60.4, 
187,10/21/2021,294,0.05, ,0.68, ,190, ,17.7,Y,68.4, ,57.9,Y,62.0, ,97, ,86, ,93,Y,60.0,Y,7.0, ,166.9, ,61.0, 
187,10/22/2021,295,0.07, ,0.60, ,258, ,14.1, ,66.3, ,52.0, ,59.2, ,94, ,60, ,82, ,53.7, ,5.8, ,138.6, ,62.0, 
187,10/23/2021,296,0.05, ,0.50, ,180, ,13.5, ,66.1, ,46.2, ,56.3, ,96, ,66, ,87, ,52.6, ,5.3, ,126.2, ,61.9, 
187,10/24/2021,297,0.01, ,6.35, ,31, ,15.9, ,62.3, ,55.5,Y,59.0, ,95, ,90, ,93, ,57.0, ,10.7,R,256.6,R,61.0, 
187,10/25/2021,298,0.10, ,0.22, ,339, ,12.4, ,64.9, ,47.3, ,56.3, ,95, ,57, ,80, ,50.3, ,5.5, ,133.0, ,60.6, 
187,10/26/2021,299,0.06, ,0, ,190, ,12.7, ,66.1, ,48.3, ,56.7, ,96, ,62, ,81, ,51.0, ,3.5, ,83.9, ,60.3, 
187,10/27/2021,300,0.08, ,0, ,292, ,15.3, ,75.3, ,50.1, ,60.4, ,96, ,67, ,86, ,56.0, ,3.2, ,76.0, ,60.4, 
187,10/28/2021,301,0.09, ,0.01, ,312, ,15.1, ,74.1, ,48.8, ,60.2, ,96, ,62, ,85, ,55.7, ,2.3, ,54.5, ,61.0, 
187,10/29/2021,302,0.10, ,0.00, ,337, ,14.9, ,74.8, ,49.3, ,60.9, ,96, ,58, ,82, ,55.2, ,3.7, ,88.2, ,61.3, 
187,10/30/2021,303,0.06, ,0, ,210, ,13.8, ,66.7, ,50.1, ,57.9, ,96, ,61, ,84, ,53.1, ,3.7, ,87.7, ,61.5, 
187,10/31/2021,304,0.04, ,0.01, ,158, ,13.5, ,64.0, ,54.9,Y,57.9, ,95, ,64, ,82, ,52.6, ,3.8, ,90.9, ,61.4, 
