35,10/1/2021,274,0.17, ,0, ,479, ,3.7, ,80.3, ,28.6, ,55.7, ,70, ,10, ,24, ,20.0, ,3.0, ,71.5, ,58.5, 
35,10/2/2021,275,0.16, ,0, ,455, ,4.2, ,82.0, ,32.0, ,55.3, ,65, ,11, ,28, ,22.9, ,2.4, ,58.4, ,58.3, 
35,10/3/2021,276,0.16, ,0, ,466, ,4.6, ,84.7, ,33.5, ,58.4, ,66, ,11, ,27, ,24.9, ,2.7, ,64.1, ,58.1, 
35,10/4/2021,277,0.08, ,0, ,244, ,7.4, ,75.8, ,37.0, ,54.4, ,70, ,25, ,51, ,36.7, ,1.9, ,46.7, ,58.1, 
35,10/5/2021,278,0.15, ,0, ,393, ,6.8, ,79.9, ,38.3, ,60.2, ,78, ,19, ,38, ,34.7, ,3.3, ,80.1, ,58.2, 
35,10/6/2021,279,0.13, ,0, ,335, ,7.7, ,74.7, ,40.3, ,58.6, ,81, ,28, ,46, ,37.8, ,3.1, ,73.8, ,59.0, 
35,10/7/2021,280,0.14, ,0, ,348, ,7.0, ,75.4, ,36.1, ,57.3, ,83, ,21, ,44, ,35.4, ,4.6, ,109.8, ,58.7, 
35,10/8/2021,281,0.10, ,0.02, ,308, ,6.8, ,65.5, ,32.7, ,50.3, ,84, ,25, ,55, ,34.6, ,3.2, ,75.9, ,58.6, 
35,10/9/2021,282,0.14, ,0, ,457, ,3.8, ,67.0, ,26.3, ,48.1, ,80, ,12, ,33, ,20.6, ,3.4, ,81.9, ,56.8, 
35,10/10/2021,283,0.13, ,0, ,454, ,3.6, ,74.7, ,27.0, ,50.2, ,64, ,9, ,29, ,19.2, ,2.7, ,65.7, ,56.0, 
35,10/11/2021,284,0.10,R,0, ,249, ,3.9, ,64.2, ,29.4, ,42.3,Y,64, ,21, ,43,Y,21.2,Y,7.0,R,168.9,R,55.1, 
35,10/12/2021,285,0.13,R,0, ,445, ,3.2, ,55.0,Y,26.3, ,42.5,Y,61, ,20, ,34,Y,16.5,Y,5.8,Y,139.2,Y,54.1, 
35,10/13/2021,286,0.11, ,0, ,432, ,3.2, ,65.4, ,21.0,Y,42.3,Y,74, ,15, ,35,Y,16.6,Y,2.6, ,61.3, ,53.4, 
35,10/14/2021,287,0.12, ,0, ,427, ,4.3, ,69.9, ,24.8, ,46.7, ,75, ,16, ,40, ,23.5, ,2.5, ,59.6, ,53.2, 
35,10/15/2021,288,0.12, ,0, ,430, ,3.8, ,74.9, ,26.2, ,49.7, ,78, ,11, ,31, ,20.5, ,2.3, ,54.5, ,53.4, 
35,10/16/2021,289,0.14, ,0, ,424, ,3.3, ,79.0, ,27.5, ,54.2, ,69, ,10, ,23, ,17.0, ,3.5, ,83.4, ,53.8, 
35,10/17/2021,290,0.13, ,0, ,357, ,3.3, ,76.3, ,26.8, ,52.9, ,65, ,11, ,24, ,17.0, ,3.5, ,84.5, ,54.2, 
35,10/18/2021,291,0.15, ,0, ,421, ,3.4, ,60.0,Y,35.7, ,50.4, ,51, ,16, ,27, ,17.9, ,6.2,Y,149.1,Y,54.7, 
35,10/19/2021,292,0.13, ,0, ,398, ,3.9, ,65.6, ,23.5, ,47.3, ,79, ,19, ,35, ,21.2, ,4.0, ,95.0, ,53.7, 
35,10/20/2021,293,0.10,R,0, ,354, ,4.5, ,68.4, ,29.0, ,46.8, ,65, ,18, ,41, ,24.5, ,2.5, ,59.5, ,53.8, 
35,10/21/2021,294,0.08, ,0, ,273, ,5.4, ,70.9, ,38.9, ,52.0, ,65, ,19, ,41, ,29.1, ,2.0, ,48.7, ,54.1, 
35,10/22/2021,295,0.13, ,0, ,365, ,5.0, ,78.6, ,29.6, ,54.4, ,79, ,12, ,35, ,27.3, ,3.5, ,84.0, ,54.4, 
35,10/23/2021,296,0.12, ,0, ,392, ,6.1, ,74.9, ,37.8, ,56.5, ,75, ,20, ,39, ,31.8, ,2.7, ,64.4, ,55.2, 
35,10/24/2021,297,0.12, ,0, ,286, ,7.6, ,74.4, ,40.8, ,60.6, ,70, ,26, ,42, ,37.3, ,4.1, ,98.9, ,55.8, 
35,10/25/2021,298,0.04, ,0.77, ,143, ,8.5,Y,68.7, ,36.1, ,49.7, ,94, ,39, ,70,Y,40.5,Y,5.4, ,129.7, ,56.6, 
35,10/26/2021,299,0.09, ,0, ,385, ,5.7, ,66.0, ,26.8, ,43.6, ,92, ,27, ,60, ,30.5, ,1.5, ,35.5, ,53.1, 
35,10/27/2021,300,0.10, ,0, ,373, ,8.2,Y,76.2, ,31.5, ,53.4, ,97, ,30, ,59,Y,39.4,Y,1.9, ,45.4, ,52.3, 
35,10/28/2021,301,0.10, ,0, ,376, ,8.2,Y,78.5, ,37.8, ,54.7, ,91, ,23, ,56,Y,39.5,Y,1.5, ,36.8, ,53.3, 
35,10/29/2021,302,0.10, ,0, ,374, ,7.6, ,76.9, ,34.9, ,54.0, ,93, ,23, ,53, ,37.4, ,1.4, ,32.7, ,53.3, 
35,10/30/2021,303,0.10,R,0, ,361, ,7.3, ,73.7, ,33.7, ,52.9, ,91, ,25, ,53, ,36.3, ,1.7, ,41.9, ,53.0, 
35,10/31/2021,304,0.09, ,0, ,314, ,6.6, ,72.3, ,32.3, ,51.9, ,91, ,22, ,50, ,33.9, ,1.4, ,32.8, ,52.7, 
