70,10/1/2021,274,0.15, ,0, ,441, ,11.3, ,88.0, ,49.7, ,67.6, ,88, ,21, ,49, ,47.8, ,1.9, ,45.4, ,66.5, 
70,10/2/2021,275,0.15, ,0, ,441, ,12.4, ,90.8, ,49.1, ,67.8, ,99, ,20, ,53, ,50.2, ,1.8, ,44.2, ,66.7, 
70,10/3/2021,276,0.12, ,0, ,374, ,13.3, ,87.6, ,49.2, ,66.8, ,100, ,27, ,59, ,52.2, ,1.6, ,39.1, ,66.7, 
70,10/4/2021,277,0.13, ,0, ,370, ,12.4, ,90.4, ,51.0, ,68.4, ,100, ,14, ,52, ,50.2, ,1.9, ,45.6, ,66.7, 
70,10/5/2021,278,0.14, ,0, ,377, ,12.5, ,83.9, ,51.6, ,67.3, ,93, ,26, ,55, ,50.5, ,3.6, ,87.4, ,66.6, 
70,10/6/2021,279,0.13, ,0.01, ,310, ,11.4, ,77.2, ,55.9, ,65.5, ,92, ,23, ,53, ,48.0, ,4.5, ,109.1, ,66.6, 
70,10/7/2021,280,0.13, ,0, ,318, ,9.8, ,74.8, ,55.2, ,62.2, ,71, ,31, ,51, ,43.9, ,6.0, ,143.0, ,65.6, 
70,10/8/2021,281,0.14, ,0.04, ,421, ,10.6, ,69.5, ,49.9, ,58.8, ,92, ,32, ,63, ,46.0, ,6.0, ,144.7, ,65.3, 
70,10/9/2021,282,0.13, ,0, ,428, ,10.5, ,72.5, ,41.7, ,57.1, ,100, ,34, ,66, ,45.8, ,2.7, ,64.5, ,64.4, 
70,10/10/2021,283,0.13, ,0, ,423, ,10.4, ,78.7, ,45.6, ,61.6, ,99, ,28, ,56, ,45.6, ,2.5, ,60.2, ,64.5, 
70,10/11/2021,284,0.22, ,0, ,381, ,5.7,Y,68.9, ,51.6, ,60.2, ,67, ,19, ,32,Y,30.4,Y,10.6,R,253.3,R,63.5, 
70,10/12/2021,285,0.18, ,0, ,424, ,4.8,Y,69.3, ,44.7, ,56.2, ,60, ,16, ,31,Y,26.2,Y,6.9,Y,166.4,Y,61.8, 
70,10/13/2021,286,0.12, ,0, ,377, ,7.9, ,72.3, ,36.4,Y,56.0, ,92, ,20, ,52, ,38.5, ,3.0, ,72.5, ,61.1, 
70,10/14/2021,287,0.14, ,0, ,405, ,8.5, ,76.5, ,41.7, ,57.5, ,100, ,22, ,53, ,40.3, ,3.6, ,87.5, ,61.5, 
70,10/15/2021,288,0.12, ,0, ,400, ,8.3, ,82.0, ,42.6, ,60.3, ,87, ,18, ,46, ,39.7, ,1.9, ,44.6, ,61.6, 
70,10/16/2021,289,0.12, ,0, ,393, ,10.0, ,82.3, ,40.5, ,60.7, ,100, ,23, ,55, ,44.4, ,1.7, ,40.4, ,62.1, 
70,10/17/2021,290,0.11, ,0.02, ,316, ,10.1, ,80.6, ,44.2, ,59.0, ,93, ,20, ,59, ,44.7, ,4.7, ,112.0, ,62.0, 
70,10/18/2021,291,0.08, ,0, ,298, ,9.7, ,65.4, ,42.2, ,53.0, ,100, ,41, ,71, ,43.8, ,2.6, ,61.4, ,61.2, 
70,10/19/2021,292,0.11, ,0, ,351, ,8.8, ,69.9, ,38.3, ,56.2, ,100, ,32, ,57, ,41.3, ,3.3, ,79.5, ,59.8, 
70,10/20/2021,293,0.06, ,0, ,144, ,9.7, ,70.9, ,56.5, ,63.6, ,77, ,29, ,48, ,43.8, ,2.9, ,70.8, ,61.2, 
70,10/21/2021,294,0.07, ,0.09, ,239, ,17.5,Y,78.6, ,58.5,Y,65.8, ,100, ,45, ,80,Y,59.6,Y,3.0, ,70.9, ,63.1, 
70,10/22/2021,295,0.04, ,0.28, ,198, ,15.4, ,66.6, ,54.7, ,60.3, ,100, ,64, ,86, ,56.1, ,3.3, ,78.0, ,63.2, 
70,10/23/2021,296,0.07, ,0.09, ,255, ,13.4, ,69.6, ,50.1, ,60.6, ,100, ,52, ,74, ,52.3, ,3.0, ,72.3, ,62.8, 
70,10/24/2021,297,0.01, ,2.22, ,28, ,15.4, ,67.2, ,54.9, ,60.2, ,100, ,63, ,87, ,56.1, ,8.3,Y,199.0,Y,61.7, 
70,10/25/2021,298,0.05, ,0.81, ,226, ,13.7, ,65.4, ,46.7, ,56.8, ,100, ,62, ,87, ,53.0, ,3.8, ,91.2, ,60.9, 
70,10/26/2021,299,0.08, ,0, ,328, ,12.3, ,67.6, ,44.4, ,56.3, ,100, ,47, ,79, ,49.9, ,2.1, ,50.2, ,59.8, 
70,10/27/2021,300,0.09, ,0, ,338, ,15.8, ,71.7, ,48.3, ,59.7, ,100, ,72, ,90, ,56.8, ,3.0, ,73.2, ,60.7, 
70,10/28/2021,301,0.08, ,0, ,336, ,16.2, ,74.7, ,48.8, ,60.4, ,100, ,63, ,90, ,57.5, ,1.9, ,44.8, ,61.5, 
70,10/29/2021,302,0.07, ,0.00, ,295, ,17.1,Y,76.1, ,50.5, ,61.4, ,100, ,63, ,92,Y,59.0,Y,1.6, ,39.0, ,61.7, 
70,10/30/2021,303,0.08, ,0.00, ,290, ,16.3, ,72.7, ,53.5, ,62.0, ,100, ,63, ,86, ,57.7, ,3.4, ,80.8, ,62.3, 
70,10/31/2021,304,0.07, ,0, ,297, ,13.4, ,68.2, ,45.7, ,57.5, ,100, ,52, ,83, ,52.3, ,1.8, ,44.1, ,61.6, 
