39,10/1/2021,274,0.16, ,0, ,455, ,12.5, ,90.7, ,45.7, ,68.8, ,87, ,20, ,52, ,50.4, ,2.3, ,54.4, ,70.4, 
39,10/2/2021,275,0.16, ,0, ,447, ,11.9, ,91.7, ,51.4, ,69.9, ,84, ,17, ,48, ,49.2, ,2.4, ,57.2, ,70.7, 
39,10/3/2021,276,0.11, ,0, ,292, ,11.9, ,86.5, ,53.4, ,66.3, ,81, ,28, ,54, ,49.0, ,2.6, ,62.8, ,70.0, 
39,10/4/2021,277,0.14, ,0, ,373, ,12.3, ,90.6, ,51.9, ,69.1, ,89, ,19, ,51, ,50.0, ,2.2, ,52.7, ,69.8, 
39,10/5/2021,278,0.13, ,0, ,338, ,12.3, ,85.8, ,54.6, ,69.1, ,79, ,26, ,51, ,50.0, ,2.5, ,61.0, ,70.3, 
39,10/6/2021,279,0.15, ,0, ,420, ,12.9, ,85.9, ,52.3, ,67.6, ,89, ,31, ,56, ,51.3, ,2.9, ,70.3, ,71.5, 
39,10/7/2021,280,0.14, ,0, ,411, ,12.4, ,83.4, ,53.6, ,66.1, ,86, ,34, ,57, ,50.3, ,2.8, ,68.3, ,70.1, 
39,10/8/2021,281,0.09, ,0.29, ,295, ,12.4, ,67.5, ,50.8, ,58.9, ,95, ,52, ,73, ,50.3, ,4.4, ,106.2, ,67.3, 
39,10/9/2021,282,0.13, ,0, ,467,R,10.9, ,72.5, ,42.6, ,57.1, ,97, ,40, ,69, ,46.8, ,2.6, ,63.5, ,65.4, 
39,10/10/2021,283,0.14, ,0, ,457,R,11.6, ,77.2, ,45.5, ,59.4, ,95, ,36, ,67, ,48.5, ,2.9, ,69.2, ,65.0, 
39,10/11/2021,284,0.18, ,0, ,391, ,7.6, ,69.4, ,47.9, ,57.5, ,93, ,24, ,47, ,37.4, ,8.4,R,202.4,R,63.0, 
39,10/12/2021,285,0.13, ,0, ,466,R,6.2,Y,67.4, ,37.9, ,52.8,Y,82, ,21, ,46,Y,32.4,Y,3.6, ,86.0, ,60.5,Y
39,10/13/2021,286,0.13, ,0, ,449,R,7.0, ,74.8, ,37.3,Y,53.9, ,89, ,19, ,50, ,35.5, ,2.8, ,67.0, ,60.5,Y
39,10/14/2021,287,0.12, ,0, ,540,R,8.1, ,73.8, ,46.4, ,61.0, ,91, ,22, ,44, ,39.0, ,2.5, ,60.5, ,62.2, 
39,10/15/2021,288,0.13, ,0, ,448,R,9.1, ,80.7, ,41.2, ,58.6, ,88, ,22, ,54, ,42.2, ,2.3, ,56.1, ,61.7, 
39,10/16/2021,289,0.13, ,0, ,444,R,9.3, ,82.6, ,42.3, ,60.5, ,90, ,19, ,52, ,42.7, ,2.4, ,57.2, ,62.7, 
39,10/17/2021,290,0.15, ,0, ,371, ,7.7, ,81.3, ,43.9, ,62.9, ,81, ,16, ,39, ,37.9, ,4.7, ,113.8, ,62.5, 
39,10/18/2021,291,0.12, ,0.00, ,430,R,9.2, ,65.9, ,43.2, ,54.6, ,88, ,36, ,63, ,42.3, ,4.7, ,112.7, ,62.0, 
39,10/19/2021,292,0.11, ,0, ,424,R,8.9, ,69.8, ,38.2, ,53.2, ,94, ,35, ,64, ,41.4, ,2.8, ,66.7, ,60.7, 
39,10/20/2021,293,0.11, ,0, ,343, ,9.9, ,76.1, ,47.7, ,60.1, ,84, ,27, ,56, ,44.3, ,3.0, ,71.6, ,61.8, 
39,10/21/2021,294,0.11, ,0, ,345, ,11.2, ,80.1, ,50.3, ,63.4, ,87, ,29, ,56, ,47.6, ,2.2, ,53.2, ,63.4, 
39,10/22/2021,295,0.09, ,0, ,289, ,13.3, ,74.1, ,47.0, ,60.5, ,92, ,54, ,74, ,52.1, ,5.0, ,121.0, ,63.6, 
39,10/23/2021,296,0.11, ,0, ,354, ,11.5, ,70.4, ,53.7, ,60.5, ,85, ,40, ,64, ,48.2, ,3.8, ,90.7, ,64.2, 
39,10/24/2021,297,0.04, ,0, ,74, ,12.7, ,68.9, ,55.6, ,63.0, ,81, ,53, ,65, ,50.9, ,5.7,Y,136.4,Y,63.4, 
39,10/25/2021,298,0.03, ,1.08, ,114, ,13.5, ,65.4, ,45.5, ,55.7, ,100, ,67, ,89, ,52.6, ,4.2, ,100.2, ,62.7, 
39,10/26/2021,299,0.08, ,0.01, ,350, ,11.8, ,65.7, ,41.9, ,52.7, ,100, ,57, ,87, ,48.9, ,2.5, ,58.9, ,60.4, 
39,10/27/2021,300,0.10, ,0.00, ,380, ,12.5, ,69.9, ,45.6, ,56.3, ,99, ,52, ,80, ,50.4, ,2.2, ,52.4, ,61.1, 
39,10/28/2021,301,0.09, ,0, ,380, ,14.4, ,74.7, ,47.4, ,59.5, ,99, ,56, ,83, ,54.3, ,1.4, ,32.9, ,64.4, 
39,10/29/2021,302,0.10, ,0.00, ,358, ,15.9, ,77.3, ,50.5, ,61.7, ,100, ,55, ,85, ,57.1, ,2.0, ,48.2, ,65.7, 
39,10/30/2021,303,0.08, ,0.00, ,309, ,16.5,Y,75.6, ,51.2, ,62.4, ,100, ,63, ,86,Y,58.1,Y,2.2, ,51.8, ,65.0, 
39,10/31/2021,304,0.04, ,0, ,199, ,14.9, ,66.9, ,52.5, ,57.8, ,100, ,76, ,91, ,55.3, ,2.9, ,68.6, ,64.4, 
