215,10/1/2021,274,0.22, ,0, ,508, ,4.2, ,93.4, ,64.6, ,78.6, ,22, ,6, ,12, ,22.7, ,3.8, ,91.4, ,67.5, 
215,10/2/2021,275,0.21, ,0, ,507, ,5.3, ,94.8, ,60.9, ,77.3, ,36, ,8, ,16, ,28.3, ,4.0, ,95.0, ,67.7, 
215,10/3/2021,276,0.21, ,0, ,483, ,5.8, ,95.6, ,63.8, ,78.2, ,31, ,11, ,18, ,30.9, ,3.3, ,80.1, ,68.1, 
215,10/4/2021,277,0.19, ,0.07, ,407, ,8.9, ,93.7, ,59.3, ,75.0, ,96, ,13, ,30, ,41.6, ,3.9, ,92.6, ,68.4, 
215,10/5/2021,278,0.17, ,0, ,475, ,14.4, ,81.9, ,57.7, ,69.9, ,91, ,43, ,58, ,54.3, ,3.7, ,87.7, ,68.6, 
215,10/6/2021,279,0.14, ,0, ,434, ,15.4, ,78.0, ,55.4, ,64.9, ,99, ,52, ,74, ,56.2, ,2.7, ,65.1, ,68.1, 
215,10/7/2021,280,0.03, ,0, ,137, ,15.9, ,70.3, ,56.9, ,61.5, ,99, ,64, ,85, ,57.1, ,2.2, ,54.0, ,67.7, 
215,10/8/2021,281,0.05, ,0, ,211, ,13.8, ,68.2, ,52.7, ,59.7, ,99, ,63, ,79, ,53.2, ,3.5, ,83.7, ,67.2, 
215,10/9/2021,282,0.17, ,0, ,478, ,8.5, ,77.5, ,50.6, ,63.9, ,80, ,20, ,42, ,40.4, ,4.7, ,112.7, ,65.8, 
215,10/10/2021,283,0.19, ,0, ,475, ,6.4, ,85.9, ,55.6, ,69.3, ,46, ,15, ,26, ,33.3, ,4.8, ,115.5, ,65.3, 
215,10/11/2021,284,0.15, ,0, ,363, ,7.2, ,71.6, ,49.6, ,59.7, ,68, ,16, ,41, ,36.2, ,6.0, ,143.5, ,64.5, 
215,10/12/2021,285,0.18, ,0, ,474,R,3.5, ,68.2, ,50.9, ,58.2, ,29, ,14, ,21, ,18.7, ,6.7, ,160.2, ,62.2, 
215,10/13/2021,286,0.16, ,0, ,457, ,4.1, ,77.3, ,47.5, ,60.6, ,41, ,13, ,23, ,22.2, ,3.6, ,86.7, ,61.4, 
215,10/14/2021,287,0.17, ,0, ,452, ,5.6, ,81.7, ,50.2, ,67.4, ,43, ,13, ,25, ,30.0, ,3.5, ,83.4, ,61.5, 
215,10/15/2021,288,0.26, ,0, ,457, ,3.7, ,81.1, ,65.6, ,72.9, ,19, ,8, ,13, ,20.1, ,9.9, ,236.6, ,62.4, 
215,10/16/2021,289,0.20, ,0, ,458,R,3.3, ,88.1, ,58.5, ,74.8, ,20, ,8, ,11, ,17.3, ,5.4, ,129.6, ,63.1, 
215,10/17/2021,290,0.15, ,0, ,441, ,8.1, ,81.0, ,51.0, ,63.3, ,99, ,14, ,41, ,38.9, ,3.7, ,88.4, ,63.2, 
215,10/18/2021,291,0.06, ,0, ,209, ,11.5, ,70.3, ,45.6, ,55.9, ,99, ,45, ,75, ,48.2, ,2.8, ,67.8, ,63.2, 
215,10/19/2021,292,0.12, ,0, ,434, ,9.5, ,73.0, ,44.0, ,56.4, ,95, ,28, ,61, ,43.1, ,3.2, ,76.0, ,61.7, 
215,10/20/2021,293,0.13, ,0, ,427, ,9.3, ,79.4, ,48.3, ,60.9, ,81, ,25, ,51, ,42.7, ,3.2, ,77.6, ,61.2, 
215,10/21/2021,294,0.14, ,0, ,417, ,9.0, ,84.8, ,52.1, ,65.1, ,70, ,18, ,43, ,41.8, ,3.1, ,74.3, ,61.4, 
215,10/22/2021,295,0.12, ,0, ,382, ,11.5, ,75.7, ,51.7, ,61.3, ,97, ,39, ,62, ,48.1, ,2.9, ,69.0, ,61.6, 
215,10/23/2021,296,0.05, ,0.11, ,205, ,15.0, ,69.2, ,54.0, ,59.5, ,99, ,65, ,86, ,55.4, ,2.6, ,61.9, ,62.7, 
215,10/24/2021,297,0.06, ,0, ,226, ,13.4, ,69.4, ,52.9, ,58.8, ,99, ,61, ,79, ,52.4, ,2.7, ,64.8, ,62.7, 
215,10/25/2021,298,0.00, ,0.70, ,55, ,13.4, ,56.8,Y,49.6, ,54.2, ,99, ,66, ,93, ,52.3, ,4.0, ,95.1, ,62.2, 
215,10/26/2021,299,0.15, ,0, ,406, ,7.8, ,67.3, ,51.4, ,59.5, ,61, ,35, ,45, ,38.2, ,8.3, ,199.0, ,60.5, 
215,10/27/2021,300,0.21, ,0, ,402, ,7.1, ,80.0, ,56.5, ,71.3, ,38, ,21, ,27, ,35.6, ,8.3, ,199.2, ,60.9, 
215,10/28/2021,301,0.25, ,0, ,400, ,7.8, ,85.9, ,72.1,Y,79.1, ,29, ,19, ,23, ,38.0, ,9.5, ,228.3, ,62.5, 
215,10/29/2021,302,0.16, ,0, ,394, ,8.8, ,90.1, ,60.8, ,75.1, ,52, ,20, ,30, ,41.3, ,3.4, ,82.6, ,63.6, 
215,10/30/2021,303,0.11, ,0, ,371, ,12.6, ,78.7, ,53.8, ,64.5, ,99, ,39, ,61, ,50.7, ,2.4, ,57.3, ,63.5, 
215,10/31/2021,304,0.06, ,0, ,259, ,13.7, ,69.6, ,53.4, ,58.5, ,99, ,58, ,82, ,53.0, ,2.4, ,58.7, ,63.5, 
