124,10/1/2021,274,0.17, ,0, ,453, ,9.3, ,93.0, ,47.8, ,70.2, ,67, ,18, ,37, ,42.6, ,2.4, ,57.7, ,68.0, 
124,10/2/2021,275,0.18, ,0, ,445, ,9.7, ,92.4, ,53.2, ,71.4, ,62, ,19, ,37, ,43.8, ,2.8, ,66.5, ,68.3, 
124,10/3/2021,276,0.16, ,0, ,398, ,10.1, ,90.7, ,53.2, ,70.1, ,61, ,23, ,40, ,44.8, ,2.6, ,63.4, ,68.4, 
124,10/4/2021,277,0.15,R,0, ,390, ,9.7, ,91.8, ,51.7, ,69.6, ,61, ,20, ,39, ,43.6, ,2.1, ,50.4, ,68.3, 
124,10/5/2021,278,0.18, ,0, ,511,R,9.3, ,90.4, ,60.1, ,76.7, ,59, ,20, ,30, ,42.8, ,4.9, ,117.2, ,68.1, 
124,10/6/2021,279,0.13, ,0, ,324, ,12.1, ,79.2, ,55.6, ,67.2, ,78, ,32, ,53, ,49.5, ,4.6, ,111.5, ,68.1, 
124,10/7/2021,280,0.14, ,0, ,369, ,9.5, ,80.9, ,53.4, ,63.4, ,74, ,23, ,48, ,43.2, ,4.6, ,109.7, ,67.8, 
124,10/8/2021,281,0.15, ,0, ,441, ,8.5, ,73.0, ,47.7, ,60.2, ,73, ,28, ,48, ,40.4, ,4.4, ,106.1, ,67.2, 
124,10/9/2021,282,0.14, ,0, ,434, ,8.5, ,73.1, ,39.8, ,56.8, ,77, ,36, ,54, ,40.4, ,3.4, ,81.8, ,66.1, 
124,10/10/2021,283,0.14, ,0, ,432, ,8.3, ,80.4, ,42.6, ,61.5, ,74, ,26, ,45, ,39.8, ,2.7, ,65.2, ,65.6, 
124,10/11/2021,284,0.25, ,0, ,406, ,5.8, ,68.5, ,48.2, ,60.4, ,62, ,21, ,33, ,30.9, ,13.6,R,326.1,R,62.9, 
124,10/12/2021,285,0.22, ,0, ,431, ,4.5,Y,68.6, ,44.2, ,57.3, ,39, ,20, ,28,Y,24.7,Y,10.3,R,246.6,R,60.9, 
124,10/13/2021,286,0.13, ,0, ,411, ,5.9, ,74.8, ,37.0,Y,56.9, ,63, ,18, ,37, ,31.1, ,2.8, ,68.3, ,61.6, 
124,10/14/2021,287,0.15, ,0, ,418, ,7.7, ,74.9, ,40.7, ,58.2, ,79, ,27, ,46, ,37.7, ,4.5, ,107.4, ,62.7, 
124,10/15/2021,288,0.13, ,0, ,410, ,7.2, ,83.8, ,40.8, ,60.6, ,66, ,19, ,40, ,36.1, ,2.2, ,52.9, ,62.0, 
124,10/16/2021,289,0.14, ,0, ,406, ,7.7, ,86.8, ,43.2, ,63.4, ,65, ,18, ,38, ,37.6, ,2.6, ,62.8, ,62.1, 
124,10/17/2021,290,0.15, ,0, ,374, ,7.5, ,85.2, ,43.8, ,62.3, ,62, ,14, ,39, ,37.0, ,4.9, ,118.0, ,62.3, 
124,10/18/2021,291,0.12, ,0, ,369, ,8.3, ,67.3, ,41.6, ,55.4, ,72, ,41, ,56, ,39.8, ,4.4, ,104.6, ,62.1, 
124,10/19/2021,292,0.12, ,0, ,382, ,7.6, ,73.1, ,37.7, ,56.2, ,81, ,30, ,49, ,37.4, ,3.0, ,72.0, ,61.4, 
124,10/20/2021,293,0.10, ,0, ,239, ,8.6, ,79.0, ,52.7, ,64.6, ,60, ,23, ,41, ,40.5, ,3.0, ,73.1, ,61.6, 
124,10/21/2021,294,0.10, ,0, ,286, ,12.1, ,82.6, ,55.0, ,67.7, ,82, ,27, ,52, ,49.5, ,2.3, ,56.3, ,62.7, 
124,10/22/2021,295,0.02, ,0.02, ,102, ,14.4, ,64.0, ,51.7, ,58.6, ,93, ,78, ,86, ,54.3, ,3.8, ,90.4, ,63.3, 
124,10/23/2021,296,0.10, ,0, ,315, ,11.0, ,71.7, ,51.1, ,60.9, ,89, ,39, ,60, ,47.0, ,3.0, ,71.3, ,63.1, 
124,10/24/2021,297,0.12, ,0, ,195, ,12.5, ,76.3, ,59.1,Y,66.3, ,67, ,49, ,56, ,50.4, ,8.9,Y,214.0,Y,63.2, 
124,10/25/2021,298,0.08, ,0.75, ,262, ,12.8, ,67.6, ,49.0, ,58.6, ,99, ,50, ,76, ,51.2, ,4.3, ,102.2, ,63.4, 
124,10/26/2021,299,0.10, ,0, ,367, ,10.9, ,68.5, ,42.5, ,55.1, ,95, ,45, ,73, ,46.7, ,2.6, ,62.7, ,62.4, 
124,10/27/2021,300,0.10, ,0, ,348, ,13.5, ,71.4, ,47.0, ,59.2, ,94, ,57, ,78, ,52.5, ,2.6, ,62.5, ,62.1, 
124,10/28/2021,301,0.10, ,0, ,354, ,15.3, ,77.0, ,49.8, ,62.2, ,98, ,55, ,80, ,55.9, ,2.1, ,51.1, ,62.5, 
124,10/29/2021,302,0.09, ,0, ,324, ,15.8,Y,77.5, ,49.8, ,62.2, ,99, ,57, ,83,Y,56.9,Y,2.0, ,48.5, ,63.0, 
124,10/30/2021,303,0.08, ,0, ,294, ,15.3, ,77.0, ,54.0, ,63.1, ,96, ,50, ,78, ,56.0, ,4.0, ,96.4, ,63.4, 
124,10/31/2021,304,0.08, ,0, ,311, ,12.8, ,70.5, ,51.8, ,59.7, ,90, ,55, ,73, ,51.2, ,3.1, ,75.5, ,63.4, 
