212,10/1/2021,274,0.16, ,0, ,465, ,10.2, ,91.8, ,48.7, ,67.6, ,85, ,19, ,44, ,44.9, ,2.7, ,64.5, ,64.4, 
212,10/2/2021,275,0.16, ,0, ,468, ,10.5, ,93.4, ,45.3, ,68.3, ,87, ,19, ,45, ,45.9, ,2.4, ,57.2, ,64.6, 
212,10/3/2021,276,0.15, ,0, ,435, ,11.3, ,86.3, ,46.6, ,67.6, ,84, ,25, ,49, ,47.7, ,2.5, ,60.2, ,64.8, 
212,10/4/2021,277,0.16, ,0, ,437, ,11.1, ,91.3, ,49.2, ,68.3, ,88, ,26, ,47, ,47.3, ,3.3, ,80.3, ,64.6, 
212,10/5/2021,278,0.19, ,0, ,421, ,11.6, ,80.0, ,54.9, ,64.4, ,85, ,33, ,56, ,48.5, ,12.3, ,296.2, ,64.3, 
212,10/6/2021,279,0.16, ,0, ,399, ,11.9, ,75.4, ,52.6, ,61.9, ,89, ,34, ,63, ,49.2, ,11.3, ,271.5, ,63.3, 
212,10/7/2021,280,0.16, ,0, ,389, ,10.8, ,71.8, ,52.7, ,59.7, ,81, ,35, ,62, ,46.5, ,10.4, ,249.6, ,62.1, 
212,10/8/2021,281,0.15, ,0, ,427, ,10.3, ,68.7, ,50.4, ,57.5, ,81, ,39, ,64, ,45.2, ,10.8, ,259.2, ,61.0, 
212,10/9/2021,282,0.13, ,0, ,428, ,10.0, ,78.3, ,44.1, ,58.9, ,92, ,28, ,59, ,44.5, ,5.1, ,122.9, ,60.5, 
212,10/10/2021,283,0.15, ,0, ,437, ,10.4, ,81.0, ,44.8, ,62.5, ,89, ,28, ,54, ,45.5, ,5.6, ,134.2, ,61.1, 
212,10/11/2021,284,0.20, ,0, ,400, ,5.2, ,69.4, ,42.9, ,59.5, ,64, ,19, ,30, ,27.8, ,9.1, ,218.8, ,60.2, 
212,10/12/2021,285,0.17, ,0, ,447,R,4.8, ,71.6, ,45.3, ,57.3, ,60, ,14, ,30, ,26.0, ,7.2, ,172.5, ,58.0, 
212,10/13/2021,286,0.12, ,0, ,370, ,8.7, ,75.5, ,46.2, ,57.1, ,91, ,30, ,54, ,40.8, ,4.7, ,113.8, ,58.3, 
212,10/14/2021,287,0.15, ,0, ,431,R,7.3, ,79.2, ,41.9, ,58.8, ,96, ,19, ,43, ,36.6, ,4.9, ,117.5, ,58.8, 
212,10/15/2021,288,0.13, ,0, ,428,R,7.8, ,83.9, ,42.4, ,59.5, ,78, ,21, ,45, ,38.2, ,2.7, ,65.6, ,58.6, 
212,10/16/2021,289,0.13, ,0, ,422,R,7.9, ,83.5, ,38.5, ,60.0, ,76, ,20, ,45, ,38.4, ,2.7, ,64.0, ,58.7, 
212,10/17/2021,290,0.14, ,0, ,356, ,9.6, ,74.2, ,46.3, ,56.8, ,86, ,36, ,61, ,43.6, ,9.6, ,231.2, ,58.7, 
212,10/18/2021,291,0.10, ,0, ,385, ,9.2, ,68.6, ,40.9, ,53.0, ,92, ,39, ,67, ,42.2, ,5.2, ,123.8, ,57.6, 
212,10/19/2021,292,0.10, ,0, ,365, ,9.2, ,69.2, ,37.2, ,53.6, ,100, ,37, ,66, ,42.5, ,3.5, ,84.5, ,56.6, 
212,10/20/2021,293,0.03, ,0.09, ,127, ,12.7, ,66.7, ,52.9, ,58.4, ,99, ,56, ,76, ,50.9, ,3.3, ,79.4, ,58.5, 
212,10/21/2021,294,0.05, ,0.17, ,205, ,17.4,Y,70.8, ,56.4, ,61.8, ,100, ,72, ,92,Y,59.5,Y,3.8, ,90.2, ,60.4, 
212,10/22/2021,295,0.09, ,0.18, ,284, ,13.9, ,66.8, ,55.2, ,59.8, ,97, ,57, ,79, ,53.3, ,9.2, ,221.6, ,60.7, 
212,10/23/2021,296,0.06, ,0.28, ,220, ,13.4, ,64.8, ,51.7, ,57.6, ,98, ,60, ,83, ,52.4, ,6.1, ,146.9, ,59.1, 
212,10/24/2021,297,0, ,4.38, ,21, ,15.8, ,61.8, ,53.7, ,56.9, ,100, ,98, ,100, ,56.9, ,11.4,Y,274.5,Y,58.6, 
212,10/25/2021,298,0.10, ,0.21, ,372, ,12.9, ,64.7, ,50.4, ,57.0, ,100, ,56, ,81, ,51.3, ,7.9, ,188.8, ,59.0, 
212,10/26/2021,299,0.06, ,0, ,214, ,12.5, ,67.0, ,49.2, ,57.3, ,96, ,51, ,78, ,50.4, ,4.1, ,99.6, ,58.6, 
212,10/27/2021,300,0.09, ,0, ,320, ,15.1, ,73.0, ,52.6, ,61.2, ,99, ,61, ,82, ,55.7, ,4.2, ,100.8, ,59.7, 
212,10/28/2021,301,0.09, ,0.00, ,354, ,14.9, ,77.5, ,47.9, ,60.3, ,100, ,52, ,84, ,55.3, ,2.2, ,53.7, ,59.9, 
212,10/29/2021,302,0.05, ,0.01, ,227, ,15.7, ,74.2, ,48.5, ,58.9, ,100, ,61, ,92, ,56.6, ,2.6, ,61.3, ,59.7, 
212,10/30/2021,303,0.09, ,0, ,313, ,14.7, ,68.1, ,48.4, ,59.3, ,97, ,71, ,85, ,54.8, ,10.6,Y,254.7,Y,60.2, 
212,10/31/2021,304,0.07, ,0, ,276, ,12.6, ,66.3, ,44.1, ,55.6, ,100, ,59, ,83, ,50.7, ,3.3, ,79.0, ,58.8, 
