245,10/1/2021,274,0.19,R,0, ,536,R,6.9,Y,92.8, ,53.2, ,72.3, ,47, ,10, ,26,Y,35.1,Y,2.4, ,58.1, ,71.0, 
245,10/2/2021,275,0.17,R,0, ,532,R,7.4,Y,93.8, ,56.5, ,74.3, ,46, ,11, ,26,Y,36.8,Y,1.0,I,24.0,I,70.6, 
245,10/3/2021,276,0.17,R,0, ,512,R,8.4, ,93.3, ,56.8, ,74.3, ,49, ,14, ,29, ,39.9, ,1.0,I,24.0,I,70.6, 
245,10/4/2021,277,0.11,R,0.02, ,322, ,11.3, ,89.7, ,60.3, ,71.8, ,99, ,15, ,42, ,47.8, ,1.0,I,24.0,I,70.6, 
245,10/5/2021,278,0.13,R,0.15, ,465, ,18.3, ,78.7, ,58.1, ,67.1, ,100, ,54, ,81, ,60.9, ,1.0,I,24.0,I,71.0, 
245,10/6/2021,279,0.06,R,0, ,252, ,18.2, ,75.0, ,58.7, ,64.6, ,100, ,62, ,88, ,60.9, ,1.0,I,24.0,I,71.0, 
245,10/7/2021,280,0.03,R,0.06, ,169, ,18.9, ,67.8, ,60.5, ,63.2, ,99, ,84, ,95, ,61.8, ,1.0,I,24.0,I,70.6, 
245,10/8/2021,281,0.08,R,0.16, ,304, ,16.7, ,70.3, ,59.5, ,62.5, ,99, ,61, ,87, ,58.4, ,1.0,I,24.0,I,70.4, 
245,10/9/2021,282,0.13,R,0, ,479, ,13.5, ,72.1, ,51.6, ,61.2, ,100, ,50, ,73, ,52.5, ,1.0,I,24.0,I,70.2, 
245,10/10/2021,283,0.14,R,0, ,496,R,12.2, ,79.7, ,48.8, ,63.4, ,99, ,25, ,61, ,49.8, ,1.0,I,24.0,I,69.5, 
245,10/11/2021,284,0.08,R,0, ,288, ,11.6, ,68.4, ,48.0, ,59.0, ,91, ,22, ,68, ,48.5, ,1.0,I,24.0,I,68.7, 
245,10/12/2021,285,0.12,R,0, ,497,R,5.2,Y,68.7, ,42.0,Y,55.4,Y,61, ,16, ,35,Y,28.2,Y,1.0,I,24.0,I,67.2, 
245,10/13/2021,286,0.13,R,0, ,480,R,5.5,Y,74.2, ,41.9,Y,57.6, ,61, ,14, ,34,Y,29.3,Y,1.0,I,24.0,I,66.4, 
245,10/14/2021,287,0.13,R,0, ,479,R,6.6, ,77.4, ,43.1,Y,60.1, ,62, ,18, ,37, ,33.8, ,1.0,I,24.0,I,66.2, 
245,10/15/2021,288,0.14,R,0, ,485,R,5.2,Y,88.5, ,51.9, ,71.0, ,56, ,7, ,20,Y,27.9,Y,1.0,I,24.0,I,66.1, 
245,10/16/2021,289,0.14,R,0, ,485,R,4.6,Y,86.5, ,53.3, ,69.1, ,36, ,8, ,19,Y,25.2,Y,1.0,I,24.0,I,66.3, 
245,10/17/2021,290,0.13,R,0, ,472,R,9.0, ,78.5, ,49.4, ,61.2, ,99, ,19, ,49, ,41.8, ,1.0,I,24.0,I,66.0, 
245,10/18/2021,291,0.05,R,0, ,216, ,13.2, ,64.9, ,44.7,Y,56.1, ,99, ,68, ,86, ,51.9, ,1.0,I,24.0,I,66.0, 
245,10/19/2021,292,0.11,R,0, ,450, ,10.7, ,70.1, ,42.5,Y,54.6,Y,100, ,41, ,73,Y,46.2,Y,1.0,I,24.0,I,65.2, 
245,10/20/2021,293,0.12,R,0, ,440, ,11.5, ,73.9, ,44.8,Y,57.8, ,100, ,39, ,70, ,48.3, ,2.4, ,56.7, ,65.1, 
245,10/21/2021,294,0.14, ,0, ,456,R,11.5, ,79.1, ,46.8, ,60.8, ,99, ,33, ,63, ,48.2, ,3.0, ,71.5, ,65.3, 
245,10/22/2021,295,0.11, ,0.00, ,398, ,14.0, ,70.5, ,45.6, ,57.3, ,100, ,59, ,87, ,53.5, ,2.9, ,68.6, ,65.3, 
245,10/23/2021,296,0.05, ,0.03, ,221, ,15.4, ,66.0, ,50.8, ,58.4, ,99, ,67, ,92, ,56.2, ,3.5, ,82.8, ,65.6, 
245,10/24/2021,297,0.11, ,0, ,412, ,14.1, ,72.3, ,49.1, ,58.6, ,100, ,54, ,84, ,53.7, ,2.9, ,70.4, ,65.5, 
245,10/25/2021,298,0.00, ,0.67, ,76, ,15.1, ,59.8,Y,51.1, ,55.7, ,100, ,95, ,100, ,55.6, ,3.3, ,79.4, ,65.0, 
245,10/26/2021,299,0.11, ,0.01, ,427,R,12.5, ,69.2, ,46.9, ,56.1, ,100, ,53, ,82, ,50.6, ,3.0, ,72.7, ,64.4, 
245,10/27/2021,300,0.13, ,0, ,428,R,10.5, ,81.6, ,48.2, ,64.1, ,99, ,22, ,52, ,45.9, ,3.1, ,73.8, ,64.7, 
245,10/28/2021,301,0.15,R,0, ,423,R,10.3, ,91.3, ,56.1, ,72.2, ,69, ,20, ,38, ,45.3, ,3.6, ,86.3, ,65.5, 
245,10/29/2021,302,0.14, ,0, ,421,R,11.4, ,85.2, ,54.1, ,67.6, ,96, ,23, ,49, ,48.0, ,3.1, ,74.0, ,65.8, 
245,10/30/2021,303,0.10, ,0, ,368, ,15.2, ,74.1, ,49.4, ,58.9, ,100, ,58, ,89, ,55.8, ,3.2, ,76.7, ,65.5, 
245,10/31/2021,304,0.08, ,0, ,299, ,15.1, ,70.1, ,53.5, ,59.1, ,100, ,58, ,88, ,55.6, ,2.8, ,67.1, ,66.0, 
