15,10/1/2021,274,0.19, ,0, ,474, ,8.1, ,90.9, ,47.3, ,69.9, ,73, ,16, ,33, ,39.1, ,3.4, ,82.2, ,70.4, 
15,10/2/2021,275,0.20, ,0, ,467, ,8.5, ,91.3, ,50.9, ,70.9, ,69, ,17, ,33, ,40.3, ,3.8, ,90.6, ,70.2, 
15,10/3/2021,276,0.18, ,0, ,406, ,8.6, ,89.3, ,50.1, ,68.7, ,61, ,20, ,36, ,40.5, ,3.9, ,94.5, ,70.0, 
15,10/4/2021,277,0.16, ,0, ,346, ,8.7, ,89.9, ,54.0, ,70.5, ,66, ,19, ,34, ,40.9, ,3.7, ,87.9, ,69.8, 
15,10/5/2021,278,0.19, ,0, ,402, ,9.1, ,88.8, ,55.4, ,72.2, ,71, ,18, ,34, ,42.0, ,4.5, ,108.9, ,69.8, 
15,10/6/2021,279,0.18, ,0, ,438, ,10.6, ,85.3, ,54.9, ,70.1, ,69, ,27, ,42, ,46.1, ,5.0, ,118.9, ,69.8, 
15,10/7/2021,280,0.18, ,0, ,428, ,9.4, ,82.9, ,56.7, ,68.5, ,58, ,27, ,40, ,42.9, ,5.2, ,124.7, ,69.7, 
15,10/8/2021,281,0.12, ,0.03, ,401, ,10.9, ,70.8, ,48.1, ,59.8, ,100, ,31, ,62, ,46.9, ,5.1, ,123.2, ,69.5, 
15,10/9/2021,282,0.14, ,0, ,460, ,9.7, ,72.2, ,40.0, ,56.9, ,100, ,34, ,61, ,43.6, ,4.1, ,98.5, ,68.8, 
15,10/10/2021,283,0.15, ,0, ,452, ,8.9, ,77.9, ,43.8, ,60.5, ,91, ,28, ,49, ,41.5, ,3.2, ,77.1, ,68.0, 
15,10/11/2021,284,0.30, ,0, ,431, ,5.8, ,70.0, ,44.1, ,59.8, ,96, ,17, ,33, ,30.6, ,16.5,R,395.9,R,67.3, 
15,10/12/2021,285,0.21, ,0, ,451, ,4.4,Y,67.8, ,43.3, ,56.9, ,39, ,20, ,28,Y,23.9,Y,10.5,R,251.2,R,65.0, 
15,10/13/2021,286,0.15,R,0, ,437, ,4.5,Y,74.7, ,33.6,Y,54.8,Y,83, ,13, ,31,Y,24.5,Y,3.7, ,87.8, ,64.5, 
15,10/14/2021,287,0.17, ,0, ,435, ,7.2, ,75.7, ,42.1, ,58.0, ,86, ,23, ,44, ,36.0, ,5.4, ,130.8, ,64.5, 
15,10/15/2021,288,0.14, ,0, ,432, ,6.3, ,82.6, ,40.9, ,60.9, ,86, ,15, ,34, ,32.7, ,3.1, ,74.4, ,64.4, 
15,10/16/2021,289,0.15, ,0, ,426, ,5.8, ,86.2, ,40.7, ,63.0, ,58, ,13, ,30, ,30.8, ,2.9, ,70.2, ,64.5, 
15,10/17/2021,290,0.18, ,0, ,392, ,6.4, ,85.1, ,39.8, ,62.8, ,78, ,12, ,33, ,33.2, ,6.4, ,154.1, ,64.5, 
15,10/18/2021,291,0.13, ,0, ,405, ,9.4, ,67.5, ,43.3, ,55.9, ,100, ,35, ,62, ,43.0, ,6.6, ,157.8, ,64.5, 
15,10/19/2021,292,0.12, ,0, ,412, ,7.5, ,72.7, ,36.0,Y,54.7, ,100, ,25, ,51, ,37.2, ,3.2, ,77.9, ,64.0, 
15,10/20/2021,293,0.14, ,0, ,336, ,7.8, ,78.9, ,46.9, ,62.7, ,71, ,20, ,40, ,38.0, ,4.8, ,115.4, ,63.9, 
15,10/21/2021,294,0.12, ,0, ,352, ,9.2, ,83.6, ,49.2, ,65.5, ,88, ,22, ,43, ,42.3, ,2.7, ,64.3, ,64.2, 
15,10/22/2021,295,0.08, ,0, ,266, ,16.1,Y,74.6, ,52.4, ,63.1, ,100, ,43, ,82,Y,57.4,Y,6.9, ,165.2, ,64.5, 
15,10/23/2021,296,0.11, ,0, ,345, ,11.7, ,72.1, ,52.6, ,61.5, ,100, ,36, ,63, ,48.6, ,4.4, ,105.4, ,64.6, 
15,10/24/2021,297,0.12, ,0, ,154, ,12.9, ,74.1, ,49.6, ,64.9, ,75, ,44, ,61, ,51.3, ,11.8,R,283.7,R,64.5, 
15,10/25/2021,298,0.04, ,0.01, ,131, ,15.5,Y,67.7, ,47.9, ,58.6, ,100, ,64, ,92,Y,56.4,Y,7.8, ,188.1, ,64.9, 
15,10/26/2021,299,0.10, ,0, ,388, ,13.0, ,66.8, ,41.7, ,54.3, ,100, ,54, ,90, ,51.5, ,3.7, ,88.0, ,64.4, 
15,10/27/2021,300,0.10,R,0, ,486,R,0.1,R,70.7, ,52.1, ,62.5, ,100,H,0,H,--,R,--,I,3.2, ,76.6, ,63.7, 
15,10/28/2021,301,0.11, ,0, ,362, ,0.1,R,75.5, ,46.2, ,59.9, ,1,H,0,H,--,R,--,I,2.3, ,54.9, ,63.8, 
15,10/29/2021,302,0.11, ,0, ,348, ,0.1,R,79.2, ,45.3, ,61.7, ,1, ,0, ,--,R,--,I,2.3, ,56.2, ,64.1, 
15,10/30/2021,303,0.12, ,0, ,280, ,0.1,R,76.1, ,50.9, ,62.9, ,1,H,0,H,--,R,--,I,3.6, ,86.5, ,64.3, 
15,10/31/2021,304,0.10, ,0, ,247, ,0.1,R,70.3, ,50.8, ,59.6, ,1,H,0,H,--,R,--,I,3.6, ,85.3, ,64.5, 
