189,10/1/2021,274,--,N,0, ,478, ,3.1, ,83.3, ,31.3, ,57.5, ,48, ,6, ,19, ,15.6, ,4.3, ,104.2, ,64.6, 
189,10/2/2021,275,--,N,0, ,462, ,3.5, ,84.5, ,31.7, ,57.7, ,55, ,6, ,22, ,18.9, ,3.9, ,93.8, ,63.8, 
189,10/3/2021,276,--,N,0, ,479, ,4.2, ,87.2, ,34.4, ,61.3, ,51, ,8, ,23, ,22.9, ,4.0, ,96.6, ,63.3, 
189,10/4/2021,277,--,N,0, ,317, ,5.8, ,83.8, ,39.7, ,60.9, ,60, ,15, ,32, ,30.8, ,4.0, ,95.7, ,63.4, 
189,10/5/2021,278,--,N,0, ,387, ,6.8, ,83.0, ,40.0, ,63.2, ,64, ,16, ,34, ,34.5, ,6.1, ,146.4, ,63.5, 
189,10/6/2021,279,--,N,0, ,377, ,7.1, ,78.4, ,45.0, ,64.4, ,62, ,21, ,34, ,35.7, ,7.6, ,181.2, ,63.8, 
189,10/7/2021,280,--,N,0, ,373, ,7.4, ,80.2, ,43.0, ,62.5, ,64, ,20, ,38, ,36.7, ,9.6, ,230.1, ,63.9, 
189,10/8/2021,281,--,N,0, ,317, ,7.6, ,71.6, ,44.4, ,58.7, ,66, ,28, ,45, ,37.4, ,9.0, ,216.3, ,63.9, 
189,10/9/2021,282,--,N,0, ,462, ,3.9, ,72.1, ,33.4, ,55.0, ,60, ,12, ,27, ,21.3, ,7.0, ,169.0, ,62.6, 
189,10/10/2021,283,--,N,0, ,460, ,3.5, ,76.6, ,35.6, ,54.7, ,46, ,9, ,24, ,18.5, ,4.8, ,115.5, ,61.6, 
189,10/11/2021,284,--,N,0, ,421, ,3.6, ,71.2, ,29.4, ,47.9,Y,57, ,10, ,31,Y,19.1,Y,17.0, ,407.8, ,60.5, 
189,10/12/2021,285,--,N,0, ,457, ,3.1, ,60.2,Y,38.7, ,48.1, ,38, ,15, ,27, ,16.1, ,16.7, ,401.6, ,58.2, 
189,10/13/2021,286,--,N,0, ,441, ,3.0, ,67.1, ,24.8,Y,45.4,Y,62, ,11, ,29,Y,15.2,Y,4.1, ,98.9, ,57.6, 
189,10/14/2021,287,--,N,0, ,442, ,3.8, ,70.3, ,25.0,Y,47.0,Y,62, ,15, ,34,Y,20.4,Y,3.4, ,82.5, ,57.1, 
189,10/15/2021,288,--,N,0, ,441, ,3.9, ,75.3, ,27.9, ,49.8, ,66, ,11, ,32, ,21.3, ,3.5, ,83.0, ,56.8, 
189,10/16/2021,289,--,N,0, ,439, ,3.3, ,79.7, ,26.7, ,52.9, ,64, ,7, ,24, ,16.9, ,4.7, ,113.4, ,56.7, 
189,10/17/2021,290,--,N,0.01, ,432, ,3.2, ,78.9, ,32.2, ,59.3, ,62, ,8, ,18, ,16.4, ,12.2, ,292.4, ,56.9, 
189,10/18/2021,291,--,N,0.00, ,437, ,3.2, ,66.0, ,36.3, ,55.5, ,45, ,7, ,21, ,16.5, ,10.7, ,257.9, ,57.8, 
189,10/19/2021,292,--,N,0, ,412, ,3.8, ,67.4, ,25.0, ,47.0,Y,65, ,16, ,34,Y,20.3,Y,5.0, ,119.0, ,57.3, 
189,10/20/2021,293,--,N,0, ,371, ,4.2, ,70.7, ,33.2, ,51.9, ,62, ,16, ,32, ,22.9, ,4.5, ,106.9, ,56.7, 
189,10/21/2021,294,--,N,0, ,348, ,4.6, ,75.1, ,35.3, ,54.7, ,59, ,14, ,32, ,25.2, ,3.8, ,90.2, ,56.8, 
189,10/22/2021,295,--,N,0.00, ,399, ,5.1, ,82.0, ,41.0, ,63.5, ,57, ,7, ,26, ,27.6, ,10.2, ,244.7, ,57.1, 
189,10/23/2021,296,--,N,0, ,374, ,7.5, ,74.6, ,44.3, ,59.9, ,66, ,24, ,43, ,37.1, ,5.5, ,131.5, ,58.2, 
189,10/24/2021,297,--,N,0, ,277, ,8.8, ,78.8, ,42.1, ,62.7, ,67, ,30, ,45, ,41.2, ,14.8, ,354.6, ,58.4, 
189,10/25/2021,298,--,N,0.00, ,173, ,8.3, ,66.4, ,39.3, ,56.1, ,66, ,36, ,54, ,39.7, ,15.1, ,363.3, ,59.4, 
189,10/26/2021,299,--,N,0, ,393, ,4.5, ,62.3, ,25.1, ,44.3, ,81, ,21, ,46, ,24.6, ,3.1, ,74.6, ,58.3, 
189,10/27/2021,300,--,N,0, ,379, ,5.8, ,72.5, ,28.7, ,49.8, ,73, ,25, ,48, ,30.8, ,3.1, ,74.5, ,56.9, 
189,10/28/2021,301,--,N,0, ,381, ,7.5, ,78.2, ,41.0, ,57.8, ,74, ,21, ,46, ,37.0, ,3.0, ,72.3, ,56.8, 
189,10/29/2021,302,--,N,0, ,375, ,6.6, ,77.4, ,33.8, ,54.5, ,74, ,23, ,46, ,34.0, ,2.9, ,69.1, ,56.8, 
189,10/30/2021,303,--,N,0, ,354, ,6.2, ,75.5, ,30.4, ,57.5, ,76, ,20, ,38, ,32.2, ,4.7, ,112.7, ,56.6, 
189,10/31/2021,304,--,N,0, ,349, ,6.4, ,76.0, ,35.9, ,57.5, ,68, ,20, ,39, ,33.0, ,4.5, ,108.3, ,57.1, 
