80,10/1/2021,274,0.15, ,0, ,421, ,9.6, ,90.6, ,49.5, ,68.2, ,73, ,18, ,41, ,43.3, ,2.2, ,54.0, ,68.4, 
80,10/2/2021,275,0.14, ,0, ,398, ,9.7, ,91.0, ,49.9, ,68.5, ,76, ,16, ,41, ,43.7, ,2.1, ,49.6, ,68.2, 
80,10/3/2021,276,0.11, ,0, ,275, ,9.6, ,85.0, ,51.5, ,66.1, ,71, ,21, ,44, ,43.3, ,2.3, ,56.3, ,68.1, 
80,10/4/2021,277,0.13, ,0, ,330, ,9.9, ,89.9, ,50.6, ,68.0, ,78, ,16, ,42, ,44.2, ,2.1, ,51.4, ,67.8, 
80,10/5/2021,278,0.14, ,0, ,343, ,9.8, ,85.8, ,52.0, ,69.7, ,72, ,21, ,40, ,44.1, ,2.8, ,68.0, ,67.9, 
80,10/6/2021,279,0.15, ,0, ,385, ,11.2, ,83.6, ,54.6, ,68.5, ,73, ,28, ,47, ,47.5, ,4.1, ,98.7, ,68.0, 
80,10/7/2021,280,0.15, ,0, ,385, ,9.6, ,80.4, ,54.6, ,66.2, ,60, ,29, ,44, ,43.6, ,4.5, ,107.4, ,68.1, 
80,10/8/2021,281,0.10, ,0.55, ,313, ,11.4, ,67.4, ,50.7, ,58.0, ,93, ,50, ,70, ,48.1, ,5.0, ,121.1, ,67.9, 
80,10/9/2021,282,0.13, ,0, ,437, ,10.0, ,71.6, ,44.0, ,57.6, ,95, ,36, ,62, ,44.6, ,3.6, ,85.3, ,67.2, 
80,10/10/2021,283,0.13, ,0, ,432, ,10.8, ,75.7, ,44.8, ,59.4, ,98, ,33, ,62, ,46.5, ,3.0, ,72.4, ,66.6, 
80,10/11/2021,284,0.21, ,0, ,401, ,6.6,Y,67.8, ,45.9, ,58.1, ,94, ,21, ,40,Y,34.1,Y,11.3,R,270.9,R,66.1, 
80,10/12/2021,285,0.14, ,0, ,440, ,5.1,Y,67.4, ,38.2,Y,54.1, ,77, ,20, ,36,Y,27.7,Y,4.4, ,105.8, ,65.4, 
80,10/13/2021,286,0.13, ,0, ,421, ,6.3,Y,73.0, ,37.1,Y,54.5, ,85, ,17, ,43,Y,32.6,Y,3.0, ,72.9, ,64.7, 
80,10/14/2021,287,0.12, ,0, ,586,R,7.5, ,74.5, ,44.6, ,61.9, ,88, ,21, ,40, ,37.3, ,2.6, ,63.6, ,64.1, 
80,10/15/2021,288,0.13, ,0, ,423, ,8.3, ,82.1, ,40.6, ,59.6, ,93, ,18, ,48, ,39.7, ,2.4, ,56.9, ,64.2, 
80,10/16/2021,289,0.13, ,0, ,417, ,8.5, ,84.6, ,41.7, ,61.4, ,91, ,17, ,46, ,40.3, ,2.4, ,58.1, ,64.3, 
80,10/17/2021,290,0.17, ,0, ,364, ,7.5, ,82.2, ,42.1, ,62.9, ,81, ,14, ,38, ,37.1, ,6.4, ,154.2, ,64.3, 
80,10/18/2021,291,0.12, ,0, ,403, ,8.7, ,65.1, ,41.6, ,54.6, ,88, ,37, ,60, ,41.0, ,5.5, ,132.1, ,64.1, 
80,10/19/2021,292,0.12, ,0, ,404, ,8.3, ,70.0, ,38.9, ,54.1, ,92, ,32, ,58, ,39.6, ,3.5, ,83.2, ,63.5, 
80,10/20/2021,293,0.13, ,0, ,332, ,9.0, ,76.6, ,45.9, ,62.9, ,72, ,24, ,46, ,41.8, ,3.7, ,89.9, ,63.5, 
80,10/21/2021,294,0.11, ,0, ,334, ,10.4, ,81.8, ,52.5, ,66.5, ,84, ,25, ,47, ,45.7, ,2.4, ,56.9, ,64.1, 
80,10/22/2021,295,0.08, ,0, ,246, ,13.3, ,71.6, ,48.1, ,60.0, ,99, ,58, ,75, ,52.2, ,5.9, ,140.6, ,64.5, 
80,10/23/2021,296,0.11, ,0, ,333, ,11.1, ,71.0, ,55.1, ,60.8, ,79, ,40, ,61, ,47.4, ,5.0, ,120.9, ,64.5, 
80,10/24/2021,297,0.08, ,0, ,70, ,11.8, ,70.4, ,57.9,Y,64.1, ,68, ,45, ,57, ,48.8, ,9.5,R,228.9,R,64.4, 
80,10/25/2021,298,0.05, ,0.86, ,138, ,12.9, ,67.5, ,44.6, ,56.8, ,99, ,57, ,82, ,51.3, ,6.5, ,154.9, ,64.1, 
80,10/26/2021,299,0.10, ,0.01, ,376, ,10.5, ,66.8, ,40.6, ,53.3, ,99, ,42, ,76, ,45.8, ,3.1, ,73.9, ,63.6, 
80,10/27/2021,300,0.09, ,0.01, ,357, ,12.0, ,70.5, ,43.6, ,56.4, ,99, ,49, ,77, ,49.3, ,2.5, ,59.9, ,63.4, 
80,10/28/2021,301,0.10, ,0, ,354, ,14.4, ,76.6, ,53.6, ,62.2, ,99, ,50, ,75, ,54.2, ,2.2, ,53.0, ,63.8, 
80,10/29/2021,302,0.09, ,0.01, ,337, ,15.7,Y,78.8, ,50.1, ,62.6, ,99, ,51, ,81,Y,56.7,Y,2.5, ,59.5, ,64.1, 
80,10/30/2021,303,0.08, ,0.00, ,282, ,16.0,Y,76.0, ,50.4, ,62.4, ,100, ,61, ,83,Y,57.3,Y,2.6, ,61.8, ,64.4, 
80,10/31/2021,304,0.06, ,0.00, ,237, ,14.2, ,68.3, ,51.4, ,58.7, ,99, ,67, ,84, ,53.8, ,3.8, ,91.1, ,64.6, 
