184,10/1/2021,274,0.21, ,0, ,506, ,9.0, ,88.4, ,58.6, ,73.2, ,95, ,14, ,32, ,41.7, ,3.7, ,88.6, ,71.6, 
184,10/2/2021,275,0.19, ,0, ,473, ,11.3, ,88.8, ,61.0, ,73.6, ,92, ,18, ,40, ,47.8, ,3.2, ,77.4, ,71.4, 
184,10/3/2021,276,0.16, ,0, ,412, ,12.1, ,89.0, ,61.9, ,74.2, ,94, ,21, ,42, ,49.5, ,2.7, ,63.8, ,71.7, 
184,10/4/2021,277,0.11, ,0.28, ,265, ,13.1, ,84.6, ,64.0, ,72.0, ,94, ,25, ,49, ,51.7, ,3.5, ,85.2, ,71.5, 
184,10/5/2021,278,0.12, ,0.15, ,368, ,19.0, ,75.4, ,63.7, ,68.3, ,94, ,64, ,80, ,62.0, ,3.8, ,92.3, ,71.2, 
184,10/6/2021,279,0.04, ,0, ,158, ,18.7, ,71.2, ,65.2, ,67.0, ,92, ,71, ,83, ,61.6, ,3.4, ,80.8, ,71.2, 
184,10/7/2021,280,0.06, ,0, ,218, ,17.8, ,71.9, ,64.8, ,66.8, ,89, ,66, ,80, ,60.3, ,2.9, ,69.5, ,71.0, 
184,10/8/2021,281,0.08, ,0.09, ,267, ,17.0, ,70.0, ,59.2, ,64.1, ,98, ,67, ,83, ,59.0, ,3.5, ,84.2, ,70.9, 
184,10/9/2021,282,0.14, ,0, ,449, ,15.3, ,70.5, ,57.2, ,63.1, ,94, ,60, ,78, ,56.1, ,3.5, ,84.0, ,69.9, 
184,10/10/2021,283,0.14, ,0, ,457, ,15.5, ,76.7, ,55.0, ,64.8, ,96, ,49, ,74, ,56.3, ,3.8, ,90.3, ,69.6, 
184,10/11/2021,284,0.10, ,0, ,291, ,14.7, ,68.1, ,57.9, ,62.7, ,100, ,37, ,75, ,54.8, ,5.0, ,120.8, ,69.5, 
184,10/12/2021,285,0.16, ,0, ,460, ,7.3, ,68.8, ,53.2, ,61.8, ,62, ,19, ,38, ,36.3, ,5.1, ,123.5, ,68.6, 
184,10/13/2021,286,0.14, ,0, ,451, ,8.8, ,73.2, ,50.5, ,61.1, ,76, ,22, ,48, ,41.3, ,3.7, ,89.0, ,67.4, 
184,10/14/2021,287,0.13, ,0.00, ,442, ,11.5, ,73.4, ,51.7, ,61.7, ,90, ,40, ,61, ,48.2, ,3.3, ,80.3, ,67.0, 
184,10/15/2021,288,0.19, ,0.00, ,448, ,7.6, ,83.4, ,52.3, ,68.4, ,73, ,16, ,32, ,37.5, ,4.4, ,106.2, ,66.9, 
184,10/16/2021,289,0.18, ,0, ,449, ,5.3, ,85.4, ,57.9, ,70.8, ,31, ,12, ,21, ,28.7, ,3.7, ,89.7, ,66.8, 
184,10/17/2021,290,0.14, ,0, ,428, ,11.1, ,76.0, ,57.3, ,64.0, ,88, ,27, ,54, ,47.3, ,3.4, ,80.4, ,66.5, 
184,10/18/2021,291,0.06, ,0, ,218, ,13.5, ,66.7, ,52.7, ,60.2, ,88, ,67, ,76, ,52.6, ,3.5, ,84.6, ,66.5, 
184,10/19/2021,292,0.12, ,0.00, ,424, ,11.4, ,67.2, ,50.4, ,58.4, ,83, ,50, ,68, ,48.1, ,3.0, ,72.5, ,65.5, 
184,10/20/2021,293,0.12, ,0, ,420, ,13.0, ,69.2, ,49.7,Y,59.7, ,90, ,59, ,74, ,51.5, ,3.6, ,87.0, ,65.3, 
184,10/21/2021,294,0.12, ,0, ,418, ,14.7, ,71.8, ,52.8, ,61.7, ,97, ,54, ,78, ,54.8, ,3.2, ,75.9, ,65.4, 
184,10/22/2021,295,0.10, ,0, ,365, ,15.2, ,68.2, ,57.8, ,61.2, ,94, ,67, ,82, ,55.9, ,4.4, ,106.5, ,66.0, 
184,10/23/2021,296,0.08, ,0.00, ,311, ,14.8, ,67.6, ,57.4, ,61.4, ,93, ,65, ,80, ,55.1, ,3.3, ,79.1, ,66.3, 
184,10/24/2021,297,0.11, ,0, ,389, ,14.8, ,70.5, ,57.1, ,62.7, ,90, ,62, ,76, ,55.0, ,2.9, ,68.4, ,67.0, 
184,10/25/2021,298,0.05, ,0.30, ,210, ,15.3, ,68.0, ,54.7, ,60.5, ,97, ,67, ,85, ,56.1, ,4.2, ,100.4, ,67.2, 
184,10/26/2021,299,0.11, ,0, ,379, ,13.7, ,68.1, ,52.9, ,59.5, ,97, ,61, ,79, ,52.9, ,3.9, ,92.6, ,65.9, 
184,10/27/2021,300,0.14, ,0, ,406, ,10.9, ,78.4, ,51.8, ,65.1, ,89, ,30, ,52, ,46.9, ,3.3, ,78.3, ,65.8, 
184,10/28/2021,301,0.15, ,0, ,405, ,10.8, ,86.3, ,58.4, ,71.3, ,60, ,27, ,41, ,46.5, ,3.4, ,82.1, ,66.7, 
184,10/29/2021,302,0.12, ,0, ,402, ,14.7, ,78.0, ,60.2, ,66.9, ,100, ,40, ,65, ,54.9, ,3.0, ,72.9, ,67.3, 
184,10/30/2021,303,0.08, ,0, ,321, ,15.9, ,66.7, ,58.0, ,60.8, ,100, ,73, ,87, ,57.1, ,3.0, ,71.6, ,67.8, 
184,10/31/2021,304,0.10, ,0.00, ,350, ,14.7, ,68.3, ,56.6, ,61.7, ,91, ,67, ,78, ,54.9, ,3.0, ,71.8, ,67.7, 
