62,10/1/2021,274,0.24, ,0, ,405, ,3.7,Y,92.9, ,63.0, ,78.3, ,21, ,6, ,11,Y,20.0,Y,6.3, ,151.3, ,66.4, 
62,10/2/2021,275,0.23, ,0, ,402, ,4.7,Y,96.6, ,67.8, ,79.1, ,36, ,7, ,14,Y,25.6,Y,5.8, ,138.9, ,68.0, 
62,10/3/2021,276,0.23, ,0, ,389, ,5.7, ,95.5, ,70.3, ,80.0, ,22, ,11, ,16, ,30.3, ,6.1, ,145.8, ,70.1, 
62,10/4/2021,277,0.13, ,0.12, ,224, ,9.5, ,89.5, ,59.8, ,73.5, ,99, ,15, ,34, ,43.1, ,4.5, ,108.1, ,68.7, 
62,10/5/2021,278,0.12, ,0.26, ,378, ,16.9, ,78.3, ,58.6, ,66.0, ,99, ,57, ,77, ,58.7, ,3.5, ,84.7, ,67.8, 
62,10/6/2021,279,0.06,R,0.00, ,237, ,17.8, ,74.8, ,59.6, ,63.6, ,100, ,65, ,89, ,60.2, ,1.2, ,29.2, ,68.6, 
62,10/7/2021,280,0.02,R,0.02, ,129, ,17.2, ,67.2, ,58.7, ,61.7, ,100, ,78, ,92, ,59.2, ,1.2, ,28.7, ,68.1, 
62,10/8/2021,281,0.03, ,0.36, ,165, ,16.1, ,66.3, ,55.1, ,59.2, ,100, ,72, ,94, ,57.3, ,1.4, ,34.1, ,66.6, 
62,10/9/2021,282,0.09,R,0, ,327, ,14.2, ,73.7, ,54.3, ,61.0, ,100, ,54, ,78, ,54.0, ,2.0, ,48.2, ,65.7, 
62,10/10/2021,283,0.12, ,0, ,362, ,12.6, ,83.8, ,56.0, ,66.3, ,85, ,22, ,57, ,50.7, ,3.6, ,87.4, ,65.2, 
62,10/11/2021,284,0.06, ,0, ,205, ,12.7, ,67.9, ,54.3, ,58.5, ,100, ,28, ,76, ,51.0, ,3.7, ,87.9, ,64.6, 
62,10/12/2021,285,0.14, ,0.01, ,363, ,4.2, ,69.2, ,50.5, ,57.8, ,41, ,13, ,26, ,23.0, ,4.2, ,101.7, ,60.1, 
62,10/13/2021,286,0.13, ,0, ,354, ,5.4, ,76.6, ,50.2, ,60.9, ,49, ,15, ,29, ,28.9, ,3.4, ,82.1, ,59.6, 
62,10/14/2021,287,0.14, ,0, ,353, ,5.9, ,82.2, ,48.9, ,65.4, ,53, ,16, ,27, ,30.9, ,2.5, ,59.0, ,60.0, 
62,10/15/2021,288,0.21, ,0, ,360, ,4.0, ,84.8, ,59.7, ,73.1, ,26, ,7, ,14, ,21.7, ,6.9, ,166.1, ,60.3, 
62,10/16/2021,289,0.20, ,0, ,365, ,3.1, ,89.7, ,62.8, ,73.0, ,16, ,7, ,11, ,15.9, ,5.1, ,122.9, ,61.7, 
62,10/17/2021,290,0.14, ,0, ,361, ,8.0, ,79.7, ,53.6, ,65.2, ,100, ,13, ,38, ,38.8, ,2.7, ,64.0, ,62.6, 
62,10/18/2021,291,0.03, ,0.01, ,162, ,12.9, ,64.3, ,48.6, ,55.0, ,100, ,63, ,87, ,51.3, ,1.7, ,40.7, ,62.6, 
62,10/19/2021,292,0.10, ,0, ,348, ,9.9, ,72.2, ,45.9, ,55.7, ,98, ,36, ,65, ,44.3, ,2.7, ,64.5, ,59.8, 
62,10/20/2021,293,0.11, ,0, ,337, ,11.1, ,76.7, ,49.0, ,61.1, ,83, ,35, ,61, ,47.4, ,4.2, ,101.0, ,60.1, 
62,10/21/2021,294,0.12, ,0, ,336, ,11.2, ,81.9, ,52.9, ,65.1, ,83, ,26, ,53, ,47.6, ,3.8, ,91.8, ,60.9, 
62,10/22/2021,295,0.09, ,0, ,324, ,12.8, ,74.3, ,52.2, ,59.4, ,100, ,50, ,74, ,51.1, ,2.7, ,64.4, ,61.1, 
62,10/23/2021,296,0.04,R,0.03, ,180, ,14.1, ,67.6, ,51.9, ,56.9, ,100, ,60, ,89, ,53.7, ,1.3, ,30.7, ,61.9, 
62,10/24/2021,297,0.08,R,0, ,300, ,13.8, ,74.3, ,53.8, ,60.3, ,100, ,49, ,77, ,53.2, ,1.7, ,40.5, ,62.3, 
62,10/25/2021,298,0.00,R,0.56, ,51, ,14.4, ,57.9,Y,51.3, ,54.8, ,100, ,82, ,98, ,54.4, ,2.4, ,58.5, ,61.6, 
62,10/26/2021,299,0.08,R,0.00, ,309, ,12.9, ,68.5, ,49.8, ,57.2, ,100, ,59, ,80, ,51.2, ,2.7, ,66.0, ,60.6, 
62,10/27/2021,300,0.14, ,0, ,307, ,8.8, ,85.6, ,55.9, ,69.0, ,67, ,18, ,36, ,41.1, ,5.9, ,142.7, ,60.5, 
62,10/28/2021,301,0.15, ,0, ,306, ,9.1, ,91.3, ,60.6, ,76.3, ,46, ,16, ,30, ,42.2, ,3.5, ,84.0, ,61.8, 
62,10/29/2021,302,0.13, ,0, ,309, ,9.4, ,86.6, ,64.4, ,72.4, ,56, ,21, ,34, ,42.8, ,3.6, ,87.4, ,62.3, 
62,10/30/2021,303,0.09,R,0, ,302, ,12.0, ,77.2, ,54.3, ,63.3, ,100, ,40, ,60, ,49.3, ,1.1, ,27.1, ,62.1, 
62,10/31/2021,304,0.07,R,0, ,276, ,13.9, ,71.6, ,53.0, ,58.6, ,100, ,50, ,83, ,53.4, ,1.5, ,35.5, ,62.6, 
