191,10/1/2021,274,0.17,R,0, ,466, ,8.9, ,91.6, ,47.7, ,68.1, ,75, ,15, ,38, ,41.6, ,1.9, ,46.6, ,66.8, 
191,10/2/2021,275,0.17, ,0, ,456, ,9.3, ,92.7, ,49.7, ,69.7, ,88, ,15, ,37, ,42.5, ,2.0, ,47.5, ,67.1, 
191,10/3/2021,276,0.17,R,0, ,459, ,9.4, ,90.6, ,49.7, ,69.0, ,74, ,17, ,39, ,43.0, ,2.1, ,51.0, ,67.3, 
191,10/4/2021,277,0.17,R,0, ,422, ,9.6, ,93.5, ,50.9, ,69.8, ,77, ,15, ,39, ,43.5, ,2.2, ,53.4, ,67.3, 
191,10/5/2021,278,0.16, ,0, ,417, ,10.6, ,81.9, ,52.4, ,64.3, ,82, ,20, ,52, ,46.1, ,3.6, ,86.3, ,67.2, 
191,10/6/2021,279,0.11, ,0, ,298, ,11.2, ,72.4, ,52.9, ,61.2, ,87, ,34, ,60, ,47.4, ,3.4, ,81.8, ,66.5, 
191,10/7/2021,280,0.13, ,0, ,405, ,10.5, ,68.3, ,51.3, ,57.8, ,80, ,42, ,64, ,45.7, ,4.0, ,95.2, ,65.5, 
191,10/8/2021,281,0.14, ,0, ,410, ,10.2, ,63.8, ,53.8, ,57.3, ,76, ,47, ,63, ,45.0, ,5.8,Y,138.4,Y,64.7, 
191,10/9/2021,282,0.14, ,0, ,440, ,10.1, ,73.7, ,48.4, ,60.5, ,88, ,28, ,56, ,44.9, ,3.1, ,74.8, ,64.2, 
191,10/10/2021,283,0.14,R,0, ,436, ,9.8, ,82.2, ,44.1, ,61.2, ,88, ,23, ,53, ,43.9, ,2.9, ,69.9, ,63.9, 
191,10/11/2021,284,0.20, ,0, ,432, ,5.2,Y,68.3, ,49.2, ,59.6, ,77, ,13, ,30,Y,27.9,Y,8.1,R,194.8,R,62.8, 
191,10/12/2021,285,0.18, ,0, ,439,R,4.8,Y,69.7, ,44.8, ,58.0, ,71, ,13, ,29,Y,26.3,Y,6.4,Y,154.2,Y,60.5, 
191,10/13/2021,286,0.11, ,0, ,382, ,9.7, ,69.4, ,40.3, ,54.1, ,91, ,42, ,68, ,43.8, ,2.8, ,67.5, ,59.7, 
191,10/14/2021,287,0.13, ,0, ,425, ,7.9, ,77.4, ,42.0, ,57.7, ,96, ,18, ,49, ,38.5, ,2.2, ,53.5, ,60.1, 
191,10/15/2021,288,0.14,R,0, ,419, ,7.4, ,84.3, ,40.1, ,60.2, ,83, ,15, ,41, ,36.7, ,1.9, ,45.6, ,60.0, 
191,10/16/2021,289,0.14, ,0, ,414, ,7.3, ,86.2, ,42.4, ,62.4, ,83, ,15, ,38, ,36.5, ,2.1, ,50.3, ,60.4, 
191,10/17/2021,290,0.13, ,0.02, ,325, ,8.5, ,76.4, ,43.1, ,56.1, ,78, ,20, ,55, ,40.3, ,5.1, ,121.4, ,60.0, 
191,10/18/2021,291,0.09, ,0, ,313, ,9.7, ,64.4, ,43.8, ,54.1, ,90, ,43, ,68, ,43.7, ,3.7, ,89.6, ,59.7, 
191,10/19/2021,292,0.12,R,0, ,354, ,7.6, ,70.1, ,38.1, ,55.5, ,95, ,28, ,51, ,37.6, ,3.7, ,89.2, ,58.7, 
191,10/20/2021,293,0.05, ,0.19, ,118, ,12.2, ,69.0, ,57.0, ,61.0, ,97, ,43, ,66, ,49.8, ,3.4, ,82.0, ,59.5, 
191,10/21/2021,294,0.08, ,0.06, ,253, ,16.9,Y,78.3, ,57.3, ,65.1, ,97, ,57, ,80,Y,58.8,Y,3.6, ,87.3, ,61.4, 
191,10/22/2021,295,0.08, ,0.24, ,259, ,13.1, ,65.7, ,54.8, ,60.0, ,94, ,55, ,74, ,51.7, ,4.4, ,106.1, ,62.6, 
191,10/23/2021,296,0.09, ,0.06, ,269, ,12.1, ,67.6, ,51.9, ,59.8, ,90, ,49, ,69, ,49.6, ,3.6, ,87.1, ,62.3, 
191,10/24/2021,297,0.03, ,3.63, ,92, ,15.5, ,63.4, ,55.6, ,60.0, ,97, ,82, ,88, ,56.3, ,11.3,R,272.4,R,62.1, 
191,10/25/2021,298,0.10, ,0.82, ,340, ,12.1, ,63.7, ,50.3, ,57.0, ,96, ,52, ,76, ,49.5, ,5.1, ,123.3, ,60.9, 
191,10/26/2021,299,0.07, ,0.01, ,249, ,11.3, ,65.6, ,48.3, ,57.2, ,93, ,49, ,71, ,47.8, ,2.5, ,59.4, ,60.5, 
191,10/27/2021,300,0.11, ,0, ,357, ,14.2, ,75.5, ,48.9, ,60.5, ,96, ,55, ,79, ,53.9, ,2.6, ,62.5, ,61.2, 
191,10/28/2021,301,0.11,R,0, ,369, ,14.5, ,76.8, ,49.4, ,61.8, ,98, ,51, ,77, ,54.5, ,2.5, ,60.8, ,61.8, 
191,10/29/2021,302,0.10, ,0.00, ,358, ,14.0, ,82.6, ,47.9, ,62.6, ,98, ,37, ,72, ,53.5, ,2.4, ,58.6, ,61.8, 
191,10/30/2021,303,0.08, ,0, ,273, ,13.7, ,69.7, ,49.9, ,58.2, ,99, ,63, ,82, ,52.9, ,3.3, ,78.5, ,62.4, 
191,10/31/2021,304,0.07, ,0, ,260, ,11.9, ,66.3, ,48.4, ,57.1, ,95, ,56, ,74, ,49.1, ,2.4, ,58.3, ,61.7, 
