117,10/1/2021,274,0.18, ,0, ,536,R,3.0, ,85.0, ,45.6, ,66.1, ,24, ,7, ,14, ,15.1, ,2.8, ,66.8, ,61.6, 
117,10/2/2021,275,0.18, ,0, ,534,R,3.7, ,86.8, ,47.2, ,68.6, ,35, ,8, ,15, ,19.9, ,3.2, ,76.6, ,61.3, 
117,10/3/2021,276,0.19, ,0, ,510, ,5.4, ,89.3, ,48.9, ,71.2, ,39, ,13, ,21, ,28.8, ,3.7, ,88.5, ,61.6, 
117,10/4/2021,277,0.16, ,0, ,348, ,6.7, ,87.7, ,55.8, ,71.9, ,41, ,14, ,25, ,34.2, ,3.6, ,87.2, ,62.3, 
117,10/5/2021,278,0.19, ,0, ,479, ,11.0, ,81.9, ,60.1, ,69.7, ,69, ,29, ,44, ,46.9, ,7.4, ,177.0, ,63.6, 
117,10/6/2021,279,0.17, ,0, ,463, ,11.3, ,82.4, ,53.3, ,67.1, ,87, ,26, ,50, ,47.7, ,4.6, ,111.0, ,63.5, 
117,10/7/2021,280,0.11, ,0, ,275, ,12.2, ,70.7, ,56.6, ,62.8, ,80, ,42, ,62, ,49.7, ,8.4, ,202.6, ,63.4, 
117,10/8/2021,281,0.16, ,0, ,457, ,11.8, ,66.2, ,52.7, ,59.4, ,78, ,50, ,68, ,48.9, ,11.0,Y,265.1,Y,63.2, 
117,10/9/2021,282,0.15, ,0, ,500,R,6.6, ,72.7, ,43.7, ,58.9, ,81, ,21, ,39, ,33.9, ,3.6, ,86.8, ,62.9, 
117,10/10/2021,283,0.15, ,0, ,496,R,5.4, ,77.9, ,41.2, ,61.2, ,61, ,13, ,29, ,28.8, ,3.1, ,75.3, ,60.8, 
117,10/11/2021,284,0.19, ,0, ,363, ,5.1, ,68.3, ,46.9, ,56.8, ,46, ,16, ,32, ,27.6, ,11.3,Y,272.1,Y,60.1, 
117,10/12/2021,285,0.14, ,0, ,485,R,3.2, ,62.8, ,39.4, ,50.8, ,43, ,16, ,25, ,16.4, ,5.6, ,135.2, ,59.5, 
117,10/13/2021,286,0.12, ,0, ,474,R,3.3, ,69.7, ,33.9,Y,52.5, ,47, ,11, ,25, ,17.5, ,2.5, ,60.6, ,57.1,Y
117,10/14/2021,287,0.13, ,0, ,471,R,3.9, ,73.1, ,38.8, ,56.5, ,46, ,13, ,25, ,21.3, ,3.0, ,71.8, ,57.7, 
117,10/15/2021,288,0.15, ,0, ,473,R,3.8, ,72.8, ,38.7, ,57.5, ,51, ,11, ,24, ,20.6, ,4.2, ,99.8, ,56.7,Y
117,10/16/2021,289,0.14, ,0, ,473,R,3.3, ,78.5, ,37.6, ,59.3, ,39, ,9, ,19, ,17.4, ,3.1, ,73.6, ,57.1, 
117,10/17/2021,290,0.18, ,0, ,445, ,4.5, ,74.3, ,45.3, ,61.2, ,58, ,10, ,25, ,24.7, ,7.4, ,178.8, ,56.6,Y
117,10/18/2021,291,0.06, ,0, ,176, ,7.8, ,58.4,Y,39.6, ,51.2, ,74, ,40, ,60, ,38.0, ,10.2,Y,245.4,Y,56.6,Y
117,10/19/2021,292,0.11, ,0, ,456,R,5.8, ,71.0, ,34.1, ,52.1, ,89, ,18, ,44, ,30.6, ,2.6, ,61.9, ,56.4, 
117,10/20/2021,293,0.12, ,0, ,435, ,5.1, ,76.9, ,38.3, ,57.3, ,66, ,12, ,31, ,27.3, ,2.5, ,60.9, ,55.4,Y
117,10/21/2021,294,0.13, ,0, ,446,R,5.2, ,80.6, ,43.0, ,60.9, ,51, ,15, ,28, ,27.9, ,2.8, ,67.5, ,56.5, 
117,10/22/2021,295,0.17, ,0, ,422, ,4.9, ,77.6, ,42.5, ,60.7, ,54, ,13, ,27, ,26.8, ,5.9, ,142.6, ,55.9, 
117,10/23/2021,296,0.14, ,0, ,409, ,10.9, ,69.4, ,52.3, ,59.3, ,83, ,43, ,63, ,46.8, ,8.7, ,207.8, ,58.0, 
117,10/24/2021,297,0.14, ,0, ,381, ,10.5, ,76.3, ,50.0, ,62.1, ,82, ,29, ,55, ,45.9, ,8.1, ,194.7, ,58.2, 
117,10/25/2021,298,0.07, ,0.50, ,263, ,10.9, ,61.1, ,46.5, ,54.6, ,97, ,63, ,75, ,46.8, ,10.9,Y,261.4,Y,58.2, 
117,10/26/2021,299,0.10, ,0, ,426,R,7.9, ,62.8, ,38.4, ,51.0, ,92, ,38, ,62, ,38.6, ,3.1, ,73.3, ,57.3, 
117,10/27/2021,300,0.11, ,0, ,413, ,8.4, ,74.4, ,39.3, ,56.3, ,89, ,28, ,54, ,39.9, ,2.4, ,58.3, ,55.9, 
117,10/28/2021,301,0.12, ,0, ,415, ,8.9, ,78.2, ,44.2, ,60.9, ,88, ,22, ,49, ,41.6, ,2.7, ,63.7, ,57.0, 
117,10/29/2021,302,0.12, ,0, ,410, ,8.5, ,81.7, ,47.0, ,63.9, ,73, ,22, ,42, ,40.4, ,2.3, ,56.2, ,56.7, 
117,10/30/2021,303,0.15, ,0, ,391, ,8.8, ,80.0, ,48.9, ,64.9, ,72, ,25, ,42, ,41.1, ,5.3, ,127.6, ,57.8, 
117,10/31/2021,304,0.14, ,0, ,391, ,8.9, ,74.4, ,49.4, ,62.1, ,73, ,25, ,47, ,41.5, ,6.2, ,149.0, ,57.7, 
