249,10/1/2021,274,0.15, ,0, ,467, ,12.8, ,92.9, ,46.0, ,65.3, ,100, ,22, ,60, ,51.2, ,1.8, ,43.1, ,68.9, 
249,10/2/2021,275,0.15, ,0, ,464, ,13.7, ,93.7, ,47.9, ,67.4, ,100, ,20, ,60, ,53.0, ,1.7, ,40.9, ,69.1, 
249,10/3/2021,276,0.12, ,0, ,384, ,14.7, ,88.3, ,49.8, ,65.2, ,100, ,28, ,69, ,54.8, ,1.4, ,34.0, ,68.9, 
249,10/4/2021,277,0.13, ,0, ,388, ,14.6, ,92.1, ,50.0, ,66.9, ,100, ,22, ,65, ,54.6, ,1.6, ,39.3, ,68.8, 
249,10/5/2021,278,0.16, ,0, ,411, ,13.2, ,86.6, ,50.9, ,67.9, ,100, ,24, ,57, ,52.0, ,4.4, ,105.2, ,68.9, 
249,10/6/2021,279,0.12, ,0.01, ,281, ,12.4, ,76.7, ,57.2, ,65.3, ,89, ,27, ,58, ,50.2, ,6.3, ,150.3, ,68.8, 
249,10/7/2021,280,0.14, ,0, ,341, ,10.7, ,76.7, ,53.9, ,61.8, ,78, ,34, ,57, ,46.4, ,6.6, ,157.9, ,67.8, 
249,10/8/2021,281,0.14, ,0.02, ,451, ,10.9, ,69.8, ,49.9, ,58.6, ,94, ,32, ,65, ,46.9, ,6.3, ,150.2, ,71.5, 
249,10/9/2021,282,0.13, ,0, ,453,R,10.8, ,73.3, ,41.8, ,56.4, ,100, ,37, ,70, ,46.6, ,3.1, ,74.1, ,71.2, 
249,10/10/2021,283,0.13, ,0, ,449,R,11.3, ,83.5, ,42.5, ,60.8, ,99, ,30, ,62, ,47.8, ,2.4, ,57.9, ,69.3, 
249,10/11/2021,284,0.22, ,0, ,390, ,6.2,Y,68.9, ,51.6, ,60.4, ,65, ,20, ,34,Y,32.2,Y,11.7,R,280.0,R,67.0, 
249,10/12/2021,285,0.18, ,0, ,446,R,5.5,Y,69.8, ,38.5, ,55.5, ,87, ,19, ,36,Y,29.3,Y,7.4,Y,177.0,Y,64.3, 
249,10/13/2021,286,0.12, ,0, ,394, ,8.8, ,75.1, ,35.9,Y,54.5, ,99, ,21, ,61, ,41.3, ,2.6, ,62.3, ,63.6, 
249,10/14/2021,287,0.14, ,0, ,429,R,9.1, ,77.7, ,44.2, ,58.1, ,99, ,23, ,55, ,42.0, ,4.4, ,106.4, ,63.9, 
249,10/15/2021,288,0.12, ,0, ,424, ,9.8, ,84.9, ,38.6, ,58.1, ,99, ,21, ,59, ,44.0, ,1.9, ,45.8, ,63.9, 
249,10/16/2021,289,0.12, ,0, ,413, ,11.3, ,85.9, ,40.5, ,60.4, ,99, ,24, ,63, ,47.9, ,1.6, ,37.6, ,64.2, 
249,10/17/2021,290,0.11, ,0, ,322, ,10.5, ,81.8, ,43.5, ,58.1, ,99, ,25, ,63, ,45.7, ,5.0, ,119.2, ,64.3, 
249,10/18/2021,291,0.07, ,0, ,280, ,9.9, ,66.7, ,40.8, ,52.3,Y,99, ,44, ,74,Y,44.4,Y,2.7, ,65.8, ,63.5, 
249,10/19/2021,292,0.11, ,0, ,377, ,9.5, ,69.6, ,35.9, ,54.3, ,99, ,39, ,66, ,43.1, ,4.1, ,97.8, ,62.0, 
249,10/20/2021,293,0.05, ,0.01, ,152, ,11.5, ,70.8, ,54.8, ,61.8, ,91, ,35, ,61, ,48.3, ,2.9, ,69.8, ,63.9, 
249,10/21/2021,294,0.06, ,0.21, ,236, ,18.1,Y,80.7, ,55.8, ,64.7, ,99, ,49, ,87,Y,60.6,Y,2.8, ,67.0, ,65.8, 
249,10/22/2021,295,0.05, ,0.22, ,211, ,15.2, ,71.4, ,53.7, ,60.3, ,100, ,57, ,85, ,55.8, ,4.0, ,95.1, ,65.9, 
249,10/23/2021,296,0.09, ,0.10, ,314, ,14.1, ,71.8, ,50.1, ,60.9, ,99, ,49, ,77, ,53.7, ,3.4, ,82.8, ,65.8, 
249,10/24/2021,297,0.01, ,1.91, ,39, ,16.2, ,66.9, ,55.6, ,60.0, ,99, ,74, ,91, ,57.5, ,12.0,R,287.9,R,65.1, 
249,10/25/2021,298,0.09, ,0.77, ,344, ,13.4, ,68.0, ,44.8, ,57.4, ,99, ,54, ,83, ,52.4, ,4.9, ,117.6, ,63.6, 
249,10/26/2021,299,0.08, ,0.00, ,310, ,12.2, ,69.6, ,41.9, ,55.6, ,100, ,50, ,81, ,49.7, ,2.0, ,47.5, ,62.6, 
249,10/27/2021,300,0.09, ,0, ,342, ,16.1, ,71.6, ,47.5, ,59.9, ,100, ,70, ,91, ,57.3, ,3.5, ,83.7, ,63.2, 
249,10/28/2021,301,0.09, ,0, ,362, ,16.4, ,79.6, ,48.7, ,61.0, ,100, ,64, ,89, ,57.9, ,1.9, ,45.5, ,63.9, 
249,10/29/2021,302,0.08, ,0.01, ,335, ,16.8,Y,79.4, ,48.7, ,60.7, ,100, ,61, ,93,Y,58.6,Y,1.6, ,38.2, ,64.1, 
249,10/30/2021,303,0.08, ,0, ,290, ,16.4, ,75.4, ,51.5, ,61.8, ,100, ,61, ,87, ,57.9, ,3.8, ,91.9, ,64.6, 
249,10/31/2021,304,0.07, ,0, ,304, ,13.5, ,70.0, ,45.8, ,57.3, ,100, ,53, ,84, ,52.5, ,1.9, ,44.7, ,63.9, 
