152,4/1/2022,91,0.15, ,0, ,569, ,13.0, ,65.2, ,45.6, ,55.9, ,99, ,68, ,85, ,51.6, ,3.5, ,84.5, ,58.6, 
152,4/2/2022,92,0.03, ,0, ,161, ,13.0, ,62.0, ,47.7, ,55.9, ,99, ,68, ,86, ,51.6, ,2.7, ,64.4, ,56.9, 
152,4/3/2022,93,0.07, ,0, ,293, ,13.6, ,63.3, ,53.8, ,57.7, ,94, ,72, ,84, ,52.8, ,3.7, ,88.0, ,58.7, 
152,4/4/2022,94,0.12, ,0, ,441, ,13.0, ,67.0, ,49.3, ,56.9, ,99, ,57, ,82, ,51.5, ,3.4, ,81.8, ,58.7, 
152,4/5/2022,95,0.19, ,0, ,598, ,13.1, ,82.1, ,47.0, ,62.9, ,100, ,34, ,67, ,51.7, ,3.0, ,70.9, ,59.6, 
152,4/6/2022,96,0.19, ,0, ,601, ,14.1, ,81.0, ,47.9, ,64.7, ,99, ,39, ,68, ,53.8, ,3.1, ,75.5, ,60.9, 
152,4/7/2022,97,0.22,R,0, ,630,R,6.7, ,94.3,R,48.7, ,--,S,99,H,9,H,--,Q,--,Q,6.3,Y,150.9,Y,61.4, 
152,4/8/2022,98,0.16,R,0, ,627,R,8.7, ,--,S,53.7, ,--,S,88,H,21,H,--,Q,--,Q,3.9, ,94.1, ,63.5, 
152,4/9/2022,99,0.18, ,0, ,621, ,13.8, ,73.1, ,48.7, ,60.6, ,99, ,52, ,77, ,53.2, ,3.3, ,78.2, ,62.0, 
152,4/10/2022,100,0.16, ,0, ,575, ,13.3, ,68.5, ,46.2, ,57.7, ,99, ,60, ,82, ,52.2, ,3.4, ,80.7, ,59.7, 
152,4/11/2022,101,0.17, ,0, ,582, ,12.0, ,65.9, ,47.5, ,56.0, ,99, ,58, ,78, ,49.3, ,4.9, ,117.4, ,58.5, 
152,4/12/2022,102,0.20, ,0, ,655,R,7.2, ,65.5, ,39.3, ,53.8, ,99, ,29, ,51, ,35.9, ,4.3, ,103.7, ,56.5,Y
152,4/13/2022,103,0.20, ,0, ,654,R,7.3, ,67.5, ,37.2,Y,54.2, ,85, ,25, ,51, ,36.4, ,4.0, ,96.0, ,56.1,Y
152,4/14/2022,104,0.19, ,0, ,647,R,10.3, ,66.5, ,40.1, ,54.1, ,100, ,39, ,72, ,45.4, ,4.1, ,97.4, ,56.8,Y
152,4/15/2022,105,0.18, ,0, ,630, ,12.1, ,67.4, ,42.9, ,56.2, ,98, ,58, ,78, ,49.6, ,3.9, ,92.8, ,58.5, 
152,4/16/2022,106,0.13, ,0, ,459, ,13.2, ,66.5, ,51.3, ,57.9, ,97, ,63, ,81, ,52.0, ,4.4, ,104.5, ,60.0, 
152,4/17/2022,107,0.18, ,0, ,647, ,13.2, ,67.5, ,52.3, ,58.5, ,97, ,60, ,79, ,51.9, ,4.1, ,97.4, ,60.7, 
152,4/18/2022,108,0.16, ,0, ,560, ,12.5, ,68.5, ,47.3, ,58.4, ,99, ,57, ,75, ,50.5, ,3.7, ,87.9, ,59.9, 
152,4/19/2022,109,0.19, ,0, ,629, ,13.3, ,69.0, ,51.8, ,59.5, ,99, ,57, ,77, ,52.2, ,4.4, ,105.9, ,61.1, 
152,4/20/2022,110,0.19, ,0, ,646, ,12.4, ,67.5, ,46.8, ,57.5, ,99, ,57, ,77, ,50.2, ,4.3, ,103.4, ,60.2, 
152,4/21/2022,111,0.13, ,0.38, ,466, ,12.9, ,64.2, ,46.9, ,56.4, ,99, ,63, ,83, ,51.4, ,4.3, ,102.4, ,59.1, 
152,4/22/2022,112,0.19, ,0, ,665, ,11.8, ,64.0, ,49.4, ,56.4, ,99, ,55, ,76, ,49.0, ,5.2, ,123.8, ,58.8, 
152,4/23/2022,113,0.21, ,0, ,670, ,10.9, ,70.4, ,45.0, ,58.9, ,97, ,39, ,64, ,46.9, ,4.5, ,107.9, ,59.3, 
152,4/24/2022,114,0.27, ,0, ,679,R,7.9, ,85.4, ,50.2, ,67.0, ,69, ,13, ,35, ,38.4, ,5.6,Y,134.2,Y,60.7, 
152,4/25/2022,115,0.25, ,0, ,677,R,8.8, ,85.2, ,51.6, ,67.0, ,87, ,15, ,39, ,41.3, ,3.8, ,91.4, ,62.7, 
152,4/26/2022,116,0.15, ,0, ,486, ,12.1, ,71.6, ,44.8, ,58.5, ,99, ,47, ,72, ,49.6, ,3.6, ,86.0, ,61.0, 
152,4/27/2022,117,0.19, ,0, ,663, ,12.5, ,69.0, ,45.6, ,57.8, ,99, ,59, ,76, ,50.4, ,3.7, ,90.0, ,60.7, 
152,4/28/2022,118,0.18, ,0, ,628, ,11.6, ,65.8, ,47.4, ,56.1, ,94, ,53, ,75, ,48.4, ,3.8, ,91.1, ,61.4, 
152,4/29/2022,119,0.20, ,0, ,689,R,11.1, ,68.5, ,43.0, ,56.8, ,98, ,50, ,70, ,47.3, ,3.4, ,82.3, ,61.8, 
152,4/30/2022,120,0.22, ,0, ,703,R,12.2, ,72.0, ,44.8, ,59.4, ,99, ,45, ,70, ,49.8, ,3.6, ,85.5, ,62.3, 
