239,4/1/2022,91,--,N,0, ,509, ,13.5, ,78.0, ,51.8, ,61.2, ,97, ,43, ,73, ,52.5, ,3.8, ,90.1, ,65.0, 
239,4/2/2022,92,--,N,0, ,389, ,14.0,Y,71.1, ,51.8, ,58.8, ,100, ,55, ,83,Y,53.5,Y,4.0, ,96.1, ,65.0, 
239,4/3/2022,93,--,N,0.06, ,156, ,14.0, ,63.4, ,54.1, ,57.4, ,100, ,69, ,87, ,53.5, ,2.8, ,68.3, ,63.8, 
239,4/4/2022,94,--,N,0, ,601, ,12.6, ,84.1, ,49.7, ,63.7, ,99, ,24, ,63, ,50.7, ,3.6, ,85.8, ,65.0, 
239,4/5/2022,95,--,N,0, ,607, ,13.8, ,88.7, ,49.9, ,67.9, ,94, ,28, ,59, ,53.1, ,4.1, ,97.6, ,67.2, 
239,4/6/2022,96,--,N,0, ,624, ,10.5, ,99.7,Y,55.1, ,76.0,Y,91, ,8, ,34,Y,45.9,Y,4.2, ,101.1, ,69.9, 
239,4/7/2022,97,--,N,0, ,638,R,4.3, ,98.5,Y,55.2, ,76.4,Y,31, ,6, ,14,Y,23.3,Y,4.6, ,110.0, ,71.2,Y
239,4/8/2022,98,--,N,0, ,648,R,5.2, ,101.8,Y,56.5,Y,80.5,R,24,H,7,H,--,R,--,I,4.9, ,116.7, ,72.3,Y
239,4/9/2022,99,--,N,0, ,620, ,11.4, ,99.6,Y,58.3,Y,75.3,Y,100,H,13,H,38,Y,48.0,Y,5.8, ,139.4, ,73.2,Y
239,4/10/2022,100,--,N,0, ,583, ,16.7,Y,85.2, ,58.4,Y,67.5, ,99, ,43, ,72,Y,58.3,Y,6.1, ,146.9, ,73.0,Y
239,4/11/2022,101,--,N,0, ,330, ,13.9, ,78.9, ,54.0, ,62.2, ,90, ,52, ,73, ,53.3, ,7.3,Y,175.3,Y,70.6, 
239,4/12/2022,102,--,N,0, ,652,R,7.1, ,71.1, ,44.6, ,57.7, ,88, ,14, ,43, ,35.6, ,5.9, ,142.3, ,69.4, 
239,4/13/2022,103,--,N,0, ,661,R,5.3, ,73.8, ,35.1,Y,55.2, ,69, ,9, ,35, ,28.3, ,4.9, ,116.8, ,68.5, 
239,4/14/2022,104,--,N,0, ,656,R,7.4, ,80.5, ,41.2, ,59.2, ,80, ,17, ,43, ,36.7, ,5.3, ,127.9, ,69.1, 
239,4/15/2022,105,--,N,0, ,653, ,10.3, ,85.7, ,42.5, ,62.8, ,87, ,26, ,53, ,45.3, ,5.1, ,121.2, ,69.5, 
239,4/16/2022,106,--,N,0, ,586, ,12.7, ,78.4, ,48.8, ,61.6, ,91, ,41, ,68, ,50.9, ,4.7, ,111.8, ,70.0, 
239,4/17/2022,107,--,N,0, ,647, ,12.8, ,89.3, ,53.3, ,68.4, ,92, ,16, ,54, ,51.0, ,4.0, ,95.5, ,71.9, 
239,4/18/2022,108,--,N,0, ,648, ,13.6, ,96.4,Y,52.6, ,73.6,Y,90, ,18, ,48,Y,52.7,Y,4.6, ,111.6, ,73.0, 
239,4/19/2022,109,--,N,0, ,651, ,12.9, ,87.6, ,53.9, ,69.9, ,90, ,26, ,51, ,51.3, ,6.4, ,153.9, ,73.7,Y
239,4/20/2022,110,--,N,0, ,575, ,13.7, ,88.8, ,50.4, ,65.2, ,87, ,45, ,64, ,52.9, ,6.0, ,143.9, ,73.4, 
239,4/21/2022,111,--,N,0, ,656, ,13.0, ,99.1,Y,48.1, ,65.2, ,92, ,31, ,61, ,51.5, ,6.0, ,144.7, ,72.1, 
239,4/22/2022,112,--,N,0.22, ,515, ,12.1, ,67.4, ,47.9, ,59.3, ,95, ,43, ,70, ,49.6, ,7.8,Y,187.0,Y,69.5, 
239,4/23/2022,113,--,N,0, ,683,R,10.9, ,87.1, ,45.9, ,66.0, ,96, ,20, ,50, ,46.7, ,4.3, ,103.8, ,67.9, 
239,4/24/2022,114,--,N,0, ,682, ,8.4, ,--,S,50.8, ,73.2, ,69, ,12, ,30, ,40.0, ,4.5, ,108.8, ,69.9, 
239,4/25/2022,115,--,N,0, ,683, ,6.0, ,98.9, ,49.0, ,74.7, ,45, ,5, ,21, ,31.6, ,4.8, ,114.4, ,71.8, 
239,4/26/2022,116,--,N,0, ,622, ,8.3, ,--,S,56.1, ,74.2, ,85, ,11, ,29, ,39.8, ,5.1, ,121.3, ,73.4, 
239,4/27/2022,117,--,N,0, ,681, ,13.7, ,116.5,R,49.0, ,65.6, ,95, ,31, ,63, ,52.9, ,5.0, ,119.4, ,73.0, 
239,4/28/2022,118,--,N,0, ,481, ,13.4, ,74.1, ,54.0, ,61.5, ,100, ,46, ,72, ,52.4, ,5.0, ,121.1, ,71.8, 
239,4/29/2022,119,--,N,0, ,688, ,13.8, ,102.9, ,50.6, ,69.3, ,100, ,23, ,56, ,53.1, ,4.2, ,101.0, ,73.0, 
239,4/30/2022,120,--,N,0, ,698, ,13.8, ,103.0, ,52.4, ,73.8,H,88,H,14,H,48, ,53.1, ,5.4, ,129.4, ,74.9, 
