140,4/1/2022,91,0.20, ,0, ,568, ,11.0, ,78.6, ,49.2, ,63.8, ,88, ,29, ,55, ,47.2, ,7.2, ,172.2, ,59.0, 
140,4/2/2022,92,0.21, ,0, ,559, ,10.7, ,82.3, ,53.3, ,65.7, ,83, ,20, ,49, ,46.3, ,7.4, ,178.4, ,59.3, 
140,4/3/2022,93,0.24, ,0, ,574, ,9.5, ,78.5, ,51.3, ,63.9, ,81, ,27, ,47, ,43.2, ,10.2, ,245.5, ,59.7, 
140,4/4/2022,94,0.21, ,0, ,517, ,11.9, ,73.4, ,53.4, ,61.0, ,92, ,49, ,65, ,49.2, ,13.7, ,329.4, ,58.9, 
140,4/5/2022,95,0.22, ,0, ,592, ,9.0, ,77.1, ,50.6, ,62.3, ,91, ,15, ,47, ,41.7, ,8.4, ,201.4, ,58.8, 
140,4/6/2022,96,0.22, ,0, ,592, ,8.6, ,88.3,Y,46.7, ,67.6,Y,90, ,16, ,37,Y,40.7,Y,4.2, ,101.9, ,58.7, 
140,4/7/2022,97,0.20,R,0, ,572, ,13.6, ,91.1,Y,50.0, ,68.7,Y,93, ,28, ,57,Y,52.7,Y,3.0, ,72.8, ,59.7, 
140,4/8/2022,98,0.24,R,0, ,561, ,12.1, ,88.3,Y,51.6, ,70.7,Y,92, ,23, ,47,Y,49.6,Y,6.8, ,163.0, ,61.1, 
140,4/9/2022,99,0.29, ,0, ,587, ,5.8,Y,79.0, ,52.4, ,65.6, ,68, ,9, ,27,Y,30.6,Y,11.2, ,268.7, ,60.3, 
140,4/10/2022,100,0.28, ,0, ,528, ,6.2, ,74.8, ,51.9, ,61.8, ,67, ,17, ,33, ,32.2, ,13.5, ,323.4, ,59.0, 
140,4/11/2022,101,0.19, ,0.04, ,460, ,8.0, ,62.9, ,44.6, ,54.3, ,100, ,25, ,56, ,38.8, ,12.2, ,292.6, ,58.2, 
140,4/12/2022,102,0.18, ,0, ,548, ,6.8, ,64.2, ,40.9, ,50.7, ,75, ,33, ,54, ,34.7, ,9.4, ,224.7, ,56.9, 
140,4/13/2022,103,0.15, ,0, ,429, ,8.3, ,63.6, ,43.8, ,52.9, ,82, ,45, ,61, ,39.8, ,7.5, ,179.5, ,56.9, 
140,4/14/2022,104,0.06, ,0.02, ,205, ,12.7, ,62.5, ,51.1, ,55.6, ,100, ,69, ,84, ,51.0, ,7.0, ,168.7, ,57.7, 
140,4/15/2022,105,0.19, ,0, ,562, ,11.1, ,70.3, ,49.0, ,58.7, ,99, ,38, ,66, ,47.2, ,6.5, ,157.0, ,59.0, 
140,4/16/2022,106,0.15, ,0.14, ,440, ,12.5, ,70.1, ,49.2, ,59.2, ,98, ,51, ,73, ,50.4, ,8.3, ,199.2, ,60.1, 
140,4/17/2022,107,0.20, ,0, ,629, ,8.8, ,70.1, ,43.6, ,56.0, ,83, ,35, ,57, ,41.2, ,8.3, ,198.5, ,59.4, 
140,4/18/2022,108,0.19, ,0, ,557, ,10.9, ,72.8, ,46.5, ,58.7, ,92, ,43, ,64, ,46.7, ,9.0, ,215.8, ,59.1, 
140,4/19/2022,109,0.16, ,0.10, ,492, ,11.8, ,67.7, ,50.0, ,58.7, ,100, ,44, ,70, ,49.0, ,6.2, ,148.2, ,60.5, 
140,4/20/2022,110,0.20, ,0, ,610, ,11.5, ,72.3, ,43.5, ,59.6, ,100, ,41, ,66, ,48.3, ,7.0, ,168.2, ,60.3, 
140,4/21/2022,111,0.12, ,0.22, ,396, ,12.4, ,66.8, ,46.6, ,57.6, ,99, ,49, ,77, ,50.3, ,6.2, ,148.7, ,60.8, 
140,4/22/2022,112,0.14, ,0, ,466, ,10.9, ,67.5, ,42.4, ,56.3, ,100, ,47, ,70, ,46.9, ,5.7, ,135.7, ,59.9, 
140,4/23/2022,113,0.23, ,0, ,653, ,10.5, ,78.6, ,50.1, ,62.2, ,95, ,22, ,55, ,45.8, ,8.1, ,195.4, ,60.1, 
140,4/24/2022,114,0.23, ,0, ,651, ,10.9, ,79.7, ,52.9, ,64.8, ,86, ,25, ,52, ,46.7, ,7.0, ,167.5, ,61.4, 
140,4/25/2022,115,0.24, ,0, ,656, ,10.7, ,78.4, ,44.4, ,63.1, ,99, ,32, ,54, ,46.3, ,6.5, ,156.2, ,62.3, 
140,4/26/2022,116,0.25, ,0, ,650, ,10.4, ,72.4, ,53.8, ,61.6, ,71, ,38, ,55, ,45.5, ,12.0, ,286.9, ,62.3, 
140,4/27/2022,117,0.24, ,0, ,663, ,9.5, ,72.5, ,50.6, ,59.7, ,77, ,35, ,54, ,43.2, ,10.7, ,256.8, ,61.7, 
140,4/28/2022,118,0.23, ,0, ,675,R,9.3, ,67.9, ,48.6, ,57.3, ,73, ,43, ,58, ,42.7, ,11.0, ,263.9, ,61.2, 
140,4/29/2022,119,0.25, ,0, ,653, ,8.7, ,78.1, ,46.7, ,62.9, ,78, ,22, ,44, ,40.8, ,7.9, ,189.5, ,61.3, 
140,4/30/2022,120,0.26, ,0, ,661, ,11.8, ,74.7, ,53.5, ,62.8, ,75, ,51, ,61, ,49.0, ,12.2, ,292.9, ,62.4, 
