75,4/1/2022,91,0.13, ,0, ,454, ,13.3, ,69.4, ,52.1, ,59.9, ,93, ,56, ,75, ,52.2, ,2.8, ,67.4, ,62.3, 
75,4/2/2022,92,0.05, ,0, ,201, ,13.5, ,65.5, ,50.6, ,58.4, ,94, ,65, ,81, ,52.5, ,2.7, ,65.3, ,62.5, 
75,4/3/2022,93,0.05, ,0, ,206, ,13.3, ,65.5, ,54.6, ,59.2, ,96, ,63, ,78, ,52.2, ,3.0, ,73.1, ,62.5, 
75,4/4/2022,94,0.14, ,0, ,488, ,13.2, ,71.5, ,52.4, ,59.6, ,93, ,53, ,76, ,51.9, ,3.0, ,73.1, ,62.8, 
75,4/5/2022,95,0.19, ,0, ,625,R,14.0, ,76.9, ,50.1, ,62.9, ,96, ,48, ,72, ,53.6, ,3.2, ,75.6, ,63.2, 
75,4/6/2022,96,0.21, ,0, ,631,R,15.2, ,85.8, ,51.7, ,67.5, ,95, ,40, ,66, ,55.8, ,3.0, ,72.3, ,64.0, 
75,4/7/2022,97,0.21,R,0.00, ,662,R,6.7, ,98.1,R,52.7, ,--,S,100,H,6,H,--,Q,--,Q,3.7, ,88.3, ,64.6, 
75,4/8/2022,98,0.22,R,0, ,666,R,4.5,Y,98.0,R,64.5,R,--,S,24,H,7,H,--,Q,--,Q,3.6, ,86.7, ,64.9, 
75,4/9/2022,99,0.23, ,0, ,638,R,11.5, ,82.1, ,54.2, ,68.1, ,79, ,26, ,49, ,48.2, ,6.0,Y,143.1,Y,65.1, 
75,4/10/2022,100,0.10, ,0, ,330, ,13.5, ,67.5, ,58.6, ,62.1, ,79, ,61, ,71, ,52.6, ,5.0, ,119.0, ,65.2, 
75,4/11/2022,101,0.15, ,0, ,460, ,12.2, ,68.3, ,53.3, ,60.7, ,80, ,52, ,67, ,49.8, ,6.0,Y,144.5,Y,64.8, 
75,4/12/2022,102,0.21, ,0, ,681,R,7.2, ,69.7, ,46.5, ,57.7, ,82, ,13, ,44, ,36.0, ,4.4, ,106.7, ,64.5, 
75,4/13/2022,103,0.20, ,0, ,680,R,6.0, ,69.6, ,41.7, ,56.2, ,61, ,25, ,39, ,31.5, ,3.7, ,88.8, ,63.4, 
75,4/14/2022,104,0.20, ,0, ,678,R,8.8, ,70.0, ,44.0, ,57.3, ,78, ,32, ,55, ,41.2, ,3.4, ,82.1, ,63.0, 
75,4/15/2022,105,0.20, ,0, ,669,R,11.1, ,71.3, ,46.5, ,58.9, ,91, ,43, ,65, ,47.2, ,3.5, ,84.9, ,63.1, 
75,4/16/2022,106,0.15, ,0, ,502, ,12.6, ,69.0, ,50.3, ,59.5, ,90, ,52, ,72, ,50.6, ,4.0, ,95.8, ,63.5, 
75,4/17/2022,107,0.20, ,0, ,669,R,13.2, ,71.5, ,52.0, ,61.3, ,92, ,50, ,71, ,51.8, ,3.9, ,93.2, ,64.4, 
75,4/18/2022,108,0.20, ,0, ,651, ,12.9, ,75.4, ,48.1, ,60.7, ,91, ,49, ,71, ,51.4, ,3.2, ,76.8, ,64.8, 
75,4/19/2022,109,0.20, ,0, ,667,R,12.8, ,72.9, ,53.8, ,62.0, ,91, ,46, ,68, ,51.2, ,4.4, ,105.3, ,65.4, 
75,4/20/2022,110,0.20, ,0, ,654, ,11.9, ,69.4, ,50.2, ,60.3, ,89, ,46, ,67, ,49.2, ,5.4, ,130.1, ,65.7, 
75,4/21/2022,111,0.20, ,0, ,686,R,11.7, ,67.8, ,47.5, ,58.7, ,91, ,50, ,70, ,48.8, ,4.3, ,103.9, ,65.4, 
75,4/22/2022,112,0.17, ,0.21, ,586, ,11.7, ,64.0, ,52.2, ,57.6, ,95, ,55, ,72, ,48.8, ,5.2, ,124.6, ,65.6, 
75,4/23/2022,113,0.22, ,0, ,696,R,10.9, ,76.4, ,48.3, ,61.1, ,90, ,35, ,60, ,46.9, ,4.1, ,98.9, ,65.1, 
75,4/24/2022,114,0.27, ,0, ,703,R,6.3,Y,86.9, ,49.6, ,69.4, ,68, ,9, ,26,Y,32.7,Y,4.2, ,100.0, ,65.0, 
75,4/25/2022,115,0.27, ,0, ,707,R,5.7,Y,86.8, ,53.1, ,70.6, ,43, ,10, ,22,Y,30.2,Y,3.7, ,89.1, ,65.1, 
75,4/26/2022,116,0.23, ,0, ,648, ,9.7, ,81.5, ,52.8, ,66.5, ,81, ,23, ,44, ,43.8, ,4.5, ,109.0, ,65.6, 
75,4/27/2022,117,0.21, ,0, ,686,R,12.5, ,70.5, ,54.1, ,61.2, ,86, ,52, ,68, ,50.5, ,5.3, ,128.0, ,66.1, 
75,4/28/2022,118,0.14, ,0, ,446, ,12.0, ,67.5, ,51.1, ,59.3, ,88, ,58, ,70, ,49.5, ,4.7, ,113.2, ,66.2, 
75,4/29/2022,119,0.20, ,0, ,669, ,12.0, ,72.0, ,48.8, ,59.9, ,91, ,50, ,68, ,49.3, ,3.3, ,80.3, ,65.8, 
75,4/30/2022,120,0.23, ,0, ,718,R,12.5, ,77.1, ,49.9, ,63.0, ,90, ,43, ,63, ,50.4, ,3.5, ,83.4, ,66.1, 
