113,4/1/2022,91,0.18, ,0, ,568, ,9.7, ,76.5, ,39.1, ,53.9, ,97, ,36, ,68, ,43.7, ,4.6, ,109.7, ,59.2, 
113,4/2/2022,92,0.19, ,0, ,544, ,10.1, ,77.5, ,40.2, ,56.3, ,97, ,33, ,65, ,44.9, ,4.7, ,112.2, ,59.6, 
113,4/3/2022,93,0.20, ,0, ,561, ,10.0, ,74.9, ,42.5, ,54.5, ,95, ,39, ,69, ,44.4, ,7.4, ,178.7, ,60.1, 
113,4/4/2022,94,0.22, ,0, ,554, ,10.2, ,75.0, ,37.5, ,56.2, ,92, ,39, ,66, ,45.0, ,9.7, ,233.7, ,60.2, 
113,4/5/2022,95,0.22, ,0, ,562, ,10.4, ,78.1, ,47.6, ,59.4, ,98, ,30, ,60, ,45.6, ,9.6, ,229.7, ,60.2, 
113,4/6/2022,96,0.22,R,0, ,596, ,7.7, ,90.0,Y,40.0, ,64.6,Y,87, ,15, ,37,Y,37.7,Y,3.5, ,84.0, ,60.6, 
113,4/7/2022,97,0.24,R,0, ,593, ,8.5, ,97.8,R,46.7, ,71.2,R,72,H,12,H,--,R,--,I,4.8, ,115.1, ,61.4, 
113,4/8/2022,98,0.26,R,0, ,591, ,9.7, ,92.3,Y,50.0, ,68.0,R,71, ,22, ,--,R,--,I,6.5, ,155.6, ,62.7, 
113,4/9/2022,99,0.26, ,0, ,616, ,8.2, ,80.8, ,37.9, ,57.2, ,91, ,18, ,51, ,39.4, ,8.9, ,212.9, ,63.4, 
113,4/10/2022,100,0.25, ,0, ,604, ,6.7, ,74.1, ,38.3, ,54.2, ,89, ,15, ,47, ,34.2, ,10.3, ,247.2, ,63.2, 
113,4/11/2022,101,0.13, ,0, ,391, ,7.7, ,62.5, ,39.4, ,49.5, ,84, ,34, ,63, ,37.7, ,9.0, ,215.1, ,63.2, 
113,4/12/2022,102,0.21, ,0, ,628, ,6.0, ,61.6, ,34.8, ,47.4, ,87, ,25, ,54, ,31.5, ,9.3, ,223.9, ,62.2, 
113,4/13/2022,103,0.19, ,0, ,607, ,6.5, ,66.5, ,33.2, ,48.5, ,92, ,18, ,56, ,33.7, ,6.6, ,157.6, ,61.4, 
113,4/14/2022,104,0.19, ,0, ,556, ,8.5, ,69.4, ,36.9, ,52.1, ,91, ,42, ,64, ,40.5, ,6.3, ,150.4, ,61.3, 
113,4/15/2022,105,0.20, ,0, ,577, ,9.8, ,76.1, ,41.8, ,56.1, ,92, ,33, ,64, ,44.1, ,5.6, ,134.4, ,61.5, 
113,4/16/2022,106,0.17, ,0.04, ,502, ,11.0, ,71.9, ,41.3, ,56.0, ,92, ,46, ,72, ,47.1, ,7.0, ,168.3, ,62.2, 
113,4/17/2022,107,0.18, ,0, ,568, ,8.8, ,77.2, ,38.3, ,52.1, ,97, ,17, ,66, ,41.1, ,4.6, ,111.1, ,62.3, 
113,4/18/2022,108,0.19, ,0, ,517, ,8.4, ,75.8, ,36.4, ,53.8, ,94, ,30, ,60, ,40.0, ,5.6, ,135.3, ,62.4, 
113,4/19/2022,109,0.17, ,0, ,449, ,10.2, ,72.6, ,43.0, ,56.7, ,90, ,38, ,65, ,45.1, ,7.0, ,167.2, ,62.4, 
113,4/20/2022,110,0.21, ,0, ,643, ,8.0, ,75.0, ,37.8, ,55.4, ,92, ,24, ,53, ,38.7, ,5.0, ,120.9, ,62.6, 
113,4/21/2022,111,0.10, ,0.15, ,293, ,10.9, ,64.6, ,49.1, ,55.0, ,94, ,52, ,74, ,46.7, ,7.0, ,167.2, ,63.0, 
113,4/22/2022,112,0.20, ,0.04, ,611, ,9.5, ,65.1, ,42.0, ,52.7, ,93, ,43, ,70, ,43.2, ,7.6, ,183.1, ,62.2, 
113,4/23/2022,113,0.22, ,0, ,647, ,9.3, ,74.6, ,38.1, ,55.0, ,94, ,32, ,63, ,42.7, ,6.3, ,150.8, ,61.9, 
113,4/24/2022,114,0.23, ,0, ,634, ,9.4, ,81.0, ,39.4, ,58.3, ,95, ,23, ,57, ,42.9, ,5.1, ,122.5, ,62.4, 
113,4/25/2022,115,0.24, ,0, ,626, ,9.5, ,83.7, ,40.4, ,59.6, ,90, ,23, ,55, ,43.3, ,6.7, ,160.4, ,63.5, 
113,4/26/2022,116,0.24, ,0, ,614, ,9.3, ,70.3, ,42.5, ,54.8, ,93, ,41, ,63, ,42.7, ,10.1, ,241.8, ,63.8, 
113,4/27/2022,117,0.20, ,0, ,561, ,8.4, ,72.5, ,36.0, ,51.9, ,94, ,31, ,64, ,40.0, ,8.4, ,202.8, ,63.5, 
113,4/28/2022,118,0.23, ,0, ,621, ,8.4, ,64.7, ,43.0, ,52.6, ,85, ,42, ,62, ,40.1, ,12.2,Y,293.6,Y,63.1, 
113,4/29/2022,119,0.24, ,0, ,627, ,8.3, ,78.9, ,36.9, ,56.2, ,94, ,24, ,54, ,39.6, ,6.6, ,157.3, ,62.8, 
113,4/30/2022,120,0.25, ,0, ,620, ,10.0, ,79.2, ,39.4, ,57.0, ,90, ,37, ,63, ,44.7, ,9.5, ,227.9, ,63.1, 
