158,8/1/2022,213,0.06, ,0, ,231, ,17.3,Y,79.9, ,57.4, ,64.3, ,96, ,57, ,84,Y,59.5,Y,1.6, ,39.1, ,70.0, 
158,8/2/2022,214,0.21,R,0, ,558, ,16.0, ,88.2, ,56.1, ,69.5, ,96, ,35, ,65, ,57.2, ,2.7, ,64.6, ,70.5, 
158,8/3/2022,215,0.21, ,0, ,597, ,16.2, ,89.9, ,55.4, ,69.6, ,95, ,38, ,66, ,57.6, ,2.2, ,53.4, ,71.0, 
158,8/4/2022,216,0.19, ,0, ,570, ,15.8, ,81.6, ,54.7, ,65.0, ,94, ,50, ,75, ,56.9, ,2.9, ,70.1, ,71.0, 
158,8/5/2022,217,0.18, ,0, ,555, ,16.5, ,76.2, ,57.6, ,64.9, ,97, ,62, ,79, ,58.1, ,3.4, ,81.7, ,70.6, 
158,8/6/2022,218,0.17, ,0, ,527, ,15.5, ,75.5, ,54.3, ,64.5, ,91, ,55, ,75, ,56.4, ,3.2, ,76.1, ,70.5, 
158,8/7/2022,219,0.19, ,0, ,600, ,15.0, ,75.5, ,53.2, ,62.9, ,96, ,55, ,76, ,55.4, ,2.7, ,65.8, ,69.7, 
158,8/8/2022,220,0.20,R,0, ,591, ,14.7, ,80.3, ,49.0, ,63.4, ,98, ,48, ,74, ,54.9, ,2.4, ,58.1, ,69.2, 
158,8/9/2022,221,0.19, ,0, ,591, ,14.9, ,76.4, ,50.1, ,62.9, ,98, ,52, ,76, ,55.2, ,2.9, ,68.5, ,69.1, 
158,8/10/2022,222,0.19,R,0, ,585, ,15.4, ,78.7, ,50.1, ,63.9, ,98, ,54, ,76, ,56.1, ,2.9, ,69.8, ,68.8, 
158,8/11/2022,223,0.20, ,0.06, ,586, ,14.6, ,81.1, ,49.0, ,63.7, ,98, ,46, ,72, ,54.7, ,2.8, ,66.7, ,68.8, 
158,8/12/2022,224,0.20, ,0, ,586, ,13.9, ,83.5, ,47.1, ,63.9, ,98, ,39, ,69, ,53.4, ,2.5, ,59.0, ,68.4, 
158,8/13/2022,225,0.21, ,0, ,588, ,13.5, ,87.4, ,47.4, ,65.8, ,96, ,35, ,62, ,52.6, ,2.5, ,60.6, ,68.3, 
158,8/14/2022,226,0.21, ,0, ,567, ,14.0, ,89.3, ,48.5, ,67.9, ,94, ,30, ,60, ,53.6, ,2.5, ,59.7, ,68.5, 
158,8/15/2022,227,0.21,R,0.00, ,560, ,14.5, ,92.4, ,50.5, ,70.1, ,94, ,29, ,58, ,54.6, ,2.3, ,56.2, ,69.2, 
158,8/16/2022,228,0.22, ,0, ,564, ,14.8, ,98.7,Y,51.8, ,72.7, ,90, ,25, ,54, ,55.1, ,2.2, ,53.6, ,69.7, 
158,8/17/2022,229,0.14, ,0, ,391, ,14.2, ,90.6, ,54.7, ,68.6, ,89, ,29, ,60, ,54.0, ,2.4, ,56.7, ,69.9, 
158,8/18/2022,230,0.19, ,0, ,558, ,14.4, ,86.2, ,50.8, ,63.4, ,96, ,35, ,72, ,54.2, ,2.2, ,51.8, ,69.0, 
158,8/19/2022,231,0.20, ,0.00, ,567, ,14.4, ,92.2, ,45.7, ,66.1, ,99, ,33, ,66, ,54.2, ,2.0, ,49.1, ,68.6, 
158,8/20/2022,232,0.21, ,0, ,558, ,14.9, ,93.3, ,52.0, ,68.9, ,95, ,31, ,62, ,55.3, ,2.6, ,61.7, ,69.2, 
158,8/21/2022,233,0.18, ,0, ,564, ,14.9, ,78.0, ,50.4, ,62.0, ,95, ,54, ,79, ,55.3, ,3.1, ,73.9, ,69.1, 
158,8/22/2022,234,0.20, ,0, ,562, ,16.1, ,94.0, ,48.4, ,67.9, ,99, ,36, ,69, ,57.4, ,2.4, ,58.3, ,69.3, 
158,8/23/2022,235,0.20, ,0, ,545, ,16.3, ,91.9, ,53.0, ,69.6, ,97, ,35, ,66, ,57.7, ,2.3, ,54.5, ,69.9, 
158,8/24/2022,236,0.19,R,0.00, ,546, ,15.1, ,83.2, ,50.3, ,64.4, ,97, ,47, ,73, ,55.6, ,2.2, ,53.4, ,69.6, 
158,8/25/2022,237,0.17, ,0,H,535,H,15.6,H,81.4, ,51.5, ,63.0,H,97,H,50,H,79, ,56.5, ,2.5,H,59.6,H,69.3,H
158,8/26/2022,238,0.17, ,0.00, ,533, ,15.3, ,84.2, ,52.1, ,63.3, ,99, ,46, ,77, ,56.0, ,2.5, ,61.1, ,69.1, 
158,8/27/2022,239,0.17, ,0.00, ,545, ,14.5, ,77.6, ,51.0, ,60.8, ,99, ,53, ,80, ,54.6, ,2.4, ,58.7, ,68.7, 
158,8/28/2022,240,0.16, ,0, ,492, ,15.0, ,81.0, ,52.3, ,61.5, ,98, ,50, ,80, ,55.4, ,2.9, ,69.7, ,68.3, 
158,8/29/2022,241,0.17, ,0, ,508, ,14.6, ,77.0, ,51.8, ,63.6, ,93, ,53, ,73, ,54.8, ,3.2, ,76.9, ,68.4, 
158,8/30/2022,242,0.16, ,0, ,492, ,14.3, ,79.5, ,48.1, ,61.0, ,97, ,49, ,78, ,54.1, ,2.8, ,66.3, ,67.6, 
158,8/31/2022,243,0.16, ,0, ,507, ,13.2, ,86.1, ,46.6, ,61.6, ,97, ,34, ,71, ,51.9, ,2.4, ,58.3, ,67.0, 
