62,8/1/2022,213,0.26, ,0, ,636, ,15.6, ,92.0, ,62.5, ,77.2, ,81, ,26, ,49, ,56.5, ,3.5, ,84.6, ,77.7, 
62,8/2/2022,214,0.24,R,0, ,631, ,16.6, ,90.6, ,63.1, ,75.7, ,79, ,36, ,55, ,58.3, ,2.6, ,61.8, ,77.0, 
62,8/3/2022,215,0.23,R,0, ,615, ,16.9, ,91.8, ,62.3, ,73.5, ,100, ,30, ,60, ,58.8, ,2.5, ,59.8, ,76.8, 
62,8/4/2022,216,0.15,R,0, ,446, ,18.1, ,91.1, ,60.3, ,72.4, ,100, ,33, ,67, ,60.6, ,1.9, ,46.6, ,76.0, 
62,8/5/2022,217,0.24,R,0.00, ,627, ,18.5, ,93.8, ,65.2, ,76.6, ,100, ,27, ,59, ,61.3, ,2.2, ,53.2, ,76.4, 
62,8/6/2022,218,0.26, ,0, ,657, ,17.2, ,97.2, ,64.9, ,80.3, ,84, ,30, ,49, ,59.3, ,3.2, ,75.8, ,77.7, 
62,8/7/2022,219,0.27, ,0, ,589, ,12.0,Y,96.9, ,71.5, ,83.5, ,66, ,15, ,30,Y,49.3,Y,3.8, ,92.1, ,79.2, 
62,8/8/2022,220,0.26, ,0, ,652, ,13.5, ,93.6, ,63.8, ,79.1, ,85, ,20, ,40, ,52.5, ,3.2, ,76.2, ,78.2, 
62,8/9/2022,221,0.28, ,0, ,624, ,12.3, ,95.6, ,61.5, ,82.0, ,58, ,19, ,33, ,50.0, ,3.5, ,84.9, ,78.0, 
62,8/10/2022,222,0.27, ,0, ,640, ,14.0, ,98.4, ,59.1, ,81.6, ,64, ,27, ,38, ,53.5, ,3.5, ,83.4, ,78.0, 
62,8/11/2022,223,0.28, ,0, ,648, ,12.6, ,101.0, ,59.6, ,81.4, ,71, ,15, ,35, ,50.7, ,3.6, ,86.7, ,77.9, 
62,8/12/2022,224,0.26, ,0, ,630, ,13.7, ,96.2, ,63.1, ,80.3, ,63, ,24, ,39, ,53.0, ,3.5, ,83.1, ,77.8, 
62,8/13/2022,225,0.27, ,0, ,637, ,14.8, ,98.4, ,69.8, ,82.1, ,62, ,22, ,40, ,55.1, ,3.5, ,84.5, ,79.7, 
62,8/14/2022,226,0.26, ,0, ,627, ,16.4, ,95.0, ,69.1, ,79.8, ,70, ,31, ,47, ,57.9, ,3.5, ,84.2, ,81.0, 
62,8/15/2022,227,0.25, ,0, ,635, ,16.9, ,95.5, ,66.5, ,78.5, ,85, ,25, ,51, ,58.7, ,3.2, ,76.6, ,79.5, 
62,8/16/2022,228,0.25, ,0, ,610, ,16.0, ,97.2, ,61.5, ,79.1, ,100, ,24, ,47, ,57.2, ,3.7, ,87.6, ,78.5, 
62,8/17/2022,229,0.01,H,0,H,614,H,16.1,H,94.2, ,63.9, ,78.7,H,63,H,54,H,48, ,57.4, ,3.5,H,83.3,H,78.1,H
62,8/18/2022,230,0,H,0,H,600,H,17.4,H,92.0, ,60.9, ,74.8,H,--,H,--,H,59, ,59.6, ,2.4,H,57.8,H,77.9,H
62,8/19/2022,231,0.22,R,0, ,599, ,17.2, ,91.8, ,61.3, ,72.2, ,97, ,28, ,64, ,59.2, ,2.6, ,62.1, ,77.0, 
62,8/20/2022,232,0.19,R,0, ,543, ,18.8, ,85.6, ,61.1, ,69.2, ,100, ,45, ,77, ,61.7, ,2.3, ,56.1, ,77.4, 
62,8/21/2022,233,0.16,R,0, ,486, ,19.4, ,84.4, ,61.5, ,68.8, ,100, ,51, ,81, ,62.6, ,2.0, ,47.2, ,77.7, 
62,8/22/2022,234,0.19,R,0.00, ,530, ,19.6, ,89.9, ,60.5, ,71.2, ,100, ,44, ,75, ,62.9, ,2.1, ,49.4, ,77.4, 
62,8/23/2022,235,0.21,R,0, ,586, ,19.4, ,91.9, ,62.1, ,73.3, ,100, ,39, ,69, ,62.6, ,2.4, ,56.7, ,77.2, 
62,8/24/2022,236,0.00,H,0,H,575,H,17.7,H,91.0, ,61.8, ,75.1,H,99,H,75,H,59, ,60.1, ,3.0,H,72.0,H,76.9,H
62,8/25/2022,237,0.23, ,0, ,572, ,17.7, ,90.7, ,63.8, ,76.9, ,94, ,37, ,56, ,60.1, ,3.4, ,81.0, ,77.0, 
62,8/26/2022,238,0.22,R,0, ,580, ,19.3, ,92.3, ,63.5, ,74.7, ,100, ,38, ,66, ,62.4, ,2.5, ,60.7, ,77.2, 
62,8/27/2022,239,0.20,R,0, ,584, ,18.6, ,85.3, ,61.4, ,70.3, ,100, ,44, ,73, ,61.4, ,2.5, ,59.8, ,77.1, 
62,8/28/2022,240,0.19,R,0, ,537, ,18.1, ,86.2, ,62.2, ,70.0, ,100, ,43, ,72, ,60.7, ,2.4, ,56.7, ,77.7, 
62,8/29/2022,241,0.20,R,0, ,560, ,19.0, ,88.8, ,61.9, ,72.5, ,100, ,44, ,70, ,62.1, ,2.3, ,55.7, ,77.6, 
62,8/30/2022,242,0.23, ,0, ,574, ,17.3, ,98.3, ,63.2, ,81.0, ,96, ,31, ,48, ,59.4, ,3.1, ,73.3, ,77.6, 
62,8/31/2022,243,0.26, ,0, ,574, ,12.7, ,105.9, ,71.3, ,90.3,Y,42, ,20, ,26,Y,51.0,Y,2.8, ,66.5, ,78.0, 
