179,8/1/2022,213,0.28, ,0, ,658, ,16.7, ,92.3, ,67.6, ,77.1, ,98, ,37, ,53, ,58.4, ,6.3, ,150.4, ,67.0, 
179,8/2/2022,214,0.27, ,0, ,673, ,17.3, ,91.6, ,64.0, ,77.2, ,71, ,35, ,54, ,59.4, ,5.1, ,122.2, ,65.5, 
179,8/3/2022,215,0.28, ,0, ,658, ,16.4, ,91.5, ,66.5, ,77.1, ,72, ,36, ,52, ,57.9, ,5.7, ,137.4, ,65.4, 
179,8/4/2022,216,0.19, ,0, ,444, ,17.4, ,92.8, ,66.5, ,75.9, ,75, ,38, ,57, ,59.5, ,5.1, ,123.0, ,64.6,Y
179,8/5/2022,217,0.27, ,0.03, ,666, ,18.6, ,93.3, ,65.9, ,77.9, ,87, ,36, ,57, ,61.5, ,5.4, ,128.4, ,65.6, 
179,8/6/2022,218,0.33, ,0, ,720,R,14.5, ,100.2, ,62.4, ,81.6, ,80, ,16, ,39, ,54.4, ,5.9, ,141.1, ,66.5, 
179,8/7/2022,219,0.31, ,0, ,673, ,12.7, ,100.9, ,63.3, ,80.9, ,57, ,19, ,35, ,50.9, ,5.8, ,140.2, ,67.2, 
179,8/8/2022,220,0.32, ,0, ,648, ,13.1, ,92.7, ,65.7, ,80.0, ,60, ,23, ,37, ,51.8, ,7.2, ,173.0, ,68.1, 
179,8/9/2022,221,0.31, ,0, ,645, ,13.9, ,93.4, ,66.5, ,80.3, ,57, ,28, ,39, ,53.4, ,5.8, ,138.4, ,68.2, 
179,8/10/2022,222,0.29, ,0, ,679, ,15.0, ,94.5, ,65.0, ,80.2, ,57, ,34, ,43, ,55.5, ,5.4, ,130.5, ,68.6, 
179,8/11/2022,223,0.30, ,0, ,686, ,14.0, ,101.2, ,64.4, ,80.1, ,59, ,18, ,40, ,53.5, ,5.2, ,125.0, ,69.2, 
179,8/12/2022,224,0.29, ,0, ,678, ,14.0, ,98.5, ,62.5, ,80.2, ,67, ,17, ,40, ,53.6, ,5.6, ,134.9, ,68.3, 
179,8/13/2022,225,0.30, ,0, ,662, ,17.1, ,96.7, ,68.3, ,81.6, ,58, ,35, ,46, ,59.0, ,5.9, ,142.3, ,69.0, 
179,8/14/2022,226,0.27, ,0, ,666, ,17.8, ,93.3, ,65.9, ,77.8, ,100, ,34, ,55, ,60.2, ,5.7, ,135.7, ,66.5, 
179,8/15/2022,227,0.29, ,0, ,660, ,15.4, ,96.6, ,63.3, ,79.1, ,72, ,21, ,45, ,56.1, ,5.2, ,125.6, ,65.7, 
179,8/16/2022,228,0.29, ,0, ,646, ,15.5, ,97.2, ,62.7, ,79.2, ,73, ,25, ,45, ,56.3, ,5.8, ,138.6, ,66.4, 
179,8/17/2022,229,0.28, ,0, ,655, ,15.7, ,96.7, ,63.5, ,79.4, ,66, ,22, ,46, ,56.8, ,5.5, ,132.5, ,66.9, 
179,8/18/2022,230,0.25, ,0, ,612, ,16.1, ,93.2, ,63.0, ,77.2, ,76, ,27, ,50, ,57.4, ,4.9, ,118.5, ,67.3, 
179,8/19/2022,231,0.26, ,0, ,647, ,16.5, ,93.1, ,62.7, ,75.9, ,77, ,31, ,54, ,58.1, ,5.7, ,136.4, ,65.1, 
179,8/20/2022,232,0.25, ,0, ,653, ,18.8, ,86.9, ,62.1, ,72.7, ,89, ,45, ,68, ,61.7, ,6.4, ,153.3, ,64.2, 
179,8/21/2022,233,0.22, ,0, ,624, ,19.4, ,88.5, ,61.7, ,71.7, ,96, ,50, ,73, ,62.6, ,5.4, ,129.5, ,63.9, 
179,8/22/2022,234,0.24, ,0, ,621, ,19.8, ,91.2, ,60.1, ,75.1, ,91, ,45, ,67, ,63.2, ,4.8, ,115.8, ,64.5, 
179,8/23/2022,235,0.26, ,0, ,647, ,19.1, ,94.5, ,62.3, ,76.7, ,91, ,36, ,61, ,62.2, ,5.3, ,127.1, ,65.1, 
179,8/24/2022,236,0.27, ,0, ,613, ,17.8, ,91.1, ,63.4, ,77.4, ,86, ,38, ,56, ,60.2, ,6.6, ,158.6, ,64.1, 
179,8/25/2022,237,0.26, ,0, ,628, ,18.6, ,92.2, ,65.1, ,78.4, ,79, ,42, ,56, ,61.5, ,5.7, ,137.7, ,65.0, 
179,8/26/2022,238,0.25, ,0, ,637, ,18.6, ,93.4, ,63.5, ,76.7, ,84, ,36, ,59, ,61.4, ,4.9, ,117.3, ,65.7, 
179,8/27/2022,239,0.25, ,0, ,648, ,16.7, ,87.7, ,60.4, ,72.9, ,85, ,36, ,61, ,58.4, ,5.9, ,140.8, ,64.5, 
179,8/28/2022,240,0.22, ,0, ,624, ,18.0, ,86.6, ,61.3, ,71.2, ,95, ,43, ,69, ,60.5, ,6.1, ,147.1, ,63.5, 
179,8/29/2022,241,0.23, ,0, ,619, ,19.4, ,91.8, ,61.7, ,74.8, ,95, ,42, ,66, ,62.6, ,5.1, ,123.3, ,64.4, 
179,8/30/2022,242,0.26, ,0, ,627, ,18.0, ,103.0, ,65.2, ,81.7, ,85, ,27, ,49, ,60.5, ,4.4, ,105.0, ,65.4, 
179,8/31/2022,243,0.31, ,0, ,633, ,13.8, ,108.3, ,66.5, ,87.0, ,62, ,14, ,32, ,53.2, ,5.5, ,131.4, ,65.2, 
