87,8/1/2022,213,0.26, ,0, ,592, ,26.2, ,102.4, ,80.5, ,90.5, ,83, ,33, ,53, ,71.3, ,5.1, ,122.8, ,81.8, 
87,8/2/2022,214,0.29, ,0, ,624, ,20.5, ,106.8, ,80.4, ,93.7, ,57, ,26, ,38, ,64.2, ,4.4, ,104.6, ,81.9, 
87,8/3/2022,215,0.26, ,0, ,553, ,22.8, ,106.1, ,81.2, ,93.8, ,65, ,28, ,42, ,67.2, ,4.6, ,109.2, ,82.1, 
87,8/4/2022,216,0.20, ,0, ,380, ,24.6, ,99.1, ,79.1, ,87.3, ,67, ,37, ,56, ,69.5, ,6.9, ,166.1, ,82.1, 
87,8/5/2022,217,0.27, ,0, ,634, ,22.5, ,105.2, ,77.6, ,91.7, ,72, ,27, ,44, ,66.9, ,2.8, ,67.6, ,81.8, 
87,8/6/2022,218,0.29, ,0, ,594, ,18.1, ,108.1, ,81.1, ,94.9, ,51, ,20, ,32, ,60.7, ,3.3, ,78.6, ,82.0, 
87,8/7/2022,219,0.30, ,0, ,550, ,25.4, ,103.4, ,84.4, ,92.2, ,64, ,33, ,49, ,70.5, ,8.6, ,206.5, ,82.1, 
87,8/8/2022,220,0.21, ,0, ,447, ,27.6, ,103.0, ,81.3, ,89.8, ,83, ,36, ,58, ,72.9, ,5.8, ,138.5, ,82.4, 
87,8/9/2022,221,0.28, ,0, ,592, ,23.9, ,106.1, ,80.3, ,90.8, ,69, ,26, ,49, ,68.7, ,4.9, ,117.7, ,82.4, 
87,8/10/2022,222,0.29, ,0, ,627, ,25.9, ,106.5, ,83.1, ,93.6, ,71, ,29, ,48, ,71.0, ,5.4, ,129.3, ,82.6, 
87,8/11/2022,223,0.22, ,0, ,479, ,23.7, ,106.3, ,81.2, ,93.6, ,66, ,28, ,44, ,68.4, ,3.8, ,90.5, ,82.9, 
87,8/12/2022,224,0.27, ,0, ,484, ,25.3, ,104.8, ,81.5, ,93.2, ,68, ,30, ,48, ,70.3, ,7.5, ,180.8, ,82.8, 
87,8/13/2022,225,0.25, ,0, ,528, ,25.5, ,104.8, ,81.1, ,91.6, ,67, ,32, ,50, ,70.6, ,5.0, ,119.1, ,82.7, 
87,8/14/2022,226,0.27, ,0, ,565, ,27.5, ,105.4, ,81.9, ,93.0, ,84, ,31, ,52, ,72.7, ,6.9, ,164.9, ,82.9, 
87,8/15/2022,227,0.27, ,0, ,592, ,24.7, ,104.7, ,80.8, ,93.0, ,70, ,31, ,47, ,69.6, ,4.2, ,101.8, ,82.8, 
87,8/16/2022,228,0.28, ,0, ,561, ,26.1, ,107.0, ,83.7, ,95.0, ,78, ,27, ,46, ,71.2, ,6.0, ,144.0, ,83.3, 
87,8/17/2022,229,0.29, ,0, ,603, ,27.7, ,106.9, ,83.7, ,94.8, ,77, ,29, ,50, ,73.0, ,6.6, ,158.3, ,85.7, 
87,8/18/2022,230,0.27, ,0, ,589, ,27.7, ,106.1, ,84.3, ,94.6, ,82, ,25, ,50, ,72.9, ,6.0, ,144.9, ,85.7, 
87,8/19/2022,231,0.27, ,0, ,579, ,26.4, ,103.0, ,80.9, ,91.6, ,69, ,32, ,52, ,71.5, ,6.7, ,160.9, ,83.9, 
87,8/20/2022,232,0.29, ,0, ,590, ,26.6, ,101.6, ,80.5, ,90.4, ,75, ,37, ,55, ,71.8, ,9.0, ,217.1, ,83.2, 
87,8/21/2022,233,0.26, ,0, ,575, ,29.5, ,102.2, ,82.2, ,91.4, ,82, ,40, ,59, ,74.8, ,7.7, ,184.3, ,83.6, 
87,8/22/2022,234,0.26, ,0, ,564, ,26.2, ,101.1, ,74.7, ,88.6, ,80, ,35, ,57, ,71.3, ,8.2, ,197.3, ,83.0, 
87,8/23/2022,235,0.28, ,0, ,593, ,27.3, ,105.0, ,79.8, ,92.1, ,84, ,31, ,53, ,72.5, ,6.0, ,143.8, ,83.4, 
87,8/24/2022,236,0.26, ,0, ,523, ,27.3, ,103.4, ,82.7, ,91.6, ,75, ,38, ,54, ,72.6, ,6.8, ,163.8, ,83.6, 
87,8/25/2022,237,0.26, ,0,H,593,H,24.6,H,104.5, ,80.4, ,92.9,H,66,H,32,H,47, ,69.4, ,4.1,H,97.4,H,83.5,H
87,8/26/2022,238,0.27, ,0, ,595, ,21.2, ,108.1, ,82.4, ,95.4, ,68, ,23, ,37, ,65.2, ,3.6, ,86.4, ,83.5, 
87,8/27/2022,239,0.28, ,0, ,598, ,18.2, ,108.1, ,79.1, ,94.1, ,66, ,22, ,33, ,60.9, ,4.1, ,98.5, ,82.8, 
87,8/28/2022,240,0.27, ,0, ,578, ,26.3, ,103.1, ,81.5, ,91.4, ,74, ,31, ,52, ,71.4, ,6.0, ,144.5, ,83.1, 
87,8/29/2022,241,0.26, ,0, ,588, ,25.9, ,104.8, ,79.8, ,91.7, ,78, ,31, ,51, ,71.0, ,4.7, ,111.6, ,83.1, 
87,8/30/2022,242,0.27, ,0, ,588, ,20.7, ,111.7, ,80.3, ,96.1, ,60, ,19, ,36, ,64.5, ,3.5, ,83.3, ,83.1, 
87,8/31/2022,243,0.29, ,0, ,575, ,20.0, ,109.1, ,80.3, ,96.1, ,49, ,26, ,34, ,63.4, ,4.9, ,118.2, ,82.9, 
