174,8/1/2022,213,0.20, ,0, ,527, ,18.1, ,87.5, ,65.6, ,75.5, ,85, ,27, ,60, ,60.6, ,2.8, ,68.2, ,79.6, 
174,8/2/2022,214,0.21, ,0, ,573, ,18.1, ,86.8, ,64.5, ,73.5, ,85, ,38, ,64, ,60.7, ,3.0, ,72.6, ,80.3, 
174,8/3/2022,215,0.20, ,0, ,567, ,18.3, ,79.8, ,65.3, ,72.0, ,82, ,51, ,68, ,60.9, ,3.4, ,82.3, ,80.9, 
174,8/4/2022,216,0.12, ,0, ,364, ,18.5, ,80.1, ,64.1, ,71.7, ,86, ,51, ,70, ,61.3, ,2.6, ,62.0, ,--,S
174,8/5/2022,217,0.22, ,0, ,567, ,16.7, ,89.9, ,64.1, ,74.5, ,81, ,33, ,57, ,58.4, ,3.0, ,72.4, ,--,S
174,8/6/2022,218,0.22, ,0, ,602, ,17.6, ,89.5, ,61.4, ,72.6, ,89, ,42, ,64, ,59.9, ,2.7, ,66.0, ,--,S
174,8/7/2022,219,0.22, ,0, ,586, ,17.1, ,89.6, ,59.0, ,72.0, ,86, ,33, ,64, ,59.1, ,3.1, ,73.7, ,--,S
174,8/8/2022,220,0.21, ,0, ,569, ,19.2, ,81.2, ,63.2, ,72.0, ,87, ,58, ,72, ,62.3, ,3.9, ,92.8, ,--,S
174,8/9/2022,221,0.23, ,0, ,589, ,17.9, ,87.6, ,64.9, ,75.8, ,85, ,35, ,59, ,60.4, ,3.2, ,76.5, ,--,S
174,8/10/2022,222,0.23, ,0, ,589, ,17.4, ,92.9, ,64.9, ,76.0, ,89, ,30, ,57, ,59.6, ,2.7, ,64.8, ,--,S
174,8/11/2022,223,0.21, ,0, ,542, ,16.9, ,94.1, ,62.6, ,74.7, ,86, ,31, ,57, ,58.7, ,2.6, ,61.8, ,--,S
174,8/12/2022,224,0.20, ,0, ,546, ,17.6, ,90.1, ,61.1, ,73.3, ,90, ,36, ,63, ,59.9, ,2.7, ,64.7, ,--,S
174,8/13/2022,225,0.21, ,0, ,568, ,18.2, ,85.2, ,61.9, ,72.6, ,87, ,39, ,67, ,60.8, ,3.6, ,87.0, ,--,S
174,8/14/2022,226,0.21, ,0, ,583, ,18.4, ,88.6, ,63.4, ,73.3, ,90, ,33, ,66, ,61.1, ,2.7, ,64.7, ,--,S
174,8/15/2022,227,0.21, ,0, ,590, ,17.8, ,86.1, ,62.0, ,72.0, ,89, ,39, ,66, ,60.2, ,3.2, ,75.8, ,--,S
174,8/16/2022,228,0.21, ,0, ,585, ,18.4, ,87.1, ,61.1, ,72.4, ,90, ,41, ,68, ,61.1, ,3.1, ,75.3, ,--,S
174,8/17/2022,229,0.21, ,0, ,577, ,18.0, ,88.6, ,63.4, ,73.4, ,88, ,38, ,64, ,60.5, ,2.9, ,69.1, ,--,S
174,8/18/2022,230,0.20, ,0, ,271, ,16.0, ,83.5, ,62.9, ,70.2, ,89, ,44, ,64, ,57.3, ,2.2, ,51.7, ,82.7,Y
174,8/19/2022,231,0.21, ,0, ,609, ,17.6, ,80.7, ,59.8, ,69.3, ,87, ,53, ,72, ,59.8, ,3.7, ,89.7, ,81.7,Y
174,8/20/2022,232,0.16, ,0, ,484, ,18.8, ,76.9, ,64.5, ,70.1, ,90, ,64, ,75, ,61.7, ,4.2,Y,99.8,Y,81.2, 
174,8/21/2022,233,0.12, ,0, ,362, ,18.7, ,76.4, ,65.6, ,70.3, ,83, ,63, ,74, ,61.6, ,3.9, ,93.0, ,80.3, 
174,8/22/2022,234,0.14, ,0, ,439, ,18.7, ,79.4, ,62.2, ,70.2, ,87, ,56, ,74, ,61.6, ,2.5, ,60.7, ,79.8, 
174,8/23/2022,235,0.19, ,0, ,577, ,19.1, ,79.1, ,61.8, ,70.1, ,87, ,61, ,76, ,62.1, ,3.9, ,94.1, ,79.5, 
174,8/24/2022,236,0.19, ,0, ,407, ,19.4, ,78.2, ,67.3, ,71.6, ,89, ,66, ,73, ,62.7, ,4.4,Y,105.7,Y,79.9, 
174,8/25/2022,237,0.21, ,0, ,591, ,19.7, ,81.2, ,64.1, ,72.7, ,87, ,58, ,72, ,63.1, ,3.2, ,76.0, ,79.9, 
174,8/26/2022,238,0.20, ,0, ,565, ,18.9, ,85.6, ,64.0, ,72.0, ,87, ,48, ,70, ,61.9, ,2.7, ,65.6, ,80.9, 
174,8/27/2022,239,0.19, ,0, ,587, ,18.8, ,77.9, ,62.7, ,70.8, ,88, ,60, ,73, ,61.7, ,2.9, ,68.6, ,80.8, 
174,8/28/2022,240,0.18, ,0, ,528, ,17.9, ,78.2, ,64.2, ,71.3, ,82, ,56, ,68, ,60.4, ,3.5, ,84.6, ,80.7, 
174,8/29/2022,241,0.18, ,0, ,548, ,17.7, ,84.6, ,62.4, ,69.9, ,89, ,48, ,71, ,60.1, ,2.5, ,60.4, ,80.0, 
174,8/30/2022,242,0.21, ,0, ,578, ,16.1, ,89.9, ,60.3, ,73.3, ,87, ,34, ,57, ,57.4, ,2.5, ,59.8, ,79.9, 
174,8/31/2022,243,0.22, ,0, ,577, ,17.0, ,97.1, ,62.5, ,77.4, ,89, ,22, ,53, ,58.8, ,2.3, ,55.5, ,80.1, 
