5,8/1/2022,213,0.30, ,0, ,622, ,22.2, ,--,S,74.5,Y,89.2,Y,73, ,29, ,47,Y,66.4,Y,5.5,R,131.5,R,85.2, 
5,8/2/2022,214,0.29,R,0, ,646, ,23.4, ,113.3,R,74.6,Y,90.2,Y,75, ,30, ,48,Y,68.0,Y,4.6, ,110.2, ,85.6, 
5,8/3/2022,215,0.28, ,0, ,745,R,19.7, ,101.9, ,--,S,93.2,Y,67, ,25, ,37,Y,63.0,Y,3.9, ,93.2, ,86.3, 
5,8/4/2022,216,0.29, ,0, ,605, ,17.5, ,103.4, ,75.1,Y,88.7,Y,62, ,25, ,38,Y,59.8,Y,4.5, ,107.6, ,86.4,H
5,8/5/2022,217,0.28, ,0, ,582, ,15.1, ,96.9, ,74.6,Y,84.4, ,59, ,28, ,37, ,55.6, ,5.4,Y,129.1,Y,86.6,H
5,8/6/2022,218,0.27, ,0, ,679, ,19.1, ,96.7, ,66.7, ,80.8, ,75, ,31, ,53, ,62.1, ,4.8,Y,116.3,Y,86.0, 
5,8/7/2022,219,0.28, ,0, ,670, ,18.0, ,96.8, ,65.4, ,81.3, ,80, ,29, ,49, ,60.5, ,4.7, ,113.6, ,85.7, 
5,8/8/2022,220,0.28, ,0, ,646, ,16.5, ,95.6, ,68.7, ,81.4, ,72, ,27, ,45, ,58.0, ,5.0,Y,120.6,Y,85.6, 
5,8/9/2022,221,0.27, ,0, ,595, ,14.8, ,97.1, ,67.5, ,81.0, ,68, ,24, ,41, ,55.0, ,5.0,Y,119.9,Y,85.5, 
5,8/10/2022,222,0.26, ,0, ,656, ,15.7, ,94.0, ,65.3, ,78.7, ,68, ,28, ,47, ,56.6, ,4.3, ,103.0, ,85.0, 
5,8/11/2022,223,0.27, ,0, ,642, ,16.3, ,97.0, ,64.5, ,80.3, ,74, ,24, ,46, ,57.7, ,4.4, ,105.6, ,82.9, 
5,8/12/2022,224,0.27, ,0, ,665, ,13.9, ,98.0, ,63.3, ,80.7, ,68, ,19, ,39, ,53.4, ,4.2, ,100.2, ,81.9, 
5,8/13/2022,225,0.27, ,0, ,669, ,13.1, ,98.1, ,61.7, ,80.2, ,72, ,17, ,37, ,51.8, ,3.6, ,87.3, ,81.7, 
5,8/14/2022,226,0.28, ,0, ,673, ,13.0, ,100.2, ,62.3, ,80.6, ,71, ,16, ,36, ,51.5, ,3.9, ,93.3, ,81.5, 
5,8/15/2022,227,0.28, ,0, ,663, ,13.7, ,102.8, ,62.7, ,82.1, ,73, ,14, ,37, ,52.9, ,3.9, ,94.1, ,81.4, 
5,8/16/2022,228,0.28, ,0, ,643, ,14.1, ,104.7, ,64.4, ,85.3, ,63, ,14, ,34, ,53.8, ,3.7, ,88.3, ,81.9, 
5,8/17/2022,229,0.31, ,0, ,619, ,13.3, ,107.4,Y,74.2,Y,89.4,Y,46, ,14, ,28,Y,52.2,Y,5.0, ,119.2, ,82.8, 
5,8/18/2022,230,0.29, ,0, ,642, ,14.6, ,104.8, ,68.1, ,86.0, ,61, ,16, ,34, ,54.8, ,4.2, ,100.2, ,82.9, 
5,8/19/2022,231,0.28, ,0, ,638, ,14.6, ,104.2, ,64.8, ,85.2, ,73, ,15, ,35, ,54.6, ,3.9, ,92.5, ,82.9, 
5,8/20/2022,232,0.30, ,0, ,635, ,13.8, ,106.9,Y,64.9, ,86.1, ,67, ,12, ,32, ,53.1, ,4.5, ,107.9, ,82.7, 
5,8/21/2022,233,0.30, ,0, ,632, ,12.9, ,105.2, ,67.8, ,85.0, ,57, ,15, ,31, ,51.3, ,5.1,Y,123.2,Y,82.8, 
5,8/22/2022,234,0.27, ,0, ,627, ,14.6, ,100.8, ,64.4, ,81.8, ,65, ,20, ,39, ,54.7, ,3.7, ,88.2, ,82.5, 
5,8/23/2022,235,0.27, ,0, ,622, ,16.0, ,101.2, ,64.0, ,83.1, ,75, ,20, ,41, ,57.2, ,3.8, ,92.2, ,82.4, 
5,8/24/2022,236,0.28, ,0, ,610, ,15.7, ,106.2,Y,67.1, ,85.5, ,76, ,19, ,38, ,56.7, ,4.1, ,97.2, ,82.7, 
5,8/25/2022,237,0.29, ,0, ,606, ,13.9, ,103.6, ,69.5, ,85.3, ,55, ,18, ,33, ,53.3, ,4.8, ,115.2, ,82.8, 
5,8/26/2022,238,0.26, ,0, ,607, ,14.0, ,102.0, ,65.5, ,83.4, ,60, ,16, ,36, ,53.5, ,3.6, ,86.8, ,82.4, 
5,8/27/2022,239,0.28, ,0, ,604, ,12.9, ,101.3, ,64.8, ,82.4, ,70, ,18, ,34, ,51.4, ,4.8, ,114.9, ,82.2, 
5,8/28/2022,240,0.27, ,0, ,608, ,12.1, ,97.4, ,64.2, ,80.5, ,58, ,21, ,34, ,49.5, ,4.4, ,105.8, ,81.7, 
5,8/29/2022,241,0.26, ,0, ,590, ,13.3, ,98.9, ,65.9, ,80.6, ,57, ,23, ,37, ,52.2, ,4.4, ,104.5, ,81.6, 
5,8/30/2022,242,0.26, ,0, ,598, ,15.2, ,100.8, ,65.4, ,82.1, ,64, ,22, ,41, ,55.8, ,3.8, ,91.4, ,81.6, 
5,8/31/2022,243,0.24, ,0, ,586, ,16.9, ,100.7, ,65.6, ,82.7, ,71, ,24, ,44, ,58.8, ,3.3, ,79.9, ,81.8, 
