237,8/1/2022,213,0.26, ,0, ,568, ,13.9, ,94.3, ,67.3, ,78.1, ,63, ,31, ,42, ,53.4, ,4.8, ,114.5, ,70.4, 
237,8/2/2022,214,0.28, ,0, ,654, ,14.5, ,91.8, ,65.3, ,77.5, ,61, ,29, ,45, ,54.5, ,4.9, ,118.3, ,70.2, 
237,8/3/2022,215,0.27, ,0, ,642, ,14.6, ,92.5, ,65.8, ,76.9, ,67, ,28, ,46, ,54.7, ,4.6, ,111.5, ,70.3, 
237,8/4/2022,216,0.17, ,0, ,416, ,16.2, ,90.6, ,66.1, ,75.8, ,69, ,32, ,53, ,57.6, ,3.9, ,93.0, ,70.4, 
237,8/5/2022,217,0.26, ,0.06, ,634, ,17.9, ,93.6, ,66.2, ,77.5, ,92, ,30, ,56, ,60.3, ,4.5, ,107.8, ,70.8, 
237,8/6/2022,218,0.30, ,0, ,680, ,14.3, ,99.3, ,65.5, ,82.3, ,64, ,19, ,38, ,54.2, ,5.0, ,120.3, ,70.8, 
237,8/7/2022,219,0.33, ,0, ,638, ,8.4, ,99.5, ,71.3,Y,84.2, ,30, ,12, ,21, ,40.0, ,5.4, ,129.6, ,70.9, 
237,8/8/2022,220,0.31, ,0, ,637, ,11.0, ,94.6, ,69.5, ,81.0, ,48, ,19, ,30, ,46.9, ,5.6, ,134.4, ,70.5, 
237,8/9/2022,221,0.31, ,0, ,616, ,11.3, ,95.5, ,69.7, ,81.5, ,48, ,19, ,31, ,47.8, ,5.6, ,133.9, ,70.5, 
237,8/10/2022,222,0.30, ,0, ,650, ,12.5, ,95.7, ,69.5, ,81.4, ,51, ,26, ,34, ,50.5, ,5.3, ,128.0, ,70.3, 
237,8/11/2022,223,0.31, ,0, ,657, ,11.2, ,98.7, ,68.7, ,81.6, ,47, ,15, ,30, ,47.4, ,5.4, ,130.7, ,70.4, 
237,8/12/2022,224,0.29, ,0, ,644, ,10.5, ,97.5, ,67.8, ,81.8, ,49, ,15, ,28, ,45.8, ,4.8, ,115.4, ,70.2, 
237,8/13/2022,225,0.30, ,0, ,629, ,14.3, ,98.3, ,68.4, ,82.4, ,61, ,25, ,38, ,54.1, ,5.4, ,129.1, ,70.5, 
237,8/14/2022,226,0.30, ,0, ,641, ,14.6, ,95.9, ,69.5, ,81.4, ,56, ,19, ,40, ,54.7, ,5.3, ,127.8, ,71.0, 
237,8/15/2022,227,0.30, ,0, ,650, ,12.2, ,97.9, ,65.9, ,80.7, ,61, ,18, ,34, ,49.7, ,5.2, ,124.6, ,70.8, 
237,8/16/2022,228,0.30, ,0, ,621, ,11.7, ,98.3, ,67.3, ,80.8, ,50, ,20, ,32, ,48.6, ,5.1, ,123.4, ,70.6, 
237,8/17/2022,229,0.29, ,0, ,635, ,12.5, ,97.4, ,69.2, ,80.6, ,57, ,21, ,35, ,50.4, ,5.0, ,120.3, ,70.6, 
237,8/18/2022,230,0.27, ,0, ,629, ,13.5, ,93.5, ,66.0, ,77.9, ,66, ,25, ,41, ,52.6, ,4.6, ,111.3, ,70.6, 
237,8/19/2022,231,0.26, ,0, ,613, ,15.1, ,93.8, ,63.0, ,76.0, ,75, ,29, ,49, ,55.7, ,4.8, ,114.3, ,70.4, 
237,8/20/2022,232,0.24, ,0, ,627, ,17.9, ,87.7, ,61.1, ,71.6, ,90, ,42, ,67, ,60.3, ,4.7, ,112.0, ,70.4, 
237,8/21/2022,233,0.20, ,0, ,553, ,18.3, ,87.2, ,61.3, ,71.0, ,96, ,44, ,71, ,61.0, ,4.0, ,95.2, ,70.4, 
237,8/22/2022,234,0.23, ,0, ,586, ,18.3, ,90.8, ,60.8, ,74.5, ,91, ,38, ,63, ,61.0, ,4.1, ,97.7, ,70.4, 
237,8/23/2022,235,0.25, ,0, ,622, ,17.4, ,95.3, ,64.2, ,77.0, ,83, ,29, ,55, ,59.5, ,4.6, ,110.3, ,70.7, 
237,8/24/2022,236,0.25, ,0, ,599, ,17.6, ,91.0, ,65.4, ,77.3, ,77, ,36, ,55, ,59.8, ,5.4, ,128.6, ,70.9, 
237,8/25/2022,237,0.26, ,0, ,604, ,17.0, ,92.4, ,68.3, ,78.9, ,67, ,36, ,50, ,58.9, ,5.0, ,120.2, ,71.1, 
237,8/26/2022,238,0.25, ,0, ,613, ,16.4, ,94.0, ,65.9, ,77.2, ,77, ,32, ,51, ,57.9, ,4.5, ,108.3, ,71.2, 
237,8/27/2022,239,0.25, ,0, ,621, ,15.1, ,87.9, ,62.0, ,73.3, ,86, ,34, ,54, ,55.7, ,4.8, ,114.7, ,70.8, 
237,8/28/2022,240,0.22, ,0, ,584, ,17.0, ,86.8, ,61.6, ,70.9, ,93, ,35, ,66, ,59.0, ,4.5, ,107.5, ,70.4, 
237,8/29/2022,241,0.23, ,0, ,601, ,18.3, ,90.8, ,62.5, ,74.0, ,94, ,40, ,64, ,61.0, ,4.2, ,100.6, ,70.6, 
237,8/30/2022,242,0.27, ,0, ,606, ,16.6, ,99.4, ,65.2, ,82.7, ,79, ,28, ,43, ,58.2, ,4.7, ,111.8, ,71.2, 
237,8/31/2022,243,0.30, ,0, ,605, ,12.0, ,109.8,Y,73.7, ,90.2, ,41, ,12, ,25, ,49.4, ,4.9, ,118.4, ,71.8, 
