105,8/1/2022,213,0.27, ,0, ,496, ,14.6, ,96.7, ,74.6,Y,82.9, ,52, ,28, ,38, ,54.7, ,6.9, ,165.1, ,94.3,Y
105,8/2/2022,214,0.30, ,0, ,607, ,14.8, ,102.8, ,69.9, ,86.3, ,53, ,21, ,34, ,55.0, ,5.7, ,137.7, ,94.5,Y
105,8/3/2022,215,0.33, ,0, ,637, ,14.0, ,106.2, ,70.9, ,88.5, ,48, ,20, ,31, ,53.6, ,6.1, ,146.8, ,95.9,Y
105,8/4/2022,216,0.32, ,0, ,572, ,13.1, ,106.8, ,73.8,Y,89.8, ,46, ,18, ,27, ,51.8, ,6.3, ,150.6, ,96.8,Y
105,8/5/2022,217,0.22, ,0, ,404, ,12.7, ,91.4, ,72.1, ,80.4, ,54, ,27, ,36, ,51.0, ,6.3, ,150.8, ,94.5,Y
105,8/6/2022,218,0.28, ,0, ,649, ,16.3, ,95.1, ,63.4, ,78.6, ,76, ,33, ,49, ,57.7, ,6.9, ,166.7, ,93.4,Y
105,8/7/2022,219,0.30, ,0, ,649, ,14.3, ,98.0, ,63.6, ,80.3, ,67, ,25, ,40, ,54.1, ,6.9, ,165.6, ,93.6,Y
105,8/8/2022,220,0.30, ,0, ,620, ,13.1, ,97.1, ,63.3, ,79.6, ,68, ,20, ,38, ,51.7, ,7.4, ,177.5, ,92.4, 
105,8/9/2022,221,0.30, ,0, ,630, ,12.5, ,97.1, ,66.0, ,80.1, ,60, ,23, ,35, ,50.4, ,7.1, ,170.1, ,91.7, 
105,8/10/2022,222,0.28, ,0, ,639, ,13.2, ,95.4, ,62.2, ,78.0, ,70, ,23, ,40, ,52.0, ,6.6, ,157.5, ,91.5, 
105,8/11/2022,223,0.30, ,0, ,646, ,12.6, ,98.9, ,63.7, ,80.5, ,65, ,18, ,35, ,50.7, ,6.2, ,148.2, ,91.8, 
105,8/12/2022,224,0.31, ,0, ,646, ,10.8, ,99.8, ,62.3, ,80.6, ,55, ,16, ,30, ,46.5, ,6.8, ,162.4, ,92.0, 
105,8/13/2022,225,0.30, ,0, ,652, ,9.1, ,100.3, ,61.2, ,81.3, ,52, ,9, ,25, ,42.1, ,5.7, ,137.2, ,92.2, 
105,8/14/2022,226,0.32, ,0, ,660, ,8.3,Y,101.2, ,62.3, ,81.8, ,49, ,12, ,22,Y,39.8,Y,6.2, ,148.4, ,92.4, 
105,8/15/2022,227,0.30, ,0, ,652, ,8.1,Y,103.5, ,59.0, ,83.8, ,38, ,10, ,21,Y,39.1,Y,5.0, ,120.4, ,92.2, 
105,8/16/2022,228,0.31, ,0, ,505, ,9.2, ,106.4, ,--,S,97.0,R,33, ,10, ,--,R,--,I,5.2, ,125.3, ,96.6,Y
105,8/17/2022,229,0.30, ,0, ,548, ,9.8, ,107.5, ,72.1, ,88.8, ,35, ,11, ,21, ,44.0, ,5.5, ,132.9, ,93.5,Y
105,8/18/2022,230,0.33, ,0, ,675,R,11.1, ,105.9, ,68.0, ,86.4, ,46, ,14, ,26, ,47.3, ,6.4, ,153.9, ,92.8,Y
105,8/19/2022,231,0.33, ,0, ,687,R,9.0, ,107.2,Y,65.3, ,85.8, ,44, ,8, ,21, ,41.9, ,6.3, ,150.4, ,92.5,Y
105,8/20/2022,232,0.31, ,0, ,682,R,8.6,Y,107.1,Y,61.1, ,85.3, ,37, ,11, ,21,Y,40.7,Y,4.9, ,117.8, ,92.7,Y
105,8/21/2022,233,0.32, ,0, ,669,R,10.1, ,104.6, ,63.2, ,84.3, ,46, ,14, ,25, ,44.8, ,5.8, ,140.2, ,93.7,Y
105,8/22/2022,234,0.31, ,0, ,671,R,12.6, ,100.0, ,62.7, ,81.7, ,61, ,19, ,34, ,50.7, ,6.8, ,163.3, ,92.9,Y
105,8/23/2022,235,0.29, ,0, ,660,R,13.2, ,102.5, ,65.5, ,84.5, ,62, ,17, ,33, ,51.9, ,5.1, ,122.5, ,92.6,Y
105,8/24/2022,236,0.30, ,0, ,341, ,11.1, ,107.0,Y,75.3,Y,91.9,Y,49, ,16, ,22,Y,47.2,Y,6.9, ,165.3, ,97.0,Y
105,8/25/2022,237,0.30, ,0, ,879,R,10.1, ,103.1, ,72.1,Y,90.4,Y,49, ,14, ,21,Y,44.8,Y,6.0, ,143.3, ,94.3,Y
105,8/26/2022,238,0.28, ,0, ,644,R,11.1, ,102.1, ,61.9, ,81.6, ,61, ,13, ,30, ,47.2, ,5.2, ,125.5, ,91.9,Y
105,8/27/2022,239,0.28, ,0, ,637,R,11.0, ,102.1, ,64.0, ,81.8, ,57, ,13, ,30, ,47.0, ,5.1, ,123.1, ,92.4,Y
105,8/28/2022,240,0.27, ,0, ,631,R,11.5, ,97.3, ,62.8, ,79.2, ,59, ,17, ,34, ,48.2, ,5.6, ,134.1, ,92.2,Y
105,8/29/2022,241,0.28, ,0, ,617, ,12.8, ,98.7, ,64.0, ,80.8, ,62, ,20, ,36, ,51.0, ,6.0, ,143.7, ,91.4,Y
105,8/30/2022,242,0.28, ,0, ,623,R,12.9, ,101.5, ,64.3, ,82.6, ,59, ,18, ,34, ,51.3, ,5.3, ,127.1, ,92.0,Y
105,8/31/2022,243,0.29, ,0, ,621,R,12.5, ,102.6, ,64.4, ,82.5, ,64, ,16, ,33, ,50.4, ,6.2, ,148.2, ,92.2,Y
