214,8/1/2022,213,0.17, ,0.02, ,449, ,16.8, ,82.4, ,59.7, ,67.4, ,92, ,52, ,73, ,58.6, ,5.4, ,129.7, ,72.1, 
214,8/2/2022,214,0.22, ,0, ,614, ,16.1, ,78.8, ,56.9, ,64.7, ,93, ,53, ,77, ,57.3, ,7.9, ,189.1, ,73.2,Y
214,8/3/2022,215,0.23, ,0, ,640, ,16.1, ,80.5, ,56.5, ,63.9, ,97, ,54, ,80, ,57.4, ,8.9, ,213.3, ,74.2,Y
214,8/4/2022,216,0.18, ,0, ,517, ,16.3, ,77.4, ,56.6, ,63.4, ,96, ,56, ,82, ,57.8, ,8.6, ,207.6, ,74.2,Y
214,8/5/2022,217,0.21, ,0, ,607, ,16.5, ,73.3, ,59.8, ,64.8, ,91, ,65, ,79, ,58.1, ,8.6, ,207.0, ,73.5,Y
214,8/6/2022,218,0.21, ,0, ,604, ,16.0, ,74.2, ,58.6, ,64.7, ,88, ,61, ,77, ,57.2, ,8.2, ,196.6, ,72.6,Y
214,8/7/2022,219,0.22, ,0, ,647, ,15.3, ,73.8, ,56.5, ,63.9, ,91, ,59, ,76, ,56.0, ,9.5, ,228.1, ,72.5,Y
214,8/8/2022,220,0.24, ,0, ,653, ,15.5, ,76.5, ,56.1, ,65.4, ,94, ,53, ,72, ,56.3, ,10.2,Y,245.0,Y,72.9,Y
214,8/9/2022,221,0.23, ,0, ,662, ,16.0, ,75.9, ,58.1, ,65.0, ,92, ,57, ,76, ,57.2, ,9.9,Y,237.8,Y,73.5,Y
214,8/10/2022,222,0.23, ,0, ,663, ,16.1, ,78.0, ,53.9, ,65.4, ,96, ,53, ,75, ,57.4, ,7.8, ,188.2, ,74.0,Y
214,8/11/2022,223,0.23, ,0, ,638, ,15.9, ,77.4, ,56.9, ,64.7, ,98, ,53, ,76, ,57.0, ,9.1, ,218.3, ,74.4,Y
214,8/12/2022,224,0.23, ,0, ,663, ,15.4, ,75.7, ,56.4, ,64.2, ,94, ,53, ,75, ,56.1, ,10.4,Y,249.4,Y,72.9,Y
214,8/13/2022,225,0.23, ,0, ,665, ,15.2, ,74.0, ,53.3, ,63.1, ,94, ,59, ,77, ,55.8, ,9.6,Y,231.2,Y,71.7, 
214,8/14/2022,226,0.20, ,0, ,624, ,15.0, ,74.0, ,55.8, ,61.4, ,94, ,60, ,81, ,55.4, ,9.4,Y,224.8,Y,72.5, 
214,8/15/2022,227,0.19, ,0, ,596, ,14.7, ,73.9, ,53.8, ,59.4, ,96, ,60, ,85, ,54.8, ,7.5, ,180.3, ,72.6, 
214,8/16/2022,228,0.20, ,0, ,596, ,15.1, ,76.9, ,52.8, ,60.5, ,99, ,59, ,84, ,55.5, ,7.2, ,173.4, ,73.1,Y
214,8/17/2022,229,0.13, ,0, ,415, ,15.4, ,73.6, ,54.2, ,61.0, ,97, ,62, ,84, ,56.2, ,7.1, ,171.2, ,72.2, 
214,8/18/2022,230,0.19, ,0, ,573, ,15.5, ,76.7, ,55.5, ,60.5, ,98, ,56, ,86, ,56.3, ,8.1, ,194.2, ,72.4, 
214,8/19/2022,231,0.18, ,0, ,585, ,15.7, ,69.0, ,54.6, ,59.6, ,99, ,75, ,90, ,56.7, ,9.6,Y,230.5,Y,71.3, 
214,8/20/2022,232,0.18, ,0, ,568, ,15.2, ,70.6, ,55.5, ,59.9, ,96, ,68, ,87, ,55.9, ,7.8, ,187.5, ,70.1, 
214,8/21/2022,233,0.17, ,0, ,545, ,15.2, ,68.4, ,55.4, ,59.9, ,95, ,70, ,86, ,55.7, ,8.2, ,197.7, ,70.4, 
214,8/22/2022,234,0.19, ,0.01, ,572, ,16.8, ,78.5, ,55.9, ,64.7, ,98, ,59, ,80, ,58.6, ,7.7, ,185.2, ,71.0, 
214,8/23/2022,235,0.18, ,0, ,589, ,16.1, ,71.9, ,56.1, ,61.1, ,98, ,67, ,87, ,57.3, ,10.2,Y,244.8,Y,71.0, 
214,8/24/2022,236,0.17, ,0, ,549, ,15.3, ,71.8, ,54.9, ,60.1, ,97, ,66, ,86, ,55.9, ,8.3, ,200.4, ,70.7, 
214,8/25/2022,237,0.18, ,0, ,553, ,15.6, ,73.0, ,55.5, ,61.2, ,97, ,62, ,84, ,56.5, ,8.0, ,191.3, ,71.2, 
214,8/26/2022,238,0.18, ,0, ,536, ,15.8, ,73.5, ,55.4, ,61.2, ,97, ,65, ,86, ,56.8, ,7.9, ,190.3, ,71.0, 
214,8/27/2022,239,0.18, ,0.01, ,531, ,15.3, ,72.9, ,55.3, ,60.7, ,97, ,60, ,84, ,56.0, ,9.1,Y,218.9,Y,69.9, 
214,8/28/2022,240,0.17, ,0, ,498, ,15.1, ,73.1, ,57.4, ,62.3, ,92, ,59, ,79, ,55.7, ,8.3, ,200.4, ,69.5, 
214,8/29/2022,241,0.19, ,0, ,557, ,14.9, ,72.6, ,55.7, ,62.5, ,90, ,60, ,77, ,55.2, ,7.4, ,177.4, ,70.2, 
214,8/30/2022,242,0.21, ,0, ,594, ,14.4, ,75.3, ,51.4, ,61.9, ,92, ,55, ,76, ,54.3, ,7.2, ,172.2, ,69.5, 
214,8/31/2022,243,0.20, ,0, ,583, ,14.4, ,78.0, ,50.8, ,61.9, ,93, ,53, ,76, ,54.3, ,6.7, ,161.6, ,69.0, 
