208,8/1/2022,213,0.30, ,0, ,627, ,27.6, ,114.8,Y,84.8, ,97.1, ,66, ,31, ,46, ,72.9, ,4.4, ,104.4, ,78.5, 
208,8/2/2022,214,0.32, ,0, ,620, ,20.8, ,118.2,Y,90.4,Y,99.6, ,41, ,24, ,32, ,64.6, ,5.0, ,120.7, ,78.1, 
208,8/3/2022,215,0.31, ,0, ,590, ,25.3, ,--,S,86.8, ,101.6,Y,49,H,29,H,37,Y,70.3,Y,4.5, ,107.5, ,77.7, 
208,8/4/2022,216,0.16, ,0.03, ,294, ,26.0, ,--,S,89.1,Y,94.7, ,66, ,34, ,47, ,71.1, ,4.3, ,104.2, ,77.0, 
208,8/5/2022,217,0.22, ,0, ,502, ,29.2,Y,113.4,Y,87.2, ,95.6, ,78, ,36, ,51,Y,74.6,Y,3.2, ,77.2, ,77.1, 
208,8/6/2022,218,0.32,R,0, ,643, ,24.7, ,--,S,89.9,Y,104.0,Y,50,H,16,H,34,Y,69.6,Y,3.9, ,93.9, ,77.0, 
208,8/7/2022,219,0.24, ,0, ,488, ,24.4, ,105.4, ,89.5,Y,95.9, ,60, ,22, ,42, ,69.2, ,3.8, ,92.1, ,76.9, 
208,8/8/2022,220,0.21, ,0.02, ,470, ,32.4,Y,--,S,88.6,Y,95.4, ,78, ,37, ,57,Y,77.7,Y,3.2, ,77.7, ,77.4, 
208,8/9/2022,221,0.27,R,0, ,534, ,27.2, ,--,S,86.9,Y,99.4, ,66, ,27, ,42, ,72.4, ,3.7, ,89.1, ,77.5, 
208,8/10/2022,222,0.31, ,0, ,620, ,21.0, ,--,S,86.2, ,97.8, ,55, ,25, ,34, ,64.9, ,4.5, ,107.2, ,77.3, 
208,8/11/2022,223,0.30, ,0, ,598, ,24.3, ,117.4,Y,86.6, ,100.8,Y,53, ,23, ,36,Y,69.1,Y,3.5, ,84.6, ,77.5, 
208,8/12/2022,224,0.30,R,0, ,558, ,25.7, ,112.9, ,91.2,Y,100.8,Y,59, ,25, ,38,Y,70.7,Y,5.1, ,123.0, ,77.3, 
208,8/13/2022,225,0.16, ,0, ,387, ,31.6,Y,--,S,86.8, ,95.5, ,72, ,41, ,55,Y,77.0,Y,2.6, ,62.2, ,77.1, 
208,8/14/2022,226,0.27, ,0, ,581, ,30.4,Y,110.0, ,88.9,Y,98.8, ,67, ,32, ,48,Y,75.8,Y,3.7, ,87.7, ,77.9, 
208,8/15/2022,227,0.25, ,0, ,556, ,28.8, ,106.7, ,88.6,Y,97.5, ,69, ,29, ,47, ,74.1, ,3.3, ,78.5, ,77.9, 
208,8/16/2022,228,0.29, ,0, ,568, ,22.5, ,114.4,Y,87.8,Y,98.0, ,52, ,28, ,36, ,66.9, ,3.9, ,94.3, ,77.6, 
208,8/17/2022,229,0.26, ,0, ,519, ,24.6, ,117.4,Y,86.1, ,99.9,Y,53, ,29, ,38,Y,69.5,Y,3.5, ,84.0, ,77.4, 
208,8/18/2022,230,0.29, ,0, ,588, ,30.7,Y,--,S,87.2, ,101.2,Y,73, ,25, ,45,Y,76.1,Y,3.8, ,91.3, ,77.4, 
208,8/19/2022,231,0.27, ,0, ,579, ,30.9,Y,113.4, ,86.8, ,98.1, ,67, ,37, ,50,Y,76.2,Y,4.0, ,95.2, ,77.3, 
208,8/20/2022,232,0.24, ,0, ,542, ,34.0,Y,106.8, ,88.7,Y,96.2, ,70, ,44, ,58,Y,79.2,Y,4.3, ,102.6, ,77.6, 
208,8/21/2022,233,0.25, ,0, ,559, ,35.9,R,109.9, ,89.9,Y,97.5, ,77, ,41, ,--,R,--,I,3.8, ,91.0, ,78.2, 
208,8/22/2022,234,0.26, ,0, ,536, ,34.4,Y,110.9, ,88.8,Y,99.9, ,71, ,42, ,53,Y,79.5,Y,4.3, ,103.4, ,77.9, 
208,8/23/2022,235,0.27, ,0, ,590, ,34.6,Y,114.8,Y,88.2, ,100.6,Y,74, ,33, ,52,Y,79.7,Y,3.5, ,83.9, ,77.8, 
208,8/24/2022,236,0.24,R,0, ,510, ,38.0,R,--,S,90.9,Y,101.0,Y,76,H,39,H,--,R,--,I,3.5, ,84.0, ,78.0, 
208,8/25/2022,237,0.21, ,0, ,475, ,29.7,Y,--,S,87.8,Y,97.3, ,79, ,31, ,49,Y,75.0,Y,3.3, ,78.1, ,78.0, 
208,8/26/2022,238,0.30, ,0.04, ,585, ,19.3, ,121.5,R,88.2,Y,99.7, ,43, ,21, ,30, ,62.5, ,4.5, ,107.3, ,77.4, 
208,8/27/2022,239,0.31,R,0, ,594, ,21.1, ,--,S,82.6, ,101.5,Y,43, ,20, ,31,Y,65.0,Y,5.3,Y,126.3,Y,76.4, 
208,8/28/2022,240,0.27, ,0, ,576, ,24.3, ,120.0,Y,78.6, ,96.6, ,58, ,31, ,41, ,69.1, ,3.4, ,81.7, ,75.6, 
208,8/29/2022,241,0.26, ,0, ,583, ,26.4, ,--,S,82.9, ,96.2, ,70, ,26, ,45, ,71.6, ,3.2, ,75.9, ,76.0, 
208,8/30/2022,242,0.28, ,0.01, ,595, ,22.5, ,--,S,89.1,Y,102.3,Y,67, ,14, ,32,Y,66.9,Y,3.3, ,79.8, ,76.5, 
208,8/31/2022,243,0.30,R,0, ,577, ,29.6,Y,--,S,86.8,Y,104.0,Y,71,H,27,H,40,Y,74.9,Y,4.4, ,104.7, ,76.4, 
