267,8/1/2022,213,0.13, ,0, ,256, ,12.1, ,83.4, ,58.0, ,72.0, ,73, ,32, ,45, ,49.6, ,5.3, ,127.5, ,70.1, 
267,8/2/2022,214,0.25, ,0, ,617, ,13.8,Y,92.3, ,50.1, ,72.8, ,87, ,29, ,50,Y,53.1,Y,4.1, ,99.5, ,69.5, 
267,8/3/2022,215,0.23, ,0, ,581, ,15.1,Y,92.2, ,52.1, ,72.3, ,85, ,35, ,56,Y,55.7,Y,3.4, ,80.6, ,70.0, 
267,8/4/2022,216,0.27, ,0, ,669, ,14.5,Y,94.8, ,51.1, ,74.8, ,86, ,26, ,49,Y,54.5,Y,4.4, ,104.7, ,70.3, 
267,8/5/2022,217,0.19, ,0, ,266, ,14.7,Y,85.6, ,66.2,Y,75.5, ,81, ,39, ,49,Y,54.8,Y,7.7,Y,185.4,Y,71.3, 
267,8/6/2022,218,0.26, ,0, ,676, ,13.1, ,89.9, ,52.1, ,72.6, ,83, ,19, ,48, ,51.8, ,4.3, ,102.6, ,70.7, 
267,8/7/2022,219,0.27, ,0, ,661, ,11.6, ,93.6, ,50.0, ,73.8, ,80, ,20, ,41, ,48.5, ,4.3, ,103.2, ,69.9, 
267,8/8/2022,220,0.22, ,0, ,509, ,12.5, ,93.1, ,52.0, ,73.5, ,72, ,27, ,45, ,50.5, ,3.9, ,93.8, ,70.1, 
267,8/9/2022,221,0.23, ,0, ,536, ,12.4, ,89.6, ,49.7, ,69.7, ,82, ,30, ,50, ,50.3, ,5.1, ,122.7, ,69.4, 
267,8/10/2022,222,0.29, ,0, ,684, ,7.6, ,86.5, ,40.8, ,67.2, ,75, ,16, ,33, ,37.3, ,6.1, ,146.9, ,67.5, 
267,8/11/2022,223,0.28, ,0, ,684, ,7.2, ,89.0, ,38.6, ,67.0, ,68, ,16, ,32, ,36.1, ,5.2, ,124.4, ,66.1, 
267,8/12/2022,224,0.28, ,0, ,686, ,6.5, ,88.8, ,35.7, ,66.4, ,71, ,13, ,29, ,33.4, ,5.4, ,129.2, ,65.3, 
267,8/13/2022,225,0.27, ,0, ,692,R,5.6, ,89.8, ,33.7,Y,65.2, ,62, ,10, ,26, ,29.9, ,4.5, ,108.7, ,64.0, 
267,8/14/2022,226,0.26, ,0, ,686,R,5.9, ,90.6, ,35.8, ,66.8, ,63, ,11, ,26, ,31.1, ,3.8, ,90.6, ,63.6, 
267,8/15/2022,227,0.25, ,0, ,674, ,6.7, ,94.1, ,38.4, ,69.0, ,64, ,11, ,28, ,34.3, ,3.4, ,82.7, ,64.0, 
267,8/16/2022,228,0.13, ,0, ,371, ,10.1, ,89.1, ,40.3, ,67.9, ,67, ,26, ,43, ,44.7, ,2.8,Y,66.7,Y,63.9, 
267,8/17/2022,229,0.15, ,0.04, ,288, ,12.5,Y,93.2, ,56.4, ,72.4, ,83, ,27, ,46,Y,50.4,Y,5.5, ,131.5, ,65.2, 
267,8/18/2022,230,0.17, ,0, ,455, ,14.6,R,87.5, ,51.6, ,68.6, ,96, ,33, ,--,R,--,I,3.6, ,86.5, ,66.0, 
267,8/19/2022,231,0.23, ,0, ,600, ,11.8, ,92.1, ,46.3, ,70.0, ,90, ,22, ,47, ,48.9, ,3.3, ,79.0, ,66.3, 
267,8/20/2022,232,0.25, ,0, ,634, ,10.2, ,96.0, ,45.6, ,73.2, ,77, ,15, ,37, ,45.2, ,3.8, ,91.9, ,66.7, 
267,8/21/2022,233,0.28, ,0, ,645, ,8.3, ,94.6, ,45.3, ,73.5, ,73, ,14, ,29, ,39.7, ,5.4, ,129.8, ,67.0, 
267,8/22/2022,234,0.27, ,0, ,642, ,7.7, ,93.8, ,42.5, ,69.4, ,63, ,12, ,31, ,37.6, ,5.0, ,120.3, ,66.3, 
267,8/23/2022,235,0.26, ,0, ,647, ,7.3, ,93.0, ,39.0, ,68.8, ,68, ,11, ,30, ,36.4, ,4.2, ,100.8, ,65.9, 
267,8/24/2022,236,0.27, ,0, ,640, ,7.2, ,92.7, ,41.8, ,70.1, ,67, ,13, ,29, ,36.2, ,5.1, ,121.4, ,66.0, 
267,8/25/2022,237,0.27, ,0, ,634, ,6.7, ,93.6, ,38.2, ,68.4, ,74, ,12, ,28, ,34.4, ,5.1, ,122.4, ,65.9, 
267,8/26/2022,238,0.28, ,0, ,635, ,6.3, ,92.0, ,36.5, ,68.6, ,67, ,12, ,27, ,32.8, ,5.9, ,140.8, ,65.7, 
267,8/27/2022,239,0.27, ,0, ,630, ,6.1, ,89.9, ,36.4, ,65.9, ,64, ,13, ,28, ,31.9, ,5.6, ,134.2, ,65.8, 
267,8/28/2022,240,0.22, ,0, ,544, ,6.8, ,89.9, ,34.9, ,64.8, ,61, ,16, ,32, ,34.5, ,3.9, ,92.8, ,65.5, 
267,8/29/2022,241,0.25, ,0, ,583, ,8.4, ,94.1, ,42.0, ,71.7, ,69, ,15, ,31, ,39.9, ,4.5, ,107.3, ,66.4, 
267,8/30/2022,242,0.25, ,0, ,540, ,9.8, ,96.4, ,52.8, ,76.8, ,65, ,15, ,31, ,44.1, ,4.6, ,111.1, ,68.5, 
267,8/31/2022,243,0.26, ,0, ,597, ,7.5, ,95.0, ,46.9, ,71.7, ,63, ,12, ,28, ,37.2, ,5.2, ,124.1, ,69.0, 
