248,8/1/2022,213,0.17, ,0, ,442, ,17.1, ,86.5, ,62.6, ,73.2, ,90, ,38, ,61, ,59.1, ,4.6, ,111.0, ,75.2, 
248,8/2/2022,214,0.28, ,0, ,648, ,18.1, ,95.6, ,64.7, ,78.5, ,83, ,38, ,54, ,60.6, ,5.7, ,135.7, ,75.6, 
248,8/3/2022,215,0.28, ,0, ,648, ,16.9, ,94.6, ,64.0, ,79.6, ,73, ,36, ,49, ,58.7, ,4.9, ,117.1, ,76.4, 
248,8/4/2022,216,0.27, ,0, ,605, ,16.0, ,91.7, ,65.0, ,77.4, ,85, ,27, ,50, ,57.2, ,5.3, ,127.6, ,76.6, 
248,8/5/2022,217,0.18, ,0, ,477, ,17.8, ,86.1, ,61.1, ,71.2, ,90, ,47, ,68, ,60.1, ,5.4, ,129.5, ,75.2, 
248,8/6/2022,218,0.23, ,0, ,631, ,17.1, ,83.9, ,57.3, ,70.2, ,98, ,44, ,68, ,59.0, ,4.8, ,116.1, ,74.6, 
248,8/7/2022,219,0.24, ,0, ,636, ,16.2, ,86.8, ,54.7, ,70.3, ,98, ,42, ,64, ,57.5, ,4.6, ,111.5, ,73.6, 
248,8/8/2022,220,0.24, ,0, ,618, ,16.1, ,87.9, ,56.1, ,71.9, ,89, ,39, ,60, ,57.4, ,5.6, ,135.4, ,73.5, 
248,8/9/2022,221,0.23, ,0, ,607, ,16.1, ,87.3, ,58.8, ,71.9, ,87, ,39, ,60, ,57.3, ,6.2, ,148.4, ,74.0, 
248,8/10/2022,222,0.24, ,0, ,632, ,16.3, ,87.9, ,56.2, ,71.3, ,94, ,37, ,62, ,57.7, ,5.5, ,131.1, ,73.4, 
248,8/11/2022,223,0.25, ,0, ,632, ,15.5, ,89.6, ,56.9, ,72.6, ,93, ,29, ,57, ,56.3, ,5.1, ,122.1, ,73.5, 
248,8/12/2022,224,0.25, ,0, ,634, ,14.7, ,90.7, ,57.9, ,72.6, ,84, ,32, ,54, ,54.8, ,5.7, ,135.6, ,73.2, 
248,8/13/2022,225,0.26, ,0, ,635, ,13.9, ,94.0, ,53.3, ,73.5, ,89, ,22, ,49, ,53.3, ,4.5, ,108.9, ,72.6, 
248,8/14/2022,226,0.26, ,0, ,640, ,14.9, ,96.2, ,51.4, ,74.3, ,97, ,21, ,51, ,55.2, ,4.5, ,108.6, ,72.5, 
248,8/15/2022,227,0.25, ,0, ,627, ,16.9, ,100.3, ,57.2, ,77.8, ,98, ,21, ,52, ,58.7, ,3.8, ,90.3, ,73.4, 
248,8/16/2022,228,0.26, ,0, ,601, ,16.4, ,102.9,Y,59.4, ,81.4, ,91, ,20, ,45, ,57.9, ,4.1, ,97.8, ,74.1, 
248,8/17/2022,229,0.15, ,0, ,322, ,16.5, ,92.6, ,66.3,Y,78.7, ,73, ,30, ,49, ,58.1, ,4.5, ,108.3, ,73.3, 
248,8/18/2022,230,0.26, ,0, ,589, ,16.8, ,95.3, ,64.1, ,78.1, ,83, ,29, ,51, ,58.6, ,5.4, ,130.6, ,73.4, 
248,8/19/2022,231,0.25, ,0, ,609, ,17.5, ,97.6, ,58.0, ,77.5, ,95, ,30, ,54, ,59.8, ,4.1, ,97.6, ,73.4, 
248,8/20/2022,232,0.25, ,0, ,609, ,18.5, ,102.0,Y,62.1, ,79.7, ,100, ,21, ,53, ,61.2, ,3.7, ,89.2, ,73.6, 
248,8/21/2022,233,0.24, ,0, ,595, ,18.7, ,90.4, ,60.0, ,73.9, ,92, ,44, ,65, ,61.5, ,5.9, ,140.9, ,73.2, 
248,8/22/2022,234,0.25, ,0, ,594, ,18.8, ,96.1, ,59.4, ,77.2, ,92, ,31, ,59, ,61.8, ,5.6, ,135.1, ,72.7, 
248,8/23/2022,235,0.23, ,0, ,590, ,20.0,Y,97.9, ,61.1, ,78.8, ,93, ,33, ,60,Y,63.5,Y,3.9, ,94.5, ,73.8, 
248,8/24/2022,236,0.24, ,0, ,611, ,18.7, ,94.5, ,60.1, ,75.7, ,97, ,35, ,62, ,61.6, ,4.2, ,100.2, ,75.0, 
248,8/25/2022,237,0.22, ,0, ,611, ,17.2, ,90.9, ,55.4, ,71.8, ,97, ,39, ,65, ,59.2, ,4.2, ,101.9, ,74.9, 
248,8/26/2022,238,0.22, ,0, ,597, ,17.0, ,94.2, ,55.1, ,71.8, ,98, ,33, ,64, ,58.9, ,4.0, ,95.8, ,74.8, 
248,8/27/2022,239,0.22, ,0, ,600, ,16.3, ,87.6, ,55.5, ,70.5, ,98, ,42, ,64, ,57.8, ,4.6, ,109.8, ,74.6, 
248,8/28/2022,240,0.22, ,0, ,589, ,15.7, ,86.2, ,54.6, ,69.3, ,96, ,40, ,64, ,56.7, ,4.8, ,114.8, ,74.0, 
248,8/29/2022,241,0.22, ,0, ,564, ,15.8, ,88.4, ,55.7, ,70.4, ,96, ,34, ,62, ,56.8, ,5.0, ,120.6, ,74.0, 
248,8/30/2022,242,0.22, ,0, ,574, ,16.6, ,90.1, ,57.1, ,71.5, ,96, ,38, ,63, ,58.2, ,4.6, ,111.5, ,71.1, 
248,8/31/2022,243,0.23, ,0, ,585, ,14.9, ,92.3, ,56.5, ,72.0, ,97, ,21, ,56, ,55.2, ,4.5, ,108.0, ,72.6, 
