99,8/1/2022,213,0.20, ,0, ,597, ,19.0, ,79.1, ,63.1, ,69.4, ,91, ,60, ,77, ,62.0, ,4.3, ,103.9, ,70.8, 
99,8/2/2022,214,0.21, ,0, ,656, ,18.3, ,76.2, ,63.4, ,67.6, ,92, ,65, ,79, ,60.9, ,4.1, ,99.4, ,70.8, 
99,8/3/2022,215,0.20, ,0, ,616, ,18.5, ,75.1, ,63.1, ,67.9, ,91, ,65, ,79, ,61.3, ,3.7, ,89.7, ,70.6, 
99,8/4/2022,216,0.16, ,0, ,513, ,18.7, ,76.1, ,63.4, ,69.0, ,92, ,67, ,78, ,61.6, ,3.4, ,81.3, ,70.7, 
99,8/5/2022,217,0.21, ,0, ,638, ,17.6, ,78.1, ,65.0, ,69.8, ,87, ,52, ,71, ,59.8, ,3.8, ,92.1, ,70.9, 
99,8/6/2022,218,0.22, ,0, ,674, ,17.6, ,79.5, ,62.1, ,70.3, ,89, ,54, ,69, ,59.8, ,3.6, ,85.8, ,70.8, 
99,8/7/2022,219,0.23, ,0, ,674, ,16.7, ,82.1, ,60.3, ,70.9, ,88, ,42, ,65, ,58.5, ,3.2, ,76.9, ,70.7, 
99,8/8/2022,220,0.23, ,0, ,652, ,18.2, ,80.6, ,64.0, ,72.8, ,82, ,53, ,66, ,60.8, ,3.4, ,81.7, ,71.0, 
99,8/9/2022,221,0.23, ,0, ,653, ,16.8, ,86.6,Y,67.8,Y,74.8,Y,74, ,40, ,57,Y,58.5,Y,3.4, ,81.9, ,71.5, 
99,8/10/2022,222,0.24, ,0, ,653, ,16.2, ,85.6,Y,65.5, ,73.8, ,76, ,43, ,57, ,57.6, ,3.4, ,82.2, ,71.5, 
99,8/11/2022,223,0.23, ,0, ,672, ,16.3, ,82.6, ,64.3, ,71.9, ,81, ,41, ,61, ,57.7, ,3.8, ,91.1, ,71.3, 
99,8/12/2022,224,0.23, ,0, ,667, ,16.4, ,81.2, ,61.6, ,70.7, ,81, ,40, ,64, ,57.9, ,3.5, ,83.7, ,71.0, 
99,8/13/2022,225,0.23, ,0, ,660, ,15.4,Y,84.0, ,63.7, ,72.4, ,75, ,37, ,56,Y,56.1,Y,3.4, ,82.3, ,70.9, 
99,8/14/2022,226,0.23, ,0, ,662, ,15.5, ,80.8, ,63.8, ,71.3, ,75, ,47, ,59, ,56.3, ,3.6, ,86.0, ,70.8, 
99,8/15/2022,227,0.22, ,0, ,658, ,15.6, ,78.6, ,62.1, ,69.9, ,78, ,54, ,63, ,56.6, ,3.4, ,81.4, ,70.6, 
99,8/16/2022,228,0.21, ,0, ,644, ,16.3, ,77.3, ,61.2, ,68.5, ,78, ,53, ,68, ,57.7, ,3.6, ,86.4, ,70.4, 
99,8/17/2022,229,0.20, ,0, ,634, ,16.7, ,76.5, ,61.1, ,67.3, ,83, ,59, ,73, ,58.5, ,3.5, ,85.0, ,70.4, 
99,8/18/2022,230,0.19, ,0, ,635, ,16.3, ,70.0, ,59.6, ,63.3, ,92, ,71, ,82, ,57.7, ,3.6, ,87.4, ,70.1, 
99,8/19/2022,231,0.20, ,0, ,628, ,16.6, ,74.9, ,58.9, ,65.8, ,88, ,66, ,76, ,58.2, ,3.6, ,86.1, ,69.7, 
99,8/20/2022,232,0.16, ,0, ,498, ,18.9, ,76.7, ,63.2, ,69.3, ,88, ,64, ,77, ,61.9, ,3.5, ,85.0, ,69.8, 
99,8/21/2022,233,0.15, ,0, ,468, ,19.0, ,75.7, ,64.2, ,69.6, ,88, ,66, ,77, ,62.0, ,3.5, ,83.6, ,70.3, 
99,8/22/2022,234,0.12, ,0, ,413, ,18.6, ,72.4, ,62.7, ,66.2, ,90, ,72, ,85, ,61.4, ,3.3, ,80.1, ,70.1, 
99,8/23/2022,235,0.18, ,0, ,584, ,18.5, ,74.1, ,60.9, ,66.6, ,91, ,73, ,83, ,61.3, ,3.4, ,82.5, ,69.8, 
99,8/24/2022,236,0.19, ,0, ,588, ,20.2, ,78.3, ,63.6, ,70.6, ,90, ,66, ,79, ,63.8, ,3.3, ,78.9, ,70.1, 
99,8/25/2022,237,0.20, ,0, ,610, ,20.2, ,81.0, ,65.7, ,71.0, ,90, ,62, ,78, ,63.7, ,3.6, ,87.1, ,70.7, 
99,8/26/2022,238,0.17, ,0, ,558, ,19.4, ,74.6, ,63.8, ,67.7, ,92, ,72, ,84, ,62.6, ,3.7, ,88.4, ,71.0, 
99,8/27/2022,239,0.18, ,0, ,554, ,18.7, ,75.4, ,62.7, ,68.0, ,88, ,68, ,80, ,61.6, ,4.2, ,101.4, ,70.7, 
99,8/28/2022,240,0.18, ,0, ,558, ,18.4, ,74.6, ,63.3, ,68.4, ,88, ,66, ,78, ,61.2, ,3.8, ,92.1, ,70.8, 
99,8/29/2022,241,0.18, ,0, ,568, ,17.2, ,73.9, ,61.1, ,67.0, ,87, ,67, ,76, ,59.3, ,4.1, ,97.4, ,70.2, 
99,8/30/2022,242,0.20, ,0, ,611, ,16.7, ,78.1, ,61.9, ,70.5, ,88, ,55, ,66, ,58.4, ,3.5, ,85.0, ,70.0, 
99,8/31/2022,243,0.23,H,0, ,608, ,15.1, ,88.3, ,64.5, ,76.6,H,62,H,34,H,48, ,55.6, ,3.4, ,80.9, ,70.3, 
