165,8/1/2022,213,0.23, ,0, ,620, ,19.8,Y,86.0,Y,62.9,Y,72.6,R,96,H,50,H,--,R,--,I,3.9, ,92.8, ,73.0, 
165,8/2/2022,214,0.23,R,0, ,650, ,22.6,R,91.1,R,63.7,Y,73.2,R,100,H,57,H,--,R,--,I,4.2, ,101.8, ,73.7, 
165,8/3/2022,215,0.22,R,0, ,634, ,33.3,R,--,S,63.8,Y,--,S,100,H,60,H,--,Q,--,Q,3.8, ,91.0, ,74.0, 
165,8/4/2022,216,0.21,R,0, ,586, ,20.8,R,92.9,R,62.3,Y,72.6,R,100,H,37,H,--,R,--,I,3.6, ,86.5, ,74.0, 
165,8/5/2022,217,0.22, ,0, ,647, ,23.9,R,--,S,63.6,Y,72.7,R,100,H,45,H,--,R,--,I,4.5, ,107.1, ,74.1, 
165,8/6/2022,218,0.19,R,0, ,593, ,27.7,R,--,S,65.5,R,--,S,100,H,66,H,--,Q,--,Q,4.2, ,100.6, ,73.9, 
165,8/7/2022,219,0.22,R,0, ,641, ,26.0,R,93.7,R,64.0,R,--,S,100,H,60,H,--,Q,--,Q,3.6, ,85.8, ,73.8, 
165,8/8/2022,220,0.23,R,0, ,648, ,21.8,R,--,S,59.6, ,71.9,R,100,H,59,H,--,R,--,I,3.5, ,84.6, ,73.7, 
165,8/9/2022,221,0.22,R,0, ,634, ,24.4,R,--,S,59.7,Y,--,S,100,H,61,H,--,Q,--,Q,3.5, ,85.0, ,73.7, 
165,8/10/2022,222,0.24,R,0, ,672, ,24.4,R,--,S,59.5,Y,--,S,100,H,57,H,--,Q,--,Q,3.7, ,88.3, ,73.6,Y
165,8/11/2022,223,0.23,R,0, ,670, ,26.3,R,--,S,59.5,Y,--,S,100,H,65,H,--,Q,--,Q,3.8, ,90.1, ,73.8,Y
165,8/12/2022,224,0.23,R,0, ,658, ,26.2,R,--,S,57.8, ,--,S,100,H,59,H,--,Q,--,Q,3.5, ,83.4, ,73.4,Y
165,8/13/2022,225,0.22,R,0, ,656, ,24.2,R,--,S,53.8, ,--,S,100,H,62,H,--,Q,--,Q,3.4, ,80.4, ,73.2,Y
165,8/14/2022,226,0.21,R,0, ,663, ,22.1,R,--,S,59.8,Y,70.4,Y,100,H,61,H,--,R,--,I,3.8, ,91.9, ,73.2,Y
165,8/15/2022,227,0.22,R,0, ,670, ,22.2,R,--,S,61.6,Y,71.3,R,100,H,58,H,--,R,--,I,3.6, ,86.4, ,72.9,Y
165,8/16/2022,228,0.22,R,0, ,680,R,22.9,R,95.7,R,55.2, ,69.9,Y,100,H,67,H,--,R,--,I,3.0, ,71.6, ,71.2, 
165,8/17/2022,229,0.21,R,0, ,604, ,23.7,R,91.4,Y,60.1,Y,72.8,R,100,H,54,H,--,R,--,I,3.2, ,76.9, ,70.7, 
165,8/18/2022,230,0.21,R,0, ,633, ,21.8,R,83.8, ,59.8, ,69.8,Y,100,H,55,H,--,R,--,I,3.6, ,87.5, ,70.9, 
165,8/19/2022,231,0.21,R,0, ,625, ,23.9,R,--,S,61.4,Y,72.7,R,100,H,60,H,--,R,--,I,3.5, ,83.5, ,70.9, 
165,8/20/2022,232,0.21,R,0, ,645, ,24.5,R,--,S,61.2,Y,72.9,R,100,H,61,H,--,R,--,I,3.5, ,84.5, ,70.7, 
165,8/21/2022,233,0.19, ,0, ,579, ,22.4,R,96.0,R,62.6,Y,69.2,Y,100, ,73, ,--,R,--,I,3.8, ,90.0, ,70.7,Y
165,8/22/2022,234,0.21, ,0, ,637, ,19.3,Y,84.4, ,57.0, ,67.5, ,100, ,60, ,84,Y,62.4,Y,3.7, ,88.0, ,71.0,Y
165,8/23/2022,235,0.22,R,0, ,637, ,23.0,R,--,S,54.6, ,70.8,Y,100,H,66,H,--,R,--,I,3.6, ,85.2, ,70.4,Y
165,8/24/2022,236,0.21,R,0, ,631, ,23.0,R,--,S,59.0, ,72.2,Y,100,H,57,H,--,R,--,I,3.4, ,82.1, ,70.4,Y
165,8/25/2022,237,0.21,R,0, ,620, ,28.0,R,--,S,59.1, ,75.3,R,100,H,68,H,--,R,--,I,3.5, ,83.9, ,70.5,Y
165,8/26/2022,238,0.21,R,0, ,632, ,26.5,R,--,S,62.8,Y,74.3,R,100,H,60,H,--,R,--,I,3.8, ,91.4, ,70.4,Y
165,8/27/2022,239,0.20, ,0, ,608, ,24.2,R,--,S,58.5, ,71.7,Y,100,H,64,H,--,R,--,I,3.7, ,89.2, ,70.6,Y
165,8/28/2022,240,0.16, ,0, ,527, ,21.2,R,--,S,59.1, ,67.6, ,100, ,66, ,--,R,--,I,3.6, ,87.0, ,70.5,Y
165,8/29/2022,241,0.20, ,0, ,629, ,20.4,Y,--,S,57.6, ,68.9, ,100, ,60, ,85,Y,64.0,Y,3.7, ,89.1, ,70.1,Y
165,8/30/2022,242,0.21,R,0, ,635,R,23.1,R,--,S,52.4, ,71.3,Y,100,H,57,H,--,R,--,I,3.6, ,86.0, ,69.6,Y
165,8/31/2022,243,0.21,R,0, ,625, ,22.6,R,--,S,54.6, ,71.0,Y,100,H,56,H,--,R,--,I,3.4, ,81.7, ,69.5,Y
