198,8/1/2022,213,0.21, ,0, ,603, ,20.0, ,84.7, ,59.2, ,69.9, ,100, ,41, ,80, ,63.5, ,3.1, ,75.5, ,75.9, 
198,8/2/2022,214,0.20, ,0, ,639, ,20.7, ,81.0, ,58.5, ,67.2, ,100, ,66, ,91, ,64.4, ,3.8, ,91.1, ,75.6, 
198,8/3/2022,215,0.21, ,0, ,646, ,21.2, ,79.9, ,58.2, ,69.1, ,100, ,70, ,87, ,65.2, ,3.0, ,72.4, ,75.5, 
198,8/4/2022,216,0.18, ,0, ,560, ,21.4,Y,85.3, ,60.8, ,69.7, ,100, ,48, ,86,Y,65.4,Y,2.8, ,68.0, ,76.0, 
198,8/5/2022,217,0.15, ,0, ,458, ,20.4, ,82.2, ,59.6, ,69.3, ,100, ,50, ,83, ,64.0, ,3.0, ,72.0, ,75.8, 
198,8/6/2022,218,0.21,R,0, ,614, ,19.5, ,82.4, ,55.0, ,68.2, ,100, ,61, ,83, ,62.7, ,3.2, ,76.2, ,75.3, 
198,8/7/2022,219,0.23,R,0, ,637, ,18.5, ,87.4, ,53.1, ,70.1, ,100, ,48, ,74, ,61.3, ,2.8,Y,66.7,Y,75.4, 
198,8/8/2022,220,0.22,R,0, ,614, ,18.4, ,84.8, ,57.6, ,70.1, ,100, ,46, ,73, ,61.1, ,3.2, ,76.7, ,75.7, 
198,8/9/2022,221,0.22, ,0, ,590, ,18.1, ,88.9, ,59.2, ,71.7, ,99, ,39, ,68, ,60.6, ,2.9, ,69.6, ,75.7, 
198,8/10/2022,222,0.24, ,0, ,636, ,17.6, ,87.9, ,57.9, ,72.0, ,100, ,35, ,66, ,59.9, ,3.2, ,77.4, ,75.8, 
198,8/11/2022,223,0.23, ,0, ,650, ,17.5, ,84.3, ,53.1, ,68.4, ,100, ,48, ,74, ,59.7, ,3.1, ,75.3, ,75.7, 
198,8/12/2022,224,0.23, ,0, ,644, ,16.7, ,84.0, ,52.2, ,68.8, ,100, ,47, ,69, ,58.4, ,3.1, ,73.7, ,75.4, 
198,8/13/2022,225,0.23, ,0, ,638, ,17.4, ,86.7, ,55.9, ,70.5, ,100, ,44, ,68, ,59.6, ,3.2, ,75.8, ,75.7, 
198,8/14/2022,226,0.23, ,0, ,661, ,16.5, ,84.5, ,54.3, ,68.0, ,100, ,45, ,70, ,58.0, ,3.0, ,72.1, ,75.7, 
198,8/15/2022,227,0.21, ,0, ,641, ,17.2, ,83.7, ,53.9, ,66.3, ,100, ,41, ,78, ,59.3, ,3.2, ,76.5, ,74.9, 
198,8/16/2022,228,0.22, ,0, ,621, ,16.6, ,83.5, ,52.1, ,67.2, ,100, ,43, ,73, ,58.3, ,2.7,Y,65.6,Y,74.4, 
198,8/17/2022,229,0.21, ,0, ,630, ,17.6, ,82.6, ,55.1, ,66.6, ,100, ,53, ,79, ,59.9, ,3.1, ,73.5, ,74.4, 
198,8/18/2022,230,0.19, ,0, ,618, ,17.8, ,75.5, ,54.9, ,62.9, ,100, ,64, ,91, ,60.2, ,2.8,Y,66.9,Y,74.4, 
198,8/19/2022,231,0.20, ,0, ,638, ,17.0, ,77.8, ,50.7, ,64.3, ,100, ,56, ,83, ,58.9, ,2.7,Y,65.0,Y,73.9, 
198,8/20/2022,232,0.20,R,0, ,625, ,20.5, ,82.0, ,53.5, ,67.9, ,100, ,69, ,88, ,64.1, ,3.0, ,71.3, ,74.2, 
198,8/21/2022,233,0.18, ,0, ,547, ,21.7,Y,81.0, ,59.1, ,68.8, ,100, ,70, ,90,Y,65.8,Y,3.3, ,79.1, ,75.5, 
198,8/22/2022,234,0.17, ,0, ,559, ,19.0, ,78.5, ,54.1, ,64.1, ,100, ,74, ,93, ,62.0, ,2.8, ,68.3, ,75.3, 
198,8/23/2022,235,0.18, ,0, ,577, ,19.9, ,79.8, ,53.4, ,64.8, ,100, ,67, ,95, ,63.4, ,2.6,Y,62.0,Y,74.9, 
198,8/24/2022,236,0.18, ,0, ,574, ,21.3, ,82.1, ,56.5, ,67.2, ,100, ,71, ,94, ,65.2, ,2.8, ,67.4, ,74.9, 
198,8/25/2022,237,0.19, ,0,H,583,H,20.8,H,82.4, ,57.1, ,68.2,H,100,H,68,H,88, ,64.6, ,3.0,H,71.0,H,75.1,H
198,8/26/2022,238,0.18,R,0, ,567, ,20.2, ,80.2, ,58.0, ,66.5, ,100, ,72, ,91, ,63.7, ,2.9, ,68.5, ,75.6, 
198,8/27/2022,239,0.19, ,0, ,593, ,20.4, ,79.3, ,54.0, ,66.2, ,100, ,73, ,93, ,64.0, ,3.0, ,72.5, ,75.0, 
198,8/28/2022,240,0.17, ,0, ,561, ,20.3, ,77.6, ,55.5, ,66.6, ,100, ,72, ,91, ,64.0, ,3.1, ,74.6, ,75.6, 
198,8/29/2022,241,0.19, ,0.00,H,615, ,18.1, ,77.2, ,52.6, ,64.6, ,100, ,67, ,87, ,60.7, ,3.0, ,72.1, ,74.8, 
198,8/30/2022,242,0.20, ,0, ,621, ,17.8, ,83.0, ,50.9, ,67.2, ,100, ,53, ,78, ,60.2, ,2.6,Y,63.0,Y,74.4, 
198,8/31/2022,243,0.21,R,0, ,618, ,19.7, ,87.6, ,55.0, ,69.9, ,100, ,40, ,79, ,63.0, ,2.5,Y,59.9,Y,75.1, 
