216,8/1/2022,213,0.24, ,0, ,538, ,14.5, ,94.6, ,66.1, ,78.2, ,83, ,27, ,44, ,54.5, ,4.0, ,95.0, ,84.1, 
216,8/2/2022,214,0.26, ,0, ,646, ,16.4, ,90.4, ,63.7, ,76.4, ,88, ,32, ,53, ,57.9, ,3.8, ,91.2, ,84.2, 
216,8/3/2022,215,0.24, ,0, ,586, ,16.7, ,90.5, ,64.0, ,75.9, ,79, ,36, ,55, ,58.4, ,3.9, ,94.5, ,84.4, 
216,8/4/2022,216,0.18, ,0, ,442, ,18.1, ,88.1, ,66.2, ,75.9, ,83, ,35, ,59, ,60.6, ,3.9, ,92.7, ,84.4, 
216,8/5/2022,217,0.25, ,0, ,609, ,17.0, ,91.8, ,67.2, ,77.9, ,77, ,31, ,52, ,58.9, ,3.8, ,90.7, ,84.3, 
216,8/6/2022,218,0.28, ,0, ,671, ,13.2, ,99.7, ,63.6, ,79.8, ,76, ,12, ,38, ,51.9, ,3.6, ,86.4, ,84.6, 
216,8/7/2022,219,0.30, ,0, ,671, ,9.0,Y,102.0, ,64.4, ,82.0, ,48, ,10, ,24,Y,41.7,Y,4.1, ,98.4, ,84.9, 
216,8/8/2022,220,0.29, ,0, ,644, ,14.0, ,95.1, ,66.8, ,80.7, ,59, ,27, ,39, ,53.6, ,4.6,Y,111.2,Y,85.3, 
216,8/9/2022,221,0.30, ,0, ,668, ,12.7, ,96.6, ,69.9, ,82.8, ,66, ,13, ,33, ,50.9, ,4.4, ,105.3, ,85.9, 
216,8/10/2022,222,0.29, ,0, ,640, ,11.7, ,96.1, ,66.7, ,81.8, ,52, ,14, ,32, ,48.8, ,4.1, ,99.3, ,86.3, 
216,8/11/2022,223,0.29, ,0, ,656, ,10.4, ,96.5, ,65.2, ,81.3, ,62, ,13, ,28, ,45.5, ,3.8, ,91.2, ,86.3, 
216,8/12/2022,224,0.29, ,0, ,651, ,11.0, ,97.4, ,64.0, ,80.1, ,66, ,14, ,31, ,47.1, ,4.1, ,99.5, ,86.2, 
216,8/13/2022,225,0.30, ,0, ,646, ,9.9, ,98.8, ,64.6, ,81.7, ,63, ,11, ,27, ,44.2, ,4.2, ,100.1, ,86.1, 
216,8/14/2022,226,0.29, ,0, ,647, ,10.6, ,96.1, ,64.6, ,80.0, ,58, ,18, ,30, ,46.2, ,4.0, ,96.2, ,86.1, 
216,8/15/2022,227,0.28, ,0, ,642, ,12.0, ,95.7, ,64.0, ,79.4, ,59, ,22, ,35, ,49.3, ,4.0, ,96.6, ,86.0, 
216,8/16/2022,228,0.27, ,0, ,605, ,12.0, ,97.9, ,63.5, ,80.4, ,60, ,15, ,34, ,49.3, ,3.9, ,93.3, ,86.0, 
216,8/17/2022,229,0.27, ,0, ,609, ,13.1, ,94.9, ,65.7, ,79.6, ,74, ,18, ,38, ,51.8, ,3.8, ,91.9, ,86.1, 
216,8/18/2022,230,0.26, ,0, ,621, ,13.6, ,90.4, ,63.1, ,75.8, ,74, ,27, ,45, ,52.8, ,3.9, ,93.2, ,86.1, 
216,8/19/2022,231,0.26, ,0, ,609, ,14.6, ,94.1, ,61.0, ,76.0, ,75, ,30, ,48, ,54.8, ,4.5, ,107.2, ,85.6, 
216,8/20/2022,232,0.22, ,0, ,605, ,18.6, ,87.4, ,62.3, ,73.1, ,82, ,49, ,67, ,61.4, ,4.6, ,109.3, ,85.4, 
216,8/21/2022,233,0.18, ,0, ,516, ,19.2, ,85.8, ,63.4, ,72.2, ,89, ,49, ,71, ,62.4, ,3.6, ,85.5, ,84.9, 
216,8/22/2022,234,0.21, ,0, ,587, ,19.3, ,87.8, ,62.7, ,73.0, ,95, ,46, ,70, ,62.5, ,3.3, ,78.4, ,84.5, 
216,8/23/2022,235,0.23,H,0,H,814,R,18.4,H,95.5, ,66.6, ,81.5,H,85,H,33,H,50, ,61.1, ,5.6,R,133.8,R,84.4,H
216,8/24/2022,236,0.23, ,0, ,587, ,19.5, ,91.5, ,63.4, ,76.4, ,84, ,37, ,63, ,62.8, ,4.4, ,104.8, ,84.8, 
216,8/25/2022,237,0.24, ,0, ,593, ,18.5, ,91.7, ,66.3, ,78.8, ,83, ,31, ,55, ,61.3, ,3.8, ,90.3, ,85.2, 
216,8/26/2022,238,0.24, ,0, ,603, ,16.6, ,92.4, ,62.4, ,75.9, ,84, ,30, ,54, ,58.2, ,3.7, ,88.9, ,85.4, 
216,8/27/2022,239,0.23, ,0, ,593, ,17.1, ,86.6, ,60.0, ,72.8, ,86, ,37, ,62, ,59.1, ,4.5, ,108.3, ,85.0, 
216,8/28/2022,240,0.21, ,0, ,582, ,18.1, ,84.4, ,63.6, ,72.2, ,89, ,45, ,67, ,60.7, ,4.1, ,98.2, ,84.7, 
216,8/29/2022,241,0.22, ,0, ,586, ,17.1, ,89.0, ,59.8, ,73.1, ,86, ,35, ,61, ,59.0, ,3.2, ,77.2, ,84.4, 
216,8/30/2022,242,0.25, ,0, ,592, ,15.1, ,98.0, ,62.5, ,80.6, ,78, ,24, ,42, ,55.6, ,3.1, ,73.6, ,84.5, 
216,8/31/2022,243,0.27, ,0, ,591, ,12.1, ,110.5,Y,69.2, ,88.3,Y,53, ,11, ,26,Y,49.5,Y,3.4, ,81.3, ,85.5, 
