124,8/1/2022,213,0.20, ,0.01, ,443, ,17.4, ,89.2, ,69.5, ,78.7, ,78, ,39, ,52, ,59.5, ,5.3, ,126.6, ,80.7, 
124,8/2/2022,214,0.28, ,0, ,620, ,17.5, ,103.6, ,68.0, ,84.3, ,67, ,25, ,44, ,59.8, ,4.4, ,106.1, ,80.6, 
124,8/3/2022,215,0.29, ,0, ,636, ,16.9, ,103.9, ,68.5, ,85.7, ,59, ,26, ,40, ,58.8, ,4.5, ,107.6, ,81.5, 
124,8/4/2022,216,0.28, ,0, ,568, ,16.7, ,103.7, ,70.2,Y,85.2, ,69, ,24, ,40, ,58.4, ,5.2, ,125.6, ,82.0,Y
124,8/5/2022,217,0.19, ,0, ,414, ,15.2, ,90.4, ,66.5, ,76.5, ,76, ,31, ,49, ,55.9, ,5.2, ,123.8, ,81.4, 
124,8/6/2022,218,0.26, ,0, ,648, ,18.0, ,94.1, ,61.8, ,75.9, ,87, ,37, ,59, ,60.5, ,6.2, ,148.9, ,80.5, 
124,8/7/2022,219,0.27, ,0, ,649, ,16.5, ,95.7, ,61.4, ,77.2, ,80, ,29, ,52, ,58.0, ,5.8, ,139.7, ,80.5, 
124,8/8/2022,220,0.25, ,0, ,577, ,15.6, ,95.3, ,60.7, ,76.6, ,82, ,28, ,50, ,56.5, ,5.3, ,127.1, ,80.3, 
124,8/9/2022,221,0.27, ,0, ,628, ,15.1, ,94.0, ,63.2, ,76.4, ,78, ,27, ,49, ,55.6, ,5.9, ,141.5, ,78.9, 
124,8/10/2022,222,0.25, ,0, ,642, ,15.9, ,93.3, ,59.8, ,75.5, ,84, ,31, ,53, ,57.0, ,4.4, ,105.8, ,78.6, 
124,8/11/2022,223,0.27, ,0, ,645, ,15.5, ,97.3, ,61.7, ,77.8, ,77, ,26, ,48, ,56.3, ,4.6, ,111.0, ,78.6, 
124,8/12/2022,224,0.27, ,0, ,650, ,13.7, ,97.3, ,58.8, ,77.4, ,78, ,22, ,43, ,53.0, ,4.7, ,112.2, ,78.4, 
124,8/13/2022,225,0.26, ,0, ,652, ,12.9, ,98.3, ,55.9, ,77.1, ,76, ,18, ,41, ,51.3, ,3.4, ,81.3, ,78.1, 
124,8/14/2022,226,0.28, ,0, ,660, ,11.9, ,99.6, ,54.5, ,77.8, ,73, ,20, ,37, ,49.1, ,4.2, ,99.8, ,77.8, 
124,8/15/2022,227,0.27, ,0, ,647, ,12.3, ,102.5, ,57.5, ,81.0, ,66, ,18, ,34, ,50.1, ,3.3, ,78.8, ,77.8, 
124,8/16/2022,228,0.27, ,0, ,616, ,14.4, ,104.4,Y,62.9, ,84.8, ,64, ,20, ,35, ,54.3, ,3.2, ,77.8, ,78.2, 
124,8/17/2022,229,0.22, ,0, ,451, ,15.0, ,103.5, ,68.0, ,84.0, ,60, ,22, ,38, ,55.4, ,3.5, ,84.6, ,78.7, 
124,8/18/2022,230,0.28, ,0, ,612, ,15.4, ,103.6, ,66.6, ,82.8, ,63, ,20, ,40, ,56.1, ,4.4, ,105.0, ,78.2, 
124,8/19/2022,231,0.28, ,0, ,630, ,13.4, ,103.6, ,63.5, ,82.3, ,64, ,17, ,35, ,52.3, ,4.1, ,97.7, ,78.7, 
124,8/20/2022,232,0.26, ,0, ,626, ,13.7, ,104.6,Y,56.7, ,80.5, ,72, ,18, ,38, ,52.9, ,3.1, ,74.9, ,77.8, 
124,8/21/2022,233,0.27, ,0, ,608, ,14.5, ,99.8, ,60.4, ,79.4, ,70, ,23, ,42, ,54.4, ,4.8, ,115.0, ,77.9, 
124,8/22/2022,234,0.25, ,0, ,611, ,15.9, ,98.6, ,61.4, ,78.2, ,76, ,27, ,48, ,57.1, ,3.9, ,94.4, ,77.9, 
124,8/23/2022,235,0.25, ,0, ,610, ,17.1, ,102.3, ,58.9, ,81.0, ,83, ,26, ,47, ,59.0, ,3.3, ,80.3, ,77.8, 
124,8/24/2022,236,0.26, ,0, ,594, ,16.5, ,104.3,Y,64.0, ,82.6, ,72, ,25, ,43, ,58.1, ,4.0, ,95.0, ,78.2, 
124,8/25/2022,237,0.26, ,0, ,754,R,13.0, ,99.7, ,67.1, ,86.2,Y,73, ,21, ,30,Y,51.5,Y,5.7, ,135.7, ,77.5, 
124,8/26/2022,238,0.24, ,0, ,599, ,15.1, ,98.5, ,61.0, ,78.4, ,80, ,26, ,45, ,55.6, ,4.1, ,99.4, ,77.3, 
124,8/27/2022,239,0.25, ,0, ,600, ,14.1, ,98.6, ,59.8, ,77.9, ,75, ,22, ,43, ,53.7, ,3.9, ,94.1, ,77.2, 
124,8/28/2022,240,0.24, ,0, ,588, ,14.5, ,94.1, ,59.3, ,75.0, ,82, ,27, ,49, ,54.5, ,4.4, ,105.6, ,76.9, 
124,8/29/2022,241,0.24, ,0, ,566, ,15.8, ,96.3, ,62.4, ,77.6, ,78, ,28, ,49, ,56.8, ,4.7, ,112.9, ,76.7, 
124,8/30/2022,242,0.24, ,0, ,583, ,16.1, ,99.9, ,60.9, ,79.3, ,78, ,29, ,47, ,57.4, ,4.0, ,96.6, ,76.9, 
124,8/31/2022,243,0.24, ,0, ,580, ,15.6, ,98.8, ,61.6, ,79.0, ,79, ,27, ,46, ,56.5, ,4.3, ,104.0, ,76.8, 
