244,8/1/2022,213,0.06, ,0.00, ,205, ,19.2, ,78.8,Y,66.4, ,72.0, ,95, ,56, ,72, ,62.3, ,2.5, ,60.5, ,75.7, 
244,8/2/2022,214,0.25, ,0, ,629, ,20.9, ,101.4, ,64.1, ,81.6, ,99, ,29, ,57, ,64.7, ,3.2, ,76.6, ,75.6, 
244,8/3/2022,215,0.25, ,0, ,619, ,19.8, ,103.7, ,65.5, ,83.4, ,83, ,28, ,51, ,63.2, ,3.3, ,79.0, ,77.2, 
244,8/4/2022,216,0.27, ,0, ,643, ,18.9, ,98.5, ,68.3,Y,83.5, ,80, ,34, ,48, ,61.8, ,4.6, ,109.3, ,78.0, 
244,8/5/2022,217,0.22, ,0, ,512, ,16.3, ,87.5, ,66.2, ,76.4, ,76, ,38, ,53, ,57.8, ,5.8, ,139.8, ,76.8, 
244,8/6/2022,218,0.23, ,0, ,654, ,18.1, ,91.2, ,62.1, ,75.7, ,84, ,39, ,60, ,60.7, ,3.7, ,88.0, ,76.5, 
244,8/7/2022,219,0.24, ,0, ,665, ,16.7, ,92.9, ,58.3, ,75.8, ,89, ,33, ,55, ,58.4, ,3.3, ,78.3, ,76.4, 
244,8/8/2022,220,0.24, ,0, ,684,R,15.4, ,91.5, ,54.6, ,74.7, ,93, ,26, ,53, ,56.2, ,3.6, ,85.7, ,75.9, 
244,8/9/2022,221,0.24, ,0, ,635, ,15.9, ,89.2, ,62.4, ,74.7, ,81, ,34, ,54, ,57.0, ,5.0, ,119.6, ,75.7, 
244,8/10/2022,222,0.23, ,0, ,662, ,15.1, ,88.7, ,58.6, ,72.8, ,88, ,31, ,55, ,55.7, ,3.7, ,89.4, ,75.0, 
244,8/11/2022,223,0.24, ,0, ,668, ,14.8, ,92.7, ,56.7, ,74.6, ,89, ,23, ,51, ,55.1, ,3.4, ,82.1, ,74.7, 
244,8/12/2022,224,0.23, ,0, ,662, ,15.3, ,92.0, ,56.8, ,74.1, ,84, ,29, ,53, ,56.0, ,3.5, ,83.5, ,75.9, 
244,8/13/2022,225,0.23, ,0, ,661, ,15.0, ,97.8, ,56.4, ,75.9, ,92, ,21, ,49, ,55.4, ,2.8, ,67.6, ,76.5, 
244,8/14/2022,226,0.24, ,0, ,651, ,14.0, ,101.7, ,55.5, ,77.6, ,90, ,20, ,43, ,53.5, ,2.4, ,58.5, ,75.8, 
244,8/15/2022,227,0.24, ,0, ,632, ,13.7, ,101.1, ,57.5, ,78.8, ,82, ,18, ,41, ,53.0, ,2.5, ,60.0, ,75.2, 
244,8/16/2022,228,0.24, ,0, ,619, ,15.2, ,107.6,Y,57.2, ,80.8, ,88, ,15, ,42, ,55.7, ,2.5, ,59.0, ,75.3, 
244,8/17/2022,229,0.18, ,0, ,434, ,16.6, ,97.0, ,62.5, ,79.5, ,81, ,27, ,48, ,58.3, ,3.2, ,77.5, ,75.9, 
244,8/18/2022,230,0.24, ,0, ,605, ,18.8, ,102.3, ,63.8, ,82.6, ,87, ,28, ,49, ,61.7, ,3.1, ,73.4, ,76.3, 
244,8/19/2022,231,0.24, ,0, ,619, ,18.0, ,99.9, ,61.1, ,80.0, ,86, ,27, ,51, ,60.5, ,3.3, ,79.8, ,76.2, 
244,8/20/2022,232,0.24, ,0, ,617, ,17.8, ,99.4, ,59.5, ,79.6, ,94, ,26, ,51, ,60.2, ,2.8, ,67.9, ,76.2, 
244,8/21/2022,233,0.24, ,0, ,618, ,16.9, ,93.9, ,63.8, ,78.1, ,71, ,34, ,52, ,58.8, ,4.4, ,106.8, ,75.9, 
244,8/22/2022,234,0.22, ,0, ,609, ,17.4, ,96.3, ,59.1, ,77.7, ,93, ,30, ,54, ,59.5, ,3.0, ,72.3, ,75.4, 
244,8/23/2022,235,0.23, ,0, ,808,R,18.1, ,100.0, ,72.1,R,87.9,Y,92, ,25, ,40,Y,60.7,Y,2.9, ,68.6, ,76.1, 
244,8/24/2022,236,0.23, ,0, ,609, ,16.8, ,96.6, ,62.0, ,80.0, ,84, ,28, ,48, ,58.6, ,3.3, ,78.4, ,76.1, 
244,8/25/2022,237,0.22, ,0, ,608, ,17.0, ,91.7, ,60.0, ,75.0, ,81, ,38, ,57, ,58.8, ,3.8, ,92.0, ,75.5, 
244,8/26/2022,238,0.22, ,0, ,607, ,15.9, ,96.2, ,54.4, ,75.0, ,93, ,28, ,54, ,57.1, ,3.0, ,72.4, ,74.8, 
244,8/27/2022,239,0.21, ,0, ,601, ,16.2, ,90.2, ,54.7, ,73.2, ,93, ,36, ,58, ,57.5, ,3.3, ,79.7, ,75.5, 
244,8/28/2022,240,0.21, ,0, ,596, ,15.4, ,94.6, ,55.5, ,73.4, ,94, ,24, ,55, ,56.2, ,2.8, ,67.1, ,75.8, 
244,8/29/2022,241,0.21, ,0, ,575, ,16.1, ,93.5, ,57.0, ,74.9, ,93, ,30, ,54, ,57.3, ,3.0, ,71.5, ,74.7, 
244,8/30/2022,242,0.21, ,0, ,572, ,16.8, ,94.7, ,58.6, ,76.8, ,94, ,32, ,54, ,58.6, ,3.0, ,70.9, ,74.9, 
244,8/31/2022,243,0.21, ,0, ,593, ,16.1, ,103.0, ,57.1, ,76.2, ,93, ,20, ,52, ,57.3, ,2.4, ,58.3, ,74.4, 
