88,8/1/2022,213,0.24, ,0, ,511, ,13.3, ,98.3, ,70.7,Y,82.3, ,58, ,21, ,35, ,52.1, ,4.1, ,99.1, ,92.6, 
88,8/2/2022,214,0.30, ,0, ,648, ,12.1, ,98.9, ,67.3,Y,82.3, ,54, ,20, ,32, ,49.5, ,5.0, ,119.2, ,92.8, 
88,8/3/2022,215,0.29, ,0, ,636, ,12.2, ,98.1, ,66.0, ,82.3, ,51, ,21, ,32, ,49.8, ,4.8, ,115.2, ,93.4, 
88,8/4/2022,216,0.29, ,0, ,580, ,10.9, ,100.4, ,69.4,Y,82.2, ,48, ,17, ,29, ,46.9, ,4.8, ,115.6, ,93.8, 
88,8/5/2022,217,0.29, ,0, ,646, ,9.7, ,97.4, ,64.2, ,78.3, ,69, ,17, ,29, ,43.8, ,4.8, ,116.0, ,93.1, 
88,8/6/2022,218,0.29, ,0, ,688, ,10.3, ,99.7, ,58.1, ,77.9, ,67, ,6, ,32, ,45.3, ,5.2, ,125.2, ,92.1, 
88,8/7/2022,219,0.29, ,0, ,661, ,13.2, ,95.3, ,62.5, ,79.6, ,69, ,23, ,38, ,52.0, ,5.1, ,123.5, ,92.4, 
88,8/8/2022,220,0.30, ,0, ,641, ,12.2, ,95.5, ,66.5, ,81.0, ,54, ,20, ,34, ,49.7, ,5.5, ,131.5, ,92.8, 
88,8/9/2022,221,0.29, ,0, ,634, ,10.0, ,97.6, ,64.2, ,79.1, ,52, ,15, ,29, ,44.5, ,5.0, ,119.8, ,92.5, 
88,8/10/2022,222,0.30, ,0, ,653, ,9.3, ,93.5, ,62.8, ,78.0, ,46, ,18, ,28, ,42.7, ,5.8, ,140.0, ,91.8, 
88,8/11/2022,223,0.29, ,0, ,653, ,9.8, ,95.7, ,62.0, ,78.6, ,51, ,16, ,29, ,44.0, ,5.2, ,124.4, ,91.6, 
88,8/12/2022,224,0.29, ,0, ,655, ,9.1, ,95.1, ,59.3, ,78.4, ,55, ,15, ,28, ,42.2, ,5.2, ,124.9, ,91.5, 
88,8/13/2022,225,0.30, ,0, ,652, ,7.4, ,96.6, ,59.9, ,79.1, ,52, ,10, ,22, ,36.9, ,5.5, ,131.1, ,91.3, 
88,8/14/2022,226,0.30, ,0, ,657, ,6.7, ,98.4, ,59.3, ,79.4, ,39, ,10, ,19, ,34.2, ,5.2, ,124.0, ,91.0, 
88,8/15/2022,227,0.30, ,0, ,653, ,6.8, ,101.2, ,58.2, ,80.2, ,42, ,9, ,19, ,34.7, ,5.3, ,127.9, ,91.0, 
88,8/16/2022,228,0.31, ,0, ,643, ,7.2, ,102.8, ,61.8, ,82.9, ,37, ,9, ,19, ,35.9, ,5.8, ,139.1, ,91.7, 
88,8/17/2022,229,0.32, ,0, ,631, ,7.0, ,102.6, ,67.0, ,84.5, ,34, ,9, ,17, ,35.4, ,5.4, ,129.8, ,92.8, 
88,8/18/2022,230,0.32, ,0, ,633, ,7.4, ,102.5, ,62.1, ,82.2, ,37, ,10, ,20, ,36.6, ,5.9, ,142.6, ,92.5, 
88,8/19/2022,231,0.31, ,0, ,640, ,7.1, ,100.4, ,62.0, ,82.3, ,46, ,9, ,19, ,35.7, ,5.8, ,139.8, ,92.2, 
88,8/20/2022,232,0.30, ,0, ,633, ,8.5, ,103.4, ,62.9, ,81.9, ,47, ,8, ,23, ,40.4, ,5.7, ,136.8, ,92.2, 
88,8/21/2022,233,0.29, ,0, ,631, ,8.8, ,101.0, ,58.0, ,78.9, ,48, ,9, ,26, ,41.3, ,5.0, ,120.4, ,91.9, 
88,8/22/2022,234,0.10,H,0,H,630,H,8.7,H,97.7, ,60.7, ,79.9,H,47,H,16,H,25, ,41.0, ,6.0,H,143.9,H,91.3,H
88,8/23/2022,235,0,H,0,H,616,H,9.8,H,99.0, ,60.5, ,80.5,H,--,H,--,H,28, ,44.0, ,5.1,H,122.2,H,91.3,H
88,8/24/2022,236,0,H,0,H,609,H,10.4,H,103.4, ,61.3, ,80.8,H,--,H,--,H,29, ,45.6, ,5.0,H,119.6,H,92.0,H
88,8/25/2022,237,0.27, ,0, ,603, ,9.9, ,102.6, ,62.0, ,81.2, ,51, ,10, ,27, ,44.2, ,4.2, ,100.1, ,92.2, 
88,8/26/2022,238,0.29, ,0, ,606, ,8.2, ,101.2, ,61.9, ,80.9, ,43, ,13, ,23, ,39.4, ,4.6, ,109.6, ,92.1, 
88,8/27/2022,239,0.28, ,0, ,607, ,8.5, ,98.5, ,60.8, ,77.8, ,46, ,15, ,26, ,40.3, ,5.0, ,118.9, ,91.4, 
88,8/28/2022,240,0.26, ,0, ,605, ,10.1, ,93.9, ,56.9, ,73.1, ,55, ,18, ,36, ,44.7, ,5.0, ,120.6, ,90.4, 
88,8/29/2022,241,0.27, ,0, ,604, ,9.9, ,96.9, ,58.3, ,75.9, ,55, ,14, ,32, ,44.3, ,5.3, ,126.1, ,89.6, 
88,8/30/2022,242,0.28, ,0, ,604, ,9.1, ,102.1, ,57.5, ,79.1, ,60, ,12, ,27, ,42.0, ,5.4, ,130.6, ,89.7, 
88,8/31/2022,243,0.30, ,0, ,592, ,10.4, ,101.0, ,61.3, ,81.7, ,53, ,14, ,28, ,45.5, ,6.0, ,145.0, ,90.4, 
