264,8/1/2022,213,0.11, ,0, ,260, ,12.9, ,78.4, ,54.2, ,66.7, ,77, ,42, ,58, ,51.4, ,4.7, ,113.7, ,67.7, 
264,8/2/2022,214,0.25, ,0, ,616, ,12.5, ,86.6, ,45.4, ,68.6, ,94, ,30, ,52, ,50.5, ,4.6, ,111.0, ,66.9, 
264,8/3/2022,215,0.24, ,0, ,596, ,13.7,Y,90.7, ,51.6, ,72.2, ,91, ,27, ,51,Y,53.0,Y,4.1, ,98.6, ,68.4, 
264,8/4/2022,216,0.25, ,0, ,605, ,13.3, ,90.2, ,48.4, ,71.4, ,94, ,30, ,51, ,52.2, ,4.7, ,112.8, ,68.6, 
264,8/5/2022,217,0.13, ,0.13, ,361, ,16.8,R,77.8, ,58.7, ,66.9, ,94, ,53, ,--,R,--,I,4.4, ,105.3, ,68.7, 
264,8/6/2022,218,0.25, ,0, ,644, ,12.9, ,85.7, ,49.2, ,67.5, ,99, ,30, ,56, ,51.4, ,4.1, ,99.2, ,68.1, 
264,8/7/2022,219,0.25, ,0, ,622, ,11.6, ,90.6, ,46.1, ,69.4, ,99, ,19, ,47, ,48.6, ,4.3, ,103.5, ,68.1, 
264,8/8/2022,220,0.20, ,0, ,474, ,11.9, ,89.0, ,50.8, ,70.0, ,90, ,27, ,48, ,49.2, ,4.2, ,102.0, ,68.2, 
264,8/9/2022,221,0.20, ,0, ,461, ,11.8, ,84.6, ,48.5, ,66.1, ,92, ,33, ,54, ,49.0, ,6.1, ,146.0, ,67.5, 
264,8/10/2022,222,0.28, ,0, ,639, ,9.6, ,82.9, ,39.8, ,64.2, ,97, ,26, ,47, ,43.5, ,6.9, ,166.8, ,66.4, 
264,8/11/2022,223,0.27, ,0, ,639, ,8.2, ,84.9, ,39.5, ,63.8, ,89, ,17, ,40, ,39.3, ,5.6, ,133.7, ,66.0, 
264,8/12/2022,224,0.26, ,0, ,651, ,7.0, ,85.5, ,35.9, ,62.1, ,89, ,13, ,37, ,35.5, ,5.4, ,129.7, ,65.5, 
264,8/13/2022,225,0.25, ,0, ,652, ,5.8, ,87.2, ,29.8,Y,61.2, ,90, ,10, ,31, ,30.7, ,4.3, ,102.2, ,64.9, 
264,8/14/2022,226,0.25, ,0, ,649, ,5.9, ,87.1, ,32.2,Y,61.4, ,88, ,11, ,32, ,31.1, ,4.2, ,101.3, ,64.8, 
264,8/15/2022,227,0.25, ,0, ,629, ,6.4, ,91.3, ,32.5,Y,63.8, ,84, ,13, ,32, ,33.3, ,3.8, ,91.9, ,64.8, 
264,8/16/2022,228,0.21, ,0, ,486, ,8.4, ,90.6, ,38.7, ,67.9, ,84, ,15, ,36, ,40.0, ,4.8, ,114.8, ,65.2, 
264,8/17/2022,229,0.14, ,0.13, ,324, ,12.8,Y,89.5, ,54.3, ,69.0, ,85, ,20, ,53,Y,51.1,Y,5.4, ,128.8, ,66.4, 
264,8/18/2022,230,0.17, ,0.25, ,463, ,13.8,Y,82.8, ,49.6, ,66.9, ,98, ,33, ,61,Y,53.2,Y,4.2, ,100.6, ,66.2, 
264,8/19/2022,231,0.23, ,0, ,827,R,10.2, ,88.3, ,54.3, ,75.4, ,99, ,21, ,34, ,45.0, ,4.5, ,107.0, ,67.6, 
264,8/20/2022,232,0.24, ,0, ,632, ,9.6, ,90.7, ,44.0, ,67.8, ,94, ,16, ,41, ,43.4, ,3.5, ,85.0, ,66.9, 
264,8/21/2022,233,0.26, ,0, ,631, ,8.8, ,88.8, ,43.4, ,67.3, ,90, ,17, ,39, ,41.3, ,5.0, ,119.5, ,66.9, 
264,8/22/2022,234,0.25, ,0, ,637, ,7.6, ,89.0, ,37.8, ,64.2, ,89, ,13, ,37, ,37.4, ,4.8, ,115.2, ,66.1, 
264,8/23/2022,235,0.24,R,0, ,641, ,7.2, ,89.6, ,34.8, ,64.0, ,88, ,11, ,35, ,36.1, ,3.7, ,89.6, ,65.6, 
264,8/24/2022,236,0.25, ,0, ,471, ,6.6, ,89.1, ,44.2, ,72.0, ,93, ,12, ,25, ,33.8, ,7.1, ,169.4, ,67.2, 
264,8/25/2022,237,0.25, ,0, ,812,R,6.7, ,89.3, ,45.7, ,74.6, ,88, ,14, ,23, ,34.3, ,6.7, ,161.0, ,65.8, 
264,8/26/2022,238,0.26, ,0, ,596, ,6.4, ,87.9, ,34.2, ,62.7, ,84, ,12, ,33, ,33.0, ,5.7, ,136.8, ,64.7, 
264,8/27/2022,239,0.25, ,0, ,586, ,7.0, ,85.5, ,32.9,Y,60.9, ,89, ,16, ,38, ,35.3, ,5.7, ,135.9, ,64.1, 
264,8/28/2022,240,0.23, ,0, ,581, ,7.8, ,88.0, ,35.1, ,62.9, ,90, ,17, ,40, ,38.1, ,3.9, ,93.7, ,64.3, 
264,8/29/2022,241,0.23, ,0, ,559, ,8.6, ,92.5, ,37.8, ,66.5, ,88, ,14, ,39, ,40.5, ,4.3, ,102.3, ,65.0, 
264,8/30/2022,242,0.23, ,0, ,554, ,10.1, ,92.1, ,46.0, ,70.1, ,84, ,17, ,40, ,44.8, ,4.2, ,101.8, ,66.4, 
264,8/31/2022,243,0.26, ,0, ,576, ,7.7, ,90.6, ,41.1, ,67.7, ,87, ,12, ,33, ,37.9, ,5.3, ,128.1, ,66.2, 
