113,8/1/2022,213,0.21,R,0.02, ,475, ,16.1, ,92.8, ,60.9,Y,72.2, ,89, ,31, ,60, ,57.3, ,4.7, ,112.9, ,76.6, 
113,8/2/2022,214,0.27, ,0, ,609, ,14.6, ,93.9, ,59.1, ,71.4, ,84, ,32, ,56, ,54.7, ,5.9, ,142.2, ,76.6, 
113,8/3/2022,215,0.27, ,0, ,635, ,14.7, ,94.2, ,54.7, ,71.8, ,88, ,31, ,55, ,54.9, ,5.3, ,128.0, ,76.7, 
113,8/4/2022,216,0.20, ,0, ,569, ,14.7, ,90.9, ,58.2, ,72.3, ,94, ,31, ,54, ,54.9, ,7.4, ,177.8, ,76.9, 
113,8/5/2022,217,0.23, ,0, ,625, ,15.8, ,88.1, ,56.8, ,67.0, ,92, ,38, ,70, ,56.9, ,5.2, ,124.9, ,76.9, 
113,8/6/2022,218,0.21, ,0, ,574, ,15.6, ,83.1, ,53.3, ,65.4, ,92, ,45, ,73, ,56.4, ,6.3, ,150.3, ,77.0, 
113,8/7/2022,219,0.25, ,0, ,662, ,14.2, ,87.0, ,50.5, ,65.5, ,93, ,38, ,66, ,53.8, ,6.0, ,144.5, ,76.7, 
113,8/8/2022,220,0.25, ,0, ,625, ,13.8, ,88.9, ,50.8, ,66.9, ,95, ,30, ,61, ,53.1, ,5.8, ,139.6, ,76.5, 
113,8/9/2022,221,0.25, ,0, ,643, ,13.9, ,88.0, ,53.4, ,66.9, ,91, ,30, ,62, ,53.4, ,6.3, ,151.7, ,76.4, 
113,8/10/2022,222,0.25, ,0.22,H,654, ,13.9, ,89.3, ,49.7, ,66.5, ,92, ,29, ,63, ,53.4, ,5.0, ,119.6, ,76.9, 
113,8/11/2022,223,0.26, ,0, ,649, ,13.8, ,90.1, ,51.0, ,66.7, ,93, ,30, ,62, ,53.1, ,5.5, ,132.7, ,77.3, 
113,8/12/2022,224,0.24, ,0, ,602, ,13.7, ,89.1, ,51.1, ,66.3, ,96, ,29, ,62, ,53.0, ,5.3, ,128.2, ,76.4, 
113,8/13/2022,225,0.26, ,0, ,648, ,12.9, ,90.2, ,49.6, ,67.1, ,91, ,28, ,57, ,51.3, ,5.8, ,138.5, ,76.0, 
113,8/14/2022,226,0.24, ,0, ,608, ,13.0, ,90.6, ,49.6, ,64.9, ,97, ,24, ,62, ,51.4, ,5.2, ,126.0, ,75.9, 
113,8/15/2022,227,0.23, ,0.00, ,624, ,13.5, ,89.7, ,49.2, ,64.5, ,98, ,30, ,65, ,52.6, ,4.6, ,111.2, ,75.9, 
113,8/16/2022,228,0.26, ,0.32, ,622, ,13.3, ,96.8, ,50.0, ,69.6, ,91, ,24, ,54, ,52.1, ,4.4, ,106.6, ,73.7, 
113,8/17/2022,229,0.18, ,0, ,424, ,14.0, ,89.7, ,52.6, ,67.6, ,94, ,33, ,61, ,53.6, ,4.8, ,116.3, ,73.7, 
113,8/18/2022,230,0.23, ,0.07, ,590, ,14.2, ,91.6, ,52.5, ,65.8, ,98, ,28, ,65, ,53.8, ,4.9, ,118.2, ,73.9, 
113,8/19/2022,231,0.22, ,0, ,595, ,14.7, ,87.8, ,52.3, ,65.1, ,98, ,36, ,70, ,54.9, ,4.8, ,114.8, ,74.2, 
113,8/20/2022,232,0.23, ,0, ,608, ,14.7, ,89.4, ,53.7, ,65.6, ,97, ,35, ,68, ,54.9, ,5.2, ,125.5, ,74.4, 
113,8/21/2022,233,0.21, ,0, ,583, ,15.0, ,82.9, ,54.2, ,64.1, ,96, ,45, ,74, ,55.5, ,5.8, ,139.0, ,74.7, 
113,8/22/2022,234,0.25, ,0, ,583, ,15.3, ,89.5, ,54.5, ,69.3, ,97, ,29, ,63, ,56.0, ,7.1, ,171.0, ,74.9, 
113,8/23/2022,235,0.22, ,0.01, ,576, ,15.8, ,89.7, ,51.3, ,66.3, ,98, ,38, ,71, ,56.8, ,5.0, ,119.7, ,75.1, 
113,8/24/2022,236,0.21, ,0, ,561, ,15.1, ,87.5, ,53.9, ,64.6, ,98, ,38, ,73, ,55.7, ,5.8, ,139.8, ,75.3, 
113,8/25/2022,237,0.21, ,0, ,562, ,15.3, ,87.5, ,54.6, ,65.3, ,98, ,38, ,72, ,56.1, ,5.4, ,129.8, ,75.4, 
113,8/26/2022,238,0.22, ,0, ,561, ,15.4, ,88.9, ,54.9, ,65.9, ,97, ,35, ,71, ,56.2, ,5.6, ,134.5, ,75.6, 
113,8/27/2022,239,0.20, ,0, ,547, ,15.3, ,85.0, ,55.0, ,64.3, ,98, ,41, ,74, ,55.9, ,5.5, ,132.6, ,75.8, 
113,8/28/2022,240,0.18, ,0, ,493, ,14.6, ,82.6, ,53.5, ,63.2, ,94, ,44, ,74, ,54.6, ,5.5, ,132.8, ,75.8, 
113,8/29/2022,241,0.20, ,0, ,553, ,14.4, ,85.4, ,50.7, ,64.0, ,93, ,43, ,71, ,54.4, ,4.5, ,108.6, ,75.5, 
113,8/30/2022,242,0.22, ,0, ,586, ,13.7, ,88.9, ,49.0, ,64.9, ,93, ,34, ,65, ,53.0, ,5.1, ,123.2, ,75.4, 
113,8/31/2022,243,0.23,R,0, ,574, ,13.9, ,92.7, ,49.4, ,66.6, ,93, ,31, ,62, ,53.3, ,4.6, ,109.4, ,75.1, 
