126,8/1/2022,213,0.14, ,0, ,368, ,14.9, ,87.6, ,60.7,Y,72.1, ,88, ,33, ,56, ,55.3, ,2.7, ,65.4, ,74.9, 
126,8/2/2022,214,0.24, ,0, ,627, ,13.4, ,87.9, ,62.0,Y,71.9, ,74, ,31, ,50, ,52.3, ,3.5, ,83.3, ,75.1, 
126,8/3/2022,215,0.25, ,0, ,663, ,14.1, ,93.4, ,58.8, ,73.4, ,83, ,30, ,50, ,53.8, ,3.2, ,75.9, ,75.4, 
126,8/4/2022,216,0.20, ,0, ,561, ,15.1, ,86.1, ,57.8, ,67.3, ,92, ,31, ,66, ,55.7, ,3.7, ,88.4, ,75.7, 
126,8/5/2022,217,0.23, ,0, ,666, ,15.6, ,80.6, ,59.4, ,66.9, ,90, ,47, ,69, ,56.5, ,4.1, ,99.6, ,75.5, 
126,8/6/2022,218,0.20, ,0, ,579, ,15.4, ,80.2, ,57.5, ,66.2, ,86, ,48, ,70, ,56.1, ,3.9, ,93.7, ,75.5, 
126,8/7/2022,219,0.23, ,0, ,675, ,13.9, ,81.8, ,53.5, ,66.5, ,86, ,39, ,63, ,53.4, ,3.6, ,86.2, ,75.2, 
126,8/8/2022,220,0.24, ,0, ,653, ,13.9, ,85.2, ,56.7, ,69.9, ,83, ,33, ,56, ,53.4, ,3.3, ,79.1, ,75.9, 
126,8/9/2022,221,0.23, ,0, ,658, ,14.3, ,83.6, ,58.3, ,67.9, ,87, ,36, ,61, ,54.1, ,4.0, ,96.2, ,76.9, 
126,8/10/2022,222,0.23, ,0, ,671, ,13.5, ,85.2, ,53.4, ,68.1, ,85, ,34, ,57, ,52.5, ,3.4, ,82.1, ,76.4, 
126,8/11/2022,223,0.23, ,0, ,665, ,13.6, ,84.4, ,57.2, ,69.4, ,83, ,32, ,55, ,52.7, ,3.6, ,86.0, ,76.9, 
126,8/12/2022,224,0.23, ,0, ,664, ,13.2, ,85.5, ,54.3, ,68.5, ,84, ,33, ,55, ,51.9, ,3.3, ,80.3, ,76.3, 
126,8/13/2022,225,0.24, ,0, ,662, ,12.3, ,87.0, ,51.9, ,68.5, ,81, ,27, ,52, ,50.0, ,3.1, ,74.5, ,75.5, 
126,8/14/2022,226,0.22, ,0, ,670, ,12.1, ,83.6, ,51.5, ,64.1, ,97, ,30, ,59, ,49.6, ,3.1, ,73.6, ,75.7, 
126,8/15/2022,227,0.22, ,0, ,667, ,12.1, ,81.7, ,49.9, ,63.6, ,89, ,30, ,60, ,49.6, ,3.0, ,71.0, ,74.9, 
126,8/16/2022,228,0.23,R,0, ,625, ,12.2, ,95.3, ,--,S,70.2, ,80, ,21, ,48, ,49.7, ,2.7, ,64.3, ,74.6, 
126,8/17/2022,229,0.14, ,0, ,387, ,13.8, ,82.6, ,57.8, ,68.9, ,83, ,36, ,57, ,53.1, ,2.8, ,68.2, ,74.9, 
126,8/18/2022,230,0.21, ,0, ,628, ,13.4, ,87.6, ,54.8, ,65.6, ,96, ,30, ,62, ,52.3, ,3.2, ,76.9, ,73.8, 
126,8/19/2022,231,0.22, ,0, ,638, ,13.6, ,83.0, ,53.2, ,65.9, ,86, ,34, ,63, ,52.7, ,3.2, ,76.8, ,73.5, 
126,8/20/2022,232,0.21, ,0, ,622, ,13.6, ,79.8, ,51.7, ,63.1, ,98, ,39, ,69, ,52.7, ,3.5, ,83.6, ,73.0, 
126,8/21/2022,233,0.18, ,0, ,582, ,14.7, ,74.6, ,54.3, ,61.9, ,95, ,55, ,78, ,54.9, ,3.8, ,90.7, ,72.8, 
126,8/22/2022,234,0.21, ,0, ,629, ,14.0, ,86.8, ,50.1, ,68.2, ,97, ,27, ,60, ,53.6, ,2.7, ,63.8, ,73.1, 
126,8/23/2022,235,0.21, ,0, ,626, ,14.4, ,84.3, ,48.6, ,67.2, ,87, ,35, ,64, ,54.4, ,3.1, ,75.3, ,74.4, 
126,8/24/2022,236,0.18, ,0, ,592, ,14.3, ,80.6, ,43.5,Y,61.5, ,98, ,44, ,77, ,54.1, ,3.1, ,75.5, ,73.5, 
126,8/25/2022,237,0.19, ,0, ,586, ,14.7, ,79.7, ,54.5, ,63.3, ,98, ,41, ,74, ,54.8, ,3.3, ,78.5, ,72.6, 
126,8/26/2022,238,0.18, ,0, ,580, ,15.0, ,81.6, ,50.2, ,62.6, ,99, ,43, ,78, ,55.5, ,3.3, ,79.3, ,72.4, 
126,8/27/2022,239,0.19, ,0, ,620, ,14.7, ,77.4, ,55.5, ,62.6, ,97, ,47, ,76, ,54.8, ,3.6, ,87.0, ,72.0, 
126,8/28/2022,240,0.17, ,0, ,525, ,14.5, ,74.6, ,56.6, ,62.4, ,92, ,54, ,76, ,54.6, ,3.6, ,85.5, ,72.1, 
126,8/29/2022,241,0.19, ,0, ,585, ,14.2, ,75.0, ,55.0, ,63.4, ,95, ,52, ,72, ,54.0, ,3.6, ,85.8, ,71.6, 
126,8/30/2022,242,0.19, ,0, ,597, ,12.7, ,79.5, ,43.6,Y,62.4, ,88, ,41, ,66, ,51.0, ,3.3, ,79.1, ,71.0, 
126,8/31/2022,243,0.20, ,0, ,583, ,13.3, ,93.2, ,--,S,67.4, ,86, ,29, ,58, ,52.2, ,2.7, ,65.9, ,71.1, 
