144,6/1/2022,152,0.24, ,0, ,736, ,11.2, ,82.5, ,41.6, ,60.9, ,93, ,39, ,61, ,47.6, ,2.9, ,70.0, ,70.2, 
144,6/2/2022,153,0.21, ,0, ,675, ,11.6, ,72.6, ,48.3, ,58.4, ,92, ,41, ,70, ,48.5, ,4.2, ,100.8, ,70.9, 
144,6/3/2022,154,0.17, ,0, ,562, ,14.1, ,70.1, ,50.2, ,58.8, ,94, ,69, ,83, ,53.8, ,4.0, ,95.9, ,70.6, 
144,6/4/2022,155,0.12, ,0, ,353, ,12.5, ,73.0, ,52.6, ,61.7, ,94, ,44, ,67, ,50.5, ,3.0, ,71.0, ,70.4, 
144,6/5/2022,156,0.07, ,0.43, ,286, ,17.4,R,73.1, ,52.6, ,63.4, ,96, ,72, ,--,R,--,I,3.1, ,75.0, ,70.6, 
144,6/6/2022,157,0.23, ,0, ,751,R,13.5, ,74.9, ,47.6, ,61.6, ,95, ,53, ,72, ,52.5, ,3.6, ,86.8, ,71.2, 
144,6/7/2022,158,0.21, ,0, ,681, ,12.3, ,74.1, ,46.4, ,59.4, ,95, ,52, ,71, ,50.0, ,3.5, ,83.4, ,71.5, 
144,6/8/2022,159,0.22, ,0, ,687, ,12.9, ,74.1, ,52.5, ,62.1, ,87, ,52, ,67, ,51.2, ,3.6, ,87.4, ,71.4, 
144,6/9/2022,160,0.25, ,0, ,688, ,13.1, ,88.7, ,49.3, ,68.2, ,91, ,33, ,55, ,51.6, ,4.0, ,95.6, ,71.8, 
144,6/10/2022,161,0.27, ,0, ,737, ,17.2,Y,90.4, ,56.2, ,73.1,Y,88, ,45, ,62,Y,59.3,Y,3.8, ,91.1, ,72.8, 
144,6/11/2022,162,0.24, ,0, ,724, ,17.6,R,82.7, ,57.1, ,67.7, ,95, ,52, ,--,R,--,I,4.5, ,107.1, ,74.0, 
144,6/12/2022,163,0.15, ,0, ,479, ,15.3, ,70.3, ,52.0, ,61.8, ,96, ,60, ,81, ,55.9, ,5.0, ,121.2, ,74.0, 
144,6/13/2022,164,0.25, ,0, ,770,R,11.0, ,73.9, ,48.7, ,61.7, ,86, ,40, ,59, ,47.1, ,4.9, ,116.5, ,72.6, 
144,6/14/2022,165,0.25, ,0, ,752,R,11.8, ,80.5, ,47.8, ,64.4, ,86, ,36, ,57, ,49.0, ,3.4, ,82.5, ,72.7, 
144,6/15/2022,166,0.24, ,0, ,748, ,11.9, ,77.3, ,46.9, ,61.3, ,86, ,46, ,64, ,49.2, ,3.8, ,90.4, ,73.2, 
144,6/16/2022,167,0.23, ,0.02, ,716, ,11.6, ,72.4, ,46.2, ,58.6, ,85, ,54, ,69, ,48.4, ,5.3, ,127.6, ,72.6, 
144,6/17/2022,168,0.22, ,0.04, ,710, ,11.4, ,66.7, ,47.7, ,56.9, ,92, ,54, ,72, ,48.0, ,5.3, ,126.2, ,71.3, 
144,6/18/2022,169,0.23, ,0.06, ,754,R,10.9, ,69.8, ,44.7, ,57.5, ,94, ,45, ,68, ,46.9, ,4.2, ,99.6, ,70.8, 
144,6/19/2022,170,0.25, ,0.06, ,750, ,11.4, ,78.9, ,42.4, ,61.3, ,95, ,38, ,62, ,48.1, ,3.4, ,81.1, ,71.0, 
144,6/20/2022,171,0.26, ,0.03, ,743, ,11.9, ,84.3, ,45.3, ,65.4, ,89, ,33, ,56, ,49.2, ,3.1, ,73.4, ,71.8, 
144,6/21/2022,172,0.29,R,0, ,765,R,11.6, ,99.7,Y,50.5, ,75.2,Y,84, ,15, ,39,Y,48.4,Y,3.0, ,71.2, ,73.0, 
144,6/22/2022,173,0.26, ,0.09, ,722, ,14.0, ,91.2, ,54.9, ,70.8, ,89, ,33, ,54, ,53.6, ,3.2, ,77.2, ,74.4, 
144,6/23/2022,174,0.25, ,0.04, ,737, ,13.9, ,87.3, ,50.6, ,65.9, ,93, ,37, ,64, ,53.3, ,3.6, ,85.2, ,75.0, 
144,6/24/2022,175,0.25, ,0.05, ,763,R,13.5, ,82.5, ,46.4, ,61.7, ,97, ,48, ,72, ,52.6, ,3.4, ,82.0, ,74.7, 
144,6/25/2022,176,0.23, ,0.03, ,734, ,13.9, ,79.1, ,48.6, ,60.8, ,96, ,51, ,77, ,53.4, ,3.9, ,94.4, ,74.4, 
144,6/26/2022,177,0.22, ,0.04, ,709, ,14.4, ,77.3, ,52.1, ,60.5, ,97, ,54, ,80, ,54.3, ,4.3, ,103.3, ,74.4, 
144,6/27/2022,178,0.20, ,0.04, ,662, ,14.1, ,74.3, ,52.1, ,59.1, ,97, ,59, ,82, ,53.7, ,4.5, ,107.2, ,74.2, 
144,6/28/2022,179,0.25, ,0.04, ,760,R,13.3, ,78.5, ,50.6, ,62.9, ,96, ,43, ,68, ,52.2, ,3.7, ,88.2, ,74.0, 
144,6/29/2022,180,0.23, ,0.02, ,761,R,13.0, ,73.4, ,46.2, ,58.7, ,96, ,55, ,77, ,51.6, ,3.4, ,82.4, ,73.9, 
144,6/30/2022,181,0.20, ,0.02, ,682, ,13.1, ,73.1, ,52.6, ,59.3, ,91, ,56, ,76, ,51.7, ,3.4, ,82.0, ,74.2, 
