224,6/1/2022,152,0.25, ,0, ,671, ,10.4, ,91.1, ,47.8, ,70.8, ,88, ,18, ,40, ,45.6, ,2.8, ,68.3, ,74.2, 
224,6/2/2022,153,0.27, ,0.00, ,691, ,11.8, ,90.9, ,52.2, ,72.8, ,85, ,20, ,43, ,49.0, ,3.5, ,84.7, ,75.3, 
224,6/3/2022,154,0.18, ,0.05, ,477, ,13.8, ,82.4, ,51.7, ,67.8, ,95, ,30, ,59, ,53.2, ,3.4, ,81.6, ,75.5, 
224,6/4/2022,155,0.11, ,0.06, ,301, ,13.3, ,71.3, ,56.8, ,63.9, ,99, ,37, ,65, ,52.1, ,3.9, ,94.2, ,73.6, 
224,6/5/2022,156,0.08, ,0.72, ,323, ,17.4, ,74.3, ,54.7, ,61.9, ,100, ,68, ,92, ,59.5, ,3.0, ,73.0, ,71.2, 
224,6/6/2022,157,0.25, ,0, ,754,R,13.4, ,85.5, ,53.2, ,68.6, ,100, ,22, ,56, ,52.4, ,2.6, ,61.8, ,71.5, 
224,6/7/2022,158,0.23, ,0, ,492, ,14.4, ,90.8, ,64.1, ,79.1, ,96, ,22, ,42, ,54.4, ,2.5, ,59.8, ,73.9, 
224,6/8/2022,159,0.25, ,0, ,657, ,15.8, ,91.1, ,62.1, ,75.7, ,90, ,30, ,52, ,56.8, ,2.6, ,61.2, ,74.9, 
224,6/9/2022,160,0.28, ,0, ,691, ,13.9, ,97.4, ,56.3, ,79.5, ,95, ,22, ,40, ,53.3, ,3.4, ,81.4, ,76.3, 
224,6/10/2022,161,0.30, ,0, ,705, ,15.0, ,97.1, ,58.5, ,80.8, ,93, ,21, ,42, ,55.3, ,4.2, ,101.2, ,77.6, 
224,6/11/2022,162,0.30, ,0, ,677, ,13.8, ,94.3, ,68.6, ,83.8, ,55, ,26, ,35, ,53.2, ,4.2, ,101.8, ,79.2, 
224,6/12/2022,163,0.20, ,0.24, ,542, ,15.3, ,77.5, ,58.7, ,69.2, ,98, ,34, ,63, ,55.9, ,4.9, ,117.9, ,78.9, 
224,6/13/2022,164,0.27, ,0, ,769,R,8.0, ,78.7, ,46.8, ,65.3, ,88, ,20, ,38, ,38.9, ,4.3, ,103.6, ,75.5, 
224,6/14/2022,165,0.29, ,0, ,770,R,7.3, ,87.8, ,55.2, ,70.7, ,59, ,11, ,28, ,36.4, ,4.7, ,112.7, ,75.3, 
224,6/15/2022,166,0.32, ,0, ,754, ,6.6, ,92.8, ,64.4, ,79.4, ,28, ,13, ,19, ,34.0, ,4.8, ,114.6, ,76.2, 
224,6/16/2022,167,0.26, ,0, ,647, ,8.0, ,86.1, ,58.7, ,74.0, ,60, ,17, ,28, ,38.6, ,3.5, ,83.6, ,77.7, 
224,6/17/2022,168,0.18, ,0, ,486, ,9.8, ,73.5, ,55.1, ,62.3, ,84, ,32, ,51, ,44.0, ,4.9, ,116.7, ,76.8, 
224,6/18/2022,169,0.20, ,0.00, ,615, ,10.9, ,75.7, ,46.1, ,62.2, ,99, ,31, ,57, ,46.7, ,2.7, ,65.0, ,75.2, 
224,6/19/2022,170,0.26, ,0, ,747, ,9.6, ,84.7, ,47.5, ,68.1, ,86, ,20, ,41, ,43.5, ,3.2, ,76.4, ,75.2, 
224,6/20/2022,171,0.27, ,0, ,646, ,8.9, ,89.7, ,53.7, ,75.8, ,74, ,18, ,29, ,41.4, ,4.5, ,107.5, ,76.2, 
224,6/21/2022,172,0.33, ,0, ,766,R,9.4, ,99.9, ,63.1, ,83.4, ,65, ,11, ,24, ,42.9, ,4.6, ,110.9, ,77.5, 
224,6/22/2022,173,0.33, ,0, ,755,R,10.6, ,103.4, ,63.6, ,85.5, ,64, ,12, ,25, ,46.0, ,4.4, ,105.7, ,79.3, 
224,6/23/2022,174,0.29, ,0, ,737, ,13.7, ,97.6, ,58.1, ,80.1, ,82, ,19, ,39, ,52.9, ,3.3, ,78.2, ,80.4, 
224,6/24/2022,175,0.29, ,0, ,749, ,12.1, ,100.1, ,59.2, ,80.3, ,85, ,11, ,34, ,49.5, ,2.9, ,70.1, ,81.4, 
224,6/25/2022,176,0.31, ,0, ,765,R,9.4, ,104.9, ,55.1, ,82.1, ,77, ,9, ,25, ,43.0, ,3.3, ,78.6, ,81.8, 
224,6/26/2022,177,0.30, ,0, ,760,R,10.7, ,102.2, ,55.0, ,80.5, ,75, ,11, ,30, ,46.4, ,3.1, ,74.2, ,82.4, 
224,6/27/2022,178,0.31, ,0, ,766,R,10.4, ,100.3, ,54.9, ,80.2, ,75, ,9, ,30, ,45.7, ,3.4, ,81.8, ,82.7, 
224,6/28/2022,179,0.29, ,0, ,763,R,9.7, ,99.3, ,55.6, ,79.7, ,77, ,10, ,28, ,43.6, ,3.0, ,71.9, ,83.0, 
224,6/29/2022,180,0.30, ,0, ,769,R,8.2, ,98.5, ,54.6, ,78.4, ,75, ,7, ,25, ,39.3, ,3.2, ,76.9, ,83.2, 
224,6/30/2022,181,0.29, ,0, ,753,R,9.1, ,93.2, ,51.3, ,74.9, ,69, ,13, ,31, ,42.0, ,3.4, ,81.6, ,83.0, 
