126,11/1/2021,305,0.03, ,0.02, ,124, ,13.8, ,64.1, ,51.0, ,58.2, ,96, ,74, ,83, ,53.2, ,1.6, ,38.7, ,60.9, 
126,11/2/2021,306,0.09, ,0.02, ,323, ,16.6,Y,73.7, ,55.5,Y,62.6, ,99, ,63, ,86,Y,58.2,Y,2.2, ,53.5, ,61.6, 
126,11/3/2021,307,0.09, ,0.00, ,322, ,14.0, ,76.4, ,50.6, ,60.5, ,99, ,34, ,78, ,53.6, ,1.9, ,46.5, ,62.3, 
126,11/4/2021,308,0.08, ,0.01, ,273, ,13.5, ,70.2, ,50.3, ,59.4, ,95, ,52, ,78, ,52.6, ,2.6, ,63.0, ,62.1, 
126,11/5/2021,309,0.08, ,0, ,297, ,11.7, ,71.6, ,44.7, ,55.2, ,97, ,48, ,79, ,48.7, ,2.2, ,52.7, ,61.2, 
126,11/6/2021,310,0.09, ,0, ,311, ,11.6, ,69.0, ,45.8, ,56.3, ,94, ,53, ,75, ,48.6, ,2.9, ,69.2, ,60.5, 
126,11/7/2021,311,0.08, ,0, ,306, ,8.6, ,63.0, ,41.5, ,52.7, ,84, ,39, ,64, ,40.7, ,2.5, ,58.8, ,59.8, 
126,11/8/2021,312,0.08, ,0.01, ,287, ,8.5, ,68.0, ,38.0, ,52.1, ,90, ,33, ,64, ,40.4, ,2.4, ,57.1, ,58.2, 
126,11/9/2021,313,0.06, ,0.34, ,218, ,13.9, ,67.4, ,50.1, ,57.2, ,97, ,57, ,87, ,53.3, ,2.8, ,66.7, ,58.4, 
126,11/10/2021,314,0.08, ,0, ,297, ,13.5, ,69.6, ,51.0, ,59.6, ,98, ,52, ,77, ,52.5, ,2.3, ,54.1, ,59.6, 
126,11/11/2021,315,0.09, ,0, ,319, ,12.1, ,77.0, ,47.4, ,58.0, ,96, ,40, ,74, ,49.7, ,2.1, ,51.0, ,59.8, 
126,11/12/2021,316,0.08, ,0, ,316, ,13.1, ,76.0, ,26.5,Y,58.0, ,97, ,53, ,80, ,51.7, ,2.0, ,47.0, ,59.6, 
126,11/13/2021,317,0.08, ,0.00, ,316, ,12.2, ,80.0, ,45.7, ,58.3, ,97, ,41, ,74, ,49.9, ,1.8, ,43.5, ,59.6, 
126,11/14/2021,318,0.09, ,0, ,312, ,10.7, ,79.7, ,43.2, ,58.1, ,91, ,37, ,65, ,46.4, ,1.9, ,46.0, ,59.3, 
126,11/15/2021,319,0.06, ,0, ,232, ,11.7, ,70.3, ,44.6, ,56.2, ,92, ,51, ,76, ,48.8, ,1.7, ,41.9, ,58.9, 
126,11/16/2021,320,0.08, ,0, ,415,R,13.3, ,69.5, ,47.1, ,58.3, ,96, ,64, ,80, ,52.2, ,3.6, ,87.2, ,59.3, 
126,11/17/2021,321,0.08, ,0.00, ,297, ,11.3, ,69.3, ,42.2, ,53.7, ,98, ,50, ,80, ,47.7, ,2.2, ,51.8, ,58.6, 
126,11/18/2021,322,0.05, ,0, ,211, ,11.6, ,62.3, ,42.9, ,52.1, ,97, ,69, ,87, ,48.5, ,2.2, ,51.9, ,57.8, 
126,11/19/2021,323,0.06, ,0, ,259, ,13.5, ,69.0, ,49.8, ,56.8, ,98, ,55, ,86, ,52.6, ,2.4, ,56.6, ,58.0, 
126,11/20/2021,324,0.07, ,0, ,287, ,12.2, ,70.9, ,44.6, ,57.8, ,97, ,46, ,75, ,49.9, ,2.0, ,49.1, ,59.0, 
126,11/21/2021,325,0.08, ,0, ,294, ,9.1, ,74.2, ,38.7, ,52.8, ,89, ,38, ,67, ,42.0, ,2.0, ,49.0, ,58.0, 
126,11/22/2021,326,0.08, ,0, ,292, ,9.3, ,76.2, ,37.8, ,53.4, ,87, ,37, ,67, ,42.7, ,2.3, ,56.3, ,57.1, 
126,11/23/2021,327,0.07, ,0, ,281, ,8.9, ,69.4, ,37.3, ,50.9, ,91, ,38, ,70, ,41.4, ,2.6, ,61.6, ,56.5, 
126,11/24/2021,328,0.07, ,0, ,292, ,6.8, ,67.9, ,35.2, ,49.5, ,93, ,24, ,57, ,34.7, ,2.3, ,55.7, ,55.6, 
126,11/25/2021,329,0.07, ,0, ,287, ,6.6, ,72.7, ,34.0, ,49.5, ,77, ,26, ,55, ,33.8, ,2.1, ,50.4, ,54.5, 
126,11/26/2021,330,0.07, ,0, ,277, ,7.7, ,70.6, ,39.1, ,52.1, ,79, ,34, ,58, ,37.7, ,2.3, ,54.4, ,54.3, 
126,11/27/2021,331,0.08, ,0, ,269, ,8.0, ,74.8, ,38.9, ,53.8, ,82, ,29, ,56, ,38.6, ,2.3, ,54.2, ,54.5, 
126,11/28/2021,332,0.08, ,0, ,269, ,9.0, ,76.5, ,40.2, ,55.1, ,84, ,33, ,61, ,41.8, ,2.1, ,51.2, ,54.9, 
126,11/29/2021,333,0.08, ,0, ,268, ,9.5, ,74.7, ,41.6, ,55.3, ,89, ,36, ,64, ,43.2, ,2.4, ,57.7, ,55.2, 
126,11/30/2021,334,0.07, ,0, ,269, ,9.5, ,77.7,Y,41.0, ,55.2, ,85, ,40, ,64, ,43.3, ,2.1, ,50.0, ,55.3, 
